FILE NAME,jose_20140730_180611.csv
PROTOCOL,jose
FILE_VERSION,3.3
DATE START,30.7.2014,18:06:03
DATE END,30.7.2014,18:06:03
DEVICE,BL053-CX_OEDE43
USER,rlennen,COMMENT,no comment available
PLATETYPE,MTP-48-Flowerplate,LOT,1120-std-Temp37
MTP ROWS,6
MTP COLUMNS,8
FILTERSETS,1

FILTERSET,FILTERNAME,EX [nm],EM [nm],LAYOUT,FILTERNO,GAIN,PHASESTATISTICSSIGMA,SIGNALQUALITYTOLERANCE,REFERENCE VALUE,Process Parameters,,Calibration Parameters,,,,Criterion Parameters,,
1,Biomass,620,620,Anna,1,10,1,0,100,SET TEMPERATURE [C],37,Phi0,72.01,Biomass Slope,0,CRITERION,,
,,,,,,,,,,SET HUMIDITY [%],85,Phi100,42.41,Biomass Offset,0,FI,,
,,,,,,,,,,SET O2 [%],20.95,Phi.min,55.88,Biomass Unit,OD600 [-],FJ,,
,,,,,,,,,,SET CO2 [%],0,Phi.max,13.69,,,FACTOR,0,
,,,,,,,,,,SET SHAKER FREQUENCY [rpm],1000,pH0,5.92,,,S0,NaN,
,,,,,,,,,,SET CYCLE TIME [min],10,dpH,0.53,,,EXTRA INFO,,
,,,,,,,,,,SET EXP TIME [h],-1,Temp. Compensation for pH Calibration,False,Temp. pH [C],37,,,
,,,,,,,,,,,,Temp. Compensation for pO2 Calibration,False,Temp. pO2 [C],37,,,

WELL No.,CONTENT,DESCRIPTION,CHANNEL,
,,,READING ->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272
,,,TIME [h] ->,0.00486,0.17143,0.3382,0.50481,0.67155,0.83818,1.00489,1.17151,1.3383,1.50488,1.67162,1.83821,2.00497,2.17167,2.33839,2.50492,2.67171,2.83836,3.00512,3.17176,3.33845,3.50506,3.67177,3.83853,4.00526,4.17184,4.33852,4.50522,4.67194,4.83859,5.00526,5.17196,5.33863,5.50528,5.67205,5.8387,6.00534,6.17205,6.33874,6.50539,6.67214,6.83879,7.00542,7.17214,7.33881,7.50556,7.6721,7.83896,8.00553,8.1722,8.33896,8.50561,8.67227,8.83897,9.00569,9.17233,9.33905,9.5058,9.67247,9.83904,10.00574,10.17246,10.33915,10.50584,10.67253,10.83912,11.00586,11.17253,11.33916,11.50595,11.67265,11.83928,12.00604,12.17265,12.33936,12.50599,12.67264,12.83932,13.00607,13.17273,13.33938,13.50612,13.6729,13.83944,14.0062,14.17281,14.33954,14.50615,14.67292,14.83959,15.00624,15.17287,15.33971,15.50631,15.67307,15.83975,16.00639,16.17305,16.33979,16.50648,16.67304,16.83982,17.00646,17.17314,17.3398,17.50647,17.67318,17.83983,18.00659,18.1733,18.33998,18.5066,18.6733,18.83999,19.00669,19.17345,19.34005,19.50671,19.67345,19.84014,20.00674,20.17342,20.34019,20.50681,20.6735,20.84024,21.00695,21.17353,21.34021,21.50695,21.67357,21.84028,22.00694,22.17363,22.34032,22.50699,22.67382,22.84041,23.00707,23.17374,23.34038,23.50712,23.67377,23.84044,24.00713,24.17386,24.34055,24.50714,24.67387,24.84059,25.00724,25.17393,25.34063,25.5073,25.67404,25.84066,26.00746,26.17409,26.34073,26.50743,26.6741,26.84088,27.0076,27.17416,27.34089,27.50755,27.67422,27.84096,28.00758,28.17426,28.34086,28.50768,28.67425,28.84105,29.00767,29.17433,29.34098,29.50773,29.67443,29.84104,30.00779,30.17445,30.34113,30.50791,30.67456,30.84117,31.00785,31.17456,31.34122,31.5079,31.67467,31.84129,32.00797,32.17467,32.34132,32.50801,32.6748,32.84151,33.00809,33.1748,33.34145,33.50816,33.67482,33.84149,34.00816,34.17493,34.34156,34.50826,34.6749,34.84161,35.00829,35.17499,35.34157,35.50824,35.675,35.84168,36.00835,36.17509,36.34176,36.50836,36.6751,36.84181,37.00846,37.17513,37.3418,37.50852,37.67517,37.84182,38.00864,38.17525,38.34197,38.50855,38.67534,38.84198,39.00866,39.17535,39.34202,39.50874,39.67542,39.84211,40.00874,40.17539,40.34213,40.50885,40.67549,40.84218,41.00884,41.17554,41.34222,41.50889,41.67562,41.84229,42.00892,42.17569,42.34235,42.50901,42.6757,42.84241,43.00906,43.17569,43.34247,43.50905,43.67572,43.84249,44.00928,44.17585,44.34245,44.50923,44.6759,44.84257,45.00926,45.17592
A01,X1,,1,13.697,14.169,14.373,14.436,14.373,14.556,14.46,14.638,14.667,14.564,14.633,14.664,14.479,14.573,14.59,14.675,14.452,14.581,14.615,14.731,14.667,14.782,14.586,14.444,14.538,14.557,14.718,14.735,14.612,14.633,14.749,14.693,14.561,14.58,14.544,14.585,14.577,14.563,14.516,14.629,14.637,14.58,14.546,14.563,14.58,14.519,14.572,14.577,14.646,14.615,14.535,14.519,14.645,14.64,14.633,14.594,14.697,14.596,14.691,14.551,14.67,14.44,14.691,14.67,14.602,14.73,14.872,14.863,14.741,14.86,14.839,14.793,14.743,14.769,14.966,14.805,14.853,14.81,14.819,15.035,15.089,14.83,15.13,15.104,15.087,14.932,15.093,15.145,15.104,15.007,15.104,15.059,15.208,15.139,15.032,15.058,15.171,15.334,15.36,15.303,15.303,15.328,15.371,15.311,15.297,15.487,15.459,15.549,15.54,15.477,15.592,15.497,15.697,15.503,15.598,15.616,15.784,15.758,15.679,15.755,15.827,15.679,15.902,15.815,15.932,16.107,16.087,16.015,15.955,15.997,16.009,16.049,16.208,16.318,16.223,16.328,16.318,16.357,16.669,16.551,16.672,16.653,16.919,16.694,16.874,16.841,16.906,16.998,17.066,17.079,17.135,17.219,17.183,17.294,17.447,17.597,17.519,17.583,17.577,17.708,17.675,17.78,17.831,17.951,17.978,18.091,18.354,18.294,18.362,18.255,18.451,18.43,18.482,18.529,18.614,18.56,18.664,18.716,18.742,18.895,18.892,19.133,19.016,19.185,19.233,19.233,19.467,19.374,19.471,19.657,19.542,19.65,19.672,19.832,19.832,19.814,19.944,19.997,20.298,20.09,20.078,20.379,20.387,20.429,20.511,20.46,20.61,20.668,20.648,20.894,20.761,21.003,21.143,21.015,21.267,21.331,21.475,21.381,21.549,21.448,21.51,21.627,21.526,21.522,21.641,21.928,21.867,22.071,22.031,22.357,21.97,22.219,22.283,22.2,22.164,22.632,22.441,22.519,22.777,22.676,22.619,22.877,22.921,22.921,23.083,23.039,23.525,23.043,23.425,23.245,23.333,23.495,23.401,23.676,23.755,23.588,23.662,23.667,23.995,23.966,24.087,24.11,24.533,24.245,24.497,24.26,24.156,24.686,24.561,24.617,24.679,24.773
A02,X2,,1,12.55,12.675,12.659,12.724,12.685,12.711,12.566,12.716,12.641,12.769,12.788,12.946,12.762,12.627,12.795,12.853,12.662,12.793,12.954,12.817,12.805,12.813,12.798,12.987,12.801,12.817,12.795,12.788,12.942,12.865,12.723,12.773,12.869,12.861,12.928,12.81,12.828,12.862,12.817,12.797,12.882,12.799,12.844,12.785,12.928,13.021,12.792,13.003,12.996,12.914,12.86,12.969,12.941,12.936,12.855,13.018,12.863,12.711,13.013,12.874,12.911,12.887,12.88,13.04,12.948,12.996,12.88,13.128,13.057,13.048,13.075,12.902,12.952,13.004,12.843,12.938,12.879,13.072,12.824,13.069,12.934,12.938,13.002,13.006,13.043,12.969,12.892,13.129,13.061,13.118,12.958,12.889,12.858,13.102,13.144,13.011,13.129,13.136,13.166,12.873,12.976,13.028,13.021,13.061,13.093,13.23,13.199,13.075,13.146,13.214,13.097,13.049,13.298,13.058,13.125,13.273,13.127,13.153,13.105,13.151,13.198,13.153,13.273,13.188,13.168,13.157,13.224,13.281,13.244,13.266,13.276,13.266,13.216,13.299,13.385,13.229,13.299,13.309,13.251,13.261,13.306,13.369,13.342,13.324,13.385,13.635,13.489,13.452,13.335,13.533,13.625,13.292,13.44,13.466,13.515,13.432,13.614,13.552,13.443,13.541,13.692,13.557,13.64,13.71,13.575,13.796,13.791,13.734,13.7,13.723,14.203,13.874,13.848,13.942,14.104,14.005,14.005,14.031,14.161,14.262,14.241,14.272,14.242,14.324,14.418,14.496,14.516,14.583,14.525,14.625,14.669,14.828,14.826,14.907,14.985,15.173,15.063,15.115,15.341,15.362,15.593,15.897,15.929,16.019,15.944,16.269,16.207,16.347,16.659,16.642,16.91,16.787,17.18,17.343,17.675,17.607,17.831,18.364,18.687,18.633,18.775,19.025,19.441,19.959,19.997,20.571,20.404,20.792,21.115,21.204,21.866,21.984,22.729,22.672,23.266,23.603,23.54,24.773,24.297,25.329,25.532,26.554,26.885,27.017,28.02,28.339,28.75,29.237,29.419,30.503,30.751,31.205,32.106,33.025,34.553,33.671,35.428,35.356,35.283,37.107,36.866,39.218,39.158,39.601,39.591,40.723,42.221,43.167,43.583,43.541,43.623,44.859
A03,X3,,1,12.269,12.288,12.224,12.136,12.224,12.429,12.336,12.434,12.487,12.282,12.403,12.485,12.429,12.345,12.436,12.52,12.303,12.385,12.315,12.383,12.499,12.531,12.466,12.399,12.443,12.459,12.487,12.403,12.352,12.48,12.441,12.389,12.485,12.45,12.492,12.553,12.443,12.398,12.611,12.436,12.572,12.593,12.483,12.398,12.412,12.607,12.56,12.358,12.429,12.347,12.551,12.452,12.579,12.497,12.469,12.502,12.45,12.581,12.445,12.41,12.549,12.396,12.389,12.626,12.534,12.53,12.596,12.558,12.41,12.53,12.66,12.488,12.485,12.719,12.61,12.653,12.594,12.631,12.565,12.525,12.57,12.782,12.483,12.617,12.603,12.84,12.556,12.586,12.673,12.704,12.621,12.811,12.678,12.56,12.6,12.7,12.741,12.826,12.727,12.769,12.537,12.692,12.659,12.777,12.653,12.893,12.835,12.919,12.703,12.823,12.655,12.762,12.725,12.927,12.864,12.909,12.788,12.788,12.767,12.838,12.989,12.867,12.831,12.849,12.959,12.974,13.146,12.942,12.957,13.188,13.015,13.058,12.982,13.429,13.203,13.02,13.065,13.361,13.225,13.235,13.28,13.499,13.368,13.402,13.437,13.504,13.671,13.661,13.674,13.768,13.911,13.838,13.96,13.934,13.932,14.083,14.161,14.202,14.223,14.4,14.473,14.573,14.733,14.621,14.904,15.02,15.043,15.193,15.367,15.52,15.558,15.618,15.618,16.105,16.294,16.399,16.399,16.816,16.972,16.995,17.515,17.625,17.822,17.989,18.01,18.687,18.555,18.775,19.341,19.761,19.906,20.249,20.271,20.874,21.057,21.638,21.746,22.137,22.464,23.173,23.337,24.158,24.219,24.525,25.338,25.901,26.108,26.395,27.348,28.068,28.566,29.461,29.851,29.582,31.185,31.333,31.471,33.19,33.131,34.608,34.348,35.317,36.094,37.52,38.192,38.557,39.527,39.885,40.53,41.124,41.743,42.922,43.074,43.954,44.303,44.399,43.179,45.667,44.793,44.011,44.844,44.467,44.345,43.4,43.986,43.611,43.951,43.777,44.589,43.098,43.615,42.176,42.184,43.849,43.086,42.701,42.561,41.674,42.176,41.69,41.468,42.008,41.556,41.389,40.328,41.619,41.034,41.557,42.052,41.511,41.413,41.937
A04,X4,,1,11.657,11.85,12.045,12.162,12.403,12.378,12.413,12.434,12.462,12.359,12.506,12.51,12.429,12.448,12.436,12.546,12.559,12.487,12.392,12.408,12.397,12.403,12.543,12.578,12.468,12.562,12.59,12.506,12.557,12.429,12.466,12.492,12.382,12.476,12.543,12.553,12.469,12.45,12.483,12.591,12.443,12.464,12.302,12.373,12.541,12.297,12.354,12.358,12.351,12.347,12.422,12.323,12.398,12.316,12.288,12.295,12.321,12.375,12.368,12.384,12.471,12.473,12.389,12.393,12.405,12.349,12.466,12.506,12.488,12.504,12.374,12.513,12.459,12.771,12.506,12.756,12.698,12.839,12.669,12.655,12.752,12.756,12.924,13.057,12.887,13.253,13.151,13.206,13.268,13.299,13.475,13.586,13.53,13.592,13.842,13.892,14.033,14.041,14.301,14.398,14.631,14.76,14.803,15.053,15.401,15.617,15.797,15.888,16.113,16.309,16.657,17.112,17.392,17.766,18.202,18.739,19.013,19.326,19.917,20.546,21.085,21.436,22.304,22.76,23.39,24.33,25.25,25.884,26.905,27.52,28.4,29.705,30.569,32.298,33.566,35.077,36.54,38.287,38.945,40.463,42.058,44.537,44.231,44.151,42.785,43.199,43.232,42.938,42.953,42.399,41.784,41.54,42.972,42.402,41.587,42.248,42.118,41.644,41.602,42.394,41.597,41.374,42.534,41.86,41.506,41.337,41.634,42.01,41.413,42.004,42.244,42.222,42.3,42.01,42.469,41.753,42.717,41.571,42.222,42.188,42.644,42.478,42.83,42.582,42.63,43.255,42.036,42.577,43.497,42.39,42.523,42.817,43.226,44.12,43.651,43.094,43.804,43.622,43.075,43.577,43.05,43.834,43.903,43.936,44.362,44.409,44.112,43.836,45.128,43.797,43.889,44.895,44.971,44.504,44.721,44.825,45.294,45.935,45.623,46.179,46.04,45.363,46.179,45.597,46.076,46.232,46.032,45.945,46.862,46.366,46.164,46.503,46.714,47.335,46.821,46.654,47.133,46.768,47.938,47.375,47.127,47.383,47.916,47.312,47.925,48.544,48.546,48.212,48.9,49.146,49.139,48.754,49.386,49.538,49.722,49.835,50.641,50.256,50.411,51.092,50.75,50.983,51.965,51.75,51.787,52.366,52.506,52.698,53.106,53.213,53.516,53.152
A05,X5,,1,11.096,11.206,11.125,11.242,11.253,11.353,11.338,11.229,11.308,11.308,11.301,11.28,11.429,11.269,11.436,11.391,11.178,11.261,11.242,11.31,11.172,11.355,11.266,11.121,11.319,11.359,11.282,11.301,11.325,11.301,11.389,11.289,11.28,11.449,11.466,11.472,11.466,11.445,11.324,11.455,11.462,11.354,11.296,11.419,11.38,11.367,11.296,11.43,11.423,11.419,11.365,11.47,11.546,11.516,11.412,11.442,11.442,11.548,11.464,11.507,11.565,11.568,11.535,11.41,11.552,11.494,11.561,11.652,11.633,11.572,11.596,11.555,11.603,11.732,11.626,11.719,11.737,11.646,11.71,11.826,11.687,11.797,11.678,11.84,11.826,11.936,12.064,12.018,11.975,12.109,11.975,12.011,12.239,12.147,12.29,12.363,12.379,12.283,12.262,12.511,12.511,12.537,12.736,12.673,12.575,12.867,12.731,12.919,13.015,13.058,13.149,13.127,13.455,13.474,13.359,13.585,13.648,13.596,13.755,13.749,14.135,14.091,14.366,14.228,14.498,14.749,14.785,14.973,15.095,15.138,15.306,15.451,15.61,15.772,15.963,16.197,16.344,16.669,16.955,16.942,17.193,17.565,18.042,17.948,18.124,18.145,18.759,18.823,19.389,19.557,20.047,20.393,20.173,21.175,21.405,22.022,22.595,22.578,23.479,23.463,24.755,25.419,25.25,26.016,26.368,27.358,28.547,28.093,29.614,30.442,31.064,31.497,32.408,33.566,34.465,37.38,37.198,37.432,38.734,40.704,41.656,42.842,43.012,44.973,45.025,46.404,46.309,46.092,46.907,47.5,47.89,48.655,48.802,48.056,48.499,49.56,49.965,49.652,50.719,50.317,52.438,50.662,52.01,52.285,52.399,52.01,53.44,52.4,52.271,54.179,52.734,53.067,52.688,53.592,53.728,54.956,53.337,53.297,54.758,54.362,55.623,53.769,54.258,55.055,54.873,54.769,55.281,55.192,56.124,54.805,55.632,56.463,55.669,55.88,57.077,56.515,56.769,56.913,56.299,56.387,56.626,56.497,56.895,56.186,55.856,57.938,56.081,56.217,56.472,57.245,56.031,55.279,56.747,55.674,55.674,55.653,55.695,55.706,55.042,54.279,55.037,56.116,54.442,54.984,54.789,55.843,54.853,55.391,54.874,54.979,55.595,54.732
A06,X6,,1,11.274,11.49,11.483,11.779,11.687,11.891,11.85,11.895,12.026,11.872,11.942,11.87,11.865,11.858,11.872,12.032,11.869,11.925,11.932,11.821,11.835,12.02,12.032,11.836,11.906,11.948,11.897,11.942,11.813,11.968,11.876,11.852,11.87,11.911,11.979,12.064,11.903,11.857,11.994,11.894,11.952,11.896,11.889,11.934,11.819,11.961,11.889,11.894,12.042,11.78,11.932,11.832,11.959,11.955,11.876,12.114,11.959,11.832,11.98,12.023,11.979,11.982,12.001,12.057,11.966,11.857,11.923,11.937,11.943,11.986,12.115,11.918,11.966,12.018,12.066,12.004,12.049,12.087,12.099,12.059,12.103,12.082,12.275,12.254,12.137,12.375,12.245,12.302,12.415,12.342,12.544,12.398,12.445,12.612,12.704,12.907,12.715,12.955,13.114,13.131,13.131,13.183,13.279,13.475,13.664,13.801,13.614,14.143,14.057,14.41,14.578,14.716,14.889,15.216,15.26,15.433,15.732,16.018,16.277,16.588,16.868,17.294,17.88,18.338,18.383,18.9,19.393,19.739,20.205,20.783,21.762,22.083,22.816,23.241,24.556,24.869,26.338,26.436,28.198,29.943,29.926,31.351,31.776,33.597,35.806,35.56,38.901,39.549,40.735,42.503,42.72,43.725,43.128,42.559,42.993,42.534,41.623,42.164,41.732,41.301,41.441,41.53,40.894,41.521,40.777,41.181,40.878,40.368,41.048,40.962,41.306,40.218,40.79,40.993,41.348,40.4,40.79,40.66,41.857,40.47,40.305,40.658,40.963,40.996,41.199,41.381,40.993,40.988,40.087,39.966,40.282,40.368,40.334,40.133,40.654,40.618,40.515,39.863,40.805,41.043,40.678,41.176,40.357,41.223,40.474,40.946,40.673,40.608,41.009,41.11,40.143,40.548,40.513,40.649,40.556,40.397,40.244,40.525,40.626,41.097,40.467,40.054,40.68,40.751,41.586,41.011,41.591,41.844,42.387,41.648,41.586,41.223,41.451,41.674,41.365,41.908,41.451,41.892,42.067,41.357,41.801,41.631,41.641,42.534,41.964,42.273,41.825,42.517,42.117,43.256,41.879,42.86,43.477,43.402,42.901,42.832,43.245,43.675,43.15,43.612,42.967,44.166,44.85,44.282,45.07,44.912,44.963,45.042,44.822,45.043,45.86,46.36
A07,X7,,1,12.346,12.391,12.378,12.443,12.378,12.403,12.413,12.434,12.436,12.487,12.403,12.357,12.403,12.473,12.436,12.417,12.303,12.308,12.392,12.383,12.269,12.276,12.364,12.373,12.366,12.382,12.41,12.352,12.455,12.352,12.441,12.389,12.408,12.45,12.415,12.398,12.366,12.373,12.405,12.436,12.417,12.516,12.483,12.424,12.49,12.401,12.586,12.487,12.403,12.424,12.473,12.504,12.605,12.497,12.469,12.579,12.605,12.504,12.574,12.591,12.523,12.551,12.621,12.549,12.819,12.608,12.751,12.688,12.85,12.763,12.815,12.643,12.667,12.797,12.998,12.938,12.957,13.072,13.057,12.991,13.064,13.119,13.313,13.265,13.25,13.331,13.436,13.594,13.553,13.584,13.656,13.793,13.736,13.927,13.998,14.099,14.163,14.403,14.508,14.734,14.708,14.863,14.932,15.208,15.142,15.41,15.615,15.627,15.931,15.971,16.008,16.513,16.714,16.829,17.343,17.359,17.607,17.867,18.071,18.515,18.56,19.091,19.311,19.43,20.156,20.284,20.694,21.353,21.821,22.083,22.491,22.89,22.79,23.736,24.478,24.895,25.349,25.785,26.633,27.384,27.656,28.64,28.982,29.992,30.832,31.623,32.404,33.109,33.872,34.915,35.622,36.519,37.175,36.568,37.368,37.302,37.875,37.742,37.91,38.384,38.187,37.672,37.406,37.957,38.328,38.604,37.828,37.918,38.209,37.655,37.892,38.213,38.031,38.491,37.932,38.031,38.526,38.604,38.5,39.585,38.616,38.448,38.498,38.708,39.013,39.429,38.804,39.009,38.552,39.158,39.109,38.491,38.979,38.674,38.96,38.741,39.132,39.602,39.657,40.05,38.983,39.377,38.584,38.927,39.221,38.63,38.406,38.838,39.471,39.076,38.608,39.013,39.392,39.139,39.098,39.459,38.994,38.886,39.559,40.185,39.191,38.622,38.543,39.604,39.393,39.053,39.553,39.807,39.718,39.944,39.756,39.001,39.408,39.787,39.634,39.469,40.168,39.611,39.368,39.466,39.596,39.529,39.514,39.934,39.601,40.567,39.593,40.313,40.146,40.653,40.274,40.597,40.522,40.399,40.452,40.595,39.771,40.094,40.203,40.294,39.759,40.008,40.001,40.574,40.17,39.986,40.19,40.421,40.786,40.562,39.677,40.384
A08,X8,,1,11.912,12.211,12.352,12.392,12.429,12.531,12.515,12.536,12.513,12.462,12.531,12.51,12.531,12.499,12.538,12.52,12.508,12.538,12.571,12.459,12.575,12.685,12.594,12.578,12.647,12.613,12.59,12.634,12.557,12.608,12.646,12.62,12.716,12.707,12.697,12.681,12.649,12.708,12.689,12.771,12.675,12.619,12.689,12.579,12.722,12.685,12.663,12.771,12.661,12.605,12.602,12.633,12.811,12.729,12.907,12.682,12.863,12.736,12.936,12.797,12.807,12.706,12.958,12.833,12.896,12.815,12.906,12.921,12.773,12.815,12.841,12.773,12.771,12.849,12.843,12.86,12.957,12.865,12.902,12.991,12.856,12.834,13.028,13.239,12.913,13.176,12.918,13.051,13.061,13.144,13.113,12.889,13.168,13.102,13.144,13.244,13.206,13.369,13.243,13.286,13.286,13.442,13.382,13.785,13.482,13.49,13.666,13.7,13.718,13.864,14.007,13.934,14.133,14.176,14.218,14.262,14.481,14.56,14.769,14.947,15.124,15.419,15.433,15.607,15.802,15.898,16.061,16.406,16.685,16.829,17.258,17.245,17.691,17.567,17.812,18.463,18.791,18.883,18.938,19.918,19.907,20.379,20.679,21.005,21.484,21.665,22.438,22.916,23.355,23.676,24.415,24.242,24.748,25.551,26.275,26.629,27.41,27.702,29.173,28.801,30.118,30.972,31.315,32.026,32.674,33.814,34.804,36.068,36.829,37.342,38.439,39.254,39.254,39.716,39.94,41.025,40.92,40.816,40.894,41.017,41.162,41.75,42.311,41.62,41.485,42.162,41.697,41.118,41.805,41.661,41.585,41.957,42.992,41.853,42.14,41.869,43.308,42.499,42.501,43.289,42.633,43.026,43.12,43.049,43.344,43.237,42.992,43.68,43.173,43.119,43.421,43.88,43.381,42.993,43.133,42.402,43.107,43.256,42.474,43.104,42.342,42.526,42.296,43.33,42.786,42.421,42.297,42.55,43.094,43.089,42.607,43.053,42.498,42.775,42.624,43.691,43.441,43.517,42.618,43.46,43.716,43.443,43.19,44.345,43.329,43.532,44.161,45.116,44.457,44.624,44.062,44.597,44.611,43.876,44.956,44.886,44.666,44.754,44.728,45.64,44.755,44.588,46.299,45.281,45.702,45.807,45.992,45.755,45.64,45.649,46.07,45.86
B01,X9,,1,14.029,14.066,14.04,14.129,14.066,14.146,14.127,14.177,14.256,14.231,14.223,14.254,14.3,14.317,14.308,14.264,14.273,14.275,14.334,14.246,14.361,14.398,14.254,14.342,14.283,14.378,14.308,14.377,14.355,14.325,14.339,14.36,14.433,14.272,14.313,14.225,14.371,14.46,14.439,14.422,14.353,14.399,14.391,14.383,14.348,14.416,14.34,14.345,14.337,14.332,14.406,14.416,14.361,14.433,14.375,14.361,14.413,14.338,14.485,14.345,14.463,14.466,14.432,14.437,14.421,14.446,14.432,14.397,14.379,14.446,14.398,14.405,14.432,14.406,14.448,14.338,14.411,14.395,14.457,14.388,14.44,14.467,14.481,14.405,14.44,14.493,14.394,14.55,14.458,14.619,14.38,14.49,14.407,14.469,14.437,14.41,14.55,14.455,14.508,14.527,14.527,14.605,14.545,14.561,14.571,14.605,14.524,14.533,14.551,14.54,14.526,14.638,14.576,14.644,14.661,14.548,14.612,14.742,14.613,14.713,14.707,14.664,14.6,14.696,14.759,14.776,14.864,14.817,14.912,14.8,14.942,14.852,15.037,14.965,14.869,14.895,14.887,14.872,14.895,14.984,15.054,15.193,15.17,15.309,15.208,15.277,15.315,15.355,15.214,15.384,15.419,15.555,15.572,15.601,15.598,15.905,15.879,15.919,15.965,16.067,15.931,16.007,16.217,16.078,16.233,16.477,16.581,16.653,16.773,16.77,16.939,17.258,17.206,17.278,17.467,17.441,17.883,18.117,18.065,18.296,18.45,18.665,18.886,18.769,19.311,19.519,19.624,19.973,19.992,20.491,20.688,20.953,20.975,21.265,21.839,21.925,22.294,22.92,23.403,23.33,23.624,24.21,24.506,25.542,25.156,25.718,26.316,26.734,27.139,28.25,28.982,28.68,29.199,29.817,30.82,31.671,31.888,32.228,34.12,33.67,34.764,36.176,35.963,37.494,37.983,39.106,39.501,40.486,41.184,41.595,42.214,42.19,43.048,42.749,43.227,42.983,43.467,43.91,44.138,42.724,44.267,44.493,44.713,44.791,44.485,45.002,44.45,44.118,45.009,44.44,44.956,45.254,45.482,44.692,45.14,45.57,45.535,46.176,46.333,45.14,45.57,45.219,45.509,45.491,45.807,44.595,45.385,45.623,45.719,45.333,45.333,44.991
