name	slope	intercept	baseline	phase1_start	phase1_end	phase1_slope	phase1_intercept	phase1_baseline	phase1_exclude	phase1_SNR	phase2_start	phase2_end	phase2_slope	phase2_intercept	phase2_baseline	phase2_exclude	phase2_SNR	phase3_start	phase3_end	phase3_slope	phase3_intercept	phase3_baseline	phase3_exclude	phase3_SNR	phase4_start	phase4_end	phase4_slope	phase4_intercept	phase4_baseline	phase4_exclude	phase4_SNR
C02	0.489420917801	6.70847283095	-0.0982753267892	2.33852	11.33905	0.489420917801	6.70847283095	-0.0982753267892	False	159.363261108	15.67266	21.50647	0.266059612735	10.3699438761	13.9958660725	False	59.4357846191	28.17356	30.67367	0.295416507533	29.754570154	50.6702239283	True	3.40837298741	39.0075	48.84145	0.114207850118	45.165601214	52.4158658412	True	9.93248831261
C03	0.400190296168	5.69708114241	0.0764655114652	0.01871	10.5057	0.400190296168	5.69708114241	0.0764655114652	False	320.564364381	13.50593	16.67277	0.93040214662	14.5334164213	11.5596943955	False	116.50565651	21.33973	30.84034	0.0788016689876	-6.02859692775	19.0920374563	False	74.4666878419	39.0075	41.00772	0.275185078159	34.4316661962	45.9718346258	True	46.0004695529
C04	0.405849094713	6.51627794002	-0.0623248762857	2.17194	14.00593	0.405849094713	6.51627794002	-0.0623248762857	False	250.511286238	25.67351	28.3402	0.822576750962	27.8722073383	32.614817913	True	2.00018584567	39.0075	47.34145	0.0138106622441	-171.607555562	19.7881893464	True	10.961772513	66.00927	81.01032	0.0077999627299	-328.877652656	22.885075579	False	22.2330622063
C05	0.506617224095	4.42037779222	0.0319328203464	0.01871	10.00569	0.506617224095	4.42037779222	0.0319328203464	False	244.122258989	15.33947	17.83955	0.0253588967767	-155.013098322	-42.3163350858	True	4.99731584454	22.83982	26.50679	0.189282736816	16.8652784606	38.3790517195	True	3.64636263117	42.67455	53.00848	0.0450633101608	6.20661516602	45.8335071843	False	23.753322522
C06	0.158221437127	8.19160625398	-0.0527894712878	4.17191	18.33963	0.158221437127	8.19160625398	-0.0527894712878	False	137.568112953	40.50768	55.34193	0.05594402182	19.2122665592	9.44508071304	False	28.7673874999
C07	0.097185427733	24.1745269966	1.14804243607	2.33852	10.17234	0.306646070841	12.1712015599	0.596462786828	True	4.16508181413	15.00603	30.67367	0.097185427733	24.1745269966	1.14804243607	False	23.6989394587	53.34182	74.00987	0.0562383996012	52.1819709172	4.26831710912	False	15.421614813
C08	0.186106046131	6.74541180177	-0.224836496445	3.17198	19.17302	0.186106046131	6.74541180177	-0.224836496445	False	176.799804205	33.50716	46.17468	0.114632799108	27.1872784449	18.3692615158	False	51.1826365275	59.84222	66.5094	0.123551470881	53.3154274532	33.0097090975	True	26.269816679
D01	0.0470387832609	4.2498526091	-0.48789019173	10.17234	31.5071	0.0470387832609	4.2498526091	-0.48789019173	False	42.6285293309
D02	0.107927500737	-3.08846947628	-1.58045631235	0.01871	21.00646	0.107927500737	-3.08846947628	-1.58045631235	False	210.987586094	29.67362	37.00743	0.416324409458	31.6455286979	16.9275913344	False	70.792687045	70.50961	81.01032	0.0265521842321	26.191928782	42.6417580438	True	2.96680701128
D03	0.0399371975536	4.51531149631	-0.783120263999	19.17302	42.50795	0.0399371975536	4.51531149631	-0.783120263999	False	39.0600431821
D04	0.0611951714858	19.4183278046	0.506940147361	7.17227	20.17307	0.122424499254	19.1038528258	0.316293773278	False	18.645391695	25.17337	47.00813	0.0611951714858	19.4183278046	0.506940147361	False	67.2563225829	55.8419	69.17613	0.0290470092092	-13.4610450332	-0.0654236078029	False	29.1136139331	74.84319	81.01032	0.0668605072259	57.6604657799	9.41181080724	True	7.44073676287
D05	0.112270437001	21.8134647402	0.940084964871	14.83939	30.67367	0.112270437001	21.8134647402	0.940084964871	False	44.2036550571
D06	0.13590136396	18.1094892825	1.3728140398	14.00593	27.84026	0.13590136396	18.1094892825	1.3728140398	False	57.0968769846	51.00829	64.84264	0.0778919928653	51.6125681814	9.69530556601	False	10.0399105253
D07	0.117269261936	22.2323405004	0.898186705493	15.00603	32.50714	0.117269261936	22.2323405004	0.898186705493	False	73.2677717781
D08			
E01	0.0293929182585	-13.1890893406	-1.90100515675	0.01871	8.83905	0.0267947801981	-19.366068381	-1.59492538064	True	4.27151150885	15.17278	27.84026	0.0328113637976	-6.61283356117	-1.07763553178	False	18.4462903621	50.17501	67.50941	0.0293929182585	-13.1890893406	-1.90100515675	False	27.3987356477
E02	0.110979174442	-2.18075337081	-1.47529576957	1.67189	20.5063	0.110979174442	-2.18075337081	-1.47529576957	False	193.164471437	29.00694	37.17408	0.389496508797	31.621960486	15.9026195666	False	65.5381783866
E03	0.0395661539332	10.5024547475	-0.37331204998	18.17298	38.67422	0.0395661539332	10.5024547475	-0.37331204998	False	25.7890393149
E04	0.0825205207021	30.1994434789	0.82878104637	9.67237	18.17298	0.0600509930927	14.8420277945	-0.194307283978	True	2.3733540598	26.84024	47.8415	0.0825205207021	30.1994434789	0.82878104637	False	66.5062091677	55.34193	66.00927	0.0320147356544	-11.3388685605	-1.11098104484	False	22.8697738068	76.6767	81.01032	0.0743955046249	57.1971168206	11.3697683733	True	4.10970444908
E05	0.049709724713	7.62379892116	-0.608934461132	0.17176	10.17234	0.145847637132	11.8655424287	-0.0476897098934	True	2.09042535409	19.33964	37.17408	0.049709724713	7.62379892116	-0.608934461132	False	21.2928404074
E06	0.111064616328	17.4183489261	1.03989652334	13.33925	27.84026	0.111064616328	17.4183489261	1.03989652334	False	43.5276501405	60.67552	76.34337	0.0242050657235	0.611137860227	5.09214263186	False	5.19875775564
E07	0.133760372996	25.9063920425	1.2264393743	15.33947	30.67367	0.133760372996	25.9063920425	1.2264393743	False	26.6174932395
E08			
F01	0.0380835266802	20.1957533856	0.576962947592	1.50519	10.83918	0.0930803841965	14.1233138957	0.081486114803	False	4.38195654988	40.17423	56.50864	0.0380835266802	20.1957533856	0.576962947592	False	7.60299610487
F02	0.138098827389	5.96736146191	-0.337530684703	1.33843	20.5063	0.138098827389	5.96736146191	-0.337530684703	False	260.316880694	29.84034	42.00785	0.217129682419	32.8816051956	12.9978400593	False	145.482821354	74.00987	81.01032	0.0378115009142	41.6793172165	29.0057839678	True	3.32609748498
F03			
F04	0.00707995040516	-507.05101489	-45.3781839289	13.00601	26.50679	0.174926203543	28.9220235922	0.515361400503	True	5.57404105156	29.84034	38.00743	0.188086689518	35.9288900442	0.997589099667	True	7.5782026449	39.0075	63.34244	0.00707995040516	-507.05101489	-45.3781839289	False	134.98619209
F05	0.0399810970223	-0.139273440063	-0.825041366045	6.50555	23.00648	0.0399810970223	-0.139273440063	-0.825041366045	False	23.0741063102	38.34093	40.0076	2.49279318927	40.5624405645	3.02744899258	True	1.34949745506
F06	0.0703206417175	10.6728728349	-0.0965327485611	8.50564	26.84024	0.0703206417175	10.6728728349	-0.0965327485611	False	60.0121626645
F07	0.174461835882	28.4591005837	1.34755330387	19.00632	30.34039	0.174461835882	28.4591005837	1.34755330387	False	21.7972772713
F08	0.241352068988	68.0509395765	1.19820061423	50.84175	64.67599	0.241352068988	68.0509395765	1.19820061423	False	1.03856462345
