time	A01	A02	A03	A04	A05	A06	A07	A08	B01	B02	B03	B04	B05	B06	B07	B08	C01	C02	C03	C04	C05	C06	C07	C08	D01	D02	D03	D04	D05	D06	D07	D08	E01	E02	E03	E04	E05	E06	E07	E08	F01	F02	F03	F04	F05	F06	F07	F08
0.00491	0.05700000000000216	0.33899999999999864	0.5450000000000017	0.39000000000000057	0.1529999999999987	0.3739999999999988	0.0039999999999995595	0.2370000000000001	0.2190000000000012	0.5039999999999996	0.3279999999999994	0.2879999999999985	0.06300000000000061	0.17799999999999905	0.0039999999999995595	0.0030000000000001137	0.17800000000000082	0.38200000000000145	0.3940000000000019	0.2480000000000011	0.008999999999998565	0.29800000000000004	0.0030000000000001137	0.09199999999999875	0.0	0.0	0.0	0.0	0.0	0.0	0.13299999999999912	0.0	0.11199999999999832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44200000000000017	0.0	0.0	0.0	0.0	0.0
0.17154	0.0	0.2270000000000003	0.3470000000000013	0.05099999999999838	0.06500000000000128	0.25399999999999956	0.025000000000000355	0.0	0.10999999999999943	0.30299999999999905	0.2970000000000006	0.17199999999999882	0.0	0.14199999999999946	0.0	0.025000000000000355	0.08500000000000085	0.2680000000000007	0.3630000000000031	0.13299999999999912	0.02999999999999936	0.11899999999999977	0.0	0.0	0.06099999999999994	0.26599999999999824	0.06199999999999761	0.14699999999999847	0.05799999999999983	0.19500000000000028	0.0	0.11100000000000065	0.0	0.03500000000000014	0.2010000000000005	0.1720000000000006	0.142000000000003	0.08500000000000085	0.14000000000000057	0.051000000000000156	0.13800000000000168	0.0920000000000023	0.0	0.05900000000000105	0.2270000000000003	0.030000000000001137	0.09499999999999886	0.14300000000000068
0.3383	0.06300000000000239	0.2339999999999982	0.2959999999999994	0.17099999999999937	0.012999999999998124	0.22799999999999976	0.0	0.14300000000000068	0.1479999999999997	0.30799999999999805	0.18799999999999883	0.17699999999999783	0.1169999999999991	0.14499999999999957	0.032999999999999474	0.0	0.1609999999999978	0.2469999999999999	0.3410000000000011	0.2240000000000002	0.06099999999999994	0.06299999999999883	0.06099999999999817	0.11500000000000021	0.3819999999999979	0.4510000000000005	0.5819999999999972	0.7530000000000001	0.26399999999999935	0.3420000000000023	0.1999999999999993	0.28699999999999903	0.29100000000000037	0.18799999999999883	0.46499999999999986	0.38000000000000256	0.3490000000000002	0.26200000000000045	0.43100000000000094	0.3100000000000005	0.4280000000000008	0.2729999999999997	0.18299999999999983	0.26500000000000057	0.5760000000000005	0.32099999999999795	0.1930000000000014	0.3500000000000014
0.50505	0.13400000000000034	0.24799999999999756	0.3680000000000021	0.24200000000000088	0.0	0.1869999999999994	0.04400000000000048	0.13100000000000023	0.19000000000000128	0.23799999999999955	0.23199999999999932	0.24799999999999933	0.13199999999999967	0.1039999999999992	0.10499999999999865	0.04400000000000048	0.05600000000000094	0.23300000000000054	0.32700000000000173	0.15399999999999991	0.04800000000000004	0.051000000000000156	0.04800000000000004	0.16000000000000014	0.11199999999999832	0.4339999999999975	0.6509999999999998	0.7369999999999983	0.22100000000000009	0.38500000000000156	0.2619999999999969	0.41499999999999915	0.19200000000000017	0.31400000000000006	0.3930000000000007	0.5350000000000001	0.3620000000000019	0.1059999999999981	0.3880000000000017	0.5519999999999996	0.24399999999999977	0.1999999999999993	0.08200000000000074	0.19399999999999906	0.674000000000003	0.504999999999999	0.120000000000001	0.4200000000000017
0.67162	0.17600000000000193	0.2629999999999981	0.41000000000000014	0.28500000000000014	0.1819999999999986	0.16799999999999926	0.10999999999999943	0.0519999999999996	0.17900000000000205	0.25	0.21499999999999986	0.20300000000000118	0.16999999999999993	0.08499999999999908	0.22999999999999865	0.11000000000000121	0.0	0.19000000000000128	0.28300000000000125	0.19500000000000028	0.0	0.0	0.11600000000000144	0.31099999999999994	0.12899999999999778	0.4289999999999985	0.727999999999998	0.8140000000000001	0.20899999999999963	0.2560000000000002	0.2469999999999999	0.17299999999999827	0.14999999999999858	0.21999999999999886	0.3539999999999992	0.6380000000000017	0.4640000000000022	0.29100000000000037	0.3460000000000001	0.5350000000000001	0.370000000000001	0.13500000000000156	0.018000000000000682	0.3230000000000004	0.7190000000000012	0.46499999999999986	0.14099999999999824	0.4930000000000021
0.83827	0.26500000000000057	0.26699999999999946	0.2430000000000021	0.43100000000000094	0.1280000000000001	0.17099999999999937	0.16999999999999993	0.16900000000000048	0.18200000000000216	0.19599999999999973	0.21799999999999997	0.2919999999999998	0.23000000000000043	0.14499999999999957	0.1479999999999997	0.11300000000000132	0.1750000000000007	0.16499999999999915	0.28600000000000136	0.254999999999999	0.1739999999999995	0.03200000000000003	0.17600000000000016	0.37099999999999866	0.3879999999999981	0.5189999999999984	0.8170000000000002	0.875	0.4400000000000013	0.45899999999999963	0.33899999999999864	0.31799999999999784	0.1819999999999986	0.10999999999999943	0.4140000000000015	0.7270000000000003	0.4670000000000023	0.2940000000000005	0.5479999999999983	0.7089999999999996	0.6859999999999999	0.2240000000000002	0.22100000000000009	0.38400000000000034	0.865000000000002	0.6110000000000007	0.25900000000000034	0.5820000000000007
1.00488	0.26500000000000057	0.18099999999999739	0.2989999999999995	0.3739999999999988	0.2710000000000008	0.22799999999999976	0.16999999999999993	0.2259999999999991	0.15399999999999991	0.16799999999999926	0.10500000000000043	0.2919999999999998	0.23000000000000043	0.08799999999999919	0.1479999999999997	0.19899999999999984	0.1750000000000007	0.16499999999999915	0.1720000000000006	0.254999999999999	0.1739999999999995	0.08799999999999919	0.006000000000000227	0.2289999999999992	0.07599999999999696	0.4049999999999976	0.7319999999999993	0.7899999999999991	0.2690000000000019	0.3730000000000011	0.2530000000000001	0.31799999999999784	0.1819999999999986	0.10999999999999943	0.4430000000000014	0.7270000000000003	0.4670000000000023	0.20899999999999963	0.4349999999999987	0.7660000000000018	0.7710000000000008	0.2240000000000002	0.07900000000000063	0.3269999999999982	0.8079999999999998	0.3829999999999991	0.14499999999999957	0.6670000000000016
1.17169	0.3470000000000013	0.14899999999999736	0.23900000000000077	0.370000000000001	0.2959999999999994	0.2240000000000002	0.16699999999999982	0.30799999999999983	0.17900000000000205	0.25	0.18700000000000117	0.3169999999999984	0.2560000000000002	0.14100000000000001	0.14499999999999957	0.19500000000000028	0.11400000000000077	0.16100000000000136	0.25400000000000134	0.365000000000002	0.17099999999999937	0.0860000000000003	0.11600000000000144	0.28200000000000003	0.21399999999999864	0.5150000000000006	0.8129999999999988	0.8140000000000001	0.43599999999999994	0.3410000000000011	0.16199999999999903	0.3150000000000013	0.007999999999999119	0.04899999999999949	0.5809999999999995	0.8079999999999998	0.5770000000000017	0.3760000000000012	0.46000000000000085	0.8760000000000012	0.5970000000000013	0.22000000000000242	0.07499999999999929	0.379999999999999	0.8049999999999997	0.6069999999999993	0.31200000000000117	0.5779999999999994
1.33829	0.3260000000000005	0.2989999999999995	0.2740000000000009	0.4059999999999988	0.24399999999999977	0.254999999999999	0.19899999999999984	0.19500000000000028	0.1880000000000024	0.14100000000000001	0.21999999999999886	0.2649999999999988	0.28800000000000026	0.17199999999999882	0.23499999999999766	0.2270000000000003	0.16199999999999903	0.11100000000000065	0.23100000000000165	0.3150000000000013	0.23099999999999987	0.11500000000000021	0.12100000000000044	0.2569999999999997	0.19500000000000028	0.5589999999999975	0.852999999999998	0.7689999999999984	0.3309999999999995	0.3190000000000026	0.22100000000000009	0.40700000000000003	0.12900000000000134	0.06099999999999994	0.4480000000000004	0.8760000000000012	0.5289999999999999	0.3269999999999982	0.38200000000000145	1.0530000000000008	0.718	0.004000000000001336	0.20199999999999818	0.5030000000000001	0.7290000000000028	0.6449999999999996	0.12600000000000122	0.6730000000000018
1.50493	0.23000000000000043	0.1739999999999995	0.17800000000000082	0.3960000000000008	0.2339999999999982	0.33199999999999896	0.10400000000000098	0.1869999999999994	0.1769999999999996	0.13100000000000023	0.21000000000000085	0.2550000000000008	0.36299999999999955	0.16299999999999848	0.25299999999999834	0.21799999999999997	0.2889999999999979	0.18599999999999994	0.13600000000000279	0.3039999999999985	0.19299999999999962	0.13400000000000034	0.19700000000000095	0.2469999999999999	0.26899999999999835	0.5449999999999982	0.8979999999999997	0.8140000000000001	0.3769999999999989	0.4789999999999992	0.2889999999999979	0.509999999999998	0.08999999999999986	0.13400000000000034	0.3230000000000004	0.6930000000000014	0.6030000000000015	0.31599999999999895	0.4559999999999995	1.0429999999999993	0.5650000000000013	0.2759999999999998	0.0470000000000006	0.4059999999999988	0.8310000000000031	0.7190000000000012	0.17099999999999937	0.7750000000000021
