GENE	MEDIUM	MEDIUM:STRAIN	STRAIN	medium_direction	strain_direction	interaction_direction
yjfM	0.45431924374235644	0.10358157532592238	0.0465985733416443	1.0	-1.0	1.0
yjfC	0.03159287025378976	0.5585835511020371	0.25038916406302736	-1.0	-1.0	-1.0
aidB	0.054040527944074324	0.4815067963503171	8.636131685843445	1.0	-1.0	-1.0
yjfP	0.00018458125887688137	0.00037507512694200107	0.013374653505866307	1.0	-1.0	1.0
ulaA	0.1061193594739045	1.0254296895327037	0.004956343212334957	-1.0	1.0	-1.0
ulaB	0.32049653860076077	0.1595103722031892	0.21127695259573165	-1.0	1.0	1.0
phoA	0.0594561656987751	0.4145606408468876	0.03743145908145551	1.0	-1.0	1.0
ulaC	0.4479608467812074	9.67839235832546e-06	0.04952918684433938	-1.0	1.0	-1.0
ulaD	0.021646170620076566	0.656463979566893	0.021616731012591428	-1.0	1.0	-1.0
ulaF	0.053946114580621596	0.010515913973489444	0.07398941146346294	1.0	1.0	-1.0
ulaE	7.18565700830176e-08	0.09669428339997743	0.013879166835787549	-1.0	1.0	-1.0
rpsF	1.0803085046973138e-05	0.3285538331834239	0.20865492637520333	1.0	1.0	1.0
priB	0.027305350113010718	0.7632136911685024	0.2735496657451222	1.0	1.0	1.0
rpsR	0.036707933718197694	0.35479748630352503	0.24048684766194128	1.0	1.0	1.0
rplI	0.2822342589728777	2.5177227080064313e-05	0.2712827896740322	-1.0	1.0	-1.0
fklB	2.2379947644424192e-05	0.0043884267109755015	0.00894127870889072	-1.0	1.0	1.0
psiF	0.08475423724797038	0.16426865805329216	7.353078063262547	-1.0	-1.0	1.0
cycA	0.009871869476240747	0.14896824494330652	0.021934484749615457	1.0	-1.0	1.0
ytfH	0.01599829236997241	0.06722062959869435	0.1013178983428904	1.0	1.0	-1.0
cysQ	0.04195644947252486	0.006668891014518508	0.12264692435366209	-1.0	-1.0	-1.0
ytfI	0.08451999942946631	0.019069544849521503	0.041142956329406566	-1.0	-1.0	-1.0
ytfK	0.13285726416137322	2.4196576545451274	1.3677209998922173	1.0	-1.0	-1.0
tamB	0.05210197337779787	0.2798973730138251	0.05659569070144599	-1.0	1.0	-1.0
tamA	0.1799236420796353	0.6031293682611993	0.13310248706562344	-1.0	1.0	-1.0
ytfP	0.0006070651680349926	0.02896099030931154	0.18177294404185318	1.0	-1.0	1.0
chpB	0.007293772715682323	0.770241125586667	0.03566536924480812	-1.0	1.0	-1.0
chpS	0.0003741439450446471	0.5513578115910835	0.28288157506664247	-1.0	1.0	-1.0
yaiC	0.13331263151701211	0.3442063600711866	0.4644568976006139	1.0	-1.0	-1.0
ytfQ	0.286058433160447	0.5496932049411253	0.013632954909808648	-1.0	-1.0	-1.0
ytfR	0.24331078148925855	0.5951498326316198	0.0033784586007636896	-1.0	1.0	-1.0
yjfF	0.06676337680720401	0.21232863456683804	0.17959259653900772	-1.0	-1.0	-1.0
ytfT	0.6875993570370382	0.3503825065977084	0.14325617695408388	-1.0	-1.0	-1.0
mpl	0.005094125993232446	0.0711254618811723	0.0509135420966621	1.0	1.0	1.0
pmbA	0.0038835117405215946	0.01593558781989901	0.006821675334641508	-1.0	1.0	-1.0
mgtA	0.00024928754365305394	6.977379341241426	0.0024347573474869932	1.0	1.0	1.0
bdcR	0.276732480225248	1.403425156799936	0.11600560174943464	1.0	1.0	1.0
yaiI	0.0007193256845892115	0.2172145853615027	0.26067902974305257	-1.0	1.0	-1.0
tabA	0.324204072451705	1.063606156306772	0.15271473027886628	1.0	1.0	1.0
yjgL	1.0154037291220581	0.3571593306692269	0.01661460559153438	-1.0	1.0	-1.0
rraB	0.16244880729912836	1.5514146165036555	0.3222663916064441	1.0	1.0	1.0
yjgN	0.40439426440249115	0.4785679598186491	0.005531473867462777	1.0	1.0	1.0
lptG	5.35796784162379e-08	0.0020396721237548876	0.03422538794812169	-1.0	1.0	-1.0
lptF	0.001034655751545932	0.025036009896648892	0.33189262625544025	-1.0	1.0	1.0
idnK	0.2010082668068076	2.086317119998892	0.22273003438205663	-1.0	1.0	-1.0
aroL	0.048308364515072366	0.24482248252755678	0.002139660720104075	-1.0	1.0	1.0
yjgZ	0.6536594606038602	0.9864234547853465	0.048286807807543575	1.0	1.0	-1.0
yjhB	0.004992537438327949	0.5509957167184919	0.10196133378457406	-1.0	-1.0	1.0
yjhC	0.09207376829777703	0.6238059256218789	0.03359243909165377	-1.0	1.0	1.0
yaiA	0.5259164390968212	0.007625343309028754	1.0087504587900074	-1.0	-1.0	1.0
fimB	0.10918340843626861	0.120948358101157	0.40827892471243654	1.0	-1.0	1.0
fimE	0.027095470873515604	0.004317093469734523	0.5255065387917227	-1.0	-1.0	1.0
fimA	0.02600894101982476	2.4839720171187825	1.2615515315072088	-1.0	-1.0	1.0
fimI	0.22310576992303854	0.4577827173164648	0.9196499117070587	-1.0	-1.0	1.0
fimC	0.003931561386078641	2.1203023430863457	0.8637196661972841	-1.0	-1.0	1.0
fimD	0.031205863266146494	2.205443444422011	0.6536544731399028	-1.0	-1.0	1.0
fimF	0.18042019598719816	0.3624331473722665	0.633168647120214	-1.0	-1.0	1.0
fimG	0.00445693648470602	1.5054203591859747	0.3992793379424464	-1.0	-1.0	1.0
fimH	0.05620997482988366	0.10823176742902074	0.4353388865776281	-1.0	-1.0	1.0
aroM	0.11513897410209395	0.04211467708426608	0.9403259768844702	-1.0	-1.0	1.0
uxuA	0.42581491635212165	0.18093455281971985	0.4888731649946645	-1.0	1.0	-1.0
uxuB	0.49048397128431853	0.8213216233624983	0.5757421133130154	-1.0	1.0	-1.0
uxuR	0.06860233394344606	0.35405425006908664	0.027832473218267317	-1.0	1.0	-1.0
iraD	0.0017277577253516085	10.922637244644868	0.43274813288303626	-1.0	1.0	-1.0
kptA	0.05354304071803462	1.7150335272968813	0.2560169887273869	-1.0	-1.0	-1.0
yjiS	0.006701484249649781	0.5338709700130302	0.08098214418622263	1.0	-1.0	1.0
mrr	0.00838905875890772	0.020751602389717405	0.31208551665287576	-1.0	1.0	-1.0
yaiE	0.15413086399168208	2.2813940158020554	0.3276855244566228	-1.0	-1.0	1.0
tsr	0.00147562634802334	0.6165724892350772	0.3219440027327083	1.0	-1.0	-1.0
yjjN	0.06535356101785816	0.6660376946052389	0.07254521817803994	-1.0	1.0	-1.0
yjjQ	0.4820130764475534	0.8473645561176704	0.13186497670775577	1.0	-1.0	-1.0
bglJ	0.21909854522570438	1.0518307212600642	0.007444464529716033	1.0	-1.0	-1.0
yjjZ	5.396690509554453	2.166410404628948	10.003934623920308	1.0	-1.0	-1.0
rimI	0.03501528981456925	0.42927627999798634	0.00157203388633409	-1.0	-1.0	-1.0
holD	0.04407776281157627	0.00035416792871956204	0.004822298884458398	-1.0	1.0	-1.0
yjjG	0.11868253235312654	0.6293818151036404	0.0007309736837797232	-1.0	1.0	-1.0
prfC	2.5776008297007102e-05	0.0006894498084866196	0.2706273246919284	-1.0	1.0	-1.0
osmY	1.169763874098802	3.5829513948242626	7.496154859235418	1.0	-1.0	-1.0
carA	0.08420087256368447	1.465812141125057	0.6596098234783199	-1.0	-1.0	1.0
ytjA	1.111498566039991	1.2948096979380814	9.214997670923246	-1.0	-1.0	-1.0
yjjU	0.10395294540465017	2.4239655697230478	0.12909715752449102	1.0	-1.0	-1.0
yjjV	0.14638415224585888	1.1066168539826808	0.12605360700509327	1.0	1.0	-1.0
deoC	0.12343117013499061	0.9822439854702213	0.0019062391601103457	-1.0	1.0	-1.0
deoA	0.4342773359448575	1.4400531093416105	0.1580389212409088	-1.0	-1.0	-1.0
deoB	0.11155473744151001	1.2480046551303245	0.17297597941890785	-1.0	-1.0	-1.0
deoD	0.0029403986310239105	2.97433609564024e-06	0.03640676329356918	-1.0	-1.0	1.0
yjjJ	0.004229805753798277	6.998885264242194e-05	0.16670627950120653	1.0	1.0	-1.0
serB	0.0020534892605317268	0.03760047690265027	0.43532963115189727	1.0	1.0	-1.0
radA	0.02535151101998223	0.08251361200105123	0.4221257979588753	-1.0	1.0	-1.0
mak	0.004234990275789885	0.28876530089748154	0.003811799342782196	-1.0	-1.0	1.0
nadR	0.00018583892662338286	0.04003100181180419	0.12175613942020913	-1.0	1.0	-1.0
slt	0.07092164002218193	0.6263659882197894	0.1176047791453243	-1.0	-1.0	-1.0
trpR	0.27351031709579665	0.24586904390318676	0.013469426627536585	-1.0	1.0	-1.0
ytjC	6.646454709047234e-05	0.11938574569006954	0.06737255936548481	-1.0	1.0	-1.0
creA	0.00020077832790921235	0.020687205617535565	0.0950864532956226	-1.0	1.0	1.0
creC	0.033522943397995886	0.346561330415321	0.10554347672011621	-1.0	1.0	-1.0
creB	0.017612905793444433	0.17826285265088337	0.07334353541777461	-1.0	1.0	-1.0
creD	0.06260760991103093	0.013313954495691505	0.050759355304171805	1.0	-1.0	-1.0
yjjY	0.7558012212123479	2.9149004957570925	0.022247162421203726	1.0	-1.0	-1.0
yjtD	0.0045571890571101115	0.1347601730418907	0.005625398050187913	-1.0	1.0	-1.0
phoB	0.004459673920256091	0.02120714345146152	0.01600728409367652	-1.0	-1.0	1.0
yaaA	0.0053779199320125315	0.0006535025949183648	0.08696475474398957	-1.0	1.0	-1.0
yaaJ	0.050829534591824405	0.09832839833982403	0.17609925769054993	-1.0	-1.0	1.0
satP	0.1099996022521681	0.27191191650192176	0.5780596682994106	-1.0	-1.0	-1.0
yaaW	0.004729224962018996	0.0062517310531508	6.826219381972365e-07	-1.0	-1.0	1.0
yaaI	0.00040699995872195416	0.01761781442745658	0.13257145312339702	-1.0	-1.0	1.0
mokC	1.8757269137506132	0.5464601796996558	1.8289056366257226	-1.0	-1.0	-1.0
rpsT	0.06377788570331688	0.0004386668997327092	0.20079923953763057	-1.0	1.0	-1.0
caiE	0.17337354714370212	0.5228668863930677	0.05797893207128135	-1.0	-1.0	1.0
phoR	0.010482515531305192	0.05524012367911979	0.000502355726735737	-1.0	-1.0	-1.0
caiD	0.07377792331269628	0.9905862347832659	0.1654608602926686	-1.0	-1.0	1.0
caiC	0.1399458668768162	0.21945289671088708	0.07173703353904015	1.0	-1.0	1.0
caiB	0.057234198832977146	0.0130572610274714	0.0022776358289072762	-1.0	1.0	1.0
caiA	0.010414634597073591	0.04201399735356047	0.03275347165074466	-1.0	-1.0	-1.0
caiT	0.0012630349657898332	0.7204385899594008	0.026258330164158128	1.0	-1.0	-1.0
apaH	0.3051789732428247	0.9436903049829622	0.0059492108714014336	-1.0	1.0	-1.0
apaG	0.05765746763690682	0.33606595759692315	0.005629144309490464	-1.0	1.0	-1.0
pdxA	0.015889367076410643	0.011661318390818298	0.0015304277129901678	-1.0	1.0	-1.0
surA	0.006511992396851074	0.00692799384273135	0.007537146611623857	1.0	1.0	1.0
rsmA	0.043814352621895036	0.2242064258863561	0.0008222150731178601	-1.0	1.0	-1.0
brnQ	0.013877860414595489	5.408156809321763	6.0613184260205344e-05	1.0	-1.0	-1.0
lptD	0.0030332072074346073	0.0030397660450016684	0.015493088417849243	-1.0	1.0	-1.0
rluA	0.07265629050901135	0.07409483877875883	0.03024115265397298	1.0	1.0	-1.0
rapA	0.028008248858635565	0.04073716061059107	0.006167306095543668	1.0	-1.0	-1.0
polB	0.002425630441130755	0.3743305756101908	1.1745881914106318	1.0	-1.0	-1.0
araD	0.14897927205466788	0.15369313532665685	0.5341016721856224	-1.0	-1.0	-1.0
araA	0.2596587660135006	2.083230931318101	0.029275402833067954	-1.0	1.0	-1.0
araB	0.05483363523592599	1.5837485158439129	0.06547158745526138	-1.0	-1.0	-1.0
thiB	0.033665118916449965	0.2898679306512193	0.2705062489183039	-1.0	1.0	-1.0
thiP	0.04141848082645705	0.22863102374120042	1.05786124714795	1.0	1.0	1.0
thiQ	0.04013626127356096	0.11466590121067743	0.35825649813210725	1.0	1.0	1.0
proY	0.09109654495197361	1.3428830181135771	0.021267511671396733	1.0	1.0	-1.0
sgrR	0.003958588808024022	0.3736091146645984	0.06519944165105862	-1.0	1.0	-1.0
leuD	0.3877215876106739	0.10417280177269994	0.4013112942067174	1.0	-1.0	-1.0
leuC	0.35368278117483953	0.746202642234735	0.45820617215780146	1.0	-1.0	-1.0
leuA	0.465864981359438	0.6697666230177699	0.4690377188627153	1.0	-1.0	-1.0
leuB	0.466118091826786	0.5059740604068654	0.41091801390738425	1.0	-1.0	-1.0
leuL	0.03918305668945976	0.035529891840567984	0.03704212824975173	1.0	-1.0	-1.0
yacG	0.08248034185515252	0.13921220598054784	0.04369030954280362	-1.0	1.0	-1.0
coaE	0.09837984130465793	0.00010298084140480945	0.051929338170672246	1.0	1.0	1.0
zapD	0.007519868529747509	0.037048711415796465	0.032383475114558635	1.0	1.0	-1.0
hofB	0.02022621368692956	1.4916983580121295	0.010978069737540341	-1.0	1.0	-1.0
malZ	0.01591304489921333	0.013794004290285738	0.006821981832729446	-1.0	1.0	-1.0
hofC	0.1778419099749584	1.566837213486262	0.03986546050623674	-1.0	1.0	-1.0
ppdD	0.5046223153482563	1.1157849103637787	1.0374434918779976	-1.0	1.0	1.0
nadC	0.12163511879583178	0.08567746664009723	0.00025468914749016136	1.0	1.0	1.0
aroP	0.2545792129777169	2.7184676068125637	0.4490587986260266	1.0	-1.0	1.0
yacH	1.2911731385401026e-05	1.0085673339744436	0.5307980276078679	1.0	-1.0	-1.0
speD	0.26599453856226773	2.9862841537978664	0.007481480910996652	1.0	1.0	1.0
speE	0.20289717643828453	2.890723276310954	0.0009179201745155297	1.0	1.0	1.0
yacC	0.01731152880003961	0.21643337763080872	0.001167135009922049	1.0	1.0	-1.0
gcd	0.09064638195508756	0.9161952499204042	0.24174424399201477	-1.0	-1.0	-1.0
can	0.008529146775430263	1.6272909983638542	0.10036104797561052	-1.0	1.0	-1.0
queA	0.0056000485174827475	0.38262909685096647	0.47173950043073276	-1.0	1.0	-1.0
panD	0.12114884673522042	0.22802154527450114	0.11457964897637751	1.0	1.0	-1.0
panC	0.21720064976645048	0.4118170904488103	0.19887815820637	1.0	1.0	1.0
panB	0.0043271095004353555	0.0019443519832389455	0.4597975019178282	1.0	1.0	-1.0
yadC	0.06504562516863818	0.009745235127807145	0.11870992824561899	1.0	-1.0	1.0
yadK	0.1630222726945474	0.09212996971964871	0.1383390903656717	1.0	1.0	1.0
yadL	0.01838842889391301	0.021801598014020707	0.7103502082693343	-1.0	-1.0	1.0
yadM	0.0752980362964879	0.013068330767948444	1.286022512650852	-1.0	-1.0	-1.0
htrE	0.05228960843274594	0.18876924979522428	0.03834017877971568	1.0	-1.0	1.0
yadV	0.08310014289429368	0.028481985048925296	0.4224797401070055	1.0	-1.0	1.0
yadN	0.1837750898650765	0.8362514527700178	0.026532739181147846	1.0	1.0	1.0
tgt	0.11800682717719102	0.0004843208550697753	0.0069851465842454274	1.0	1.0	1.0
pcnB	0.004763297724548199	0.04823450163249143	0.12274120280787537	-1.0	1.0	-1.0
folK	0.014900649184527548	0.11170668992873872	0.09220908998606275	-1.0	1.0	-1.0
gluQ	0.021171491652289542	0.0018200584458566982	0.009082754544622262	1.0	-1.0	1.0
dksA	0.0009037854678490831	0.12168218657180141	2.491346862143473e-08	-1.0	-1.0	1.0
sfsA	0.006789396083233701	0.7910153727407145	0.2148302899600818	-1.0	-1.0	1.0
ligT	0.0074337898754286424	0.22815243386018258	0.02749584781318659	1.0	1.0	-1.0
hemL	0.019590454422308223	0.058955392762778724	0.025828607296420725	-1.0	1.0	1.0
yadS	0.030912950446373433	0.6936531344988748	0.047682626999943745	1.0	1.0	1.0
mtn	0.014482723807823561	0.061086736707895994	0.007996877277868464	-1.0	1.0	-1.0
btuF	0.030989598845199362	0.11802949385669037	0.2972568724117489	1.0	1.0	1.0
yajC	0.11021816514437432	0.7142708812668381	0.047425709520325654	1.0	1.0	1.0
yaeH	0.05016774728328066	0.19974553443188725	0.6037627163258854	-1.0	-1.0	1.0
yaeI	0.009054544363073957	0.09040333289036506	0.03566586963083063	1.0	1.0	1.0
dapD	0.0218902737925597	0.058418331442613436	0.16670241013266818	1.0	1.0	1.0
glnD	0.051810000037002146	0.02952396873653912	0.22893609287735212	-1.0	-1.0	-1.0
map	0.003925766346125847	0.010818342711189644	0.19631575450351324	-1.0	1.0	1.0
yaeP	0.2642854534743726	0.09201253037829393	0.21466403508765075	-1.0	-1.0	-1.0
rof	0.5033223837926446	0.786661385262108	0.4337424245377841	-1.0	-1.0	-1.0
yaeF	0.2726950088191682	0.0022536228178409168	0.013484578851234108	1.0	1.0	-1.0
proS	0.002083828951857658	0.005466791984689134	0.10727849320786698	1.0	1.0	1.0
rcsF	0.0002965881280028171	0.24020844434144983	2.927194920321341e-05	1.0	-1.0	-1.0
carB	0.11936781480906333	1.7909925039439987	0.3717584099530544	-1.0	-1.0	1.0
secD	0.0419332449030243	0.08693569775553911	0.10827833149804622	1.0	1.0	1.0
tsaA	0.05935097018142077	0.30235205592098735	0.016774631044429	-1.0	1.0	-1.0
metQ	0.015692389130975926	0.8836499936824538	1.028478517341469	1.0	1.0	1.0
metN	0.403524120976412	0.3539209249852089	2.642474924358716	-1.0	1.0	-1.0
metI	0.45446706953393434	0.021502858598869246	2.082862524208548	-1.0	1.0	-1.0
yafC	0.07415454150024203	0.22953176918593554	0.3569327115982275	-1.0	1.0	-1.0
mltD	0.02084518436953431	2.598372403493057	0.000515665313628233	1.0	1.0	1.0
gloB	0.14637611587310367	0.014797967479020124	0.01538033183146853	-1.0	-1.0	1.0
rnhA	0.004275409815875722	0.0009801022176048058	0.08562874942958132	-1.0	1.0	-1.0
ykfM	0.008986494189840322	0.3706021193222604	0.4593791845444972	-1.0	1.0	-1.0
secF	0.1047941643701602	0.08797174731304835	0.09268244034159245	1.0	1.0	1.0
yafV	0.004525962591109267	0.02502398601656053	0.355757691814761	1.0	-1.0	-1.0
fadE	0.7339253491545846	0.04330990670091117	0.7020677865502859	-1.0	-1.0	-1.0
yafK	0.10590210330706817	0.4172497585690689	0.10606750298691026	1.0	-1.0	-1.0
yafQ	0.6630052894123968	0.8864840916785037	7.975026152662323e-05	-1.0	1.0	-1.0
dinJ	0.071754847663696	0.7391741791501452	0.01543845002623101	-1.0	-1.0	-1.0
pepD	0.24934477415999723	0.8491944032057708	0.015717170131662073	-1.0	1.0	-1.0
phoE	0.005733528607598015	0.2684101272587444	0.153766232297618	-1.0	1.0	1.0
ykfI	0.690471796234668	0.03513046591912339	0.9908661367942475	-1.0	-1.0	1.0
yajD	0.584890843747897	1.8129195429712242	0.937789259973524	1.0	-1.0	1.0
yafW	0.08331158106791925	0.4941474854026575	0.21083763008022238	-1.0	-1.0	1.0
ykfH	0.5393667855179753	6.5541876409771405	0.5393667855179736	1.0	-1.0	-1.0
ykfG	0.014330904606809192	0.028510402310694793	0.23759672575356916	1.0	-1.0	-1.0
yafX	0.7093036035814977	4.3262238236252415e-10	0.7093036035814966	1.0	-1.0	-1.0
ykfF	2.9573776021873304	-1.1352119244634196e-10	2.9573776021873304	-1.0	-1.0	1.0
ykfB	0.046109861752915315	0.18903182456100862	0.27691054900550993	-1.0	-1.0	-1.0
yafY	0.08944262761585897	0.1512648104700275	0.03942214507253816	1.0	-1.0	1.0
yafZ	4.426635333110163e-05	0.019740920497261283	0.1045530732090375	-1.0	-1.0	1.0
nrdR	0.044824334643362995	0.042559252485509624	0.09213140605925219	-1.0	1.0	-1.0
ykfA	0.08131191939242227	0.011331400427865235	0.34808940398402594	-1.0	-1.0	-1.0
perR	0.0024784704228207333	0.07502101906732626	0.10140854870920674	-1.0	-1.0	-1.0
afuC	0.024410045847993445	3.18276334187647	0.10671763090430186	-1.0	-1.0	-1.0
yagA	0.02197619605258705	0.31552359495155435	0.06334360899110303	1.0	-1.0	-1.0
ribD	0.01314877380593904	0.08206419725703917	0.054242635429508024	-1.0	1.0	-1.0
yagI	0.33120214989929964	0.13516064931423966	1.5633796419223245e-05	-1.0	-1.0	1.0
argF	0.29917488352641897	1.3844637407063285	0.2543806009495082	-1.0	-1.0	1.0
yagK	0.04654582381189076	0.43944195502834116	0.24492410740622195	-1.0	-1.0	-1.0
yagL	0.01297655242962692	0.1658347279181337	0.10920231975224493	1.0	-1.0	1.0
yagM	0.6739842662583841	0.3749059349082264	0.007346230383309393	-1.0	1.0	-1.0
yagN	0.2338147857864259	0.1331742814321064	0.016238107351782105	1.0	-1.0	1.0
intF	0.0008464058708483879	0.6340032431414468	0.40517219824188855	-1.0	1.0	-1.0
paoD	0.09589852416844913	2.206570240409259	2.3080161472653766	1.0	-1.0	-1.0
ribE	0.003967057244684824	0.08177563012683287	0.0810485917674928	1.0	1.0	1.0
paoA	0.2560086392449821	0.7321294290097977	4.600503440063697	-1.0	-1.0	-1.0
paoB	0.3366285049146196	0.6941631421378429	3.5881273350957636	-1.0	-1.0	-1.0
paoC	0.374310173609556	1.6797673826616972	2.6969313189893653	-1.0	-1.0	-1.0
ykgJ	0.02738897365008519	3.7279909504812148	0.16246309929604408	-1.0	1.0	-1.0
ecpC	0.0004928067294271421	0.2563845001892947	0.2576990472213101	1.0	-1.0	-1.0
ecpD	0.04232207790692977	0.2911064580522561	0.07811834840181175	1.0	1.0	-1.0
ecpE	0.08540065670649444	1.4018048838205122	0.016829111172603772	-1.0	-1.0	-1.0
ecpB	0.4489893203976657	0.29422342461029577	0.12811484384518346	1.0	-1.0	1.0
nusB	0.03144622575081968	0.31851939499417625	0.37747387880900174	1.0	1.0	1.0
ecpA	0.08158290383811462	10.811507843672352	0.13258337491957484	1.0	-1.0	1.0
ecpR	0.00328296345987944	0.8042242372766744	0.043548780457657976	-1.0	-1.0	1.0
ykgM	1.7383801502879606	1.3169594405873517	0.15313382473680948	1.0	1.0	1.0
ykgO	0.04303766436189704	22.240714977597914	0.043037664361911254	1.0	-1.0	-1.0
ykgR	15.84096058696441	-2.929070319623861e-10	15.840960586964396	-1.0	1.0	-1.0
rclC	0.03128379315762342	0.2990710237098718	0.001437173553726634	-1.0	1.0	1.0
rclB	0.17852361986975396	6.328569457906209	0.03502840664098805	1.0	-1.0	-1.0
rclA	0.0026338676279217266	0.040639345182286235	6.855123073151196	1.0	-1.0	-1.0
pgpA	0.02951629432988212	0.4598169515414068	0.0003542427135780901	-1.0	1.0	-1.0
ykgH	0.01923574798676686	0.7870217377075299	0.7587931841622604	-1.0	1.0	-1.0
betA	0.271787504303036	0.354192113920463	0.13128531108541375	-1.0	1.0	-1.0
betB	0.3906403831242533	0.7629850531960827	0.1795902060230663	-1.0	1.0	-1.0
betI	0.130118499982112	0.317754633936577	0.21757233658097508	-1.0	1.0	-1.0
yahB	0.45988913435725953	0.6889815623343711	0.09619497133035493	1.0	-1.0	1.0
yahC	0.06918312915538394	0.7070560575326907	0.010096958205440654	1.0	-1.0	1.0
yahN	0.0017052467864224763	0.01432016964184557	0.01317463961965415	1.0	-1.0	-1.0
prpR	0.24423711966951445	0.41020233584654475	5.126951729917835	-1.0	-1.0	-1.0
cynR	0.023954078236443355	0.3677759205711001	0.015288456960762309	1.0	1.0	-1.0
lacA	0.0006900951386182852	0.061121051495908074	0.5084680019196536	1.0	-1.0	-1.0
thiL	0.0018167018452357464	0.05841052558474849	0.45092669447491085	-1.0	1.0	-1.0
lacY	0.07423365191220765	0.11937008193615462	0.20079851101969293	-1.0	-1.0	1.0
lacZ	0.5170115515503276	0.7044297189452149	0.052088800746684205	-1.0	1.0	-1.0
lacI	0.0034640959589280484	0.4447657145403936	0.029569633064804535	-1.0	1.0	-1.0
mhpR	0.5095893694268963	0.7032431028592052	0.0634052166436403	-1.0	-1.0	-1.0
frmB	0.07634336606344716	0.23339914005583895	0.7093514547555051	-1.0	1.0	1.0
frmA	0.11554239911812125	0.08860980113611272	0.5641678722628383	-1.0	1.0	-1.0
frmR	0.02746881510325716	0.0016630685730985029	1.0075760830290328	-1.0	1.0	-1.0
yaiO	0.00422319305426988	0.5085834499232104	0.4241124156642646	1.0	-1.0	-1.0
thiI	0.00016564552794073872	0.05996215192799159	0.32117044886745627	-1.0	1.0	-1.0
yaiP	0.016019369567199737	0.4086227584049774	0.6724220307864657	1.0	-1.0	-1.0
yaiS	0.050590240609060366	0.5412891814225946	0.021731266013144346	1.0	1.0	1.0
hemB	0.25382476695934386	1.1044882797071045	0.3038810549269364	-1.0	1.0	-1.0
ampH	0.35103907288951103	5.1243903427311555e-05	0.0406496776124779	1.0	-1.0	-1.0
yaiY	0.03899283876869575	3.1411504769458194	0.04266538842941081	-1.0	-1.0	-1.0
ddlA	0.31611559437109316	0.8830815424547329	0.012504612262716819	1.0	-1.0	-1.0
proC	0.000802874237925244	0.004752837708281832	0.0017218649166274025	-1.0	1.0	1.0
rdgC	0.022117827299820036	0.0918406313964644	0.010805087151336878	1.0	1.0	1.0
caiF	0.17149141750415708	8.062497437318788	0.48589504181205	-1.0	-1.0	1.0
yajQ	0.08892434633600743	0.33269349868069265	0.32963024081509795	1.0	1.0	1.0
araJ	0.026538148948336615	0.2942503671671286	0.02107205848500615	1.0	-1.0	-1.0
sbcC	0.0007338465562456431	0.0025356034025783014	0.28901529400928494	-1.0	1.0	1.0
sbcD	0.00020730481964725822	0.11194169437642099	0.10514161646853237	-1.0	1.0	-1.0
acpH	0.016992186118589103	0.3939463693879506	0.07500210584714184	-1.0	-1.0	-1.0
tsx	0.0027496869953154146	1.1193395768036254	0.5224042640841571	1.0	1.0	1.0
yajI	0.0402751854338077	0.07820700880457898	0.2696169835562995	1.0	-1.0	-1.0
yajO	0.08254838665124237	0.04609656499978898	1.5754960306745276	-1.0	-1.0	1.0
dxs	0.002009750267028765	0.163697445648328	0.09922996978131682	-1.0	1.0	-1.0
xseB	0.6527973679478833	0.6662968314326667	0.00015173665846646145	1.0	1.0	1.0
ispA	0.0004564278883716355	0.024000830084378588	0.07452045944909802	1.0	1.0	-1.0
bolA	0.03307574923051959	2.3374778592656345	3.122650577620515	-1.0	-1.0	1.0
panE	0.01412292676840643	0.26020099765398363	0.001578579713633843	-1.0	1.0	-1.0
yajL	0.04423383974650541	0.08166378107281469	0.0009140686346464921	1.0	-1.0	1.0
yajR	0.03585563007650028	0.006602180642386324	0.15051081134566868	1.0	1.0	1.0
cyoE	0.07453699166514127	1.1821802717835457	0.21059770310362147	1.0	1.0	1.0
cyoC	0.5129857071143817	3.0382405659095753	0.17472340271643816	1.0	1.0	1.0
cyoB	0.038706497793242534	0.5237349145585775	0.05036294452134804	1.0	1.0	1.0
cyoD	0.0025274793488883063	0.3389455501654126	0.2125194939135735	1.0	1.0	1.0
cyoA	0.04298311464949478	0.3184439818967313	0.04094880992590788	1.0	1.0	1.0
ampG	0.0021349559048222666	0.36857243133850015	0.1696763035906137	1.0	1.0	1.0
yajG	0.09865523061272086	1.2029681419524731	0.022766877093829407	1.0	1.0	1.0
tig	0.012907027666045678	1.090511891430646	0.07984063523510088	1.0	1.0	1.0
queC	0.002606143037431785	0.19314038491759433	0.22693876681132918	1.0	1.0	1.0
ybaE	0.2547550481594685	1.3702814266917782	0.19497896848943785	-1.0	1.0	-1.0
tesB	0.18152736426933158	0.7193670675663124	0.4897743515541402	-1.0	-1.0	-1.0
ybaZ	0.010404739833179022	0.9149233266245438	0.049815425488299425	1.0	-1.0	-1.0
ylaB	0.014279847271313456	0.0022531662194830993	0.2815667866155753	1.0	-1.0	1.0
ylaC	0.011620190229422178	3.597206455453021	0.047599983592022	1.0	-1.0	-1.0
maa	0.027291200600534804	0.327283823323713	0.05242664627758198	-1.0	-1.0	-1.0
hha	0.07330476222267635	0.5212033306278627	0.22061127639541578	-1.0	-1.0	-1.0
tomB	0.046332097961434116	0.11318636244466296	0.4701221681347647	-1.0	-1.0	-1.0
acrB	0.004739955263030282	0.3441506708286809	0.003928777080727031	1.0	-1.0	1.0
