GENE	MEDIUM	MEDIUM:STRAIN	STRAIN	medium_direction	strain_direction	interaction_direction
dnaE	0.08931629867277469	0.006674748032876016	2.039123607705694	1.0	1.0	1.0
yeeN	0.3126042644794862	0.14690996863871142	0.06726948591907078	-1.0	-1.0	-1.0
flu	9.78927725725498e-05	0.07213089561387598	7.965502409270899	-1.0	1.0	-1.0
yeeR	0.037078868095287376	3.551664147316558e-05	7.302533872014501	-1.0	1.0	-1.0
yeeS	0.016388351227462294	0.0001008544389478061	3.5939559517550386	1.0	1.0	1.0
yeeT	2.079639149834847	0.4016864082211029	0.7967016166294414	-1.0	-1.0	-1.0
cbeA	0.053687721829250634	0.029880914923584356	0.0006273683910729133	-1.0	-1.0	-1.0
accA	0.0007088584852024127	0.004419470800765879	0.7695045312922488	-1.0	1.0	-1.0
cbtA	0.09310324753233701	0.38275737707144764	0.21070162537566528	-1.0	1.0	-1.0
sbcB	0.05181022515041289	0.06738536425811525	0.0012013911068632366	-1.0	1.0	-1.0
hisG	3.650358419217447	1.8772681952448798	0.1305240152749363	-1.0	1.0	-1.0
hisC	0.7218895279118094	0.9035144772176595	0.00015106015935373307	-1.0	1.0	-1.0
hisD	1.8200574966417733	1.4978393730514146	0.11850115493875535	-1.0	1.0	-1.0
hisB	0.26768166150901385	0.3129594812996004	0.033988603589208966	-1.0	-1.0	-1.0
hisH	0.1302080523996274	0.180187412868551	0.06669132206837958	-1.0	-1.0	-1.0
hisA	0.11195460455961515	0.09787373789460307	0.12821075766283885	-1.0	-1.0	-1.0
ldcC	0.019411182402904625	6.521608593504369e-06	0.26423020070653325	1.0	-1.0	-1.0
hisF	0.243807948711953	0.19864199246892378	0.02713442640523267	-1.0	-1.0	-1.0
hisI	0.2650163580958491	0.135545124147135	0.062044891851764206	-1.0	-1.0	-1.0
yegH	0.4061826136646427	0.24872883203978724	0.041952608641793177	-1.0	-1.0	-1.0
yegE	0.3536133855646312	0.08445751183952413	1.050037633332678	1.0	-1.0	1.0
yegD	0.14662166504497742	0.023027412591499763	0.20686360192742392	-1.0	-1.0	1.0
yegJ	4.602423431098176	3.006619878386373	2.91677605212284	1.0	-1.0	-1.0
mdtA	2.0468065951676406	0.36399660041358817	0.5244691548950944	1.0	-1.0	1.0
mdtB	0.9828995487192358	0.06783798380659614	0.642754228998798	1.0	-1.0	1.0
mdtC	1.6111898411665733	0.029008967929133933	0.22109984365971724	1.0	-1.0	-1.0
mdtD	1.8117192297563944	0.0036863486375049437	0.1080256794039054	1.0	-1.0	-1.0
yaeR	0.0006453902757944663	0.007727373901192047	0.02901909189446905	1.0	-1.0	1.0
baeS	0.672767506754525	0.034725332617575655	0.08696496727538441	1.0	-1.0	1.0
baeR	0.05154071320154241	0.26089369495993214	0.11600991632641167	-1.0	1.0	-1.0
yegP	0.03520188665322843	4.10958479624135e-06	2.9950247425232317	1.0	-1.0	-1.0
yegQ	0.7075114304066819	0.0043380817594351195	0.5341228930447446	1.0	-1.0	-1.0
yegS	0.5061278538489629	0.3304325902541696	3.67852309560974	1.0	-1.0	1.0
yegV	0.0022605776218542206	0.02403720727442743	0.19552610056114278	1.0	1.0	1.0
yegU	0.015928511923969824	0.14600277662213967	0.14020438760906795	1.0	1.0	1.0
yegT	0.11642835754935765	0.143317326561764	0.008556937685877397	1.0	1.0	1.0
tilS	0.6688059749019103	0.1346074610506119	0.09117305765534212	1.0	-1.0	1.0
rcnA	0.060527311847540455	0.0017956055813365124	0.006382014400494462	1.0	-1.0	1.0
rcnB	0.4184890729656183	0.010179684749082929	0.2595849685280951	1.0	1.0	1.0
metG	0.024681801798516645	0.0009512189751554878	0.033674334105198156	1.0	-1.0	1.0
yehI	0.2698997969623744	0.15336853856840899	0.09272417829861168	1.0	-1.0	1.0
yehK	5.498555124811387	-1.0803891115074293e-10	5.498555124811381	-1.0	1.0	-1.0
yehL	3.2784736510027557e-06	0.33622446573772957	0.027087390274977752	1.0	1.0	1.0
yehM	0.03180864616170598	0.002040823548711712	0.08351881746559964	1.0	1.0	-1.0
yehP	0.44685652052435154	0.02867350552256198	0.009717079543657192	1.0	1.0	1.0
yaeQ	0.040119148454371034	0.11714867612430657	0.00259389567157009	-1.0	-1.0	-1.0
yehR	0.005291399039979439	0.22275338392949795	0.5581327543973744	1.0	1.0	1.0
mlrA	1.5031913397483931	0.5327319590829449	1.155757314275716	1.0	-1.0	1.0
yohO	27.838728447580785	-1.4169643236527918e-10	27.838728447580536	-1.0	-1.0	1.0
dld	0.281894090823509	0.05175710044152737	0.6290941027726786	-1.0	-1.0	-1.0
yohD	0.010988451947088085	0.06514496716697482	0.7974200028770184	1.0	-1.0	-1.0
yohP	47.27222407117392	4.105515927221859e-11	47.272224071173824	1.0	-1.0	-1.0
yohK	5.686501881777909	6.190398897291037	2.0802731111201744	-1.0	1.0	-1.0
yohJ	5.618307098503365	7.590470692612433	7.168337305098635	-1.0	1.0	-1.0
cdd	0.463708402927387	1.4884695826214203	0.13296718731937673	-1.0	1.0	-1.0
sanA	1.8033240112291793e-06	0.47494114758974565	0.05307200326834138	1.0	1.0	1.0
arfB	0.3453381251428337	0.05673630472632063	0.0026002524476349542	1.0	1.0	-1.0
yeiS	0.028005678510951926	0.0003336978622605624	0.001111549707131454	1.0	-1.0	1.0
preA	0.002233428809073068	0.045262645381671796	0.001755539813877549	-1.0	-1.0	1.0
preT	0.10181607981951135	0.0010142107060094885	0.42419137304866783	-1.0	1.0	-1.0
yeiG	0.07522550518952054	0.010151751347295068	0.01324705185952646	-1.0	-1.0	-1.0
yeiH	0.046459316771231496	0.002209984663439357	0.044741336728244596	1.0	1.0	-1.0
nfo	0.18806129418447826	0.01921832363239473	0.007762383255885852	1.0	-1.0	-1.0
yeiI	0.41529889105266515	0.00941777330861221	0.055290807845904455	1.0	-1.0	-1.0
yeiL	1.112735733414567	0.2653600988036988	0.028245618362111813	1.0	1.0	1.0
setB	0.03724187117128519	0.15880684117808652	0.36506496232558305	1.0	1.0	-1.0
yeiP	0.10516785411820617	0.04980603168819364	0.5812462912670249	-1.0	-1.0	-1.0
nhaA	0.10752166657956108	0.0020595648543966227	0.03520727937536261	1.0	-1.0	1.0
nlpE	0.06687298238970829	0.003399262160559635	0.010546529006296934	1.0	-1.0	-1.0
yeiQ	0.8517130597323129	0.00024228000031867314	0.048936427437393126	-1.0	1.0	-1.0
yeiR	6.979100636807802	0.02295821798371178	0.9917665214709704	1.0	-1.0	-1.0
lpxT	5.869658032906765	0.1493577926685823	1.6341970111560675	1.0	-1.0	-1.0
mepS	1.6166958351791294	1.4055873218042567	1.280220435796803	1.0	-1.0	1.0
rtn	0.75599317263794	0.3101995352963688	0.6183502574278933	1.0	-1.0	1.0
yejA	0.025850317137959877	0.03313572942213347	0.013369582291129972	1.0	1.0	1.0
yejE	0.8343591429524209	0.3892522882558376	0.320801814100244	1.0	-1.0	1.0
yejB	0.2175690895087452	0.20954666467150573	0.009917003017896886	1.0	-1.0	1.0
yejF	0.1160901743963273	0.0433377155420443	0.003415982575751708	1.0	-1.0	1.0
yejH	0.03759087023746149	0.018144200052708337	0.1747000852115853	1.0	-1.0	-1.0
gmhB	0.4460531013821889	0.5558630818007326	0.18556568282493924	-1.0	1.0	-1.0
rplY	0.0008634818757604634	0.01403769223110718	0.0775244039385532	1.0	-1.0	-1.0
yejL	0.7408378941605243	0.010229017795037265	0.8352269784553563	1.0	-1.0	-1.0
yejM	0.525162282726189	0.17010769894697186	0.824546345812287	1.0	-1.0	1.0
narP	0.0008503232395522531	0.010656512163818854	0.0007983127695837533	-1.0	-1.0	-1.0
eco	0.003768574444567019	0.0037666692532438706	0.019512866102320947	-1.0	1.0	-1.0
rcsD	0.14478519619755745	0.013809589846305342	0.055017411070324956	1.0	-1.0	1.0
rcsB	0.012278074512325876	0.007664155691859964	0.030203643900724497	1.0	-1.0	1.0
atoC	0.10679753295195904	0.5810478672658187	0.1772960391593399	1.0	-1.0	1.0
atoS	0.0047668518835636275	0.35056236449774325	0.06786571524612872	1.0	-1.0	1.0
atoE	0.056325747179217456	0.08266502352572508	0.16046859430130078	-1.0	1.0	1.0
dkgB	1.9666855498850309	0.04429262093139022	2.6629029295791433	-1.0	1.0	-1.0
atoA	0.3725360545076484	0.39739220365881156	0.04241732610776339	1.0	-1.0	1.0
atoD	0.7198331725965428	0.3239945733410785	0.3276107528265948	1.0	1.0	1.0
atoB	0.11228865048896797	0.08703898668684307	0.37240561612163736	1.0	1.0	1.0
ubiG	0.15607545244479226	0.14496905610122912	1.1148469689162983	1.0	-1.0	1.0
nrdA	0.0762567373542744	0.025501573595845706	11.263025480952649	1.0	1.0	1.0
yfaE	0.36527580796172643	0.07411607628064587	9.977789220522235	1.0	1.0	1.0
nrdB	0.03609155299019262	0.00714491663411243	10.817807620787187	-1.0	1.0	-1.0
glpB	0.1769628178462428	0.16034160506994422	0.016738238844704156	1.0	1.0	1.0
glpC	5.884425129498716e-06	0.00739586478016907	0.7428788533091416	1.0	1.0	1.0
yafD	0.006984008844766243	0.04433303250913434	0.20943653069904766	1.0	-1.0	-1.0
glpA	1.7859972402523718	1.166584406084644	2.786235217749553	-1.0	1.0	-1.0
yfaD	0.4236807208432225	0.011040038625294568	0.002467310718013316	-1.0	1.0	-1.0
ypaA	0.6930275626401419	0.23868072090548398	0.08813082592671329	-1.0	-1.0	1.0
nudI	0.3385956926850151	0.03144924592215581	0.022430026728011754	1.0	-1.0	-1.0
arnB	0.4260421189051137	0.3910183518277017	3.3261182893434937	1.0	-1.0	1.0
arnT	0.34986725474206226	0.4344927312618885	0.7138761640766731	1.0	-1.0	1.0
arnD	0.10284504769372305	0.02988959557585613	0.7977582763911248	1.0	-1.0	-1.0
arnA	0.07415218595996437	0.000967350931728006	1.6255838379577177	1.0	-1.0	-1.0
arnC	0.7174489977257044	0.2534169304966928	5.204118549631774	1.0	-1.0	-1.0
arnE	0.2773177024527289	0.07526150244003604	1.32964079679887e-06	1.0	1.0	1.0
yafE	0.1881387690498082	0.36044253740358423	0.02794288585531035	-1.0	1.0	-1.0
arnF	0.16066245069639074	0.029878672259479266	0.010929411408909573	1.0	1.0	1.0
rbn	0.017183442142485017	0.001475767433759989	0.12420814919934542	-1.0	-1.0	1.0
elaD	0.37560929111852515	0.056537565625722985	0.016070929438295023	1.0	1.0	1.0
yfbL	0.004925470763629036	0.057276912163858995	0.08156376037375246	-1.0	-1.0	1.0
yfbM	3.753572504450326	0.4718517664310502	0.9554675200770051	-1.0	1.0	-1.0
yfbO	0.07095227694262718	0.3680607914775935	0.23637029197520043	1.0	-1.0	1.0
yfbP	2.401291956217467	0.1252228780489315	0.26397970004464133	1.0	1.0	1.0
alaA	0.15370520644092123	0.0003167910169317445	0.13559884546444456	1.0	1.0	1.0
yfbR	0.42884547403870776	0.14159717188982401	0.37046876970690423	-1.0	1.0	-1.0
ackA	0.16954312727370002	0.3063111599339772	0.0009879778901620284	-1.0	1.0	-1.0
yafS	0.048133539928094826	0.0006512708242102927	0.1510567427851252	-1.0	1.0	-1.0
pta	0.1491194661811286	0.13440651544726734	0.554067178681068	1.0	1.0	-1.0
yfcC	0.09262475325238428	0.4682502592020499	1.0293321259195611	-1.0	1.0	-1.0
yfcG	0.30372012428849593	0.40389271644264624	2.479967042842982	1.0	-1.0	1.0
folX	0.3430780453839497	0.0033051170126063845	0.050638026259299806	-1.0	1.0	-1.0
yfcH	0.012655031446104248	0.0017770736468505355	0.02540449458852878	-1.0	-1.0	-1.0
flk	0.42149289720227734	0.003330048560511223	0.6637359384915698	1.0	-1.0	-1.0
mnmC	0.06227676374987873	0.0006216911723426755	0.0005291601478070174	1.0	1.0	-1.0
smrB	0.25521152596552055	0.3339703165684389	0.01562918615717912	-1.0	1.0	-1.0
fadL	1.0039479579449992	0.011430112563481504	1.0589785004492367	-1.0	-1.0	1.0
yfdF	0.07367947358953897	0.9620731270934	0.04552197243752554	1.0	-1.0	1.0
dnaQ	3.99808553108727e-05	0.004688188808387395	0.0002550553234677011	1.0	-1.0	-1.0
yfdC	0.03159883526129326	0.03316555978795421	1.2781300750984559	-1.0	-1.0	1.0
intS	0.46545315154768785	0.7422866623000324	0.2833821203479381	1.0	1.0	1.0
gtrS	0.6963752309583109	0.0013238276091858125	0.012250227693099802	-1.0	1.0	1.0
gtrB	0.0037080146868224695	0.011978618749087566	0.000674038862130022	-1.0	-1.0	1.0
gtrA	0.27977008968754546	0.2430175019688242	0.04873459474647923	1.0	1.0	1.0
yfdP	4.297505474028275	0.8786228446187678	1.4393459863309452	1.0	1.0	-1.0
yfdQ	0.4875468222766739	0.10842301355846118	0.02299607706042206	-1.0	1.0	-1.0
yfdT	0.12476139186129487	0.12717069143894744	0.012729238662334552	1.0	1.0	-1.0
yfdS	4.476061535375248	3.6855831292682417	0.06806379449378852	1.0	1.0	1.0
yafT	0.006221722292821585	0.20199592435869151	0.16709530603127898	1.0	-1.0	1.0
yfdR	7.776761303780437	1.509903313490213e-14	0.0003966143098432795	1.0	-1.0	-1.0
torI	1.4024866953197304	0.03621574196040811	1.39232256843664	1.0	-1.0	-1.0
dsdX	0.0015306551820037373	0.21606781781310908	5.484261149218961e-05	-1.0	1.0	1.0
dsdA	0.00017780742314821296	0.013533248402805342	0.09359671981581985	1.0	1.0	-1.0
evgA	0.09092074498232527	0.0023460410247944097	0.5339161324154764	1.0	-1.0	-1.0
evgS	1.185469764462356	0.09729082878253015	5.793789280691676	1.0	-1.0	-1.0
ypdI	1.078726407722593	2.2009417177508297	4.252368024615635	1.0	1.0	1.0
lpxP	0.06696292409245719	0.005184036324675123	2.0798124651316026	-1.0	1.0	-1.0
ypdA	0.000308485217803689	0.1533786541567762	0.24334006864336943	-1.0	1.0	-1.0
ypdB	0.08477972007611823	0.042852590701029536	0.059926414444326725	-1.0	1.0	-1.0
ypdC	0.08908767784571059	0.6602617501638453	0.9162591285620427	-1.0	1.0	-1.0
yfeO	0.0966959405471921	1.6460376476734595e-05	0.053016499532476946	1.0	1.0	1.0
ypeC	0.8856468069340249	0.10047625624430123	0.221795517817311	1.0	1.0	-1.0
nupC	0.01934387210882993	0.2923477312931546	0.1196274642627968	-1.0	-1.0	1.0
yfeC	0.9084953568797163	0.00026523832707470163	0.2588773590987222	-1.0	1.0	-1.0
yfeD	0.29141767328203927	0.004480932060881848	0.43902471237097984	-1.0	1.0	-1.0
yfeN	2.500933922451475	0.6814350012538486	0.06449192793979464	1.0	1.0	1.0
ivy	0.3080444624301535	0.5586228625241461	0.012440479790043923	1.0	-1.0	-1.0
yfeH	0.36622435299332023	0.47926293232648437	0.6405969145781887	-1.0	1.0	-1.0
cysZ	0.43589523542261394	0.07514692145485502	0.01410320326543596	1.0	-1.0	1.0
cysK	0.0031897315273177185	0.025542602990906715	0.10211270408523276	-1.0	1.0	-1.0
ptsH	0.16629691472974173	0.027820930886438333	0.07480117878100145	-1.0	-1.0	-1.0
ptsI	0.11547139891483127	0.07296541989664318	0.16984422574133973	-1.0	-1.0	-1.0
crr	0.3260739352621229	0.05167710010431925	0.04926870298481667	-1.0	-1.0	-1.0
yfeK	0.2681736313378964	0.029385698206409128	0.11019996147317523	1.0	-1.0	1.0
yfeS	0.018492858277391555	0.11307168133865031	0.6604909009731323	1.0	1.0	1.0
murQ	0.512743274338642	0.5199662706404743	0.03462920094431565	-1.0	-1.0	1.0
murP	0.19020216593718292	0.03681773398190785	0.020486135322350663	-1.0	-1.0	1.0
nhaR	0.08936694400299228	0.009058169377515357	0.07782134740766655	1.0	1.0	-1.0
gmhA	1.0731738177455359	8.673542872195128e-05	0.7758581253291137	-1.0	1.0	-1.0
yfeW	0.016745859211242192	0.09219136832811761	0.352390254589627	-1.0	1.0	1.0
amiA	0.16358787299370547	0.15000951657982586	0.18930317818972675	1.0	-1.0	1.0
hemF	0.26365403860292813	0.011935839092717032	0.10537454170914048	1.0	-1.0	1.0
intZ	0.017956611685049362	0.024634650637574418	0.08670590970838021	1.0	-1.0	-1.0
yffL	0.017287395022231422	0.006486448171507231	0.14847297958934247	-1.0	1.0	-1.0
yffM	0.46504025280991357	0.23936361266239103	1.4061750878016142	1.0	1.0	1.0
yffN	0.5400712221028741	0.15098732007955729	0.7874553730259253	1.0	1.0	-1.0
yffO	0.15548248183756375	0.40584662735144583	0.26979219766672635	1.0	1.0	-1.0
yffP	0.03624138526448206	0.3588216235491011	0.27880026893159826	1.0	-1.0	1.0
yffQ	2.1343053560545435	1.0206898531529252	0.19682635382522617	-1.0	1.0	1.0
yafJ	0.09573002031093747	0.03945059318533328	0.9167118232249774	-1.0	1.0	-1.0
yffR	0.6055517036042828	0.05186288731634625	0.025587873042118847	-1.0	1.0	1.0
yffS	0.20436610498405255	0.0010564015765934243	0.0016651846229975287	-1.0	-1.0	1.0
talA	0.5915167271773386	0.0690926086475413	4.19727230302735	1.0	-1.0	-1.0
tktB	0.6747156397650764	0.015960419579893248	3.790956091185273	1.0	-1.0	-1.0
narQ	0.02186447250898338	0.18605712397678453	1.433860088633714	-1.0	1.0	-1.0
acrD	0.43059797221259083	0.10128695668902327	1.563525170363328	1.0	1.0	1.0
yffB	1.1521830421853423	0.008221210075329721	0.07750472179824319	-1.0	-1.0	1.0
dapE	0.1928398846992293	0.0320916279327354	0.040672616523810545	-1.0	-1.0	1.0
ypfN	0.12448317586693936	0.022639012367061895	0.16436108371911073	-1.0	-1.0	1.0
gcvR	0.25881220156944185	0.012369402483714431	0.17775275611467567	-1.0	1.0	1.0
yafL	0.002218639599052663	0.2558862019542367	0.043291440907721634	1.0	-1.0	-1.0
bcp	0.03656960370072815	0.05602793018843566	0.05750272159789849	-1.0	1.0	1.0
hyfB	0.007884342206061712	0.03804787994490344	0.07388343482189708	1.0	1.0	1.0
hyfA	5.085668340065761	1.6444986880470687	3.986007001975797	1.0	1.0	1.0
hyfC	0.6987480613178159	0.15072474234351407	0.4411125829281257	1.0	1.0	1.0
hyfD	0.8078703387759849	0.21827873660423203	3.412760881937871e-05	1.0	1.0	1.0
hyfE	0.43820253297920697	0.24568620672472985	1.035066915712986	-1.0	1.0	-1.0
hyfF	0.08120598057839551	0.054432825909214666	0.7245950380381412	-1.0	1.0	-1.0
hyfG	0.036833590183594334	0.17713855781696808	1.0590898998854992	1.0	1.0	-1.0
hyfI	0.10072421574335344	0.0027521106940080475	0.08719250164238113	-1.0	-1.0	1.0
hyfJ	1.06042614595124	0.6842039060745915	2.0680863183563556	1.0	1.0	-1.0
rayT	0.04932131556274799	0.0018352710056585009	0.875969906659691	-1.0	1.0	-1.0
hyfH	0.01767028736723475	0.006882304998426569	0.36129606365137357	-1.0	1.0	-1.0
hyfR	0.2403903319505979	0.06207083911928063	0.29250620651414394	1.0	1.0	1.0
focB	0.4036429422626573	0.4971223093228373	0.02749857038278769	1.0	1.0	1.0
bepA	0.05171667002205993	0.029478905047865447	0.13917917884646647	1.0	-1.0	1.0
yfgD	0.09371396898691131	0.1514380371652546	0.09822908592007984	1.0	-1.0	1.0
purN	0.2827058265413598	0.09839118449719875	0.0030154760611047493	1.0	-1.0	1.0
purM	0.7389221314032337	0.3979732893694834	0.10935896663342248	1.0	-1.0	1.0
ppk	0.024726225063404828	0.0004860316853899649	0.02324570195433051	1.0	1.0	1.0
ppx	0.0447649837174528	0.009693619185256797	0.011324345003852931	1.0	-1.0	1.0
yfgG	0.049461690970614924	0.09954081787910951	0.01286718401051301	1.0	1.0	-1.0
yfgH	0.6273772762563823	1.194817903683628	0.5777226490216512	1.0	1.0	1.0
yfgI	0.34367319000057295	0.20859909600735604	0.14147836981888529	1.0	1.0	1.0
xseA	0.16674376773880428	0.01321233252893217	0.9309830140762894	1.0	-1.0	-1.0
sseA	0.7467690841239167	0.00015656818911469195	0.07295687290869912	-1.0	1.0	-1.0
suhB	1.6133221577184802	0.3389819570167196	1.9601907977726807	1.0	-1.0	1.0
yfhR	3.726125003748592	0.12863985883003703	0.2918572571488318	1.0	1.0	1.0
csiE	0.00044927525563620563	0.1353546383535703	0.01300727750962205	1.0	-1.0	1.0
hcaF	0.3456969733810501	0.17449492601193495	0.42683811250686143	1.0	1.0	1.0
hcaC	0.09886617709736178	0.008083273750585818	0.3562786305364334	1.0	1.0	-1.0
hcaE	0.21004539633643204	0.03798065639059256	0.013280800702368312	1.0	-1.0	1.0
dinB	0.5028536946331754	0.1406064408069519	0.285824334545905	-1.0	1.0	-1.0
hcaB	0.00641761495019455	0.017801636519220843	0.0675922853294757	-1.0	1.0	1.0
hcaD	0.11997166558963623	0.057114826549044206	0.32029534708817864	-1.0	1.0	1.0
yphA	0.011805012076951671	0.015151898491506444	1.5558207238677424	-1.0	-1.0	-1.0
yphH	0.00019293344738446905	0.0002432617537366788	0.8567325015864342	1.0	1.0	1.0
hmp	0.00033368503748587575	0.0885897855559139	0.06144082285654667	1.0	1.0	1.0
mltF	2.501846157513789	0.1423895549284368	0.031986019551438705	1.0	-1.0	1.0
yfhH	0.08129211204121489	0.06821907663967444	0.0008215131083481597	-1.0	-1.0	-1.0
yfhL	0.6057955050790644	0.006247857687828873	0.8634750239729359	1.0	-1.0	-1.0
nadB	0.0004485707425435914	0.006553104229176071	7.024677453158194	-1.0	1.0	-1.0
srmB	0.058454716538008045	0.005258275598283735	0.40881352666273263	1.0	-1.0	1.0
yafN	1.6652214627555573	1.0773846873785695	0.01171273781102622	-1.0	-1.0	1.0
eamB	0.5267905725572755	2.0430487094340686	1.5535124191787801	-1.0	1.0	-1.0
ung	0.709594718895866	0.00031263379577987915	0.6099838653984047	-1.0	1.0	-1.0
trxC	0.2214919182695123	0.3580333900886652	0.04084954051464784	1.0	-1.0	1.0
yfiP	0.6982110852508012	0.09923526485410694	0.30776090981139737	1.0	1.0	1.0
pka	0.000961904951119863	0.0019293754439443367	0.07896466709707983	1.0	1.0	1.0
pssA	0.09123971042892975	0.0949721842350908	0.5272497613289477	1.0	-1.0	1.0
yfiM	3.553082892665468	0.8698959202836609	0.7796676943071641	1.0	-1.0	1.0
bamD	0.02780795354071497	0.008056402828828801	0.6071511999034707	1.0	-1.0	1.0
raiA	6.609568141398306	0.0003707811536628469	3.8485619683605066	-1.0	1.0	-1.0
yafO	0.12602801508033812	0.5641568469120055	0.7092284890630904	1.0	1.0	1.0
pheA	0.28544811557324756	0.049561425417381066	0.37546335375453044	-1.0	1.0	1.0
yfiL	0.020996286438899725	0.1663412894680696	2.792203232735105	1.0	-1.0	-1.0
yfiN	0.015315600269961038	0.010483259676010714	0.02024340426906346	1.0	1.0	-1.0
yfiR	0.00021748817523736808	0.15005480179503183	0.38715338701050084	1.0	1.0	1.0
yfiB	0.0216902476620065	0.00010422452740699306	0.06400132725438135	-1.0	-1.0	1.0
ypjD	0.25815740198327797	0.023623320410462778	0.007570089243813916	1.0	-1.0	-1.0
yfjD	0.193957084460453	0.01641388890653256	0.1352682655250445	1.0	1.0	1.0
nadK	0.14716649700033813	0.018836828195792243	0.032585993511057953	-1.0	-1.0	-1.0
recN	0.06458271266365503	0.06673913301531384	0.7557360837437287	-1.0	1.0	1.0
bamE	0.1776365028057041	0.00180057126766342	0.046545792182530965	-1.0	1.0	1.0
yafP	0.26139451352335197	0.5326483229977681	0.009672385753886736	1.0	1.0	1.0
smpB	0.6261643963475247	0.16001597455402028	0.0073953105430817345	-1.0	1.0	-1.0
intA	0.23104462080312138	0.1014826284388971	0.3837823435041654	-1.0	1.0	1.0
alpA	1.5013909513194328	7.535087419396184	0.6932066981143237	1.0	-1.0	1.0
yfjI	0.11281538455782947	0.002175713379045874	4.62986907699504	-1.0	1.0	-1.0
yfjJ	0.009359533541298148	1.07322377576297	0.2992601975710336	1.0	1.0	1.0
rnlB	0.12171938140006988	0.0065715321874423305	0.002420254698196178	1.0	1.0	-1.0
rnlA	0.11290303087436371	0.09499675372782346	0.000912030622459703	-1.0	1.0	-1.0
yfjP	0.034828298354494525	0.04820112952690225	0.30572115588866255	-1.0	1.0	1.0
yfjQ	0.07152570410893411	0.5647119826707194	0.26367344675149607	-1.0	-1.0	-1.0
yfjR	0.0946058099539222	0.00272621575053944	0.2591722109705381	-1.0	1.0	-1.0
yfjS	0.057059606831265874	0.2192057555548339	0.532020542622349	-1.0	1.0	-1.0
ypjK	4.676106004579603	5.387549576488457	4.444709515097911	1.0	-1.0	1.0
yfjT	0.18812087535500588	0.002272004755770052	0.7350322788518449	-1.0	-1.0	1.0
yfjW	0.2823789143663076	0.0018285745747042004	0.29325820803699165	-1.0	1.0	-1.0
yfjX	0.38400200298484677	0.009205914025616657	1.5123068586844663	-1.0	1.0	-1.0
yfjY	0.027606172090192338	0.0031647539213635056	1.6960830776314808	-1.0	1.0	-1.0
ypjJ	0.247327662247935	6.444622613344109e-12	24.298146560970046	-1.0	1.0	-1.0
yfjZ	0.942671040961498	0.7699676145048002	0.003669333338848446	1.0	1.0	1.0
