GENE	MEDIUM	MEDIUM:STRAIN	STRAIN	medium_direction	strain_direction	interaction_direction
mdtB	0.07136761493132582	0.18699396178460687	0.12130080318406006	-1.0	1.0	-1.0
mdtC	0.027488768688469667	0.06595156519782752	0.2937633921560211	1.0	1.0	-1.0
mdtD	1.9304140966916368	0.09066143208208893	0.41105079695702035	1.0	1.0	1.0
yaeR	0.20367676139493085	0.26835685388386743	0.13464242803614468	-1.0	-1.0	-1.0
baeS	0.5584496982962812	1.664618052732436e-05	0.1518453759559109	1.0	1.0	1.0
baeR	0.17630925012894827	0.1130208023585697	0.21442228078064152	1.0	1.0	1.0
yegP	3.908806630809389	0.5216786872716122	10.473805745588402	1.0	-1.0	-1.0
yegQ	0.7632318832960827	0.09786338948657036	0.23402710428179851	-1.0	-1.0	-1.0
yegS	1.1027745290207487	0.8116435456317546	2.663004218853874	1.0	-1.0	1.0
yegV	0.20710623250550875	0.6143715933837262	0.8532784040987156	1.0	1.0	1.0
yegU	0.16311914241610698	0.018274405404779148	0.9013883957418523	1.0	1.0	1.0
yegT	0.1312381992912255	0.28640970240158825	0.07344577191189905	1.0	1.0	1.0
tilS	0.5196898092548459	0.4453293816572583	0.0012895223163855718	-1.0	1.0	-1.0
rcnA	0.45318745813859596	0.10164999396506647	0.5930742976559034	1.0	1.0	1.0
rcnB	0.1788303364806758	0.05724211351758646	0.08319867202189779	1.0	-1.0	1.0
metG	0.030568918650155874	0.046975475952556245	0.10550609116293153	-1.0	1.0	-1.0
yehI	0.033342740866289175	0.0010217833004772525	0.06524934989474875	1.0	-1.0	-1.0
yehK	0.8486794725953057	0.2777188962070989	0.45383329060206457	1.0	-1.0	-1.0
yehL	0.03153668241946661	0.002418713142478879	2.350434723975031	-1.0	1.0	-1.0
yehM	0.4425120152180583	0.5038400430292742	0.5138355416970516	1.0	1.0	1.0
yehP	2.178817485951047	0.17701548209781515	0.651262618191164	1.0	1.0	1.0
yaeQ	0.07651041148459248	0.2061965051121426	0.03908138511028825	-1.0	-1.0	-1.0
yehR	0.013214684415134847	0.054863180542832346	0.012167935960021303	1.0	1.0	-1.0
mlrA	0.5158941705544994	0.1627872525959374	7.233315791939516	1.0	-1.0	-1.0
yohO	0.37140829745395365	35.42731740123984	0.3714082974539892	1.0	-1.0	-1.0
dld	0.35703797358484124	0.08525913775750205	0.027991836684790883	1.0	-1.0	1.0
yohD	0.8958072100421988	0.18358212907445193	0.6357599386607498	1.0	-1.0	1.0
yohK	1.249751170409497	0.4629918771559962	3.2448778080723333	1.0	1.0	1.0
yohJ	2.282632058519456	1.0444336584981202	5.341505660757715	1.0	1.0	1.0
cdd	1.0857031534849266	0.28802596384981993	1.0025232380613356	1.0	1.0	1.0
sanA	0.5463990604725708	0.7664114989338184	0.02501195168938586	-1.0	1.0	-1.0
arfB	0.10545825758411764	0.0008937884054387446	0.029387089499030128	1.0	-1.0	-1.0
yeiS	0.11445700193938091	0.002248519791176129	0.4161480835225082	-1.0	-1.0	1.0
preA	0.03530304575166432	0.10632264798440738	8.391128694645866e-05	1.0	1.0	1.0
preT	0.29551935712111294	0.2167462960413459	0.009509063182828292	1.0	1.0	1.0
yeiG	1.3693043827551747	0.5587742205315228	1.8453113749061671	1.0	-1.0	1.0
yeiH	0.11616647125685675	0.07169462824333006	0.3015346680429015	-1.0	-1.0	-1.0
nfo	0.9738757607352158	0.11123063830496926	0.0004820114910542017	1.0	1.0	1.0
yeiI	0.3426987115138078	0.02852387822178022	1.8058020752165227e-05	1.0	1.0	1.0
yeiL	0.5030915051489844	0.4625335769754597	0.30377563936357177	-1.0	-1.0	1.0
setB	0.00017489435652817686	0.10061888678704983	0.004524063093457209	1.0	1.0	-1.0
yeiP	0.37526063567517687	0.2519373401974945	0.0016258567820486292	-1.0	1.0	-1.0
nhaA	0.6261258333296302	0.17266529415120346	3.503698950127358	1.0	-1.0	-1.0
nlpE	0.5177530497952786	0.0015547546376485644	0.002044238718100666	1.0	-1.0	1.0
yeiQ	1.2164735272868565	2.575457157675047	6.444039015505387	1.0	1.0	1.0
yeiR	0.011458381499779957	0.5258332915139805	0.16614914595921926	-1.0	-1.0	-1.0
lpxT	0.1595515612828753	0.5937668758180366	0.09294199937349346	-1.0	-1.0	-1.0
mepS	0.9959469641445722	0.41947739071325785	4.59720917309545	-1.0	-1.0	-1.0
rtn	0.06707559587768464	0.007674479522762345	0.32183217612626314	-1.0	-1.0	-1.0
yejA	0.3751677503909655	0.025660818962452203	0.07392777849989396	1.0	1.0	1.0
yejE	0.07431507217002792	0.011649275632107048	0.1593500932188664	1.0	-1.0	1.0
yejB	0.30268162103355234	0.05757968313017904	0.1185514002343283	1.0	-1.0	1.0
yejF	0.005824688480653428	0.011096251891758446	0.49985420136510184	1.0	-1.0	-1.0
yejH	0.605010176232985	0.15998851415477133	0.3217894375428718	1.0	1.0	1.0
gmhB	0.007717957824325494	0.06550455324830173	0.011619016997977294	1.0	1.0	1.0
rplY	0.5871680607338803	0.05934698363817148	0.055837659544060614	-1.0	-1.0	-1.0
yejL	0.2968833614024202	0.10565878495387615	0.45744413716022514	-1.0	-1.0	-1.0
yejM	0.4145247548385833	0.19211089926405195	0.10450316280518379	-1.0	-1.0	-1.0
narP	0.03780778629654141	0.20758270996738987	0.10793330991665845	-1.0	-1.0	1.0
eco	1.8944168061698967	0.3547141120462598	0.5597706946533894	1.0	1.0	1.0
rcsD	0.016260255888807196	0.03405780260263225	4.276770714906064e-06	1.0	-1.0	-1.0
rcsB	0.051564331634657457	0.08302792914331558	0.15926776408619414	1.0	1.0	1.0
atoC	0.10454699512875129	0.0038012272528210878	0.43889828415126475	1.0	-1.0	-1.0
atoS	0.6344177968918295	0.12465270240803045	7.171857210164223e-06	1.0	1.0	1.0
atoE	0.8842037864083634	0.2999213587146248	0.014974244869326636	1.0	1.0	-1.0
dkgB	0.18617051300622922	0.005608834251000783	0.7705366973776187	1.0	1.0	1.0
atoA	0.08109574237067796	0.1077155489773205	0.2980595328713054	1.0	1.0	1.0
atoD	0.0006113914145107202	0.7674281347710641	0.053626351620323476	1.0	1.0	1.0
atoB	0.09011793800570911	0.6012919499249366	0.010653996635389795	1.0	-1.0	1.0
ubiG	0.15493169053736366	0.04927231710905278	0.0038152693070898636	-1.0	1.0	-1.0
nrdA	0.07668150661309192	0.04019563185917141	0.05209750557196169	-1.0	1.0	1.0
yfaE	0.7532542354079794	0.695255209444305	5.64617685228086e-06	1.0	1.0	1.0
nrdB	0.06388884681377904	0.06531047326397632	0.46742696816116736	1.0	1.0	1.0
glpB	1.689919737256033	0.49560223722531216	0.6442445141726731	1.0	1.0	1.0
glpC	1.3928389524183178	0.9119894298821205	0.0033478524269050514	1.0	1.0	1.0
yafD	0.04659359052893694	0.02097892665447751	0.34098674058230294	1.0	-1.0	-1.0
glpA	0.1470201677407149	0.30692018497626516	1.4684996086702213	1.0	1.0	-1.0
yfaD	0.01490189063859737	0.2749894237820667	1.0609743419664253	1.0	-1.0	-1.0
ypaA	0.2342454011865449	0.8412563612778419	1.0952272923061614	-1.0	-1.0	-1.0
nudI	1.9556404735302773	0.0376742305364286	0.15417966925303284	1.0	-1.0	-1.0
arnB	0.19277863061811296	0.28346429976000487	8.450134510957623	1.0	-1.0	1.0
arnT	0.8522658363932839	0.3227891700856697	0.2722360510789803	1.0	-1.0	1.0
arnD	0.8734261186874609	0.5911316965906165	0.8452816409521592	1.0	-1.0	1.0
arnA	0.7534214917512159	0.5269474189480006	2.2938099115219837	1.0	-1.0	1.0
arnC	0.1574800248024525	0.09264646075204197	7.7827069250142635	1.0	-1.0	1.0
arnE	1.1644259636038505	4.188844749363807	1.0503887133561332	1.0	-1.0	1.0
yafE	0.6076932019064305	0.002764154521593565	0.02281079946198164	1.0	1.0	-1.0
arnF	0.23682057403077206	0.04613038259152091	0.08039497871394286	1.0	-1.0	-1.0
rbn	0.05156193341875026	0.19019011826289467	0.060557702811947056	-1.0	1.0	-1.0
elaD	0.010622618328169964	0.10245624268671083	0.34411233410170416	1.0	-1.0	1.0
yfbL	0.6401087956707939	0.13364181348700532	0.04450573201893693	1.0	-1.0	-1.0
yfbM	0.14562483602652998	0.015514340173865215	0.8060387914141331	1.0	-1.0	1.0
yfbO	0.14367507695061388	0.23838158995364456	2.159847166100424	-1.0	-1.0	-1.0
yfbP	0.0035197771131025846	0.295736446621382	0.0009540278282267334	1.0	1.0	-1.0
alaA	0.018445356837943905	0.1741344170251744	0.012788542659956548	1.0	1.0	-1.0
yfbR	0.039811391029710486	0.031941187319816045	0.33859959201377327	-1.0	1.0	-1.0
ackA	0.002143942909313079	0.06986581851406681	1.096275172345392	-1.0	1.0	-1.0
yafS	0.08115273263612921	0.18610138460027292	0.33076476819229605	1.0	-1.0	1.0
pta	0.2133795711637525	0.0012613566493984152	1.635810429597651	1.0	1.0	1.0
yfcC	2.7047847238371476	0.33119501776873106	0.6829748116308392	1.0	1.0	1.0
yfcG	1.0929358163145317	0.38327412890359225	7.151804508993196	1.0	-1.0	-1.0
folX	1.0359230836881732	0.5294583230243628	0.3185208912746966	-1.0	-1.0	-1.0
yfcH	0.07535518811733644	0.09815062627561977	0.37185747649320566	-1.0	-1.0	-1.0
flk	0.2434339507290605	0.003788844076227385	0.12456947972245334	-1.0	1.0	-1.0
mnmC	0.21730005318493262	0.05278838219829357	0.007850799192802016	1.0	-1.0	-1.0
smrB	0.2965196934650598	0.01713646042494177	0.07609730902343359	1.0	1.0	1.0
fadL	3.1783441224741944	0.14390658328961586	0.03520718040689724	-1.0	-1.0	-1.0
yfdF	0.0034402668991195817	0.0032411068399939014	0.8938601600503701	-1.0	-1.0	-1.0
dnaQ	0.01891741747700615	0.022069174415399767	0.06995904756902527	-1.0	-1.0	-1.0
yfdC	0.2727714660238054	0.6950532764664634	3.1002572692612405	1.0	-1.0	1.0
intS	0.7845173061861095	0.5554392415530955	0.0941143756885261	-1.0	1.0	-1.0
gtrS	2.9047480523983165	2.581526071307	0.07042457602266117	-1.0	1.0	-1.0
gtrB	1.6160376747301175	0.1320830133320161	0.0820034012056805	-1.0	-1.0	-1.0
gtrA	3.9088516352992997	0.8105512080904944	0.07451132481065326	-1.0	1.0	-1.0
yfdP	0.5774353716681528	0.6368070167258435	0.4304983187134077	1.0	1.0	1.0
yfdQ	1.1502002370059168	0.000982280526776902	2.015847718493916	1.0	1.0	1.0
yfdT	0.24746522911552704	0.5294618127295934	0.6130812582512775	1.0	1.0	1.0
yfdS	1.093167596518704	0.9317106420542232	0.6280228028055199	1.0	-1.0	1.0
yafT	0.9301074418728679	0.3911576545728741	0.141867101857438	-1.0	-1.0	-1.0
yfdR	0.05011666340864718	1.029160241292753	0.17466099381772615	1.0	1.0	1.0
torI	0.4784922328132897	0.27660633573838744	0.4304184317904083	1.0	1.0	-1.0
dsdX	0.8426254876741137	0.2644993061249912	0.24191309843013165	1.0	1.0	1.0
dsdA	0.5280713941526853	0.20637911576049273	0.7660599259312053	1.0	1.0	1.0
evgA	1.9020563563531425	0.6226773764409907	0.20694188685071424	1.0	-1.0	1.0
evgS	1.0281173425557255	0.13546024798686387	0.9359911881586913	1.0	-1.0	1.0
ypdI	0.00014598212358141183	0.0010173505856529985	0.07166431927381378	-1.0	1.0	1.0
lpxP	1.2202485454643885	0.7733475485008929	7.135426956554994	-1.0	1.0	1.0
ypdA	0.023617743026084187	0.0011609101420596846	0.17294874930255796	1.0	1.0	-1.0
ypdB	0.16666621210612664	0.001110495460098615	0.166784040753865	1.0	1.0	1.0
ypdC	0.37605496634621516	0.27005430428454397	0.02919114909809495	1.0	1.0	1.0
yfeO	3.419731328356054	1.8956053758458802	0.5699302526859236	1.0	1.0	1.0
ypeC	3.7928270785440343	0.014406568685819021	3.513101431940564	1.0	1.0	1.0
nupC	0.8196566886140637	0.027488315574529354	0.0023924446640304353	-1.0	-1.0	-1.0
yfeC	0.07706878210328272	0.18310488726563134	0.20922248261397014	1.0	1.0	1.0
yfeD	0.047929380755555195	0.007749950554011342	0.48850887860422754	1.0	1.0	1.0
yfeN	2.45274827934196	1.6174262104386994	0.08459599880268343	1.0	1.0	1.0
ivy	2.474536736088015	0.012134039458787216	0.005211092608990553	1.0	1.0	-1.0
yfeH	0.01923204550616775	0.022405348047790707	0.08085969090645428	1.0	1.0	-1.0
cysZ	0.35878118510309065	0.09369962847868796	0.4176009791548285	-1.0	1.0	-1.0
cysK	1.2155249067646423	0.15438164277819055	0.5252033312127651	1.0	1.0	1.0
ptsH	0.1386554779187179	0.16692756801599273	0.12391788906623447	-1.0	1.0	-1.0
ptsI	0.03206193317268646	0.0010363547001182027	0.2565997789348211	-1.0	1.0	1.0
crr	0.00014813014204406727	4.1274082200004614e-05	0.4165515735744165	-1.0	1.0	1.0
yfeK	0.5801266971925679	0.0011012839475875724	0.43119952271671114	-1.0	-1.0	1.0
yfeS	0.0028568491038047927	0.003954091370210411	0.09457484042500885	1.0	-1.0	-1.0
murQ	0.5047306621261761	0.0006367515233626775	0.4907958420309759	-1.0	1.0	-1.0
murP	0.1546009187096133	0.03707083011387008	0.0067354721704047105	-1.0	1.0	1.0
nhaR	0.39930893165627035	0.1413502616925053	0.4280639803032529	1.0	-1.0	-1.0
gmhA	0.047049318183816524	0.06285000547323838	0.7263496021781037	-1.0	1.0	-1.0
yfeW	0.000688781072924638	0.1382302004196791	0.30657555404295583	1.0	1.0	1.0
amiA	0.054111534824201835	0.07425142558774511	0.2829488050700242	-1.0	1.0	-1.0
hemF	2.0620960516914977e-06	0.043080340641571735	0.00524552538184353	1.0	-1.0	-1.0
intZ	0.25481969846050445	0.05690459040732465	0.04457766690734544	-1.0	-1.0	-1.0
yffL	0.22882211977609468	0.09205980560707583	0.17832267371904464	1.0	-1.0	1.0
yffM	2.7919468127378835	2.3269954604934675	0.24847437009944429	1.0	-1.0	-1.0
yffN	0.10285835048157566	0.5974422446533647	0.3601863432669199	-1.0	-1.0	-1.0
yffO	0.04010860465507504	0.15391993325493336	0.008755765373654412	1.0	1.0	1.0
yffP	0.34369178218829854	0.22999040850065278	0.032188648594123626	1.0	-1.0	1.0
yffQ	0.20210238075118037	0.15073495118627311	0.0051177488890112866	1.0	1.0	1.0
yafJ	0.0007616942647429015	0.007559219523362387	0.32647419348867557	1.0	1.0	1.0
yffR	0.47071323071322646	0.036953089120239646	0.3535585126582408	1.0	-1.0	1.0
yffS	0.0004303325162566818	0.034119020329937966	0.0011900158117005288	-1.0	1.0	1.0
talA	2.861564056084678	0.7868759268216634	9.296889607011298	1.0	-1.0	-1.0
tktB	2.4540955094234427	1.1613448390480794	10.032190352839262	1.0	-1.0	-1.0
narQ	0.7689529900084082	0.46820091450697965	0.7105224637506438	1.0	1.0	1.0
acrD	0.1708985704286467	0.0019009164166388925	2.1896893100176924	1.0	1.0	1.0
yffB	0.03494420332015302	0.536802058665347	0.07153265361225825	1.0	-1.0	1.0
dapE	0.32695364364334256	0.0026393413127838716	0.03427363243181947	-1.0	1.0	1.0
ypfN	0.012131157556369843	5.36935020640783e-05	0.00021485255524300584	1.0	1.0	-1.0
gcvR	0.2960320738168938	0.05547226427199492	0.03484124523352383	-1.0	-1.0	-1.0
yafL	0.6506076540356609	0.0476442409729686	0.25323544206063386	1.0	-1.0	1.0
bcp	1.4474233669751015	0.46573275618978016	0.025553834644156836	-1.0	1.0	-1.0
hyfB	0.031376102355354485	0.05814237658933458	0.013373745996159425	1.0	1.0	-1.0
hyfA	0.02630528655681097	0.002473662640344987	1.428840120412601	1.0	1.0	1.0
hyfC	0.2806858737191611	0.579902617933636	0.03532984318942756	1.0	1.0	1.0
hyfD	0.0804371886587315	0.053748055384742144	0.4886890078547129	1.0	1.0	1.0
hyfE	0.3706505435419343	0.00044074047339626166	0.031127879196638508	1.0	-1.0	-1.0
hyfF	1.3976915095698448	0.43562688565168195	0.6725542496803218	1.0	1.0	1.0
hyfG	1.414343455770032	0.11551830710790484	0.33926035492040124	1.0	1.0	1.0
hyfI	0.6152907937652867	0.4564964189324504	0.011731644688643739	1.0	1.0	1.0
hyfJ	0.5593194494021168	0.3778772428390294	0.19473415006117367	1.0	-1.0	1.0
rayT	0.40534867780081674	0.02721618291736183	0.02805088246660281	1.0	-1.0	1.0
hyfH	0.4170764271848506	0.45517907558650783	0.002055202861018346	1.0	1.0	1.0
hyfR	1.4031585466185579	0.10263668742004523	0.005188785700844245	1.0	1.0	1.0
focB	1.4444263395684431	0.34472973361588527	0.09562737299053414	1.0	1.0	1.0
bepA	0.028574634743134597	0.036457756565199895	0.4925491273628918	1.0	-1.0	1.0
yfgD	0.33367686457604684	0.25781342762530546	1.3164933197661313	-1.0	-1.0	-1.0
purN	1.7006900576863753	0.31208674624356525	0.2117544643394378	-1.0	-1.0	-1.0
purM	2.292986473946648	0.5700331007214103	0.09680821102800508	-1.0	-1.0	-1.0
ppk	0.18260041217929857	0.02204547345163843	0.012217264726841814	1.0	1.0	1.0
ppx	0.03842144058384522	2.7744576243105e-05	0.029467329432686595	1.0	1.0	1.0
yfgG	0.017508049209043808	0.3527786239002113	1.171332760783276	-1.0	-1.0	1.0
yfgH	0.01504798490881698	1.2863318265039576	0.3842408815320617	-1.0	1.0	-1.0
yfgI	0.2260500633390699	0.0008691715570371961	0.016815631824984467	1.0	-1.0	1.0
xseA	0.9944637368949447	0.5154836460354206	0.161750797788494	-1.0	-1.0	-1.0
sseA	0.07625648467200818	0.05319289202368038	0.0446410959663841	1.0	-1.0	1.0
suhB	5.6954354487122245	1.1167396107882546	1.129524534115152	-1.0	-1.0	-1.0
yfhR	0.5907668720792638	0.007500777016358651	1.2271653159819707	-1.0	1.0	-1.0
csiE	1.730804796103659	0.4458412171279099	2.9338207479752545	1.0	-1.0	1.0
hcaF	1.2925832431102127	0.10573441322701504	0.05906825999397092	1.0	1.0	1.0
hcaC	1.8202186593240577	1.1587252624545015	0.01714981980919017	1.0	1.0	1.0
hcaE	0.11654932344238722	0.0075665867014428345	0.16428529375558776	1.0	-1.0	-1.0
dinB	0.3175012587790898	0.1977436309566571	1.4364124261645461e-05	1.0	1.0	1.0
hcaB	1.592021196384097	0.5659470540522777	0.13467785892199802	1.0	1.0	1.0
hcaD	0.6751352225994539	0.5943047715062558	0.4588561507804386	1.0	1.0	1.0
yphA	1.8715768501109693	0.629546435848978	5.783758191741118	1.0	-1.0	-1.0
yphH	0.10231544581305946	0.008603528481987976	0.803684796805699	-1.0	1.0	1.0
hmp	0.20866380048925504	0.019152519058034667	0.29648824745962854	1.0	1.0	1.0
mltF	0.36717489039176177	0.35716487247395934	0.054650432932838555	-1.0	-1.0	-1.0
yfhH	0.005160450796499627	0.007914824718342761	0.007067691835543344	-1.0	-1.0	-1.0
yfhL	2.060542966546526	0.09552310218209037	1.601281704463788	-1.0	-1.0	1.0
nadB	0.12083344486565739	0.4039934455112819	0.25262610781094175	-1.0	-1.0	-1.0
srmB	0.27238832508465016	0.13045918883550878	0.47501761631877837	-1.0	-1.0	-1.0
yafN	0.023093672114706754	0.0809234971286959	0.175025715854769	-1.0	1.0	1.0
eamB	0.019310316018357865	0.4545723044889128	0.3782694939041298	-1.0	-1.0	-1.0
ung	0.009082349148669538	0.007143666223451639	0.21913943643475542	-1.0	1.0	1.0
trxC	0.3507463470583978	0.0006591647764757624	0.04727525525636456	-1.0	1.0	-1.0
yfiP	0.8272189205143647	0.3046679267589447	0.01073487611849866	-1.0	1.0	-1.0
pka	0.2997307881278631	0.16553283106132355	0.6709194897048636	1.0	-1.0	1.0
pssA	0.3567641138475821	0.21406577678459193	0.5498334093960038	-1.0	-1.0	-1.0
yfiM	0.25748874316944415	0.21210753983970188	0.933029591670635	1.0	-1.0	1.0
bamD	0.47521064080442565	0.06636078672638834	0.2603173577709863	-1.0	-1.0	-1.0
raiA	4.290729254483438	1.1325206386672164	1.3015252922062368	1.0	1.0	1.0
yafO	0.4542899245549	0.10732561559335407	0.0010389095279021987	1.0	1.0	1.0
pheA	0.01344986605767673	0.3418957185142859	1.901952037964044	1.0	1.0	1.0
yfiL	1.6322095860515589	1.912247796011981	5.795862239893108	1.0	-1.0	1.0
yfiN	0.024029798336571373	0.1424350636148361	0.28154369818520264	-1.0	-1.0	1.0
yfiR	0.07485042565332733	0.30815852221838413	0.31936733043109733	1.0	-1.0	1.0
yfiB	0.0534486245910315	0.3760170124822664	1.6866552539313622	-1.0	-1.0	1.0
ypjD	0.2470402305005831	0.04795020945129835	0.0005461667949839821	-1.0	1.0	-1.0
yfjD	0.05048342507013995	0.021224731484204756	0.5497095301074256	-1.0	1.0	-1.0
nadK	0.2392783727320943	0.2316535557250025	0.04733711875804403	1.0	-1.0	1.0
recN	0.129653090352554	0.0019639469704515466	0.04467764972295801	1.0	1.0	1.0
bamE	0.3687922138619921	0.26140734741138516	0.0012046719717417886	-1.0	1.0	-1.0
yafP	0.2523415818914464	0.14172535740520065	0.03760415809707163	1.0	1.0	1.0
smpB	0.1817814269215532	0.12233271544846502	0.16206967372183634	1.0	1.0	1.0
intA	0.12823096545609447	0.0004701024631916795	0.1531492159482406	1.0	1.0	1.0
alpA	3.0654874457428463	0.48135258434367145	0.2715416040258791	-1.0	1.0	1.0
yfjI	0.025111837677255444	0.10682371654677691	0.047711467980714795	1.0	1.0	1.0
yfjJ	0.5645652056934886	0.006451514433515826	0.0002258139356880462	1.0	-1.0	1.0
rnlB	0.025091668181456583	0.08876430068770214	0.010025304343968866	-1.0	-1.0	-1.0
rnlA	0.24219204046786302	0.20335975868661382	0.44042441600968374	1.0	-1.0	1.0
yfjP	0.019076057633254706	0.00015125817506067563	0.10568739598658561	1.0	1.0	1.0
yfjQ	0.03830430753679526	0.12606083191312334	0.5327684629134999	1.0	-1.0	1.0
yfjR	0.29807308679883526	0.25712365408176985	0.20307665708343947	1.0	1.0	-1.0
yfjS	2.2714880259231993	0.37869358414308607	0.014251948513836155	1.0	1.0	1.0
ypjK	0.0008242442813379824	0.10736508811358014	0.10464005047428682	-1.0	-1.0	-1.0
yfjT	0.07744383975727531	0.05242265289647208	0.1287700029791462	1.0	1.0	-1.0
yfjW	1.1248481145935887	1.0503891471746476	0.2008936863308477	-1.0	-1.0	-1.0
yfjX	1.4258769064418675	1.199040866595169e-13	0.0006441306347402254	1.0	-1.0	-1.0
yfjY	0.04149184913511306	0.05446894297058602	0.0011460922873509638	1.0	-1.0	-1.0
ypjJ	2.2499098615574216	1.431523781110137	4.172770920080199	1.0	1.0	1.0
yfjZ	2.305319277160942	0.7922468046793245	0.3575156604095948	1.0	1.0	-1.0
ypjF	0.06602356712345392	0.09379643237000057	0.2904554904568999	-1.0	-1.0	-1.0
yaaY	1.4517213985699735	0.10738289503875276	1.2096002750390085	1.0	1.0	1.0
