GENE	MEDIUM	MEDIUM:STRAIN	STRAIN	medium_direction	strain_direction	interaction_direction
oxyR	0.18144724279819346	0.06893276478314636	0.38195271836719247	-1.0	1.0	1.0
yijD	0.010223416628506676	0.27788146411347014	1.0026748709942428	1.0	1.0	1.0
rihC	0.4393948568742668	0.014573085921900902	2.6244764104450944	1.0	1.0	1.0
fabR	0.1278129861820707	0.08757804298071026	0.0031492841371871805	-1.0	-1.0	-1.0
murI	6.666176979308602e-07	0.1259406237878995	0.0713766352006977	1.0	1.0	1.0
btuB	0.7153008389267226	0.05966228011940559	1.1737546712034612	-1.0	1.0	-1.0
birA	0.12054665436987544	0.0009316420895422173	0.04144356645717728	-1.0	-1.0	1.0
murB	0.20509052013737972	0.0005252284840413513	0.0002016764229394452	-1.0	1.0	1.0
tufB	0.21964412496095775	0.00042010460841979125	0.3412468303449785	-1.0	1.0	-1.0
secE	0.2539980350491451	0.017354592185215623	1.4616597929626725	-1.0	1.0	-1.0
nusG	0.15418591742723198	0.0511871390834413	3.5697847425323816	-1.0	1.0	1.0
rplK	0.45618863275568344	0.01793509674912741	0.33136040151542545	-1.0	1.0	1.0
rplA	0.33946579301452573	0.007742285232225754	0.4545465623166791	-1.0	1.0	-1.0
tauA	0.045055209666940654	0.0023348140983556753	0.050886560613902176	1.0	-1.0	1.0
rplJ	0.23152398064607382	0.014338172287722273	0.24480153919445335	-1.0	1.0	1.0
rplL	0.3286398753286335	0.00682686455022008	0.983081069737807	-1.0	1.0	-1.0
rpoB	0.1517266984079626	0.010843527611502424	2.263756492755185	-1.0	1.0	-1.0
rpoC	0.09555220619837357	0.014709145132364654	2.604212611369615	-1.0	1.0	-1.0
yjaZ	0.0019393875483517675	0.000699476783100561	0.8139726155459464	1.0	1.0	-1.0
nudC	0.007917849255022785	0.02904368656676412	0.9709672354822488	1.0	-1.0	-1.0
hemE	0.053897894674291624	0.028496363814144887	0.24873849024123817	-1.0	1.0	1.0
nfi	0.015269598020594966	0.0007304611765533431	0.02076960348560858	1.0	-1.0	1.0
yjaG	0.018599449750526964	0.006344023607283811	0.003904507708977878	-1.0	1.0	-1.0
hupA	0.3882071003587555	0.08617719198122131	0.9727288860319447	-1.0	1.0	-1.0
tauD	0.19387964972091687	0.007064907577666979	0.01759294085063645	1.0	-1.0	-1.0
yjaH	0.003643845685925573	0.22683117855477475	1.362875309574108	1.0	1.0	1.0
zraS	0.4532587346586783	0.6414658590664823	2.937593920786932	1.0	1.0	1.0
zraR	0.4907187911782449	0.9165003113994021	0.39829684472804106	1.0	1.0	1.0
yjaA	0.5416249959078698	0.05086269606599125	8.380193781294905	-1.0	1.0	-1.0
metA	0.02841275065735971	0.8582444287424993	0.154346464702801	-1.0	1.0	-1.0
aceB	0.00021234999248065378	0.005204742765940296	1.3113751914374063	-1.0	-1.0	1.0
aceA	0.022717775980908073	0.06881657415788567	1.1362419185925887	-1.0	-1.0	1.0
aceK	0.001689132663625692	0.16011383465909823	0.24876169248397595	-1.0	-1.0	1.0
metH	0.09095596470010281	0.10257216031801186	1.0161839711264011	-1.0	1.0	1.0
yjbB	0.005177147564735196	0.0500976827997239	1.4397265092226326	-1.0	1.0	-1.0
tauC	0.09256888796297702	0.047385154362786785	0.1998896363436724	1.0	1.0	1.0
rluF	0.18157985353923656	0.19369944983424126	0.1537319763208389	-1.0	1.0	-1.0
pgi	0.8061834940471719	0.05723219811305125	0.003092025770211393	1.0	-1.0	-1.0
yjbE	0.019336740758843396	0.21968053048122793	2.2390506487582877	1.0	1.0	1.0
yjbF	0.10855510826950199	0.009527373482929757	3.495896185028127	1.0	1.0	1.0
yjbG	1.3303863835484195	0.09986365105689643	3.2998715526934097	1.0	1.0	1.0
yjbH	0.5965686501523968	0.010437533464283527	0.44422261911523603	1.0	-1.0	-1.0
psiE	0.20476078193237557	0.3778831392309634	2.1261850259697264	1.0	-1.0	1.0
malK	0.10347251534861335	0.48726851376795854	4.1322459084286285	-1.0	-1.0	1.0
lamB	0.481401078305687	0.8525990389516344	3.549921333034291	-1.0	-1.0	1.0
malM	0.3691673526181758	0.5834660528287551	3.5977335693186916	-1.0	-1.0	1.0
tauB	0.051116775743604514	0.007736260212508617	0.4805196174663474	1.0	-1.0	-1.0
ubiC	0.09046730568249473	0.7805223247455135	0.10308412558740887	1.0	-1.0	-1.0
ubiA	0.41473553970227717	0.0014745808306171337	0.21649754530971	1.0	1.0	1.0
dgkA	0.055338864982897196	0.0054159825877966306	0.13733655550661794	-1.0	1.0	-1.0
lexA	0.7232062796649679	0.023462875098517633	0.7399024840014814	-1.0	1.0	-1.0
dinF	0.25306274043510824	9.423780366696333e-05	0.7363571981556348	-1.0	1.0	-1.0
yjbJ	0.43700711565047357	0.9118072667863273	4.196073900507853	1.0	-1.0	-1.0
yjbL	4.195612596671077	1.1191048088221578e-12	0.017032284494487904	-1.0	1.0	-1.0
yjbM	0.3490309311792479	0.03963267536086379	0.34073138982971307	-1.0	-1.0	-1.0
dusA	0.05127902781247917	0.0038516685840737086	0.4108141357024073	-1.0	1.0	1.0
pspG	0.5956372063032376	0.8898547834065624	2.263843011522102	-1.0	1.0	1.0
dnaB	0.048133416120806904	0.04963057177317709	0.2437498086698182	-1.0	1.0	1.0
alr	0.003166963366436626	0.21198426784334723	0.1134063414922537	1.0	1.0	1.0
tyrB	0.4586339322130293	0.003885680593781693	0.04027125425606659	-1.0	1.0	-1.0
aphA	0.04633946029014813	0.0487102125547747	0.5205517032646603	1.0	1.0	1.0
yjbQ	0.034258668985431395	0.8639382063942449	7.843823550726768	1.0	-1.0	-1.0
yjbR	1.0316288621892555	0.02704810538545388	3.234032618824216	1.0	-1.0	-1.0
ssb	0.15116591088160236	0.004944798481953061	0.16781113087828503	-1.0	1.0	-1.0
yjcC	0.025576613812420212	0.06744337681984441	2.9307088344697703	1.0	-1.0	-1.0
soxR	4.6533467190912337e-05	0.007796264338956527	0.037108231496880695	1.0	1.0	1.0
yjcD	0.2449985885190813	0.6331604028887654	0.02542966335922614	-1.0	1.0	1.0
yjcE	0.03434871517672544	0.004152361576229446	0.08837681680780085	1.0	-1.0	1.0
nrfA	0.0658822916947987	0.010642433115923278	0.059996849319640444	-1.0	1.0	-1.0
nrfD	0.023228250293277464	0.24960653196242655	0.01713249159586372	1.0	-1.0	1.0
nrfC	0.4024097200447403	0.2858944724328851	1.034904546277883	1.0	1.0	1.0
nrfB	0.011055256766530741	0.35028624871893177	0.020840284106359963	1.0	-1.0	1.0
nrfG	0.09739462303589841	0.009156281815021039	0.017256331407349945	1.0	1.0	1.0
nrfF	0.0717888984123427	0.15051211158425337	0.10752744957127436	1.0	1.0	-1.0
nrfE	0.010967308138967513	0.06568417868097409	0.004622090607282692	1.0	-1.0	1.0
gltP	3.829341265494545	0.07488263213474677	0.5300437547006379	1.0	1.0	1.0
yaiV	0.08340290632805125	0.7163993283376175	2.1355535901378198	1.0	1.0	1.0
rpiB	0.6018744446130742	0.2541995969549644	0.3954215568835563	-1.0	-1.0	-1.0
yjdP	0.08097947764902713	0.11615268280617741	0.2537598343160813	1.0	-1.0	-1.0
yjcZ	0.26411534414311244	0.12411977673213836	1.2522729358103684	1.0	-1.0	1.0
crfC	0.03883084536157269	0.02424846319319407	0.6685714268543507	1.0	-1.0	1.0
proP	0.11090533909640143	0.5060279979213789	1.514485621951529	1.0	-1.0	1.0
pmrR	6.712434072714032	14.540103984037366	19.093351380574035	1.0	-1.0	-1.0
melA	0.19872641149625486	0.012180231449470003	0.05197021746075137	1.0	-1.0	-1.0
melB	0.2106556749326911	0.0003580568444353366	0.006153867123993281	1.0	1.0	-1.0
yjdI	0.9005979853189865	0.3124644004758037	9.197307599501116	1.0	-1.0	-1.0
yjdJ	0.026106733939184057	0.5768732205630986	14.954424695257439	1.0	-1.0	-1.0
sbmA	0.003991046551464983	0.1775194437007932	0.07137397658365807	-1.0	1.0	-1.0
yjdK	0.08790259302165326	0.8697784348728343	0.8188895472713162	1.0	-1.0	-1.0
yjdO	3.306297331674376	4.312780996404776	5.790810366176416	1.0	-1.0	1.0
fxsA	3.910371336734997e-05	0.5384525153153619	0.4129991422840553	-1.0	1.0	-1.0
groS	0.5251438525535068	0.24824727556856452	0.8886108876082464	1.0	1.0	-1.0
groL	0.7189867265294367	0.2664531496129712	1.0190549776823161	1.0	1.0	-1.0
yjeI	0.22899897376426193	0.006201299276679784	0.008924737665267912	-1.0	1.0	1.0
efp	0.11895410219565505	0.1460689121131324	0.17310176173274172	-1.0	1.0	-1.0
ecnA	0.13360823381890796	0.0933438854474069	0.6538733356364226	-1.0	1.0	1.0
ecnB	0.8148481962505478	0.15808056570263673	11.36871689330609	1.0	-1.0	-1.0
sugE	0.9457844548136536	0.14006218850214092	0.22371625291825525	-1.0	1.0	1.0
yaiW	0.006268638426520201	0.01035675064634084	0.028912314260627806	1.0	1.0	1.0
epmA	0.1834184806903975	0.019208802487716767	1.0533962617511483	1.0	-1.0	-1.0
yjeM	0.06780034006573091	0.013040348492169673	0.7355599152734009	1.0	1.0	-1.0
yjeO	1.5290447487174523	1.6190378704611592	1.9792683997633311	-1.0	1.0	1.0
yjeN	0.3119660443262775	0.11535907620257246	0.216966466173232	1.0	1.0	-1.0
orn	0.020581081562181414	0.1427100587598915	0.04782477572325172	-1.0	1.0	-1.0
tsaE	0.110422996201752	5.482153728888651	0.08786971057067383	-1.0	-1.0	-1.0
amiB	0.11818250978618862	0.0009380316783504095	0.142077106015986	1.0	1.0	1.0
nnr	0.21692081508669858	0.21663687319745106	0.5254677412070237	1.0	-1.0	-1.0
mutL	9.207037952988362	6.0760685004712656e-05	12.606562773911111	1.0	1.0	1.0
thrA	0.058872266756708314	0.06884143561572387	0.9243491339921945	-1.0	1.0	-1.0
dapB	0.11086109589567172	0.011195378546491774	2.205682750438868	-1.0	1.0	-1.0
yaiZ	0.007438994529751275	0.08622297438722137	0.3741553022193419	-1.0	1.0	1.0
miaA	0.007533831508080624	0.07816702826921684	0.013816925186084461	-1.0	1.0	-1.0
hfq	0.08033737772734462	0.04115918005761898	0.2692659243576827	-1.0	1.0	-1.0
hflX	0.0033847309124865887	0.03666662004495147	0.20609855680676414	-1.0	1.0	1.0
hflK	0.0002198916605262724	0.003729785690197218	0.01962411481139048	1.0	1.0	1.0
hflC	0.014008023670660563	0.03996874798899697	0.16449649518848997	1.0	1.0	1.0
yjeT	0.016211655822222504	0.006574233806778018	1.6283826602211215	1.0	1.0	1.0
purA	0.039263632448985675	0.01071447159198513	0.0005513532818994804	-1.0	-1.0	-1.0
nsrR	0.3899078288994269	0.016808525183104273	0.09493595469705829	-1.0	-1.0	-1.0
rnr	0.05207264358663066	6.274646683124274e-05	0.11606231637928	-1.0	-1.0	1.0
rlmB	0.03339936284977485	0.007029143498400003	0.3474982118413409	-1.0	1.0	1.0
iraP	0.08847111734633017	0.9190728374854968	0.8352480636896225	-1.0	-1.0	-1.0
yjfI	0.9253660208440504	0.08794053075270325	4.497301080638804	-1.0	1.0	-1.0
yjfJ	0.5430991503245206	0.5651983321001652	1.8807382197424642	-1.0	1.0	1.0
yjfK	0.0016500852438090519	0.14235382380732142	0.0010566169735566344	-1.0	1.0	-1.0
yjfL	0.14380961631581413	0.07871237918586171	0.0012756327302370085	1.0	-1.0	1.0
yjfM	0.009958565887220217	0.12803366151308104	0.19591491264041438	-1.0	1.0	-1.0
yjfC	0.32059394756319276	0.0008929170795852204	0.050300369946995105	1.0	-1.0	-1.0
aidB	1.6129705758281152	1.2505756779642059	18.615607657135122	1.0	-1.0	-1.0
yjfP	0.004519043215450158	0.06183975916716428	0.7512314217139905	-1.0	-1.0	-1.0
ulaA	0.0632608979795401	0.004675493889763405	0.3034092165027244	1.0	1.0	-1.0
ulaB	0.011903359967900595	0.9021160299936721	0.03608149029138907	-1.0	1.0	1.0
phoA	0.00028547391289224233	0.09191230498526781	0.09739413984743261	1.0	-1.0	-1.0
ulaC	0.010208797443805873	0.02259208593595241	0.010443488921328958	-1.0	1.0	1.0
ulaD	0.05186935584739372	0.014637852298925669	0.19210057641743727	1.0	1.0	1.0
ulaF	0.007356119547911599	0.10729216550295795	0.3943786349348698	1.0	1.0	-1.0
ulaE	0.004915827083165986	0.0035654134557405737	0.002664888868109616	1.0	1.0	-1.0
rpsF	0.44424557395518605	0.0014762942328871986	0.44236258227851977	-1.0	1.0	-1.0
priB	0.507654471241807	3.720854606115154e-05	0.19852815021155834	-1.0	1.0	-1.0
rpsR	0.32574162935463846	0.0039305439944428144	0.7390609536167005	-1.0	1.0	-1.0
rplI	0.40849961673359303	0.3266865031164343	1.777109599818175	-1.0	1.0	1.0
fklB	0.027057602054559204	0.059746032405676	0.43750622955651153	-1.0	1.0	1.0
psiF	0.887504490621845	0.027036188247467563	15.129322889253206	1.0	-1.0	-1.0
cycA	0.14620696097051544	0.05859103956754064	0.08804575147169169	-1.0	-1.0	-1.0
ytfH	0.20471418428994714	0.0706241717621221	0.013115404064461655	-1.0	-1.0	-1.0
cysQ	0.0005618808024026034	0.03778468924329492	0.43276883895681495	1.0	-1.0	-1.0
ytfI	0.024905621406332568	0.0030216099401112473	0.06234859575515861	-1.0	-1.0	-1.0
ytfK	1.8794407065571168	0.19884351724960925	1.6630741662514243	1.0	-1.0	-1.0
tamB	0.09666103830286987	0.1268877047274739	0.14370749495943452	1.0	1.0	1.0
tamA	0.05272062910949116	0.01832016132979175	0.22390732193415486	1.0	1.0	1.0
ytfP	0.002619351123942515	0.004985703400129715	0.0008811731027664749	-1.0	-1.0	1.0
chpB	0.02743786617290822	0.0018943794521235069	0.012577082961559016	-1.0	-1.0	-1.0
chpS	0.02624469854288547	0.15965575238450858	0.013357524027594492	-1.0	1.0	-1.0
yaiC	0.5950644584888148	0.07690546719714386	0.5920987686196991	1.0	-1.0	-1.0
ytfQ	0.0392051808533109	0.0165082835405191	0.030705334957203373	1.0	1.0	1.0
ytfR	0.694498448608876	0.17107065882461425	0.015347293757372926	1.0	-1.0	1.0
yjfF	0.20474340923660284	0.2971643045760993	1.366681866743491e-05	1.0	1.0	1.0
ytfT	0.04450612491633943	0.5044915988544806	0.006454513321959565	1.0	-1.0	1.0
mpl	0.30359237280435725	0.000629592517873645	0.00012360041055181625	-1.0	-1.0	1.0
pmbA	0.0003106537271612697	0.03672037713030135	0.08505887397962536	1.0	-1.0	-1.0
mgtA	0.6012800555652411	0.7094680074452624	0.10633135036895758	-1.0	1.0	1.0
bdcR	0.12807382304804804	0.8089620884588427	0.08257277475694735	-1.0	-1.0	-1.0
yaiI	0.0019636301451759763	0.0033964299344373117	0.002401218410359951	1.0	1.0	-1.0
tabA	0.016319000476336498	1.6018425144693538	0.10709703263798076	1.0	-1.0	-1.0
yjgL	1.2714426040223836	0.712327891880004	0.20272067063303734	1.0	1.0	1.0
rraB	0.25144017551038544	0.9787963795254129	0.0453119810642022	-1.0	-1.0	-1.0
yjgN	2.8555638629024216e-05	0.5765388150716209	0.057047974798799306	1.0	-1.0	-1.0
lptG	0.01980540422954702	0.08561163438729835	0.1537421515278939	1.0	1.0	1.0
lptF	0.0001511730301795855	0.02471182210250178	0.0047258467291964035	-1.0	1.0	1.0
idnK	0.1313617566333629	0.23587062225030586	0.14702625115475398	1.0	1.0	-1.0
aroL	0.0761345226627963	0.08786736068535106	0.3442259603017388	-1.0	1.0	1.0
yjgZ	0.8669803328489403	1.8814586053208666	1.8727415061302493	1.0	1.0	-1.0
yjhB	0.028068847121612228	0.024078354898585064	0.2987354686531773	-1.0	-1.0	-1.0
yjhC	0.014350981942437169	4.7463920596263476e-05	0.013758746032288327	1.0	1.0	1.0
yaiA	0.12751785666910642	0.07355251811910968	0.21420784305060003	1.0	-1.0	1.0
fimB	2.6405036326702187	0.12950114244963867	1.0800984539596126	-1.0	-1.0	1.0
fimE	0.24603573548389213	3.244078973552167e-05	0.2217190615739223	-1.0	-1.0	1.0
fimA	3.672076104419167	0.11359139905268911	11.478382972751225	-1.0	-1.0	1.0
fimI	3.2825129336237113	0.002809632789111463	11.940059998284694	-1.0	-1.0	1.0
fimC	2.70287452804422	0.0011075600476657121	12.081371693201222	-1.0	-1.0	1.0
fimD	1.3814478164572324	0.07830070125342467	5.900703775801246	-1.0	-1.0	1.0
fimF	0.6377415375884791	0.20268031507285966	5.518791478056932	-1.0	-1.0	1.0
fimG	0.5395196947957474	0.004426818639938435	6.05931414757897	-1.0	-1.0	1.0
fimH	0.16428565279270413	0.22253161677570057	2.804235006846559	-1.0	-1.0	1.0
aroM	0.0481632843773272	0.2849893053404817	0.06748812631682088	1.0	1.0	1.0
uxuA	0.06755033270658872	0.07422596479312416	0.6741527122082036	-1.0	1.0	1.0
uxuB	0.0017867614244152508	0.1935629076936471	1.3845361326274621	1.0	1.0	1.0
uxuR	0.031052392246112004	0.004601794216916866	0.4195337353034069	-1.0	1.0	1.0
iraD	6.945020103593492	0.046806262979130375	0.014440053885683257	1.0	-1.0	-1.0
kptA	0.6222076405912971	0.04672207876180856	0.8689463425961625	1.0	-1.0	-1.0
yjiS	16.71946057967336	6.421352338747965e-11	1.5568631681856218	-1.0	-1.0	1.0
mrr	0.08379786086893737	0.1065016100677284	0.1375472834145628	-1.0	1.0	-1.0
yaiE	0.36844215453364626	0.07161936640658784	0.053939859916113164	-1.0	1.0	1.0
tsr	0.045436188589808246	1.253888824409577e-05	0.07494557543449376	1.0	1.0	1.0
yjjN	0.1282061460209874	0.02878424396517526	0.47892002706754505	1.0	1.0	-1.0
yjjQ	0.033717240253827274	0.49859606208446094	0.931504032686199	1.0	1.0	-1.0
bglJ	0.1642355051645089	0.1474414361776214	2.443686459287573	-1.0	1.0	-1.0
yjjZ	4.211430451348193	2.240850651011458	0.0014424832773229923	-1.0	1.0	-1.0
rimI	0.09897293799512874	0.010931459778940278	0.21859624535035937	1.0	-1.0	1.0
holD	0.013009830881873796	0.002174633225532574	0.215394418177965	-1.0	-1.0	1.0
yjjG	0.21214140630502754	0.11511861739387885	0.1534547679337479	1.0	-1.0	1.0
prfC	0.012830298438283094	0.021012234350237913	0.6238874597098052	-1.0	1.0	1.0
osmY	4.529710921108708	0.5012157568400832	12.342855684580137	1.0	-1.0	-1.0
carA	1.5858344950847716	0.673168367396471	0.0024883198342280366	-1.0	-1.0	1.0
ytjA	2.017880654120475	0.36081879018942686	13.201747053124663	1.0	-1.0	-1.0
yjjU	2.359890803446618	0.0003138564111302422	4.801303874090836	1.0	-1.0	-1.0
yjjV	1.8104858429654862	0.35173229317959076	4.905818690727337	1.0	-1.0	-1.0
deoC	1.0061596896761928	0.006417835575714292	0.025806029301234545	1.0	-1.0	1.0
deoA	1.0690358318564464	0.11262494283432667	0.22510780243083417	1.0	-1.0	1.0
deoB	0.6245876149628966	0.007709737100011382	0.37685521461443905	1.0	-1.0	-1.0
deoD	0.17047574987351766	0.16586175022187888	2.182525172855776e-05	1.0	-1.0	-1.0
yjjJ	0.012722050142532915	0.17068934591988638	0.17110623805296066	1.0	1.0	-1.0
serB	0.026712411603051045	0.026916424939374628	0.27308608920258237	-1.0	1.0	1.0
radA	0.03603440367737232	0.04468448175906681	0.23033562713729916	-1.0	1.0	1.0
mak	0.015226146585722411	0.2930330287071482	1.1808057583233447	1.0	-1.0	-1.0
nadR	0.021739052241573714	0.003538440716662733	0.294297236717586	1.0	-1.0	1.0
slt	0.36328861704606097	0.0018014204637790965	0.8315165575412207	1.0	-1.0	-1.0
trpR	0.16103819186612772	0.07960653422128966	0.29182652323339503	1.0	1.0	1.0
ytjC	0.009030790158792934	0.1257174743728362	0.5132886688874472	-1.0	1.0	1.0
creA	0.13384889224386232	0.09351820251937282	0.014042411494642693	-1.0	-1.0	-1.0
creC	0.10496928559960916	0.16670480985315866	0.24027022045596158	1.0	1.0	1.0
creB	1.1422751155620858e-05	0.014132872499221294	0.029004670245709185	1.0	1.0	1.0
creD	0.08101831143721583	0.008356761716552419	0.4238724857734226	1.0	1.0	-1.0
yjjY	0.04212386015302272	3.7719896426980686	0.925865095202969	1.0	-1.0	-1.0
yjtD	0.04652641970468324	7.292312623033426e-05	0.014087870005941222	-1.0	-1.0	-1.0
phoB	0.0003250669966319286	0.03366803308106425	0.0023804563139081525	1.0	1.0	-1.0
yaaA	0.040552216920136885	0.0014920570201115702	0.1504588083583367	-1.0	1.0	1.0
yaaJ	0.0003146255096431183	0.14461668209807216	0.01489208807099307	1.0	-1.0	-1.0
satP	0.09044268915325598	0.0004650078854571138	0.021883059445028996	-1.0	-1.0	-1.0
yaaW	0.0070476029413666375	0.38241150027298043	0.35065986612957734	1.0	-1.0	-1.0
yaaI	0.0744994650141848	1.9529940746914551	1.9081871948404219	1.0	1.0	1.0
mokC	0.8126075242623942	1.3399354800251402	0.024926318671467662	-1.0	-1.0	1.0
rpsT	0.2081397752303502	0.18509011747119075	0.6574650439081893	-1.0	1.0	1.0
caiE	0.03495850448842186	0.003487360244314952	1.613824498148236	-1.0	1.0	-1.0
phoR	0.08856440721128017	0.01211929548951321	0.07874816263076373	1.0	1.0	-1.0
caiD	0.03406850892454538	0.7035076687347428	1.6210137164535132	1.0	1.0	1.0
caiC	0.009550692689821783	0.0034987377675513853	0.17482957807776528	1.0	-1.0	-1.0
caiB	0.07093172469038661	0.023679878938371646	0.020125497702055517	1.0	1.0	1.0
caiA	0.00415689486156276	0.007938042169062992	0.025169845236987703	1.0	1.0	1.0
caiT	0.1532233051731593	0.0038205787299616656	0.001909310534879527	1.0	-1.0	1.0
apaH	0.4783613654464287	0.37826681618616775	0.35619852837386323	1.0	-1.0	1.0
apaG	0.2409770713005267	0.08750799174987156	0.7693811198961491	1.0	-1.0	1.0
pdxA	0.012300396569384309	0.10175239484831894	0.7263086382432135	-1.0	-1.0	1.0
surA	0.00946223946880842	0.013274036609166373	0.13268707129095159	-1.0	1.0	1.0
rsmA	0.06374444174347271	0.11143497482719944	0.5588046735896999	1.0	-1.0	1.0
brnQ	3.501078738460216	0.13798430000543238	1.7483388227594157	1.0	1.0	1.0
lptD	0.04917993777967089	0.004355856928480117	0.13394447681731236	-1.0	1.0	-1.0
rluA	0.030923388992110667	0.0015525130650345664	0.3327221581784864	1.0	1.0	-1.0
rapA	0.004765009152452704	0.0017122528352512267	0.07812672930542175	1.0	1.0	-1.0
polB	0.22032881368444818	9.747280052163632e-05	1.272068022863432	1.0	-1.0	-1.0
araD	0.13516692860334534	0.008650401270718644	0.1514113697089492	1.0	-1.0	1.0
araA	0.4128457334611518	0.01911849902518975	0.055062412117496795	1.0	1.0	-1.0
araB	0.7051652041328742	0.08994265415198599	0.09036769349033652	1.0	1.0	-1.0
thiB	0.1574149695110285	0.0002999331846953446	0.02764409188886363	-1.0	1.0	-1.0
thiP	0.038848360772606894	0.003208433186355164	0.2168166815727668	-1.0	-1.0	1.0
thiQ	0.0022744715493028256	0.13857097800052087	0.08638021850658245	-1.0	-1.0	1.0
proY	0.8756711560707839	0.06335914258976125	2.3651473308822735	1.0	1.0	1.0
sgrR	0.007873699163062103	0.022383848821003333	0.3770950900051997	-1.0	1.0	-1.0
leuD	0.012686216999540534	0.13166480241834932	0.7043169193754153	-1.0	1.0	-1.0
leuC	0.008148541747289073	0.033834061340900945	1.3923023637837701	-1.0	1.0	-1.0
leuA	0.20096966766297325	0.25549866487092565	1.3921695465245563	-1.0	1.0	-1.0
leuB	0.04472313742813583	0.09787072254477192	1.101665317028548	-1.0	1.0	-1.0
leuL	0.024914368082313842	0.17120650847720498	0.29037807468876764	1.0	1.0	-1.0
yacG	0.03223201155271671	0.07119046054827993	1.0063229860072465	-1.0	1.0	1.0
coaE	0.0010054843974343086	0.017448415890914504	0.7954165613296729	-1.0	1.0	-1.0
zapD	0.002931024679272115	0.025593034226650047	1.2645504823877887	1.0	1.0	1.0
hofB	0.0045118095416453174	0.016579134129181494	0.100298627026086	1.0	1.0	1.0
malZ	1.2017078496406874e-05	0.03030542130983005	0.10155184878283852	-1.0	-1.0	1.0
hofC	0.017242710855267407	0.1702575059617354	0.05838326864703469	1.0	1.0	1.0
ppdD	1.8848014718520671	1.3007529862477747	0.04347759332241008	1.0	1.0	1.0
nadC	0.17115653170024953	0.01015180343311406	0.009740454899499262	-1.0	-1.0	-1.0
aroP	0.6095590029716949	0.0027631175051046064	0.0263204634490517	-1.0	1.0	1.0
yacH	7.511287033260285	0.25971811319956606	0.34027974674182393	1.0	-1.0	-1.0
speD	0.8940352017371254	0.028783449187775978	0.06801272374712308	-1.0	-1.0	-1.0
speE	0.8175510155090464	0.020254064375782477	0.10412565677903718	-1.0	-1.0	-1.0
yacC	0.013956094451851087	0.03019296047083664	0.33700224291948544	1.0	-1.0	-1.0
gcd	0.7497544945321288	0.6966035503470674	3.190436782391366	1.0	-1.0	1.0
can	0.1029846162796133	0.034701912133648705	0.16585926746903112	1.0	-1.0	-1.0
queA	0.009213501543893887	0.032264138691564415	0.07314989322594678	1.0	-1.0	1.0
panD	0.05165260428026386	0.03757498514831781	0.9832428891889187	1.0	1.0	1.0
panC	0.004842754926052351	0.2259802836888838	0.012638191944482458	-1.0	1.0	-1.0
panB	0.00789305209741531	0.0012499546548153662	0.75708217055445	1.0	1.0	1.0
yadC	0.6117692624356103	0.01569778077579781	0.014341483407403544	1.0	-1.0	1.0
yadK	0.22007023611323273	0.31163823944485225	0.10305997993019389	1.0	1.0	-1.0
yadL	0.06763414075563279	0.20939628295371032	0.2156677711758116	1.0	-1.0	-1.0
yadM	0.16474672955019898	0.007481612621401013	0.13146119936736422	1.0	-1.0	1.0
htrE	0.028444020232553685	0.005258787842107454	0.06115490260402748	1.0	1.0	1.0
yadV	0.4242787427616024	0.3269465818266739	0.017475815422802965	1.0	1.0	1.0
yadN	0.1050269185226087	0.1367862800106714	0.17390357845379079	1.0	1.0	1.0
tgt	0.6076607160222118	0.0067514118844491655	0.3561806101098619	-1.0	1.0	-1.0
pcnB	0.01389803907635384	0.06297089288258695	0.008354552236647272	-1.0	1.0	1.0
folK	0.01440591240441641	0.04854675975005107	0.10508679559211997	-1.0	-1.0	1.0
gluQ	0.2701322062419991	0.02725324582083899	0.11097113006867776	1.0	1.0	1.0
dksA	0.11260032499934525	0.0018753207884776302	0.4230758162363628	-1.0	1.0	-1.0
sfsA	0.03017633962709354	0.15420408920040263	2.52384558078964	-1.0	-1.0	-1.0
ligT	0.008649958333109886	0.018445971966054575	0.11876663177393587	1.0	1.0	1.0
hemL	0.08554923622001165	0.011223315110370669	0.6036581291983925	-1.0	1.0	1.0
yadS	0.029988391279393234	0.018262611958308306	1.649059123769411	-1.0	1.0	1.0
mtn	0.05531500045541904	0.0021921567646732143	0.21719572351448058	-1.0	1.0	1.0
btuF	0.06664538262948672	0.006077611869398036	0.000876217365890053	-1.0	1.0	-1.0
yajC	0.3559220563769401	0.053944045760601966	0.05415477468936558	-1.0	1.0	-1.0
yaeH	0.13249707607695527	0.12286634231108184	0.5871089932608804	-1.0	-1.0	-1.0
yaeI	0.38553724377624554	0.07058678749805003	1.0509546412960775	-1.0	1.0	1.0
dapD	0.0894092632421617	0.011477834209884463	0.7973628157883326	-1.0	1.0	-1.0
glnD	0.07225367358145185	0.09943912548268985	0.017167981381308095	-1.0	1.0	1.0
map	0.04546301528564989	0.011050247597616192	0.30124554162750883	-1.0	1.0	-1.0
yaeP	0.035537514542479	0.16398487127815164	0.5233974255082532	-1.0	-1.0	-1.0
rof	0.0050793950664760334	0.00011525893581398883	0.008438925369175232	-1.0	-1.0	1.0
yaeF	0.034628653850059754	0.06522687715072695	0.1654985000208108	-1.0	1.0	-1.0
proS	0.24264338433060573	0.0005119956114292279	0.5684762173135169	-1.0	1.0	-1.0
rcsF	0.1036837580734217	0.0010170062698823049	0.27905181392342693	-1.0	1.0	-1.0
