time	A01	A02	A03	A04	A05	A06	A07	A08	B01	B02	B03	B04	B05	B06	B07	B08	C01	C02	C03	C04	C05	C06	C07	C08	D01	D02	D03	D04	D05	D06	D07	D08	E01	E02	E03	E04	E05	E06	E07	E08	F01	F02	F03	F04	F05	F06	F07	F08
26.50659	0.9000000000000004	3.173	41.83	32.534	8.415000000000001	34.513999999999996	30.206000000000003	18.231	2.4830000000000005	0.8310000000000013	42.786	33.554	10.308	36.617999999999995	29.823	17.662	1.157	2.9319999999999986	43.051	33.660000000000004	10.137000000000004	37.676	30.483999999999998	18.167	3.6069999999999993	29.035000000000004	19.411	3.9410000000000025	1.4460000000000015	26.058999999999997	28.060999999999996	28.726999999999997	3.253	28.524	19.132	3.228999999999999	1.6129999999999995	26.490000000000002	27.290999999999997	30.607	3.568999999999999	29.230000000000004	18.928000000000004	3.0389999999999997	1.756000000000002	26.014000000000003	27.82	27.901999999999997
26.67319	0.9620000000000015	3.564	41.619	31.866	8.838	34.206	29.572000000000003	18.848	2.7430000000000003	1.0579999999999998	43.2	33.379	11.222999999999999	37.230999999999995	29.813000000000002	18.049	1.0869999999999997	3.224	42.841	33.65	11.410999999999998	38.388000000000005	30.572999999999997	18.16	3.7330000000000005	28.957	19.107	4.199999999999999	1.5090000000000003	26.247	28.775000000000002	28.388999999999996	3.247	30.583	19.288	3.5199999999999996	1.7080000000000002	25.593000000000004	28.070999999999998	29.414	3.7270000000000003	28.889000000000003	18.657000000000004	3.166000000000002	1.9169999999999998	26.924	29.190999999999995	27.069999999999997
26.83997	0.886000000000001	3.8149999999999995	41.844	34.134	9.316999999999998	35.125	29.641	18.858999999999998	2.928000000000001	1.1140000000000008	42.403000000000006	33.903999999999996	11.897000000000002	37.294999999999995	28.929000000000002	17.732	1.2400000000000002	3.5730000000000004	43.623	34.702000000000005	11.549000000000003	38.516000000000005	30.641000000000002	17.941	3.8150000000000013	29.018	19.511000000000003	4.221	1.4990000000000006	25.596000000000004	29.534000000000002	29.28	3.3299999999999983	30.348	19.655999999999995	3.539999999999999	1.763	25.006999999999998	28.536	30.468000000000004	3.7079999999999984	28.884999999999998	18.6	3.1210000000000004	2.003000000000002	26.435000000000002	28.701	28.124
27.00654	0.8020000000000014	4.060999999999998	43.144999999999996	33.323	9.697999999999999	35.369	30.831000000000003	18.527	3.240000000000002	1.1270000000000007	43.278999999999996	33.225	12.215	37.736	29.625	17.76	1.0579999999999998	3.786999999999999	43.774	32.805	11.781000000000002	39.057	30.977	18.496	3.936	28.377000000000002	19.839	4.402000000000001	1.4460000000000015	26.387999999999998	28.554	29.318999999999996	3.7129999999999974	30.07	19.691999999999997	3.754999999999999	1.7110000000000003	25.405	28.178999999999995	29.357999999999997	3.8649999999999984	29.099000000000004	18.829	3.2360000000000024	2.1180000000000003	26.54	28.116	28.362
27.17341	1.0580000000000016	4.543000000000001	42.769999999999996	32.744	10.234	35.208	30.424	18.675	3.426000000000002	1.0920000000000005	42.965	33.63	13.465	37.738	29.617000000000004	17.748	1.0500000000000007	4.068999999999999	43.826	33.478	13.226000000000003	38.762	31.752	18.614	4.0710000000000015	28.504000000000005	19.455	4.553000000000001	1.5099999999999998	27.371000000000002	28.874999999999996	29.440999999999995	3.654	29.964	19.495	3.7059999999999995	1.7720000000000002	25.336	29.125999999999998	29.709000000000003	3.8629999999999995	29.487000000000002	18.480000000000004	3.1910000000000007	2.008000000000001	26.268	29.416999999999994	28.444999999999997
27.34	0.9600000000000009	4.968999999999999	42.672	34.253	10.627	35.962	29.703000000000003	18.183	3.687999999999999	1.0259999999999998	44.048	34.122	13.793	38.131	29.125	17.78	1.0500000000000007	4.429000000000002	44.089	33.806000000000004	12.8	38.827	30.703	18.318	4.1370000000000005	29.095	19.914	4.75	1.575000000000001	26.649	28.449	28.620999999999995	3.751999999999999	29.636000000000003	19.626	3.7059999999999995	1.8369999999999997	26.091	28.863	29.938000000000002	3.796999999999997	28.896	18.644	3.3870000000000022	2.171999999999999	26.858000000000004	28.924999999999997	27.002
27.50667	0.843	5.478	42.429	33.247	10.944	35.583	29.512999999999998	18.311	3.934000000000001	1.1050000000000004	43.611000000000004	33.378	13.981000000000002	38.442	28.146	18.137	1.1630000000000003	5.038	44.076	32.371	13.886	39.400000000000006	30.316	18.216	4.356999999999999	28.455	19.322000000000003	4.800000000000001	1.7190000000000012	26.883000000000003	29.406000000000002	29.742999999999995	4.068999999999999	30.113	19.563	4.1179999999999986	1.8840000000000003	25.964	28.080999999999996	29.65	4.084	30.192999999999998	18.708	3.601000000000001	2.221000000000002	26.602000000000004	28.571999999999996	28.224
27.67333	0.886000000000001	6.081999999999999	43.289	33.181000000000004	11.485000000000001	36.012	29.772	18.399	4.439	1.213000000000001	43.915000000000006	33.28	14.854	38.608999999999995	28.174	18.126	1.0429999999999993	5.510999999999999	44.116	32.895	13.586000000000002	40.355999999999995	30.214000000000002	18.335	4.405999999999999	29.708	19.609	5.042000000000002	1.795	27.14	28.943	29.083	3.9869999999999983	30.545	19.459	4.196999999999999	1.959999999999999	25.598	27.747999999999998	29.516	4.332999999999998	28.392000000000003	18.798000000000002	3.6140000000000025	2.135	27.190000000000005	27.912	28.944999999999997
27.83997	0.8320000000000007	6.8100000000000005	43.144	34.658	11.879	36.072	29.582	18.453	4.808	1.1280000000000001	43.569	33.083	15.833000000000002	39.882	28.314	17.984	1.0540000000000003	5.943000000000001	43.807	32.832	14.940999999999999	40.348	30.548999999999996	18.161	4.568999999999999	28.648000000000003	19.463	5.181000000000001	1.6770000000000014	27.643	29.377	29.189	4.25	31.814	19.798999999999996	4.399999999999999	1.939	25.706000000000003	28.052999999999997	30.604999999999997	4.261999999999997	28.777	19.046	3.753000000000002	2.3729999999999993	26.54	29.098999999999997	27.111
28.00668	0.9110000000000014	7.560999999999998	43.382	33.093	12.839	36.95	28.986000000000004	18.713	5.292000000000002	1.136000000000001	44.571	32.666	16.544	38.858	28.437000000000005	18.045	1.1020000000000003	6.597000000000001	44.011	33.955	15.855	39.455	29.295999999999996	18.616	4.808	29.5	19.106	5.434000000000001	1.9169999999999998	27.369999999999997	29.669	29.315999999999995	4.256	30.634	19.62	4.425999999999998	2.017999999999999	26.025	28.57	31.131999999999998	4.442	29.663000000000004	18.787	3.7090000000000014	2.426	26.602000000000004	28.772	27.900000000000002
