A03,X3,,1,9.554,9.334,9.391,9.381,9.418,9.401,9.483,9.468,9.509,9.447,9.492,9.477,9.408,9.39,9.411,9.439,9.402,9.317,9.384,9.423,9.248,9.353,9.359,9.347,9.272,9.437,9.475,9.488,9.579,9.579,9.655,9.687,9.883,9.806,9.984,9.989,10.193,10.203,10.213,10.407,10.407,10.599,10.612,10.804,10.812,10.916,11.136,11.316,11.197,11.485,11.756,11.927,12.036,12.507,12.602,12.92,13.281,13.659,13.821,14.311,14.285,14.523,14.57,14.692,14.734,14.709,14.815,14.57,15.02,15.112,15.105,15.006,15.148,15.052,15.126,15.233,15.442,15.233,15.212,15.229,15.361,15.754,15.538,15.612,15.744,15.685,15.659,15.783,15.659,15.762,15.702,15.692,15.728,16.061,15.873,15.92,15.707,15.788,15.931,15.75,16.193,16.271,16.396,16.4,16.184,16.373,16.44,16.327,16.493,16.671,16.84,16.624,16.912,17.001,17.057,17.237,17.181,17.278,17.185,16.872,16.928,16.924,16.776,17.081,17.077,17.125,16.771,17.089,17.202,16.94,17.286,17.511,17.806,17.532,18.136,17.479,18.136,18.645,18.696,18.821,18.954,19.291,19.77,20.318,20.682,20.529,20.931,21.501,22.446,23.086,23.742,24.167,24.325,24.424,26.08,25.792,26.061,27.251,27.523,27.71,28.24,28.694,29.565,28.337,29.482,30.243,29.415,31.035,31.768,31.807,31.198,32.159,31.64,32.134,31.852,32.797,31.738,32.256,32.409,33.836,33.04,33.269,33.617,33.011,33.861,34.112,32.331,33.538,34.517,32.354,33.043,33.756,33.472,33.974,33.391,32.806,32.968,33.617,33.09,34.08,33.893,34.031,32.993,33.015,32.88,33.617,34.705,34.104,35.182,33.464,32.933,34.445,34.632,34.542,33.869,34.323,33.007,32.992,33.739,34.104,33.689,33.99,34.226,33.925,34.282,35.257,33.641,34.404,34.859,34.209,33.876,34.014,34.6,33.673,33.373,33.974,34.169,34.299,34.867,33.779,33.406,33.446,34.153,33.633,33.322,33.713,33.981,34.837,34.779,33.908,34.112,33.225,33.639,35.185,33.631,32.833,33.671,33.133,34.674,34.503,33.33,33.802,33.655,33.322,34.771,33.859,32.922,34.079,34.217,33.793,34.731,33.393,33.344,34.781,34.658,33.801,34.822,33.768,35.459,34.503,33.67,33.474,34.463,34.275,33.008,34.471,33.784,33.866,33.059,33.849,33.744,35.002,34.896,33.734,34.848,33.538,34.627,33.57,32.939,33.996,34.078,33.487,33.553,33.087,32.939,33.75,32.872,34.405,33.684,34.676,33.692,32.611,32.974,33.285,33.234,34.127,33.101,34.25,33.356,33.553,33.463,32.717,34.7,31.799,32.769,33.127,32.719,33.546,33.415,33.087,32.727
A04,X4,,1,10.006,9.814,9.82,9.846,9.889,9.907,9.964,9.982,9.936,9.906,9.922,9.909,9.841,9.854,9.939,9.906,9.902,9.942,9.915,9.924,9.875,9.981,9.862,9.882,9.806,9.815,9.885,9.835,9.894,9.831,9.907,9.844,9.851,9.869,9.826,9.862,9.939,9.824,9.96,9.933,9.964,9.872,9.946,9.885,9.956,9.967,9.962,9.985,10.055,9.962,9.976,9.992,10.003,10.12,10.088,10.088,10.167,10.125,10.167,10.113,10.181,10.201,10.234,10.272,10.279,10.284,10.291,10.234,10.237,10.426,10.485,10.418,10.396,10.492,10.531,10.516,10.507,10.516,10.492,10.632,10.538,10.683,10.72,10.705,10.762,10.787,10.833,10.863,10.865,11.062,10.969,10.888,10.955,11.038,11.137,11.179,11.187,11.241,11.283,11.195,11.329,11.553,11.465,11.467,11.345,11.545,11.761,11.804,11.881,11.821,11.9,12.002,12.099,12.157,12.271,12.294,12.396,12.492,12.592,12.791,12.881,13.006,13.112,13.092,13.507,13.294,13.616,13.806,14.012,14.079,14.26,14.421,14.645,14.664,14.914,15.033,15.269,15.548,15.956,15.953,16.537,16.682,17.19,17.157,17.585,17.564,18.286,18.568,18.867,19.018,19.419,20.102,19.931,20.542,21.097,21.305,21.955,21.982,22.677,22.893,23.135,24.003,23.878,24.363,25.021,25.009,25.268,25.819,26.803,26.727,27.497,28.204,28.625,28.697,29.292,28.673,29.501,29.501,30.17,30.199,30.863,30.74,30.632,32.395,31.431,31.453,32.007,32.016,30.923,31.867,33.108,32.331,32.338,32.678,33.423,33.779,34.007,32.449,33.155,33.269,33.081,33.771,33.512,34.737,34.177,33.974,33.601,33.26,35.053,34.112,34.786,34.575,34.112,34.834,34.907,34.745,34.339,34.226,34.843,35.307,35.673,34.802,35.719,35.582,33.958,35.94,35.135,34.762,35.476,35.705,35.21,34.957,35.087,35.722,35.387,36.343,36.412,34.754,36.265,35.079,36.36,35.167,36.167,35.647,35.667,35.6,34.925,35.879,35.592,36.805,36.553,35.698,36.473,34.86,35.456,36.025,35.464,35.579,36.075,35.09,35.544,36.473,35.677,35.471,36.27,36.596,35.953,36.622,35.392,36.501,36.037,35.091,35.924,36.383,36.455,36.381,36.88,36.383,35.884,36.559,36.71,36.187,36.068,36.632,37.583,36.695,37.218,35.991,36.616,35.91,36.945,37.358,36.891,35.897,36.387,36.453,36.461,35.701,36.577,36.326,37.024,36.734,37.128,36.756,37.331,37.128,37.563,36.206,37.85,36.872,35.89,36.97,36.507,36.721,36.806,36.684,36.68,35.628,36.177,37.128,37.331,36.782,36.01,35.799,36.239,35.619,35.863,36.134,36.623,36.166,35.937
A05,X5,,1,9.525,9.419,9.448,9.497,9.653,9.639,9.543,9.619,9.631,9.57,9.615,9.631,9.593,9.668,9.628,9.657,9.683,9.629,9.696,9.674,9.687,9.698,9.705,9.756,9.68,9.689,9.696,9.646,9.642,9.705,9.623,9.75,9.662,9.774,9.668,9.641,9.781,9.666,9.675,9.68,9.774,9.745,9.693,9.695,9.67,9.682,9.613,9.7,9.706,9.613,9.69,9.675,9.686,9.833,9.643,9.706,9.627,9.647,9.69,9.699,9.64,9.534,9.66,9.636,9.706,9.615,9.622,9.565,9.631,9.629,9.56,9.654,9.567,9.631,9.669,9.656,9.615,9.656,9.663,9.642,9.58,9.663,9.667,9.622,9.548,9.699,9.587,9.585,9.683,9.656,9.786,9.703,9.77,9.662,9.697,9.674,9.68,9.703,9.616,9.783,9.665,9.788,9.767,9.706,9.774,9.85,9.806,9.88,9.863,9.797,9.815,9.82,9.916,9.88,9.926,10.111,9.891,9.955,9.926,10.027,9.958,10.116,10.027,10.068,10.13,9.979,10.14,10.17,10.179,10.254,10.14,10.269,10.355,10.248,10.34,10.365,10.34,10.29,10.348,10.442,10.476,10.434,10.449,10.578,10.583,10.635,10.739,10.67,10.643,10.687,10.806,10.874,10.789,10.805,10.807,10.879,10.929,10.894,11.08,10.897,11.018,10.999,10.986,10.986,11.088,11.018,11.209,11.209,11.162,11.228,11.427,11.217,11.217,11.317,11.438,11.333,11.314,11.314,11.354,11.365,11.533,11.446,11.649,11.565,11.633,11.544,11.662,11.622,11.657,11.671,11.63,11.857,11.568,11.768,11.865,11.779,11.844,12.039,11.776,11.738,11.979,11.971,11.971,11.893,12.03,12.039,12.272,11.974,11.868,12.213,11.899,12.251,12.053,12.174,12.23,12.242,12.15,12.08,12.242,12.192,12.259,12.336,12.274,12.283,12.381,12.478,12.274,12.194,12.475,12.422,12.496,12.475,12.52,12.493,12.511,12.558,12.517,12.517,12.576,12.517,12.564,12.697,12.511,12.673,12.443,12.594,12.499,12.644,12.721,12.691,12.824,12.821,12.798,12.812,12.905,12.801,12.908,12.653,12.709,12.751,12.922,12.831,12.751,12.996,13.003,12.905,13.006,12.914,12.852,12.95,12.926,13.122,13.063,12.88,13.132,13.128,13.262,13.076,12.974,12.959,13.239,12.945,13.202,12.963,13.04,13.049,12.984,12.847,13.119,13.147,13.164,13.183,13.049,13.08,13.297,13.101,13.169,13.212,13.405,13.191,13.094,13.021,13.316,13.333,13.077,13.316,13.352,13.291,13.447,13.307,13.319,13.339,13.412,13.386,13.602,13.179,13.299,13.516,13.415,13.513,13.536,13.441,13.585,13.638,13.52,13.447,13.625,13.693,13.68,13.693,13.595
A06,X6,,1,9.412,9.278,9.248,9.352,9.3,9.312,9.333,9.377,9.357,9.356,9.338,9.292,9.408,9.328,9.318,9.376,9.215,9.285,9.384,9.33,9.342,9.353,9.359,9.347,9.24,9.28,9.255,9.205,9.264,9.295,9.308,9.308,9.472,9.332,9.384,9.388,9.401,9.319,9.485,9.395,9.395,9.429,9.44,9.347,9.417,9.429,9.455,9.414,9.453,9.423,9.532,9.611,9.432,9.547,9.547,9.643,9.563,9.679,9.627,9.731,9.64,9.661,9.692,9.795,9.738,9.679,9.59,9.692,9.918,9.756,9.783,9.877,9.982,9.79,9.989,9.879,9.997,9.975,9.982,10.185,10.028,10.077,10.178,10.163,10.123,10.147,10.226,10.192,10.29,10.295,10.393,10.408,10.346,10.398,10.561,10.442,10.514,10.536,10.578,10.682,10.657,10.751,10.824,10.923,10.928,10.905,10.928,11.066,11.241,11.082,11.227,11.232,11.457,11.291,11.468,11.492,11.658,11.786,11.789,11.891,11.853,11.979,12.084,12.384,12.414,12.393,12.683,12.776,12.949,12.826,13.037,13.198,13.452,13.632,13.755,13.938,14.302,14.387,14.57,14.921,15.183,15.426,15.383,15.738,16.197,16.339,16.673,17.246,17.351,17.5,17.903,18.295,18.801,19.086,19.188,19.659,20.08,20.366,20.739,21.405,21.681,21.998,22.295,23.264,23.017,23.523,24.491,24.588,25.245,26.08,25.842,26,26.615,27.627,27.64,28.478,28.042,29.177,29.716,29.42,30.116,29.8,30.437,30.16,30.556,31.129,31.65,31.078,32.089,31.932,32.687,31.909,31.399,33.132,31.478,32.644,32.222,32.676,32.312,33.107,33.081,33.577,33.155,33.633,34.469,33.39,34.412,33.844,34.372,34.631,34.559,34.737,35.152,34.705,35.166,35.005,34.599,35.102,35.492,34.981,34.665,34.769,34.42,35.647,35.55,34.64,35.33,34.469,36.354,35.445,35.503,34.599,35.705,35.559,36.232,35.207,35.339,35.144,35.875,35.177,35.029,35.654,36.07,35.94,35.83,35.796,35.511,35.554,36.503,35.405,36.292,36.186,36.342,35.77,35.945,35.96,35.986,36.264,35.358,35.872,36,35.593,36.296,35.765,36.238,36.075,35.855,35.97,35.881,35.881,37.245,35.907,36.871,36.873,36.324,36.936,35.802,36.579,36.244,36.494,36.154,36.481,36.134,36.828,37.159,36.564,37.381,38.442,37.823,37.381,38.088,37.718,37.316,37.995,37.795,37.239,37.608,38.717,38.019,38.294,38.17,38.67,38.538,37.706,38.707,38.965,37.826,39.185,38.637,39.658,38.121,39.035,39.582,40.027,39.756,39.471,39.865,38.777,39.096,39.686,39.265,39.897,39.119,39.471,40.036,38.735,38.516,38.918,39.732,39.77,38.885
A07,X7,,1,9.44,9.391,9.362,9.468,9.447,9.52,9.543,9.529,9.57,9.539,9.492,9.539,9.655,9.575,9.566,9.626,9.621,9.567,9.634,9.643,9.562,9.698,9.705,9.631,9.712,9.595,9.696,9.552,9.736,9.61,9.718,9.718,9.662,9.68,9.542,9.736,9.686,9.635,9.643,9.648,9.68,9.65,9.756,9.6,9.67,9.65,9.613,9.763,9.58,9.677,9.786,9.706,9.686,9.643,9.611,9.706,9.627,9.806,9.595,9.699,9.704,9.597,9.66,9.699,9.579,9.711,9.622,9.629,9.631,9.629,9.592,9.654,9.631,9.631,9.669,9.656,9.52,9.752,9.663,9.674,9.676,9.631,9.603,9.622,9.612,9.539,9.651,9.649,9.651,9.624,9.562,9.671,9.642,9.662,9.633,9.77,9.777,9.671,9.809,9.687,9.761,9.724,9.767,9.706,9.87,9.786,9.774,9.719,9.896,9.926,9.783,9.884,9.916,9.912,9.926,9.887,9.923,9.988,9.99,9.995,9.99,10.116,10.091,10.1,10.098,10.14,10.204,10.202,10.308,10.19,10.14,10.301,10.355,10.216,10.244,10.333,10.405,10.419,10.412,10.442,10.541,10.531,10.449,10.514,10.551,10.732,10.739,10.573,10.643,10.752,10.742,10.744,10.789,10.902,10.775,10.782,10.897,10.894,10.983,10.994,10.986,11.161,11.05,11.147,11.056,11.147,11.209,11.209,11.227,11.163,11.233,11.217,11.282,11.446,11.406,11.333,11.444,11.444,11.419,11.365,11.533,11.414,11.617,11.436,11.535,11.706,11.598,11.686,11.624,11.8,11.727,11.792,11.827,11.898,11.833,12.006,11.811,12.006,12.003,12.03,12.077,11.938,11.938,12.056,12.225,12.039,12.272,12.039,12.062,12.31,12.387,12.088,12.443,12.434,12.457,12.339,12.443,12.372,12.469,12.582,12.292,12.564,12.567,12.576,12.738,12.641,12.762,12.78,12.67,12.812,12.919,12.8,13.007,12.916,12.998,12.947,12.972,12.907,13.063,13.264,13.083,13.184,13.291,13.388,13.322,13.472,13.378,13.231,13.404,13.505,13.378,13.407,13.71,13.82,13.817,14.006,13.951,13.729,14.045,14.055,13.638,14.003,14.219,13.843,14.274,14.111,14.147,14.055,14.157,14.026,14.461,13.873,14.076,14.481,14.079,14.5,14.471,14.187,14.576,14.461,14.874,14.808,14.84,14.797,14.805,14.783,15.044,14.808,14.947,14.881,15.026,15.342,15.044,15.342,15.623,15.557,15.364,15.539,15.339,15.16,15.255,15.743,15.284,15.561,15.535,15.678,15.583,15.615,15.579,15.47,15.649,15.798,15.931,15.644,15.798,15.539,15.894,15.583,15.448,15.809,16.06,15.867,15.779,15.736,15.942,16.071,15.721,15.987,16.462,15.757,16.085
A08,X8,,1,11.956,11.816,11.853,11.995,11.978,11.9,11.914,11.949,11.947,11.954,11.918,11.885,11.945,11.9,11.864,11.962,11.932,11.755,11.948,11.771,11.85,11.895,11.809,11.928,11.786,11.891,11.836,11.821,11.847,11.847,11.832,11.927,11.967,11.957,11.975,12.044,12.092,12.13,12.204,12.178,12.273,12.276,12.48,12.483,12.492,12.656,12.691,12.87,12.91,12.945,12.963,13.037,13.116,13.143,13.175,13.334,13.312,13.468,13.503,13.452,13.617,13.665,13.773,14.056,14.066,14.168,14.369,14.379,14.606,14.762,14.946,15.07,15.371,15.562,15.829,15.87,16.174,16.38,16.806,17.145,17.213,17.603,17.931,18.415,18.905,19.046,19.27,19.873,20.357,20.654,21.074,21.488,21.782,22.364,22.689,23.511,24.169,24.595,25.259,25.405,25.826,26.668,27.669,27.547,28.009,28.845,29.996,30.216,31.064,31.158,31.531,32.541,32.958,33.36,33.728,34.09,35.904,35.39,36.009,36.668,37.037,37.156,38.339,38.279,36.501,35.731,34.797,36.012,37.173,37.063,37.501,38.209,38.097,38.093,38.655,38.95,38.494,39.452,38.489,38.963,40.81,40.256,39.958,40.055,40.655,40.285,39.217,41.745,40.41,42.007,42.387,41.687,42.35,41.149,40.899,42.934,42.261,42.089,41.607,42.455,44.783,41.569,42.069,42.134,41.734,42.425,41.369,41.822,43.027,43.003,43.697,41.885,43.505,43.289,42.999,44,44.64,42.76,42.92,42.831,43.826,46.175,42.508,42.47,42.966,44.002,44.122,43.735,44.199,43.992,44.414,44.122,43.874,44.705,45.256,45.98,43.741,43.676,44.574,44.521,43.665,45.807,44.899,44.811,44.521,45.169,46.002,45.915,46.369,44.22,46.198,45.363,45.45,45.028,45.45,46.76,45.158,44.617,45.299,45.385,45.786,46.035,46.76,45.688,44.973,45.071,47.572,45.721,45.125,45.916,45.33,47.009,45.168,47.174,44.616,44.974,44.377,44.995,45.461,45.58,44.509,45.234,45.266,45.266,44.657,44.484,46.122,45.819,45.092,44.614,44.983,45.623,46.144,44.875,45.754,45.732,45.993,45.199,44.352,44.775,42.216,42.497,40.601,42.247,40.246,41.256,41.723,40.308,39.273,40.709,40.085,39.301,40.235,39.162,39.754,39.32,40.473,39.26,39.316,38.746,37.821,38.933,38.198,39.905,38.989,37.414,37.512,37.723,37.921,36.76,37.762,38.732,37.414,37.602,37.697,38.974,36.822,37.471,37.462,36.982,37.319,37.718,36.603,36.658,37.396,36.374,37.301,36.402,36.898,36.675,36.514,35.659,37.129,36.165,35.594,36.061,36.516,35.759,35.324,35.652,35.397,36.979,34.569,36.389,35.191,36.079,35.699,35.61,36.296,36.101,35.806
B01,X9,,1,10.882,10.745,10.823,10.775,10.831,10.859,10.954,10.86,11.033,10.976,11.028,10.99,10.924,10.939,11.057,10.996,10.964,10.974,11.041,10.957,10.91,11.079,10.993,11.047,11.095,11.199,11.018,11.065,11.06,11.028,10.98,11.075,11.051,11.008,10.964,11.064,11.016,11.151,11.098,11.071,11.071,11.106,11.023,11.121,11.097,11.169,11.105,11.126,11.039,11.009,10.961,11.102,11.02,11.043,10.979,11.075,11.12,11.143,11.152,10.971,11.072,11.059,11.063,11.13,11.075,11.143,10.992,11.095,11.098,11.095,11.058,10.992,10.97,11.098,10.978,11.058,11.08,11.09,11.098,11.111,11.081,11.066,11.103,11.056,10.986,11.011,11.025,10.991,11.089,11.094,11.129,11.048,11.115,11.102,11.201,11.051,11.059,11.144,10.931,11.131,11.201,11.072,11.144,11.211,11.216,11.129,11.152,11.131,11.305,11.178,11.227,11.264,11.168,11.131,11.243,11.235,11.368,11.368,11.371,11.248,11.435,11.272,11.344,11.387,11.449,11.395,11.363,11.36,11.564,11.443,11.492,11.395,11.484,11.505,11.597,11.492,11.661,11.613,11.508,11.602,11.605,11.658,11.675,11.675,11.777,11.602,11.771,11.766,11.771,11.785,11.774,11.777,11.823,11.905,11.94,11.879,11.931,11.896,11.92,11.996,11.988,12.002,12.02,12.117,11.993,12.181,12.019,12.051,12.298,12.134,12.174,12.351,12.222,12.257,12.281,12.307,12.287,12.287,12.295,12.469,12.378,12.387,12.493,12.44,12.475,12.452,12.569,12.528,12.563,12.643,12.472,12.667,12.572,12.935,12.676,12.785,12.882,12.85,12.944,12.97,13.083,13.041,12.977,13.063,12.97,13.142,12.986,13.142,13.133,13.217,13.167,13.356,13.287,13.473,13.366,13.379,13.19,13.379,13.379,13.394,13.398,13.538,13.476,13.551,13.486,13.583,13.736,13.755,13.645,13.983,13.7,13.905,13.82,13.794,14.07,13.726,13.98,13.98,13.875,14.11,14.187,14.255,14.005,14.168,14.039,14.123,14.322,14.111,14.38,14.383,14.484,14.481,14.524,14.601,14.502,14.723,14.896,14.74,14.828,14.708,14.908,14.784,14.936,15.081,14.99,14.893,15.092,14.936,15.135,15.331,15.309,15.668,15.317,15.397,15.353,15.48,15.843,15.789,15.556,15.472,15.691,15.691,15.888,16.172,16.243,15.993,16.156,16.148,16.252,16.287,16.431,16.683,16.679,16.687,17.326,16.867,16.773,16.949,17.109,16.965,17.121,17.35,17.023,17.002,17.043,17.35,17.65,17.677,17.646,17.404,18.24,18.026,18.09,17.902,18.42,18.096,18.849,18.208,18.662,18.203,18.813,18.522,19.314,19.309,19.216,19.023,19.323,19.525,19.702,19.525,19.328
B02,X10,,1,13.595,10.886,10.851,10.95,10.978,11.008,11.044,11.071,11.064,11.098,10.997,11.021,11.048,11.063,11.026,12.865,12.838,12.818,12.793,12.711,12.728,12.743,12.751,12.778,12.76,12.898,12.781,12.83,12.824,12.95,12.936,13.031,13.072,13.096,13.239,13.182,13.2,13.33,13.438,13.381,13.475,13.542,13.652,13.592,13.76,13.921,14.151,14.169,14.274,14.373,14.52,14.75,14.862,15.084,15.116,15.466,15.791,15.983,16.077,16.473,17.149,17.351,17.695,18.222,18.808,19.007,19.626,20.022,20.346,20.979,21.989,22.334,22.961,23.822,24.477,24.411,25.407,25.877,26.628,27.426,27.815,28.829,29.927,30.905,32.031,32.137,32.564,34.825,34.29,36,36.808,37.821,40.424,40.281,40.77,40.392,42.953,44.322,43.113,44.523,40.386,38.221,39.422,41.609,40.731,41.605,42.462,42.213,40.575,40.409,41.315,40.981,41.334,41.604,41.983,40.509,42.102,41.395,42.272,41.039,41.373,41.395,42.099,41.978,41.454,43.263,40.591,40.292,41.232,42.141,43.167,42.941,42.774,41.735,41.586,40.978,42.037,41.452,42.26,41.864,42.937,42.994,43.022,42.958,41.01,40.51,40.894,43.421,40.603,42.524,42.097,41.171,41.898,41.375,42.388,41.771,41.679,42.154,43.448,43.328,40.551,41.99,42.069,41.908,43.156,44.04,41.336,42.827,44.488,43.1,42.528,42.565,44.089,44.002,42.74,41.759,41.204,44.867,42.433,42.539,44.053,43.354,43.547,44.025,43.226,44.391,43.572,43.703,45.526,46.682,43.863,43.928,44.716,45.353,44.997,44.812,43.222,44.228,43.374,45.396,43.535,44.38,46.391,45.493,45.559,44.812,45.84,45.299,45.591,46.552,44.897,46.468,44.865,44.541,45.223,45.136,46.49,47.344,45.039,48.213,44.875,46.716,46.046,45.786,42.796,39.904,37.181,35.022,35.184,33.884,34.429,34.209,34.047,34.226,33.373,34.136,34.689,34.591,33.893,33.486,34.38,33.966,34.218,33.958,32.573,33.453,33.233,32.881,33.022,33.355,33.526,33.062,33.639,33.494,33.272,32.67,32.694,33.818,33.37,32.416,32.549,32.369,33.035,32.573,32.979,32.979,32.465,32.84,32.325,32.717,33.85,33.36,33.082,33.572,33.058,32.625,32.764,32.199,33.106,33.23,32.787,32.689,32.89,32.736,32.747,32.934,33.424,33.768,33.222,33.424,32.437,33.138,32.901,33.176,32.359,33.439,32.989,32.357,32.054,32.125,32.409,33.422,32.897,32.759,32.742,32.405,32.872,33.358,33.323,32.546,32.314,33.562,33.236,33.514,33.463,32.881,33.035,32.807,33.094,34.176,33.07,33.406,33.063,33.012,32.409,32.471,32.883,33.382,33.317,33.284,33.972
B03,X11,,1,10.91,10.66,10.651,10.717,10.683,10.71,10.744,10.769,10.82,10.792,10.813,10.804,10.8,10.722,10.777,10.716,10.808,10.724,10.635,10.77,10.753,10.703,10.616,10.795,10.717,10.79,10.735,10.718,10.902,10.902,10.917,10.949,11.019,11.166,11.248,11.38,11.237,11.561,11.572,11.641,11.672,11.77,11.879,11.976,11.985,12.245,12.469,12.553,12.656,12.786,12.963,13.227,13.37,13.557,13.97,14.193,14.456,14.646,15.092,15.36,15.463,15.826,15.878,16.028,16.103,16.046,16.121,16.069,16.264,16.133,16.38,16.376,16.36,16.328,16.594,16.539,16.429,16.635,16.647,16.794,16.798,16.774,16.973,16.918,17.149,17.125,17.065,16.997,17.001,17.265,17.013,17.293,17.297,17.277,17.569,17.329,17.405,17.101,17.245,17.354,17.377,17.169,17.806,17.714,17.69,17.589,17.85,17.738,17.934,18.085,18.123,18.228,18.517,18.027,18.438,18.521,18.851,18.626,18.277,18.543,18.374,18.434,18.447,18.271,19.006,18.413,18.574,18.505,18.812,18.772,18.895,18.992,18.839,18.724,19.102,18.992,19.585,19.71,20.179,20.207,19.825,20.772,21.189,21.285,21.328,22.012,22.672,23.209,23.672,23.538,24.226,25.49,25.326,26.268,26.662,26.212,27.355,29.094,28.621,28.26,29.823,31.023,31.083,31.019,31.68,32.021,33.594,32.46,33.423,33.651,33.146,34.007,34.104,34.826,33.958,34.648,35.206,35.077,34.128,35.232,36.354,35.701,35.11,36.996,34.315,35.993,35.894,35.027,37.043,35.271,35.181,36.153,35.773,36.276,36.698,35.759,35.597,36.116,36.205,37.193,36.652,35.588,36.237,36.492,36.285,35.856,36.847,36.018,36.577,36.186,36.575,35.81,36.484,37.237,36.432,36.369,37.945,37.375,37.246,36.802,37.201,36.458,37.473,36.005,36.102,36.687,37.083,35.51,38.66,36.811,36.024,37.296,37.006,37.609,36.687,36.603,37.582,36.087,36.947,36.184,35.841,37.278,36.492,36.297,36.937,37.228,36.358,36.792,36.926,37.813,37.464,37.26,36.473,37.494,37.313,36.644,36.312,36.329,36.466,37.503,36.227,37.156,37.112,36.286,36.368,35.912,37.518,37.112,37.414,35.946,36.755,36.233,35.434,36.906,35.344,36.381,36.651,36.416,36.603,37.343,36.808,37.331,38.394,36.762,35.917,37.087,36.302,37.527,35.539,36.4,36.847,38.437,36.4,37.799,36.485,37.599,38.198,36.979,36.118,36.621,36.435,37.423,37.292,36.691,36.413,36.046,36.35,36.566,35.685,37.396,35.923,36.184,35.82,35.608,36.806,36.028,36.286,37.235,36.702,36.341,35.856,36.914,35.649,36.389,34.602,35.685,35.437,36.953,36.917,36.854,36.199
B04,X12,,1,11.052,10.942,10.908,10.979,11.066,11.067,10.984,11.102,11.094,11.098,11.089,11.206,11.141,11.063,11.088,11.121,11.089,11.068,11.104,10.989,11.098,11.142,11.055,11.173,11.063,11.136,11.049,11.065,11.154,11.154,10.98,11.106,11.209,11.103,11.122,11.095,11.142,11.182,11.224,11.103,11.135,11.2,11.213,11.248,11.129,11.2,11.232,11.253,11.261,11.327,11.343,11.324,11.464,11.393,11.393,11.297,11.343,11.366,11.47,11.448,11.39,11.536,11.478,11.576,11.552,11.589,11.565,11.573,11.576,11.605,11.664,11.661,11.704,11.799,11.776,11.855,11.876,11.95,11.959,11.973,11.912,11.959,11.996,12.043,12.007,11.907,12.112,12.109,12.176,12.277,12.216,12.137,12.364,12.318,12.321,12.428,12.373,12.618,12.565,12.574,12.705,12.58,12.746,12.941,12.819,12.888,12.947,13.023,13.13,12.945,13.119,13.126,13.222,13.344,13.459,13.578,13.584,13.552,13.588,13.883,13.941,14.13,14.172,14.475,14.536,14.646,14.582,14.675,14.914,15.076,14.904,15.355,15.484,15.792,15.913,15.966,16.106,16.29,16.472,16.758,16.891,17.262,17.383,17.802,17.907,18.144,18.415,18.696,19.06,19.179,19.516,20.069,20.028,20.865,20.967,21.693,21.793,22.435,22.613,22.893,22.812,23.615,23.684,24.589,24.342,25.429,25.69,26.143,26.122,26.662,27.303,28.009,28.593,28.762,28.677,29.16,29.209,29.598,30.69,30.361,31.123,30.87,31.346,31.456,32.857,32.069,32.784,34.444,33.578,32.969,33.529,34.371,34.347,33.812,35.368,34.526,35.305,34.201,35.102,34.826,34.737,36.107,35.621,35.485,35.993,36.018,36.263,35.597,36.512,35.57,36.607,37.175,38.173,36.62,36.497,37.018,36.873,37.635,35.362,36.705,36.486,36.23,37.733,36.752,37.272,37.077,37.018,37.494,37.458,37.234,37.032,37.686,36.908,37.739,37.272,37.998,37.972,38.265,38.864,37.972,37.269,37.668,37.077,38.344,37.589,38.432,37.464,38.91,38.65,38.562,37.627,37.651,37.743,38.112,38.486,37.296,38.104,38.188,37.053,37.503,37.725,37.84,38.514,37.98,37.867,37.704,37.713,37.503,38.295,37.316,37.669,39.66,39.451,38.41,39.199,38.438,38.546,38.279,39.61,38.355,38.475,38.279,38.591,37.876,38.891,39.54,40.161,38.475,39.684,39.049,38.48,39.157,38.82,39.143,39.171,37.894,40.098,38.848,38.74,38.426,39.283,39.03,38.309,39.082,39.855,39.457,39.368,37.876,39.129,37.528,39.663,39.002,39.942,38.521,38.806,39.536,38.289,38.646,39.063,38.506,39.625,38.127,38.563,39.11,38.694,38.735,39.007,39.41,38.259,39.115,38.656
