FILTERSETS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILTERSET,FILTERNAME,EX [nm],EM [nm],LAYOUT,FILTERNO,GAIN,PHASESTATISTICSSIGMA,SIGNALQUALITYTOLERANCE,REFERENCE VALUE,Process Parameters,,Calibration Parameters,,,,Criterion Parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Biomass,620,620,Anna,1,10,1,0,100,SET TEMPERATURE [C],37,Phi0,72.01,Biomass Slope,0,CRITERION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET HUMIDITY [%],85,Phi100,42.41,Biomass Offset,0,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET O2 [%],20.95,Phi.min,55.88,Biomass Unit,DCW [g/L],FJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET CO2 [%],0,Phi.max,13.69,,,FACTOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET SHAKER FREQUENCY [rpm],1000,pH0,5.92,,,S0,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET CYCLE TIME [min],10,dpH,0.53,,,EXTRA INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SET EXP TIME [h],-1,Temp. Compensation for pH Calibration,FALSE,Temp. pH [C],37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Temp. Compensation for pO2 Calibration,FALSE,Temp. pO2 [C],37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WELL No.,CONTENT,DESCRIPTION,CHANNEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,READING ->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298
,,,TIME [h] ->,0.00502,0.17176,0.33844,0.50508,0.6717,0.83839,1.00514,1.17179,1.33859,1.50521,1.67183,1.83846,2.00532,2.17183,2.33849,2.50523,2.67202,2.83867,3.00532,3.17192,3.33861,3.5053,3.67201,3.83874,4.00535,4.1721,4.33882,4.50541,4.67215,4.83878,5.00545,5.17215,5.33895,5.5056,5.67214,5.83887,6.00557,6.17222,6.33888,6.50551,6.67232,6.839,7.00569,7.17225,7.33898,7.50572,7.67227,7.83909,8.00573,8.1725,8.3392,8.50587,8.67253,8.83923,9.00583,9.17259,9.33927,9.50592,9.67265,9.8392,10.00598,10.17254,10.33935,10.50588,10.67266,10.83948,11.00603,11.17278,11.33943,11.50609,11.67287,11.83957,12.0061,12.17278,12.33956,12.50618,12.67288,12.8397,13.00619,13.17285,13.33964,13.50628,13.67301,13.83968,14.00625,14.17298,14.33972,14.50634,14.67303,14.83978,15.00638,15.17315,15.33985,15.50645,15.67321,15.83984,16.00657,16.17318,16.33991,16.50668,16.67333,16.83993,17.00662,17.17334,17.33997,17.50669,17.67337,17.84009,18.00674,18.17339,18.33999,18.50672,18.67342,18.84014,19.00686,19.1735,19.34031,19.50693,19.67364,19.84027,20.00699,20.17357,20.34039,20.50701,20.67369,20.8404,21.00708,21.17379,21.34043,21.50709,21.67377,21.84046,22.0072,22.17383,22.3406,22.50726,22.67388,22.84052,23.00726,23.17386,23.34047,23.50725,23.67402,23.84062,24.0073,24.17401,24.3407,24.5074,24.67403,24.84081,25.00741,25.17409,25.34066,25.50759,25.67415,25.84083,26.00752,26.17416,26.3408,26.5076,26.67426,26.84098,27.00758,27.17427,27.34103,27.50753,27.67425,27.84109,28.00767,28.17437,28.34099,28.50771,28.67445,28.84118,29.00783,29.17455,29.34122,29.50788,29.67456,29.84116,30.00789,30.17462,30.3413,30.50789,30.67462,30.84142,31.00795,31.17469,31.34142,31.50798,31.67469,31.84142,32.00803,32.17467,32.34146,32.5081,32.67485,32.84153,33.00816,33.17474,33.34153,33.50811,33.6749,33.84163,34.00829,34.17493,34.34166,34.50835,34.67505,34.84161,35.00845,35.17503,35.34183,35.50846,35.67508,35.84179,36.00838,36.17511,36.34175,36.50851,36.67525,36.84187,37.00861,37.17525,37.34199,37.50858,37.67521,37.8419,38.00863,38.17521,38.34209,38.50866,38.6754,38.84212,39.00871,39.17533,39.34208,39.50886,39.67546,39.84224,40.00887,40.17553,40.34222,40.50886,40.67567,40.84223,41.00888,41.17562,41.3423,41.50895,41.67559,41.8424,42.00904,42.17566,42.34245,42.50897,42.67576,42.84238,43.00912,43.17579,43.34251,43.50917,43.67587,43.84258,44.0092,44.17583,44.3426,44.50928,44.67595,44.84271,45.00936,45.17596,45.34265,45.50938,45.67601,45.84274,46.00938,46.17615,46.34276,46.50941,46.67607,46.84288,47.00944,47.17621,47.34285,47.50964,47.67623,47.843,48.00961,48.17631,48.34297,48.50965,48.67646,48.84299,49.00957,49.1764,49.34306,49.5097
A01,X1,,1,14.061,13.794,13.703,13.77,13.68,13.717,13.583,13.603,13.542,13.613,13.563,13.496,13.619,13.536,13.523,13.503,13.573,13.57,13.553,13.563,13.503,13.54,13.543,13.503,13.486,13.463,13.573,13.587,13.486,13.55,13.544,13.491,13.471,13.524,13.521,13.485,13.551,13.511,13.521,13.504,13.481,13.468,13.604,13.504,13.411,13.501,13.481,13.497,13.571,13.577,13.494,13.501,13.62,13.561,13.647,13.584,13.581,13.548,13.667,13.61,13.733,13.72,13.624,13.607,13.707,13.71,13.62,13.68,13.633,13.6,13.68,13.733,13.65,13.86,13.72,13.767,13.677,13.783,13.673,13.74,13.65,13.66,13.683,13.827,13.763,13.78,13.703,13.663,13.713,13.707,13.723,13.814,13.67,13.763,13.713,13.707,13.703,13.707,13.69,13.596,13.804,13.683,13.733,13.821,13.754,13.693,13.619,13.821,13.747,13.747,13.945,13.7,13.878,13.723,13.623,13.723,13.713,13.734,13.864,13.653,13.844,13.72,13.837,13.844,13.609,13.811,13.764,13.878,13.764,13.764,13.798,13.818,13.784,13.838,13.717,13.889,13.767,13.879,13.777,13.818,13.767,13.922,13.774,13.791,13.831,13.798,13.925,13.774,13.784,13.868,13.888,13.774,13.831,13.888,13.878,13.858,13.868,13.958,13.734,13.955,13.901,13.821,13.881,13.891,13.824,13.982,13.992,13.891,13.971,13.968,13.907,14.038,14.008,13.847,13.894,13.917,13.907,13.931,13.877,13.87,13.963,13.997,13.827,13.847,13.948,13.904,13.971,13.938,14.079,14.018,13.938,14.018,13.982,13.924,13.817,14.226,14.118,14.035,14.051,14.129,14.169,14.156,14.162,14.079,14.29,14.079,14.2,14.11,14.183,14.29,14.177,14.257,14.225,14.08,14.288,14.313,14.393,14.204,14.393,14.382,14.497,14.423,14.412,14.423,14.569,14.598,14.542,14.497,14.542,14.542,14.517,14.607,14.531,14.628,14.785,14.692,14.775,14.826,14.841,14.796,14.815,15.039,14.898,14.961,15.017,15.043,15.151,14.964,15.133,15.136,15.08,15.192,15.181,15.121,15.271,15.133,15.222,15.263,15.45,15.402,15.256,15.237,15.492,15.26,15.48,15.38,15.582,15.469,15.515,15.383,15.593,15.485,15.503,15.62,15.605,15.549,15.504,15.508,15.654,15.617,15.429,15.593,15.631,15.609,15.71,15.627,15.639,15.631,15.631,15.683,15.648,15.664,15.761,15.799,15.768,15.738,15.729,15.806
A02,X2,,1,14.425,14.228,14.272,14.272,14.382,14.285,14.386,14.272,14.313,14.282,14.331,14.231,14.324,14.306,14.46,14.372,14.375,14.372,14.254,14.331,14.372,14.307,14.244,14.272,14.421,14.331,14.476,14.321,14.321,14.316,14.309,14.355,14.367,14.355,14.351,14.346,14.346,14.374,14.351,14.334,14.377,14.33,14.4,14.4,14.407,14.463,14.377,14.395,14.334,14.374,14.489,14.397,14.384,14.39,14.376,14.445,14.343,14.309,14.264,14.473,14.363,14.418,14.388,14.272,14.372,14.374,14.384,14.411,14.432,14.398,14.377,14.398,14.416,14.46,14.419,14.365,14.344,14.484,14.54,14.34,14.451,14.428,14.351,14.562,14.465,14.483,14.472,14.498,14.483,14.476,14.46,14.382,14.472,14.498,14.449,14.476,14.338,14.442,14.493,14.565,14.541,14.486,14.537,14.525,14.525,14.597,14.525,14.626,14.384,14.518,14.481,14.403,14.449,14.529,14.495,14.495,14.518,14.506,14.502,14.492,14.548,14.626,14.541,14.548,14.615,14.749,14.67,14.651,14.673,14.605,14.605,14.593,14.627,14.716,14.627,14.698,14.71,14.586,14.687,14.829,14.71,14.698,14.885,14.901,14.838,14.807,14.901,14.849,14.961,14.942,14.961,14.883,14.872,14.928,15.155,15.069,15.077,15.133,15.177,15.062,15.144,15.263,15.323,15.334,15.435,15.423,15.502,15.468,15.546,15.643,15.846,15.742,15.846,15.921,16.031,16.226,16.147,16.202,16.178,16.404,16.596,16.596,16.632,16.757,16.958,16.879,17.02,17.221,17.33,17.296,17.456,17.497,17.737,17.807,17.899,18.142,18.133,18.222,18.568,18.548,18.657,18.685,19.05,19.174,19.02,19.308,19.437,19.586,19.648,19.725,19.586,19.758,19.874,19.96,20.105,20.308,20.009,20.382,20.21,20.296,20.215,20.306,20.359,20.373,20.478,20.451,20.567,20.552,20.298,20.432,20.397,20.382,20.451,20.614,20.296,20.407,20.147,20.172,20.091,20.076,20.09,19.874,19.663,19.701,19.955,19.643,19.552,19.471,19.471,19.812,19.624,19.706,19.389,19.389,19.677,19.672,19.759,19.701,19.692,19.615,19.634,19.576,19.634,19.706,19.687,19.629,19.663,19.716,19.605,19.769,19.779,19.836,19.716,19.769,19.591,19.707,19.692,19.798,19.678,19.707,19.682,19.576,19.851,19.697,19.798,19.678,19.692,19.547,19.75,19.663,19.62,19.639,19.634,19.605,19.567,19.571,19.644,19.379
A03,X3,,1,11.976,11.923,11.899,12.032,11.941,11.944,11.944,11.899,11.933,11.941,11.993,11.993,11.976,12.028,11.949,11.832,12.002,11.932,11.884,11.926,11.932,12.006,11.975,11.999,11.984,12.026,12.002,11.984,11.917,11.952,11.98,11.962,11.945,12.029,12.125,11.927,12.093,12.017,11.926,12.011,12.02,12.041,12.011,12.044,12.05,12.041,12.02,12.068,12.011,11.951,11.936,12.108,12.125,12.036,12.024,12.193,11.925,12.024,12.008,12.05,11.942,12.026,12.062,12.043,12.076,12.05,12.059,12.119,12.137,12.071,12.053,12.037,12.052,12.161,11.988,12.071,12.075,12.081,12.073,12.173,12.115,12.023,12.215,12.09,12.093,12.041,12.199,12.093,12.108,12.102,12.05,12.208,12.032,12.026,12.208,12.102,12.132,12.102,12.217,12.127,12.229,12.111,12.059,12.244,12.076,12.12,12.143,12.177,12.238,12.171,12.168,12.126,12.064,12.079,12.18,12.247,12.138,12.088,12.152,12.143,12.135,12.244,12.33,12.135,12.235,12.168,12.152,12.198,12.283,12.182,12.182,12.2,12.2,12.252,12.301,12.237,12.286,12.228,12.194,12.402,12.387,12.304,12.326,12.378,12.253,12.384,12.378,12.397,12.305,12.39,12.278,12.296,12.354,12.345,12.366,12.378,12.357,12.482,12.424,12.58,12.39,12.58,12.573,12.583,12.482,12.674,12.516,12.583,12.665,12.561,12.57,12.634,12.637,12.777,12.758,12.88,12.737,12.761,12.909,13.103,13.097,12.93,13.126,12.978,13.145,13.235,13.268,13.301,13.308,13.382,13.402,13.616,13.747,13.69,13.683,13.79,13.817,13.934,13.917,14.095,14.035,14.257,14.43,14.38,14.492,14.481,14.603,14.681,14.887,14.76,14.782,14.861,14.931,15.021,15.129,15.189,15.334,15.245,15.267,15.222,15.439,15.465,15.353,15.364,15.509,15.574,15.551,15.641,15.652,15.585,15.558,15.715,15.674,15.671,15.76,15.868,15.748,15.868,16.052,15.94,15.958,15.744,15.837,16.037,16.025,15.916,16.159,16.074,15.973,16.078,16.225,16.304,16.191,16.298,16.28,16.276,16.365,16.205,16.326,16.447,16.603,16.482,16.536,16.641,16.49,16.526,16.628,16.413,16.698,16.632,16.64,16.564,16.851,16.834,16.753,16.766,16.787,16.791,16.77,16.664,16.948,16.842,16.846,16.859,16.893,16.842,16.787,17.083,16.88,17.1,16.894,16.742,17.007,17.045,16.877,16.915,17.112,16.952
