time	MG1655-1	GLUT1-10_1	GLUT2-10_1	GLUT3-9_1	GLUT4-10_1	GLUT6-4_1	GLUT7-2_1	GLUT8-5_1	GLUT1-3_1	GLUT2-1_1	GLUT3-5_1	GLUT4-1_1	GLUT5-4_1	GLUT6-5_1	GLUT7-6_1	GLUT8-6_1	GLUT1-9_1	GLUT2-9_1	GLUT3-7_1	GLUT4-4_1	GLUT5-5_1	GLUT6-10_1	GLUT7-7_1	GLUT8-9_1	MG1655-2	GLUT1-10_2	GLUT2-10_2	GLUT3-9_2	GLUT4-10_2	GLUT6-4_2	GLUT7-2_2	GLUT8-5_2	GLUT1-3_2	GLUT2-1_2	GLUT3-5_2	GLUT4-1_2	GLUT5-4_2	GLUT6-5_2	GLUT7-6_2	GLUT8-6_2	GLUT1-9_2	GLUT2-9_2	GLUT3-7_2	GLUT4-4_2	GLUT5-5_2	GLUT6-10_2	GLUT7-7_2	GLUT8-9_2
0.01857	1.268000000000001	1.2799999999999994	2.251999999999999	0.12100000000000045	4.731	1.0500000000000007	1.205	2.1720000000000006	1.4340000000000008	1.0459999999999994	2.241000000000001	0.8490000000000002	0.8609999999999989	0.9799999999999986	2.2589999999999986	0.9580000000000002	1.2550000000000008	1.3520000000000003	2.4220000000000006	0.7370000000000001	0.5489999999999995	0.7799999999999994	0.07600000000000051	1.1289999999999996	1.3889999999999991	0.2759999999999998	1.4789999999999992	1.298	2.0090000000000003	0.3390000000000004	0.5519999999999996	2.2829999999999995	3.1869999999999994	2.194000000000001	2.3870000000000005	1.609	0.6110000000000007	2.035	1.234	1.109	1.2730000000000017	0.9670000000000004	1.9930000000000003	1.2960000000000012	2.115	0.0810000000000013	1.7029999999999994	0.7270000000000003
0.1717	2.596	2.101000000000001	0.6829999999999998	0.3019999999999996	4.376	0.4399999999999995	0.17499999999999893	0.234	4.005000000000001	1.6199999999999992	2.684000000000001	1.41	0.31099999999999994	1.1189999999999998	3.6039999999999988	0.10500000000000044	4.1370000000000005	2.718	3.475	1.1649999999999991	0.0	2.612	0.0	0.44899999999999984	3.4599999999999986	0.904	1.093	2.764999999999999	2.555	2.0340000000000007	0.6939999999999991	1.4290000000000005	2.9399999999999995	5.192	3.5120000000000005	1.946	0.9879999999999995	0.9000000000000004	0.3130000000000006	0.5510000000000002	3.0700000000000003	2.138	2.955	1.1080000000000003	1.0009999999999994	0.0	2.28	0.2359999999999989
0.33839	4.202	2.955	0.43299999999999983	0.7149999999999999	5.372999999999998	1.1029999999999998	0.05799999999999982	0.0	1.4049999999999994	2.068999999999999	4.755000000000001	2.2200000000000006	0.10699999999999933	0.4199999999999999	1.644	0.4239999999999995	4.67	2.450000000000001	3.5719999999999987	1.5589999999999993	0.06899999999999906	4.851999999999999	0.007999999999999119	0.0	4.600999999999999	1.9889999999999992	1.5219999999999985	3.0540000000000003	3.33	4.33	0.7829999999999995	0.2970000000000006	0.5839999999999996	5.3839999999999995	4.227	3.715	0.7490000000000006	1.1720000000000006	0.5820000000000007	0.043999999999998714	1.540000000000001	1.3350000000000009	3.4309999999999987	0.7620000000000005	0.2129999999999992	0.02800000000000047	3.0279999999999987	0.17799999999999905
0.505	4.099	3.983000000000001	0.9849999999999994	0.8630000000000013	6.504999999999999	0.6939999999999991	0.0	0.05900000000000105	0.593	2.645999999999999	1.790000000000001	2.6510000000000002	0.0	0.40499999999999936	0.6779999999999989	0.0	2.625	2.8469999999999995	1.0109999999999992	2.8200000000000003	0.22199999999999956	1.6659999999999986	0.1280000000000001	0.04199999999999982	4.877000000000002	2.7319999999999998	0.4809999999999999	3.4019999999999992	3.0989999999999998	3.869	1.7780000000000005	0.1869999999999994	0.2679999999999989	7.562999999999999	2.0410000000000004	2.215	0.10800000000000054	0.2270000000000003	0.4710000000000001	0.17300000000000004	2.356	0.4250000000000007	3.0260000000000002	0.8160000000000007	0.37999999999999895	0.1590000000000007	3.536	0.0
0.67169	3.7900000000000014	4.258000000000001	0.7609999999999992	1.1950000000000005	1.1129999999999995	0.5899999999999999	0.3929999999999989	0.060999999999999936	0.3100000000000005	2.7590000000000003	0.28000000000000114	3.1630000000000003	0.0519999999999996	0.22199999999999956	0.9719999999999996	0.2789999999999999	2.4880000000000013	3.945	0.1590000000000007	3.4689999999999994	0.5309999999999988	1.052999999999999	0.21499999999999986	0.08799999999999919	4.965999999999998	2.7899999999999987	0.3669999999999991	3.2929999999999997	0.7560000000000002	4.0950000000000015	1.6799999999999995	0.2110000000000003	0.1809999999999992	5.625	1.266	2.389	0.2330000000000005	0.6669999999999998	0.10299999999999976	0.13899999999999935	1.4430000000000014	0.3810000000000002	3.212	1.1260000000000012	0.4029999999999987	0.31700000000000017	3.8409999999999993	0.03699999999999904
0.83845	3.958	3.865	0.5809999999999995	0.7919999999999998	0.782	0.6820000000000004	0.4599999999999991	0.14199999999999946	0.19500000000000028	2.244	0.12300000000000112	3.0189999999999997	0.11899999999999974	0.0	1.205	0.3979999999999997	2.5520000000000014	4.347	0.14300000000000068	2.859	0.5109999999999992	0.754999999999999	0.3409999999999993	0.1509999999999998	6.0920000000000005	2.7419999999999987	0.21699999999999875	3.218	0.3990000000000009	3.418000000000001	2.378	0.05799999999999982	0.10299999999999976	5.114000000000001	0.8830000000000009	1.753	0.4580000000000002	0.1479999999999997	0.10999999999999943	0.030999999999998806	1.4770000000000003	0.6110000000000007	4.112	1.0520000000000014	0.07699999999999996	0.3890000000000011	3.649999999999999	0.045999999999999375
1.00506	3.3720000000000017	3.596	0.6479999999999997	0.9440000000000008	0.4989999999999988	0.327	0.5699999999999985	0.11700000000000088	0.1150000000000002	0.9109999999999996	0.0	3.3060000000000014	0.0799999999999983	0.045999999999999375	0.5229999999999997	0.1999999999999993	1.4570000000000007	4.8580000000000005	0.08200000000000074	2.770999999999999	0.5519999999999996	0.26899999999999835	0.4269999999999996	0.2129999999999992	7.709999999999999	3.639999999999999	0.3769999999999989	5.135	0.6430000000000007	4.048	3.645999999999999	0.04499999999999993	0.08399999999999963	3.3080000000000003	0.8209999999999997	2.1739999999999995	0.11100000000000064	0.1820000000000004	0.1150000000000002	0.0	2.25	0.5640000000000001	4.008000000000001	1.3310000000000013	0.07599999999999874	0.4600000000000009	4.315999999999999	0.15899999999999892
1.17174	3.921000000000001	3.3320000000000007	0.16799999999999926	1.2350000000000012	0.4979999999999993	0.6859999999999999	0.436	0.17100000000000115	0.10999999999999943	1.5069999999999997	0.015000000000000568	3.5040000000000013	0.09499999999999886	0.19099999999999892	0.2629999999999999	0.4220000000000006	1.4760000000000009	3.8139999999999996	0.05299999999999905	2.266	0.5209999999999989	0.25099999999999945	0.4849999999999994	0.31299999999999883	7.031999999999997	3.02	0.18399999999999928	3.833	0.5590000000000009	2.395	5.029	0.0	0.03399999999999892	3.25	0.8290000000000006	1.0310000000000006	0.002000000000000668	0.18299999999999986	0.08799999999999919	0.06400000000000006	1.2270000000000003	0.4320000000000004	3.4770000000000003	1.2919999999999998	0.01699999999999946	0.4580000000000002	4.385	0.11299999999999955
1.33849	3.2090000000000014	3.212	0.22499999999999964	1.423	0.43299999999999983	0.14000000000000054	0.4749999999999997	0.141	0.019000000000000128	0.7409999999999997	0.09800000000000077	1.9760000000000009	0.266	0.20999999999999908	0.15199999999999925	0.3249999999999993	1.4720000000000013	2.3260000000000005	0.07000000000000027	1.7889999999999997	0.44899999999999984	0.5829999999999984	0.4809999999999999	0.3729999999999993	5.8450000000000015	2.9479999999999986	0.18399999999999928	3.5860000000000003	0.49500000000000105	1.6820000000000004	1.6999999999999993	0.0860000000000003	0.006999999999999672	2.290000000000001	0.75	1.2799999999999994	0.04400000000000048	0.2289999999999992	0.06300000000000061	0.109	0.8990000000000009	0.20800000000000016	3.5610000000000004	1.4240000000000013	0.109	0.47900000000000104	3.5559999999999987	0.1559999999999988
1.5052	3.75	3.7420000000000013	0.0649999999999995	1.3920000000000012	0.3669999999999991	0.045999999999999375	0.4719999999999995	0.2010000000000005	0.08200000000000074	0.5079999999999991	0.05200000000000138	1.8000000000000007	0.13199999999999967	0.16499999999999915	0.10599999999999987	0.31700000000000017	0.936	1.8840000000000003	0.02200000000000024	1.2119999999999995	0.5309999999999988	0.39199999999999946	0.5	0.436	7.438999999999997	3.879	0.3169999999999984	4.208	0.452	2.249000000000001	0.7919999999999998	0.1739999999999995	0.025000000000000355	2.0310000000000006	0.6680000000000009	1.2240000000000002	0.0	0.12100000000000045	0.1479999999999997	0.15499999999999936	0.6050000000000004	0.9450000000000004	3.2420000000000013	1.2900000000000011	0.07099999999999973	0.4570000000000008	4.242999999999999	0.22100000000000009
