time	MG1655-1	OCTA1-3_1	OCTA1-5_1	OCTA1-9_1	OCTA2-10_1	OCTA2-14_1	OCTA2-16_1	OCTA4-9_1	OCTA4-10_1	OCTA4-13_1	OCTA5-4_1	OCTA5-8_1	OCTA5-9_1	OCTA6-5_1	OCTA6-6_1	OCTA6-7_1	OCTA7-2_1	OCTA7-9_1	OCTA7-10_1	OCTA8-5_1	OCTA8-7_1	OCTA1-3_3	OCTA1-5_3	OCTA1-9_3	MG1655-2	OCTA1-3_2	OCTA1-5_2	OCTA1-9_2	OCTA2-10_2	OCTA2-14_2	OCTA2-16_2	OCTA4-9_2	OCTA4-10_2	OCTA4-13_2	OCTA5-4_2	OCTA5-8_2	OCTA5-9_2	OCTA6-5_2	OCTA6-6_2	OCTA6-7_2	OCTA7-2_2	OCTA7-9_2	OCTA7-10_2	OCTA8-5_2	OCTA8-7_2	OCTA2-10_3	OCTA2-14_3	OCTA2-16_3
0.0187	0.2309999999999999	0.2759999999999998	0.1120000000000001	0.15700000000000006	0.17300000000000004	0.08900000000000041	0.04900000000000127	0.109	0.10400000000000098	0.13100000000000026	0.14400000000000013	0.2129999999999992	0.15700000000000006	0.15399999999999991	0.06700000000000017	0.1070000000000011	0.14499999999999955	0.17199999999999882	0.1379999999999999	0.2129999999999992	0.17600000000000016	0.08699999999999974	0.13199999999999967	0.05000000000000071	0.11599999999999965	0.05400000000000027	0.08899999999999864	0.09600000000000007	0.060999999999999936	0.12299999999999932	0.18400000000000105	0.027000000000001027	0.14199999999999946	0.1869999999999994	0.10500000000000044	0.07800000000000118	0.109	0.06799999999999963	0.07899999999999885	0.03999999999999915	0.6660000000000004	0.0649999999999995	0.004999999999999004	0.0730000000000004	0.05200000000000138	0.10200000000000033	0.019000000000000128	0.006999999999999672
0.17172	0.032999999999999474	0.04699999999999882	0.0	0.0	0.0	0.009999999999999787	0.1720000000000006	0.0	0.0	0.04899999999999949	0.012000000000000456	0.0	0.0	0.0	0.006000000000000227	0.0	0.0	0.12899999999999956	0.0	0.0	0.0	0.0	0.0	0.0	0.006000000000000227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025000000000000355	0.031000000000000583	0.0	0.002000000000000668	0.0	0.0	0.6660000000000004	0.0	0.0	0.0	0.015000000000000568	0.05400000000000027	0.0	0.06899999999999906
0.33845	0.0	0.0	0.12200000000000165	0.12300000000000112	0.02800000000000047	0.0	0.0	0.034000000000000696	0.04300000000000104	0.0	0.0	0.10599999999999987	0.006999999999999672	0.035000000000000135	0.0	0.08500000000000085	0.0259999999999998	0.0	0.06999999999999851	0.048000000000000036	0.009999999999999787	0.08099999999999953	0.125	0.10500000000000044	0.0860000000000003	0.07500000000000108	0.17099999999999935	0.032999999999999474	0.06400000000000006	0.0259999999999998	0.05900000000000105	0.1750000000000007	0.08699999999999974	0.09999999999999963	0.0	0.0	0.048000000000000036	0.0	0.0259999999999998	0.15499999999999936	1.3610000000000009	0.1479999999999997	0.06899999999999906	0.05600000000000094	0.0	0.0	0.014000000000001123	0.0
0.5051399999999999	0.03200000000000003	0.08899999999999864	0.15100000000000158	0.20000000000000107	0.07699999999999996	0.1280000000000001	0.00700000000000145	0.16000000000000014	0.13199999999999967	0.01499999999999879	0.008000000000000895	0.022999999999999687	0.011000000000001007	0.16300000000000026	0.109	0.24100000000000146	0.0730000000000004	0.12299999999999932	0.06899999999999906	0.07000000000000027	0.13700000000000045	0.06700000000000017	0.1809999999999992	0.14000000000000054	0.0	0.24400000000000155	0.2269999999999985	0.1820000000000004	0.15000000000000036	0.16699999999999982	0.0210000000000008	0.1880000000000006	0.2699999999999996	0.22299999999999895	0.08999999999999986	0.13000000000000078	0.09399999999999943	0.11299999999999955	0.1429999999999989	0.2889999999999997	0.0	0.2759999999999998	0.2319999999999993	0.1349999999999998	0.05100000000000016	0.17600000000000016	0.12000000000000098	0.1609999999999996
0.67183	0.14700000000000024	0.14499999999999955	0.3360000000000003	0.3140000000000001	0.16699999999999982	0.202	0.1720000000000006	0.30100000000000016	0.3040000000000003	0.18399999999999928	0.1460000000000008	0.15499999999999936	0.09700000000000132	0.27999999999999936	0.15700000000000006	0.3390000000000004	0.2479999999999993	0.21199999999999972	0.1739999999999995	0.17300000000000004	0.13199999999999967	0.20599999999999952	0.2959999999999994	0.4210000000000012	0.11299999999999955	0.3290000000000006	0.2939999999999987	0.3179999999999996	0.19899999999999984	0.17600000000000016	0.2029999999999994	0.3500000000000014	0.3979999999999997	0.3329999999999984	0.26200000000000045	0.19700000000000092	0.16900000000000048	0.2569999999999997	0.270999999999999	0.41199999999999903	1.9000000000000004	0.4649999999999999	0.33999999999999986	0.29499999999999993	0.3470000000000013	0.24300000000000035	0.23799999999999955	0.3149999999999995
0.83841	0.12299999999999932	0.1349999999999998	0.4330000000000016	0.3369999999999997	0.2940000000000005	0.33399999999999963	0.20400000000000065	0.3260000000000005	0.3849999999999998	0.2859999999999996	0.19400000000000084	0.25899999999999856	0.2400000000000002	0.4280000000000008	0.2829999999999995	0.4170000000000016	0.234	0.3559999999999999	0.2889999999999997	0.2789999999999999	0.20400000000000065	0.13299999999999912	0.3209999999999997	0.4160000000000004	0.1349999999999998	0.4890000000000008	0.3669999999999991	0.3580000000000005	0.22799999999999976	0.3309999999999995	0.2919999999999998	0.3690000000000016	0.4390000000000001	0.4449999999999985	0.343	0.3369999999999997	0.26500000000000057	0.4269999999999996	0.3539999999999992	0.44200000000000017	1.1770000000000014	0.5410000000000004	0.4809999999999999	0.3840000000000003	0.4760000000000009	0.26099999999999923	0.2889999999999997	0.25900000000000034
1.00512	0.16900000000000048	0.09999999999999963	0.5530000000000008	0.3830000000000009	0.34999999999999964	0.4439999999999991	0.31099999999999994	0.3990000000000009	0.4380000000000006	0.4109999999999996	0.26500000000000057	0.2829999999999995	0.2840000000000007	0.5510000000000002	0.3330000000000002	0.5420000000000016	0.3870000000000005	0.4769999999999986	0.40499999999999936	0.3330000000000002	0.3249999999999993	0.22799999999999976	0.4169999999999998	0.5030000000000001	0.10599999999999987	0.4740000000000002	0.38899999999999935	0.4670000000000005	0.2780000000000005	0.4369999999999994	0.35299999999999976	0.4300000000000015	0.4299999999999997	0.504999999999999	0.39700000000000013	0.4240000000000013	0.4060000000000006	0.543000000000001	0.4599999999999991	0.6179999999999986	0.3200000000000003	0.6150000000000002	0.597999999999999	0.4440000000000008	0.5980000000000008	0.3219999999999992	0.33800000000000097	0.4480000000000004
1.1718899999999999	0.2409999999999997	0.18799999999999886	0.5520000000000014	0.4800000000000004	0.3569999999999993	0.5069999999999997	0.3210000000000015	0.4979999999999993	0.4930000000000003	0.4649999999999999	0.3130000000000006	0.28200000000000003	0.2550000000000008	0.5779999999999994	0.3849999999999998	0.6699999999999999	0.4439999999999991	0.5249999999999986	0.4739999999999984	0.38899999999999935	0.3230000000000004	0.2010000000000005	0.4659999999999993	0.5410000000000004	0.202	0.43299999999999983	0.4369999999999994	0.4789999999999992	0.3040000000000003	0.4939999999999998	0.38899999999999935	0.4930000000000003	0.4699999999999989	0.6899999999999995	0.452	0.463000000000001	0.4759999999999991	0.7130000000000011	0.5419999999999998	0.5969999999999995	1.0920000000000003	0.7409999999999997	0.6439999999999984	0.4559999999999995	0.5980000000000008	0.33399999999999963	0.41300000000000026	0.4900000000000002
1.3384	0.2140000000000004	0.15499999999999936	0.5760000000000005	0.5030000000000001	0.4439999999999991	0.4979999999999993	0.3340000000000014	0.4730000000000008	0.4720000000000013	0.468	0.3360000000000003	0.327	0.2759999999999998	0.604000000000001	0.41199999999999903	0.6230000000000011	0.5510000000000002	0.4979999999999993	0.5699999999999985	0.4700000000000006	0.3719999999999999	0.1479999999999997	0.5150000000000006	0.5020000000000007	0.2490000000000005	0.5419999999999998	0.4099999999999984	0.5139999999999993	0.2539999999999996	0.4759999999999991	0.37400000000000055	0.5050000000000008	0.41300000000000026	0.6760000000000002	0.5579999999999998	0.5760000000000005	0.5679999999999996	0.7300000000000004	0.6500000000000004	0.7009999999999987	0.7340000000000001	0.6920000000000002	0.7159999999999993	0.6180000000000003	0.7190000000000012	0.2940000000000005	0.4390000000000001	0.5099999999999998
1.50522	0.32399999999999984	0.15700000000000006	0.5850000000000009	0.6390000000000011	0.468	0.5250000000000004	0.4350000000000005	0.6099999999999994	0.4850000000000012	0.5830000000000002	0.3960000000000008	0.40499999999999936	0.359	0.7170000000000005	0.5	0.7890000000000015	0.5419999999999998	0.6339999999999986	0.5770000000000001	0.5099999999999998	0.4570000000000008	0.2309999999999999	0.5760000000000005	0.6740000000000013	0.30799999999999983	0.5590000000000009	0.4689999999999994	0.5839999999999996	0.3409999999999993	0.5670000000000002	0.468	0.5490000000000013	0.5429999999999993	0.7709999999999989	0.5969999999999995	0.5969999999999995	0.6679999999999993	0.8309999999999995	0.718	0.7909999999999986	1.5440000000000005	0.7029999999999994	0.7489999999999988	0.6370000000000005	0.7469999999999999	0.38899999999999935	0.4240000000000013	0.516
