time	MG1655-1	BUT3-6_1	BUT5-3_1	BUT7-9_1	MG1655-2	BUT3-6_2	BUT5-3_2	BUT7-9_2	BUT1-2_1	BUT3-7_1	BUT6-1_1	BUT9-10_1	BUT1-2_2	BUT3-7_2	BUT6-1_2	BUT9-10_2	BUT1-3_1	BUT4-4_1	BUT6-3_1	BUT9-7_1	BUT1-3_2	BUT4-4_2	BUT6-3_2	BUT9-7_2	BUT1-5_1	BUT4-7_1	BUT6-8_1	BUT1-2_3	BUT1-5_2	BUT4-7_2	BUT6-8_2	BUT2-9_3	BUT2-9_1	BUT4-9_1	BUT7-6_1	BUT1-3_3	BUT2-9_2	BUT4-9_2	BUT7-6_2	BUT3-3_3	BUT3-3_1	BUT5-2_1	BUT7-7_1	BUT1-5_3	BUT3-3_2	BUT5-2_2	BUT7-7_2	BUT3-6_3
1.67186	5.908999999999999	7.997999999999998	3.4430000000000014	5.289999999999999	5.551	6.3370000000000015	4.446000000000001	7.425000000000002	1.4499999999999993	3.844	5.162999999999999	7.4369999999999985	5.687999999999999	6.952000000000001	5.4060000000000015	2.9239999999999995	4.834	10.106000000000002	5.553999999999999	8.182000000000002	8.054000000000002	6.679000000000002	5.328999999999999	6.054999999999998	5.2890000000000015	5.4910000000000005	2.1880000000000006	4.4319999999999995	2.74	6.396999999999999	1.4949999999999992	10.448999999999998	3.4529999999999994	9.71	4.416	5.072999999999999	4.7490000000000006	7.304000000000002	3.983000000000001	5.513	3.5630000000000006	3.719	6.7920000000000025	5.181000000000001	4.938999999999998	7.292000000000001	3.78	3.475
1.83854	7.641000000000003	5.485999999999999	3.389000000000001	3.715	4.923	7.907999999999999	4.393000000000002	8.280999999999999	2.039	3.238999999999999	4.212999999999999	9.658	4.994	6.884000000000002	5.7940000000000005	3.26	3.999000000000001	9.099	3.289	10.353000000000002	5.6110000000000015	5.870999999999999	5.58	5.984	6.395	5.327000000000002	1.9309999999999992	5.097000000000001	2.475	6.373999999999999	1.4369999999999994	7.436	2.9369999999999994	10.505999999999998	6.9510000000000005	5.997999999999998	4.767000000000001	6.707000000000002	4.577	4.912999999999999	6.953000000000001	3.529	5.916	6.449999999999998	6.369999999999999	5.889999999999999	4.119999999999999	3.93
2.0051400000000004	5.536000000000001	6.246999999999997	3.744	4.58	5.283000000000001	6.380000000000001	5.215	8.075	1.1639999999999997	2.9499999999999997	5.199999999999998	6.746999999999997	4.988	5.7470000000000026	5.3450000000000015	3.081999999999999	4.128	8.921	5.245999999999999	9.487000000000002	7.809000000000001	5.6339999999999995	3.4640000000000004	8.459999999999999	5.533999999999999	6.062000000000001	2.015000000000001	4.882	2.548	5.536999999999999	1.5099999999999998	6.303000000000001	4.035	12.747	6.7410000000000005	5.790999999999999	5.245000000000001	7.2639999999999985	4.8450000000000015	4.212999999999999	4.8439999999999985	5.258000000000001	5.681000000000001	6.007999999999999	6.694999999999999	5.9369999999999985	3.690999999999999	4.2189999999999985
2.17181	6.333000000000002	7.832999999999999	3.914	4.818999999999999	5.407	7.92	4.271000000000001	6.460000000000001	1.6110000000000009	3.745999999999999	4.071000000000001	5.6880000000000015	4.485999999999999	8.842	5.283	4.549999999999999	6.594999999999999	8.187999999999999	5.114999999999998	10.220000000000002	7.471	5.085000000000001	4.677000000000001	6.452000000000001	5.681999999999999	4.748000000000001	2.440999999999999	4.8900000000000015	2.833	6.1709999999999985	2.0730000000000004	8.006	4.599	11.716	7.91	6.3569999999999975	4.07	6.321999999999999	4.018000000000002	4.011999999999999	5.803999999999999	2.9689999999999994	5.899000000000001	6.527000000000001	6.124999999999997	5.644999999999998	4.673	3.2289999999999988
2.3385700000000003	6.940999999999999	5.491999999999999	3.982000000000001	8.745999999999999	5.036000000000001	7.948000000000002	8.568999999999999	8.018999999999998	1.7240000000000002	2.468	4.071000000000001	7.944000000000001	5.4860000000000015	7.106	5.33	5.665000000000001	4.205	7.751999999999999	4.558999999999998	10.03	8.568000000000001	4.598000000000001	3.9570000000000007	6.918999999999999	4.615	7.5139999999999985	2.745000000000001	4.868	2.6439999999999997	6.475999999999999	1.9539999999999988	5.9910000000000005	4.924999999999999	13.192	7.287999999999999	6.525	4.4639999999999995	7.324999999999998	4.482000000000001	3.5489999999999995	4.645000000000001	5.385	7.434999999999999	6.5779999999999985	7.3130000000000015	7.693	4.812999999999999	3.135
2.50529	8.219000000000001	4.9689999999999985	5.037000000000001	5.035	5.300000000000002	8.248	4.088000000000001	9.343	1.981	2.9159999999999986	4.334999999999999	8.665000000000001	3.8889999999999993	7.287000000000001	5.5950000000000015	6.328999999999999	4.493	7.094999999999999	5.058	8.916	8.568000000000001	5.025	4.383000000000001	7.075000000000001	4.927	5.899999999999999	2.4540000000000006	5.904	2.876999999999999	6.910999999999998	1.8609999999999989	7.661999999999999	5.192	11.181	6.7920000000000025	6.08	6.524000000000001	8.977	3.8830000000000013	3.113999999999999	6.497999999999998	4.465999999999998	5.123000000000001	8.227	7.3809999999999985	5.828999999999999	5.336	3.2310000000000003
2.67193	8.106000000000002	5.461999999999998	4.200000000000001	5.456999999999999	6.515000000000002	9.697	4.837	6.408000000000001	1.914	2.405	5.876999999999999	7.385	4.078999999999999	5.540000000000001	6.25	7.731	3.773	7.237999999999999	5.129999999999999	11.579	6.869	4.795	3.663	8.851	4.9990000000000006	5.273	2.1069999999999998	5.067	2.693	8.009999999999998	2.0730000000000004	6.381999999999998	3.0489999999999995	11.348	7.190999999999999	6.712999999999999	4.871	6.881	3.535	3.77	6.968000000000003	3.046	6.619	5.8279999999999985	7.243999999999998	8.187999999999999	5.058999999999998	2.6739999999999995
2.83855	10.77	4.209	5.981999999999998	4.41	7.953000000000001	8.597000000000001	5.099	7.4479999999999995	1.2810000000000006	2.3599999999999994	3.921999999999999	7.494999999999999	3.85	5.784000000000002	5.487	7.651999999999999	4.667	6.737000000000003	4.389999999999999	9.876	5.971	4.333	3.923	7.863999999999999	4.492000000000001	5.2349999999999985	2.208	4.981999999999998	2.878	6.599999999999998	1.7439999999999998	7.5189999999999975	4.501	14.0	7.9540000000000015	6.028999999999997	4.994	7.739000000000001	4.146000000000001	3.4719999999999995	5.65	5.764000000000001	6.609000000000003	7.172999999999997	7.519	5.237999999999998	4.7860000000000005	3.3059999999999987
3.00535	9.389	7.6019999999999985	4.461	5.837999999999999	7.976000000000001	9.042	3.648	8.033000000000001	1.4209999999999994	2.0789999999999993	4.202	9.367	4.504999999999999	5.4330000000000025	5.767	4.891	5.1110000000000015	7.182000000000002	4.811	10.462000000000003	7.187999999999999	6.556000000000001	4.437000000000001	6.5299999999999985	6.739000000000001	5.655999999999999	1.9499999999999995	4.280000000000001	2.924999999999999	6.412999999999999	2.212	6.442999999999998	3.4010000000000002	12.267999999999999	6.408999999999999	8.533999999999999	4.433	6.452000000000003	3.584	4.712999999999999	4.035	3.283999999999999	6.141000000000003	6.236999999999997	6.139000000000001	5.9639999999999995	4.3180000000000005	3.282
3.1720200000000003	7.620000000000001	7.587999999999999	4.375	4.581	6.955	10.152000000000001	5.364000000000001	7.713999999999999	2.154	2.2269999999999985	4.4209999999999985	8.956000000000003	4.887999999999998	5.651999999999999	4.908999999999999	6.42	5.120000000000001	7.728999999999999	7.16	9.914	8.555	5.675000000000002	3.1340000000000003	7.709999999999999	4.851000000000001	5.594000000000001	2.004999999999999	4.966999999999999	2.462999999999999	5.837000000000001	2.055	7.178000000000001	3.83	10.313	5.154	6.670999999999998	4.44	6.7650000000000015	2.959	3.549999999999999	3.879	3.360999999999999	5.705000000000003	6.082000000000002	7.458999999999998	7.612	4.020999999999999	3.4529999999999994
3.3387	8.216000000000001	7.034000000000002	4.518000000000002	5.943	9.259000000000002	9.109	4.57	6.126999999999999	1.5909999999999993	2.555	7.989000000000001	6.691000000000002	5.454999999999997	5.5630000000000015	4.1370000000000005	5.769	4.725	7.0100000000000025	5.5729999999999995	9.281000000000002	7.839000000000002	4.976000000000001	3.955	6.17	5.112	6.068000000000001	2.103	5.8850000000000025	2.603	5.161999999999999	3.2739999999999987	8.218	4.276999999999999	10.771999999999998	6.2600000000000025	9.917	4.865	7.123999999999999	3.1460000000000012	3.8349999999999986	4.5150000000000015	3.176	6.155999999999999	9.7	8.031	5.558999999999998	4.071000000000001	3.3840000000000003
3.5054	6.642	6.1869999999999985	6.837000000000001	5.141	8.930000000000003	9.861	6.396000000000001	6.591999999999999	1.6999999999999993	2.7609999999999992	4.959	8.121	5.428000000000001	5.700000000000001	3.7319999999999993	5.154	4.791	5.856999999999998	4.372	9.336000000000002	7.908000000000001	5.488	4.1370000000000005	6.237	5.460000000000001	5.312999999999999	2.145	6.681000000000001	2.6889999999999996	6.895	3.8080000000000003	11.294999999999998	6.033000000000001	10.752	8.299	9.191999999999998	4.109	7.311	3.093	3.078999999999999	3.994	2.818	4.932000000000002	7.8939999999999975	7.490999999999998	4.7349999999999985	5.051	3.1899999999999995
3.6720900000000003	8.225999999999999	5.749999999999997	6.4460000000000015	6.088000000000001	9.715000000000002	8.532000000000002	4.3130000000000015	6.483999999999997	1.872	2.157	6.352999999999998	6.862	6.6110000000000015	5.308999999999998	4.725	7.276999999999999	4.800000000000002	5.325000000000001	3.815999999999999	10.266000000000002	11.372	4.110000000000001	4.2620000000000005	6.3389999999999995	4.7170000000000005	6.6370000000000005	1.9179999999999997	7.3240000000000025	2.5540000000000003	8.149999999999999	4.6610000000000005	8.863	3.504	8.296	6.923000000000003	8.075999999999999	3.905000000000001	5.84	3.3110000000000004	3.2269999999999985	4.754	3.3419999999999987	4.823	7.669	5.199	4.4380000000000015	4.237	2.844999999999999
3.83872	8.408000000000001	5.572999999999999	8.600000000000001	5.6979999999999995	7.2139999999999995	7.983000000000002	6.225999999999999	8.142000000000001	1.5930000000000002	2.327	5.306000000000001	6.098000000000001	4.6	5.625000000000003	3.673	7.171999999999999	5.280000000000001	7.618000000000002	5.282999999999999	10.982999999999999	7.603999999999999	4.6819999999999995	4.5760000000000005	5.362	4.819000000000001	5.754999999999999	1.974	7.5740000000000025	2.5809999999999995	6.517	3.4930000000000003	7.492000000000001	4.122999999999998	9.043	8.113	7.481999999999997	3.8169999999999997	8.277000000000001	3.104000000000001	3.965	4.504	3.3029999999999986	5.350999999999999	5.635999999999999	6.715999999999998	4.755000000000001	3.6329999999999987	3.155999999999999
4.00542	8.835999999999997	8.426	8.391000000000002	6.238	7.945000000000002	7.136000000000001	5.942	7.483999999999997	1.753	2.417	5.681999999999999	10.034999999999998	6.059999999999999	4.681000000000001	3.3139999999999996	6.017000000000001	4.1	7.100999999999999	5.068999999999999	12.083000000000002	8.29	5.316000000000002	4.196000000000001	6.539	4.841000000000001	4.551	1.689	6.727	2.481	7.7429999999999986	4.504	7.518000000000002	3.2010000000000005	10.462	7.3839999999999995	7.014999999999999	4.309000000000001	6.535	2.4160000000000004	2.9959999999999987	3.701000000000001	3.629999999999999	6.5520000000000005	7.097000000000001	6.717999999999997	4.283	3.3469999999999995	2.9629999999999987
4.1721699999999995	7.605	7.4060000000000015	11.812	5.9910000000000005	7.134000000000002	7.5310000000000015	5.718	8.137999999999998	1.6880000000000006	2.5669999999999997	5.8610000000000015	9.35	6.1690000000000005	5.613999999999999	3.013	5.700000000000001	5.670000000000003	6.526	4.183999999999998	10.424000000000003	8.475000000000001	4.950000000000001	3.497	6.955999999999998	5.0889999999999995	4.3260000000000005	2.2910000000000004	5.537999999999999	2.414999999999999	6.84	3.8059999999999987	8.623999999999999	4.318999999999999	8.196000000000002	7.141000000000003	7.885	4.65	8.064	2.398	3.077	5.7440000000000015	3.924	5.7890000000000015	7.445	5.885	5.028999999999998	4.395	2.520999999999999
4.33879	8.857000000000001	6.886999999999999	10.205000000000002	5.1400000000000015	5.8820000000000014	7.602000000000002	4.962	7.027000000000001	1.806000000000001	2.071	5.506999999999998	8.097999999999999	6.122000000000001	6.747999999999998	3.084	7.589999999999997	4.394	6.975000000000001	4.751	8.723000000000003	7.6720000000000015	4.0760000000000005	4.064	8.161	5.136000000000001	4.09	1.6769999999999996	6.625	2.414999999999999	6.864000000000001	4.6099999999999985	7.655000000000001	2.8539999999999988	10.44	7.9910000000000005	7.6019999999999985	5.146000000000001	6.622000000000001	2.6820000000000004	3.3839999999999986	3.6880000000000006	3.735	5.529	5.412999999999999	6.972	5.525	3.732999999999999	2.3089999999999997
4.50545	7.881	5.787999999999999	8.757000000000001	4.224	9.158999999999999	8.468000000000002	4.5440000000000005	6.471	2.1180000000000003	2.241999999999999	5.114999999999998	6.928999999999999	6.820999999999998	6.215999999999998	2.638	6.845999999999997	4.048	7.864000000000001	4.215	9.558	9.297	4.248000000000001	3.5980000000000008	5.926999999999998	4.885	4.191000000000002	1.4009999999999998	5.786000000000001	2.513	6.166	4.003	9.611999999999998	3.996	11.906	6.420000000000003	6.507000000000001	4.445	6.943999999999999	2.2830000000000013	3.4159999999999986	4.428999999999999	3.3169999999999997	5.682000000000002	7.696999999999999	6.678999999999999	5.206999999999999	3.2899999999999987	2.3360000000000003
4.672219999999999	7.094000000000001	5.991999999999999	8.8	4.683999999999998	6.948000000000002	7.230000000000002	5.407	8.573	1.745000000000001	2.3439999999999994	5.506999999999998	7.586999999999998	5.960000000000001	5.448000000000002	2.7379999999999995	5.674000000000001	5.1979999999999995	7.786999999999999	3.940999999999999	10.213	8.109000000000002	4.353	3.9389999999999996	6.225	5.774999999999999	4.676	1.8619999999999999	7.4849999999999985	2.6839999999999997	5.398	3.4439999999999986	7.855999999999997	5.026	8.019000000000002	6.529	6.502000000000002	4.550000000000002	5.988	2.3120000000000007	3.5219999999999985	3.872	3.3029999999999986	5.957000000000002	6.172999999999997	6.031999999999997	5.767999999999999	3.18	1.939
4.83893	6.257999999999999	5.558999999999998	8.535	4.58	8.035000000000002	7.130000000000001	4.141	5.884999999999998	1.7590000000000003	2.382999999999999	6.997000000000001	7.415999999999999	5.597000000000001	5.631000000000002	2.536999999999999	6.569999999999999	3.5280000000000005	7.212000000000001	4.312999999999999	7.961000000000002	8.414000000000001	4.82	4.453000000000001	5.8389999999999995	5.7920000000000025	4.526	1.8309999999999995	7.029	2.151	7.006	4.908000000000001	8.256	4.0920000000000005	8.657	6.048000000000003	5.831999999999999	5.017000000000001	5.815999999999999	2.017000000000001	4.178999999999999	3.674000000000001	2.9149999999999987	5.048000000000002	6.286000000000001	6.406999999999997	3.388	3.052	1.881
5.00553	8.155000000000001	6.668000000000001	7.911999999999999	4.542	5.5280000000000005	7.051	5.506	5.8020000000000005	1.5269999999999992	2.1999999999999997	5.846999999999998	7.981	5.896999999999999	6.24	3.017999999999999	5.299	5.609000000000003	7.347999999999999	3.4189999999999987	9.542000000000002	8.911000000000003	4.522	4.487	5.970999999999997	6.425000000000002	4.513	1.866	5.879999999999999	2.2270000000000003	5.166	2.9450000000000003	7.752999999999999	3.484	8.155000000000001	5.562000000000001	5.063999999999998	4.91	5.1160000000000005	1.4030000000000005	3.1439999999999984	3.327	2.9949999999999988	6.155999999999999	4.969000000000001	5.232999999999999	4.066000000000002	3.346	1.8379999999999992
5.17226	8.838999999999997	5.920999999999998	8.309000000000001	4.34	7.996	6.852000000000002	4.924000000000001	6.6979999999999995	1.5139999999999991	1.879	4.622999999999998	9.903999999999998	5.887999999999997	7.136999999999999	2.7430000000000003	6.336999999999998	4.027000000000001	6.744	3.574	9.708000000000002	7.022000000000002	5.488	3.261000000000001	5.461	5.510999999999999	5.003	1.1649999999999991	5.6320000000000014	2.4529999999999994	6.2040000000000015	3.671999999999999	6.506999999999998	3.4960000000000004	10.221	5.862000000000003	5.031999999999998	6.568000000000001	4.344000000000001	1.556000000000001	3.3709999999999987	3.793000000000001	2.9599999999999986	4.7650000000000015	5.555	5.534000000000002	4.127999999999998	3.3579999999999988	1.7780000000000005
5.33894	6.818000000000001	6.807999999999998	8.289000000000001	4.253	5.74	5.8100000000000005	5.146000000000001	6.466000000000001	1.3819999999999997	2.103	5.986999999999997	8.168000000000001	6.751000000000001	6.831999999999999	2.635	5.2959999999999985	3.9389999999999996	6.7970000000000015	3.7259999999999986	9.537000000000004	7.527000000000001	4.543000000000001	3.6750000000000007	5.183	5.327000000000002	3.9389999999999996	1.768000000000001	6.710000000000001	2.177	6.233999999999997	3.228	7.987999999999999	4.481	9.413	5.226000000000001	6.560999999999997	4.622	5.113	1.5430000000000008	4.211999999999998	4.301	3.2779999999999987	4.606	5.3939999999999975	5.705999999999998	3.7769999999999992	3.437999999999999	1.8360000000000003
5.505730000000001	9.343	5.923999999999998	6.096	4.0089999999999995	8.381000000000002	6.020999999999999	4.426	7.224999999999998	1.6119999999999999	2.263	5.960000000000001	7.476000000000001	4.5569999999999995	6.4010000000000025	2.173	5.41	3.5760000000000005	6.3889999999999985	4.077	8.688000000000002	8.145	4.7040000000000015	3.788	4.892	4.274000000000001	4.171000000000001	1.6679999999999993	6.9220000000000015	2.382999999999999	4.6339999999999995	2.8169999999999997	9.441	5.620000000000001	9.367	5.650000000000002	6.345999999999997	4.783000000000001	4.7040000000000015	1.439	3.0879999999999987	4.463000000000001	3.129	7.080000000000003	5.414999999999999	4.773999999999999	4.321000000000001	3.789	1.923
5.67226	6.527999999999999	6.302999999999999	6.355	4.006	8.282000000000002	5.422000000000002	3.8990000000000014	7.006999999999998	1.4670000000000003	2.212999999999999	3.883999999999999	7.664	4.292	6.9940000000000015	2.2189999999999994	4.215999999999998	4.027000000000001	7.339000000000002	3.2879999999999985	7.707000000000002	8.189	4.416	3.5950000000000006	6.057	4.700000000000001	4.1690000000000005	1.6649999999999991	6.2040000000000015	2.167	5.346999999999999	2.8859999999999992	7.125999999999998	4.02	9.03	4.456000000000001	7.415000000000001	4.852	3.701000000000001	1.6989999999999998	3.2760000000000002	4.245000000000001	3.4130000000000003	4.8130000000000015	5.268999999999998	4.389999999999999	3.6510000000000002	2.9529999999999994	1.8729999999999996
5.83901	7.995000000000001	6.674999999999999	7.298999999999999	4.260999999999999	8.273000000000001	5.723000000000001	3.5820000000000007	6.783999999999999	1.4600000000000009	1.895999999999999	4.615	7.296999999999999	3.9499999999999993	5.889000000000001	2.522	5.2799999999999985	3.995000000000001	5.734000000000003	3.3279999999999994	9.861	8.536999999999999	3.955	3.468	5.619999999999999	4.335000000000001	4.065	1.3469999999999995	7.291	2.16	3.3139999999999996	3.378	6.472999999999999	4.0600000000000005	7.1370000000000005	5.591000000000001	8.046999999999999	5.416	3.621	1.3350000000000009	4.316000000000002	3.3800000000000012	3.857999999999999	5.114000000000001	4.331	4.763	3.1899999999999995	2.8739999999999988	1.8430000000000002
6.00568	7.551000000000003	5.461999999999998	6.945	4.135999999999999	6.773999999999999	5.175000000000002	3.551	6.285	1.3550000000000004	2.055	3.968	8.783999999999999	4.067	6.321000000000001	2.2010000000000005	4.776999999999999	3.9920000000000013	5.853999999999999	2.869	9.345000000000002	7.949999999999998	3.879	4.1080000000000005	5.118	4.117000000000001	4.133000000000001	1.1769999999999996	6.27	1.9819999999999995	4.286999999999999	3.062999999999999	6.192	4.199999999999998	7.192	5.353	5.790999999999999	4.365	4.024000000000001	1.6580000000000013	3.241	3.6860000000000004	3.33	5.091000000000001	4.472999999999999	5.002000000000002	3.5939999999999994	4.347999999999999	1.975999999999999
6.1723	8.07	5.676999999999998	6.492000000000001	3.6439999999999997	7.1560000000000015	5.297999999999999	3.2990000000000013	7.620999999999999	1.4619999999999995	2.208	3.426	8.92	4.548	6.7730000000000015	2.523999999999999	5.283	3.926	6.094000000000001	3.26	7.555000000000002	10.517000000000001	3.5050000000000012	3.6140000000000008	5.479999999999999	4.338000000000001	3.949	1.5169999999999997	6.865000000000002	2.115	4.388	3.0	7.858	3.847999999999999	6.402000000000001	4.4030000000000005	6.144999999999998	4.561	3.2669999999999995	1.3369999999999995	4.246999999999998	4.1690000000000005	3.4789999999999988	4.879000000000001	4.763	4.526999999999999	3.145	4.376999999999999	2.154
