time	MG1655-1	ADIP1-1_1	ADIP1-9_1	ADIP2-5_1	ADIP2-6_1	ADIP2-10_1	ADIP3-2_1	ADIP3-4_1	ADIP3-8_1	ADIP4-1_1	ADIP4-8_1	ADIP5-2_1	ADIP5-6_1	ADIP6-3_1	ADIP6-9_1	ADIP6-10_1	ADIP7-2_1	ADIP7-5_1	ADIP8-3_1	ADIP8-7_1	ADIP8-10_1	ADIP1-1_3	ADIP1-9_3	ADIP2-5_3	MG1655-2	ADIP1-1_2	ADIP1-9_2	ADIP2-5_2	ADIP2-6_2	ADIP2-10_2	ADIP3-2_2	ADIP3-4_2	ADIP3-8_2	ADIP4-1_2	ADIP4-8_2	ADIP5-2_2	ADIP5-6_2	ADIP6-3_2	ADIP6-9_2	ADIP6-10_2	ADIP7-2_2	ADIP7-5_2	ADIP8-3_2	ADIP8-7_2	ADIP8-10_2	ADIP2-6_3	ADIP2-10_3	ADIP3-2_3
0.01697	0.3520000000000003	0.4109999999999996	0.6810000000000009	0.010999999999999231	0.0	0.0	0.4060000000000006	0.2630000000000017	0.5309999999999988	0.07500000000000108	0.2110000000000003	0.13599999999999926	0.31099999999999994	0.0710000000000015	0.004999999999999004	0.007999999999999119	0.1349999999999998	0.3810000000000002	0.25900000000000034	0.14400000000000013	0.18399999999999928	0.5419999999999998	0.5449999999999999	0.07099999999999973	0.0669999999999984	0.4309999999999992	0.31899999999999906	0.4269999999999996	0.20999999999999908	0.30100000000000016	0.4669999999999988	0.4879999999999996	0.511000000000001	0.14499999999999955	0.218	0.30799999999999983	0.4349999999999987	0.2309999999999999	0.09699999999999953	0.22100000000000009	0.11900000000000155	0.6359999999999992	0.28000000000000114	0.25	0.2859999999999996	0.2129999999999992	0.2740000000000009	0.5830000000000002
0.17167000000000002	0.02800000000000047	0.08399999999999963	0.3260000000000005	0.0	0.04400000000000048	0.0470000000000006	0.16000000000000014	0.10800000000000054	0.109	0.0	0.0	0.0	0.20500000000000007	0.0	0.0	0.0	0.013999999999999345	0.16000000000000014	0.0	0.0	0.0	0.2140000000000004	0.19500000000000028	0.0	0.0	0.06199999999999939	0.17799999999999905	0.0	0.0	0.0	0.12599999999999945	0.10500000000000044	0.05900000000000105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2749999999999986	0.0	0.0	0.0	0.15600000000000058	0.0	0.08399999999999963
0.33834000000000003	0.2599999999999998	0.0	0.0	0.3219999999999992	0.375	0.3280000000000012	0.0	0.0	0.0	0.18299999999999986	0.07900000000000063	0.1280000000000001	0.0	0.23000000000000045	0.20899999999999966	0.25899999999999856	0.0	0.0	0.2010000000000005	0.2780000000000005	0.17600000000000016	0.034000000000000696	0.0	0.6069999999999993	0.2759999999999998	0.0	0.07599999999999874	0.4179999999999993	0.26099999999999923	0.2680000000000007	0.0	0.0	0.0	0.15600000000000058	0.05800000000000161	0.04100000000000037	0.08000000000000007	0.21000000000000085	0.30299999999999905	0.3390000000000004	0.0470000000000006	0.0	0.33200000000000074	0.21899999999999945	0.26200000000000045	0.0	0.09699999999999953	0.0
0.5051100000000001	0.3290000000000006	0.06599999999999895	0.16300000000000026	0.4559999999999995	0.44700000000000095	0.4480000000000004	0.1100000000000012	0.06800000000000139	0.06299999999999882	0.2260000000000009	0.1620000000000008	0.23600000000000065	0.14000000000000054	0.4690000000000012	0.4030000000000005	0.4559999999999995	0.03700000000000081	0.2840000000000007	0.3100000000000005	0.5420000000000016	0.3089999999999993	0.0	0.05400000000000027	0.5199999999999996	0.3159999999999989	0.08599999999999852	0.0	0.5259999999999998	0.4599999999999991	0.3300000000000001	0.04999999999999893	0.12000000000000098	0.04300000000000104	0.2699999999999996	0.09600000000000007	0.1620000000000008	0.31299999999999883	0.407	0.4949999999999992	0.4969999999999999	0.6379999999999999	0.1689999999999987	0.4570000000000008	0.3539999999999992	0.41300000000000026	0.09200000000000053	0.2289999999999992	0.1150000000000002
0.67179	0.1769999999999996	0.13699999999999868	0.5350000000000001	0.4479999999999986	0.5730000000000004	0.572000000000001	0.3280000000000012	0.21500000000000166	0.10699999999999933	0.2970000000000006	0.277000000000001	0.3260000000000005	0.26200000000000045	0.5420000000000016	0.4039999999999999	0.484	0.10500000000000044	0.35299999999999976	0.3509999999999991	0.6400000000000006	0.4239999999999995	0.09399999999999943	0.1850000000000005	0.5549999999999997	0.3849999999999998	0.2539999999999996	0.04999999999999893	0.7679999999999989	0.5649999999999995	0.5920000000000005	0.1280000000000001	0.245000000000001	0.11400000000000075	0.3149999999999995	0.16400000000000148	0.23799999999999955	0.254999999999999	0.4849999999999994	0.6180000000000003	0.5579999999999998	0.9260000000000002	0.2679999999999989	0.5350000000000001	0.3149999999999995	0.4179999999999993	0.18900000000000008	0.2390000000000008	0.23600000000000065
0.8382700000000001	0.1720000000000006	0.3089999999999993	0.7100000000000009	0.5649999999999995	0.5730000000000004	0.5450000000000017	0.5229999999999997	0.41300000000000026	0.25099999999999945	0.3179999999999996	0.3180000000000014	0.4169999999999998	0.3830000000000009	0.588000000000001	0.4269999999999996	0.5339999999999989	0.22300000000000075	0.4730000000000008	0.39199999999999946	0.7630000000000017	0.4909999999999997	0.3659999999999997	0.4160000000000004	0.6370000000000005	0.35299999999999976	0.3729999999999993	0.32599999999999874	0.6579999999999995	0.8460000000000001	0.7020000000000001	0.3300000000000001	0.3200000000000003	0.28600000000000136	0.2829999999999995	0.23100000000000165	0.3130000000000006	0.2959999999999994	0.5609999999999999	0.6910000000000007	0.6409999999999999	1.1940000000000008	0.3669999999999991	0.5860000000000003	0.4229999999999983	0.4450000000000003	0.2850000000000001	0.29499999999999993	0.3580000000000005
1.0050299999999999	0.12899999999999956	0.3439999999999994	0.8240000000000016	0.6729999999999999	0.6110000000000007	0.6580000000000013	0.5830000000000002	0.6030000000000015	0.2850000000000001	0.2759999999999998	0.37400000000000055	0.4740000000000002	0.4190000000000005	0.7000000000000011	0.4649999999999999	0.5479999999999999	0.2550000000000008	0.5069999999999997	0.3719999999999999	0.8760000000000012	0.5470000000000006	0.6050000000000004	0.6140000000000008	0.6050000000000004	0.4609999999999985	0.5339999999999989	0.44099999999999895	0.5869999999999997	0.6589999999999989	0.7509999999999994	0.5239999999999991	0.511000000000001	0.34800000000000075	0.3409999999999993	0.2630000000000017	0.3510000000000009	0.3019999999999996	0.5750000000000011	0.7270000000000003	0.6610000000000014	1.9660000000000009	0.5579999999999998	0.5750000000000011	0.468	0.4859999999999989	0.3209999999999997	0.3390000000000004	0.5730000000000004
1.1716799999999998	0.1330000000000009	0.452	0.8580000000000005	0.6509999999999998	0.6440000000000001	0.6910000000000007	0.6390000000000011	0.6620000000000008	0.3650000000000002	0.3060000000000009	0.375	0.4760000000000009	0.4250000000000007	0.7060000000000013	0.4710000000000001	0.6329999999999991	0.463000000000001	0.5620000000000012	0.5280000000000005	0.6260000000000012	0.5749999999999993	0.6890000000000001	0.7040000000000006	0.6940000000000008	0.4139999999999997	0.5649999999999995	0.4759999999999991	0.5879999999999992	0.7969999999999988	0.843	0.5849999999999991	0.5709999999999997	0.43100000000000094	0.34500000000000064	0.3180000000000014	0.359	0.32899999999999885	0.532	0.7340000000000001	0.6740000000000013	2.2040000000000006	0.5139999999999993	0.5830000000000002	0.4809999999999999	0.4429999999999996	0.2490000000000005	0.2740000000000009	0.5020000000000007
1.33843	0.12700000000000067	0.552999999999999	1.013	0.6179999999999986	0.7460000000000004	0.7670000000000012	0.6610000000000014	0.636000000000001	0.3859999999999992	0.327	0.4450000000000003	0.5459999999999994	0.4730000000000008	0.7810000000000006	0.4949999999999992	0.5809999999999995	0.484	0.6610000000000014	0.4169999999999998	0.6480000000000015	0.4380000000000006	0.6609999999999996	0.7349999999999994	0.6470000000000002	0.407	0.5859999999999985	0.6310000000000002	0.6829999999999998	0.7739999999999991	0.7989999999999995	0.5619999999999994	0.6229999999999993	0.4540000000000006	0.3390000000000004	0.3630000000000013	0.4610000000000003	0.4249999999999989	0.5570000000000004	0.7569999999999997	0.7309999999999999	2.3600000000000008	0.5389999999999997	0.6609999999999996	0.5379999999999985	0.4699999999999989	0.5039999999999996	0.3030000000000008	0.6029999999999998
1.50516	0.11700000000000088	0.5969999999999995	1.1630000000000005	0.7359999999999989	0.7400000000000002	0.8380000000000011	0.7300000000000004	0.6290000000000013	0.42900000000000027	0.2919999999999998	0.4590000000000014	0.5600000000000005	0.4649999999999999	0.7990000000000013	0.5129999999999999	0.6009999999999991	0.5009999999999994	0.6000000000000014	0.4830000000000005	0.6910000000000007	0.4779999999999998	0.7320000000000011	0.8629999999999995	0.8520000000000003	0.39599999999999896	0.6549999999999994	0.6519999999999992	0.7490000000000006	0.9260000000000002	1.1110000000000009	0.6349999999999998	0.6690000000000005	0.4460000000000015	0.407	0.3520000000000003	0.42900000000000027	0.3349999999999991	0.6810000000000009	0.8010000000000002	0.7290000000000011	2.4330000000000016	0.5849999999999991	0.6029999999999998	0.5359999999999996	0.516	0.26200000000000045	0.3520000000000003	0.6470000000000002
