time	MG1655-1	IBUA1-7_1	IBUA1-9_1	IBUA2-1_1	IBUA2-6_1	IBUA2-9_1	IBUA3-2_1	IBUA3-10_1	IBUA4-1_1	IBUA4-8_1	IBUA4-9_1	IBUA5-2_1	IBUA5-6_1	IBUA6-7_1	IBUA6-9_1	IBUA7-6_1	IBUA7-7_1	IBUA7-9_1	IBUA8-3_1	IBUA8-4_1	IBUA8-10_1	IBUA1-7_3	IBUA1-9_3	IBUA2-1_3	MG1655-2	IBUA1-7_2	IBUA1-9_2	IBUA2-1_2	IBUA2-6_2	IBUA2-9_2	IBUA3-2_2	IBUA3-10_2	IBUA4-1_2	IBUA4-8_2	IBUA4-9_2	IBUA5-2_2	IBUA5-6_2	IBUA6-7_2	IBUA6-9_2	IBUA7-6_2	IBUA7-7_2	IBUA7-9_2	IBUA8-3_2	IBUA8-4_2	IBUA8-10_2	IBUA2-6_3	IBUA2-9_3	IBUA3-2_3
0.00496	1.7840000000000007	1.0450000000000017	0.0	0.3779999999999984	1.5920000000000003	0.4620000000000015	1.106	0.2599999999999998	0.5170000000000012	1.814	1.6569999999999998	0.8059999999999992	1.375	0.4190000000000005	0.6959999999999997	1.2790000000000001	1.8989999999999991	0.6829999999999998	0.8089999999999993	0.05799999999999982	0.42600000000000016	1.036999999999999	0.904	0.6690000000000005	0.4969999999999999	0.0	0.0	0.16499999999999915	0.0	0.2259999999999991	0.0	0.0	2.4290000000000003	1.122	1.2920000000000016	0.06400000000000006	0.8940000000000001	0.0	1.3199999999999985	1.386999999999999	0.7160000000000011	0.08399999999999963	0.17900000000000027	0.013999999999999345	0.4299999999999997	0.0	0.5629999999999988	1.609
0.17143	2.950000000000001	1.1180000000000003	0.1609999999999996	0.2419999999999991	1.0999999999999996	0.4090000000000007	1.2059999999999995	0.9890000000000008	3.8089999999999993	1.106999999999999	2.630000000000001	1.4900000000000002	2.4849999999999994	1.1560000000000006	1.6310000000000002	3.3420000000000005	1.4179999999999993	2.350999999999999	0.7400000000000002	0.0	0.6310000000000002	1.254999999999999	1.1490000000000011	0.5589999999999993	1.1739999999999997	0.3659999999999997	1.4030000000000005	0.6979999999999986	0.39199999999999946	0.7589999999999986	2.383000000000001	0.22799999999999976	1.817	1.7000000000000008	1.7570000000000014	1.4719999999999995	1.975999999999999	0.9280000000000008	2.1229999999999998	2.696	0.5390000000000015	2.5610000000000004	1.898	1.3130000000000006	1.2219999999999995	0.8390000000000004	2.001999999999999	0.5679999999999996
0.33812	5.1880000000000015	2.5310000000000006	0.597999999999999	0.11199999999999832	1.0220000000000002	1.2800000000000011	2.036	1.5780000000000012	2.865	0.9670000000000004	2.5330000000000013	2.542	2.25	1.7379999999999995	2.7100000000000013	1.877000000000001	1.4959999999999989	1.1969999999999992	1.7400000000000002	0.2639999999999993	1.2170000000000003	1.190999999999999	2.5580000000000003	0.7650000000000006	1.1489999999999991	1.7630000000000001	3.5970000000000013	0.5939999999999994	0.42900000000000027	1.1829999999999998	4.07	2.1519999999999992	1.3330000000000002	2.136000000000001	2.4450000000000003	0.8270000000000001	0.936	0.9010000000000016	1.5559999999999992	1.261999999999999	0.7300000000000004	2.0980000000000008	2.721	2.917	1.4990000000000006	0.9009999999999998	3.6329999999999987	2.540000000000001
0.50483	4.206000000000001	0.7170000000000005	0.7839999999999989	0.5489999999999995	0.4030000000000005	2.1340000000000003	1.8609999999999989	1.9869999999999999	1.9110000000000011	0.9030000000000004	2.83	2.756	1.7140000000000004	2.035	2.34	2.34	2.0429999999999997	1.7989999999999997	2.426	1.5069999999999997	1.5419999999999998	1.3490000000000002	4.409000000000002	0.8409999999999993	2.3080000000000003	2.921000000000001	2.7540000000000013	0.7530000000000001	0.3659999999999997	1.6469999999999985	5.282	5.808999999999998	1.4349999999999987	2.2940000000000005	2.741000000000001	2.4019999999999992	1.1489999999999991	1.4770000000000003	1.491999999999999	1.0869999999999995	1.3050000000000015	1.8390000000000004	4.2940000000000005	3.157	1.6569999999999998	0.8379999999999992	4.094999999999999	3.003
0.67162	3.8180000000000014	3.301	2.286	0.266	0.5090000000000003	2.632000000000001	1.6370000000000005	2.346	1.9380000000000008	1.2330000000000003	3.719999999999999	2.5329999999999995	2.6020000000000003	2.8680000000000003	2.0600000000000005	2.7010000000000005	2.180999999999999	1.3249999999999993	2.257999999999999	3.145	1.9290000000000005	3.2390000000000008	4.2189999999999985	0.8079999999999998	2.7509999999999994	1.7790000000000001	2.2250000000000014	1.1099999999999994	0.3879999999999999	1.8389999999999984	3.923	4.507	1.0719999999999992	1.821	2.2680000000000007	3.542	1.786999999999999	1.502000000000001	1.9069999999999998	2.0859999999999985	3.446	3.5360000000000014	3.852	3.826999999999998	1.181000000000001	1.2219999999999995	2.956999999999999	2.6980000000000004
0.8382299999999999	3.9140000000000015	1.5319999999999998	2.1869999999999994	0.33199999999999896	0.4629999999999992	2.1140000000000008	1.7599999999999998	2.914	1.7830000000000013	1.2439999999999998	2.9810000000000003	2.099	2.6419999999999995	2.7129999999999987	1.9890000000000008	2.1850000000000005	2.972999999999999	1.8379999999999992	4.136000000000001	3.6020000000000003	2.609	2.612	4.289	0.8179999999999996	2.5120000000000005	1.5679999999999996	3.4060000000000006	0.5359999999999996	0.4819999999999993	2.1	4.074999999999998	4.103	1.3889999999999991	1.8320000000000007	1.8350000000000009	3.388	2.6060000000000003	1.1790000000000005	2.113999999999999	2.2929999999999997	4.9350000000000005	1.628	3.253	3.1439999999999984	1.4709999999999999	1.2609999999999992	4.361999999999998	2.1820000000000004
1.0049	3.5330000000000013	1.0140000000000011	2.362	0.26099999999999923	0.4199999999999999	1.9030000000000005	1.6310000000000002	2.729000000000001	2.2380000000000013	1.061	1.6829999999999998	1.9979999999999996	3.235999999999999	3.9460000000000015	2.3610000000000007	3.5849999999999986	3.5379999999999985	2.7939999999999987	2.446999999999999	3.4719999999999995	1.9239999999999997	4.038999999999998	6.409000000000002	0.7189999999999994	2.411	1.885	3.610000000000001	0.7989999999999995	0.4390000000000001	2.779	6.251999999999999	4.165999999999999	1.5389999999999997	2.51	1.734	4.174999999999999	2.7270000000000003	1.0230000000000017	1.901	1.7739999999999991	5.33	2.917	3.4289999999999985	2.763	0.9260000000000002	1.049999999999999	4.535999999999998	2.33
1.17162	3.450000000000001	0.934000000000001	2.081999999999999	0.3219999999999992	0.343	1.878	1.6050000000000004	2.953000000000001	2.128	1.564	1.5739999999999998	1.9719999999999995	3.456999999999999	3.5	1.917	4.110999999999999	3.0089999999999986	2.7929999999999997	2.3080000000000003	3.360999999999999	1.2029999999999994	3.812999999999999	6.1510000000000025	0.613999999999999	2.2460000000000004	1.7480000000000009	4.1640000000000015	0.7759999999999998	0.5830000000000002	3.0849999999999986	5.385999999999999	5.164	1.6509999999999998	2.7040000000000006	2.263	3.7559999999999993	1.4209999999999994	1.1660000000000004	1.8199999999999985	1.0809999999999995	5.962999999999999	2.4160000000000004	3.565999999999999	3.4559999999999995	0.8460000000000001	0.9160000000000004	4.588000000000001	2.4410000000000007
1.33825	2.362	0.9560000000000012	2.8869999999999987	0.34199999999999875	0.4179999999999993	1.984	1.628	2.587	2.652000000000001	1.2249999999999996	1.4020000000000008	3.2739999999999987	3.3989999999999987	3.971	0.995000000000001	3.109	3.6739999999999977	1.817	1.9989999999999988	3.9979999999999993	1.0869999999999995	3.924	5.959999999999999	0.7720000000000002	2.019	1.7989999999999997	4.774000000000001	0.8519999999999985	0.5199999999999996	2.8869999999999987	6.026	4.941999999999998	1.5359999999999996	2.646000000000001	3.1770000000000014	4.728	1.917	1.104000000000001	1.9259999999999984	1.41	4.186000000000002	5.527999999999999	3.5639999999999996	2.8710000000000004	0.7840000000000007	0.9919999999999992	5.199999999999998	1.994
1.50489	2.3020000000000014	0.8150000000000013	2.731999999999997	0.3449999999999989	0.3669999999999991	1.649000000000001	1.2080000000000002	2.444000000000001	2.199	1.0009999999999994	1.5380000000000005	3.844999999999999	3.331999999999999	4.149999999999999	0.9659999999999992	4.592999999999998	3.0239999999999987	1.5889999999999986	2.2969999999999993	4.3740000000000006	0.4749999999999997	5.041999999999998	7.069000000000001	0.7200000000000006	1.8769999999999991	1.9890000000000008	4.73	0.7149999999999999	0.4949999999999992	4.402999999999999	6.088000000000001	4.037999999999999	1.9450000000000005	2.8580000000000005	2.474	4.266999999999999	3.1009999999999986	0.8530000000000015	1.8649999999999984	1.045	4.6110000000000015	3.4280000000000013	3.6889999999999996	2.5269999999999992	0.5630000000000006	1.3260000000000003	5.678999999999999	1.6809999999999992
