name	slope	intercept	baseline	phase1_start	phase1_end	phase1_slope	phase1_intercept	phase1_baseline	phase1_exclude	phase1_SNR	phase2_start	phase2_end	phase2_slope	phase2_intercept	phase2_baseline	phase2_exclude	phase2_SNR	phase3_start	phase3_end	phase3_slope	phase3_intercept	phase3_baseline	phase3_exclude	phase3_SNR	phase4_start	phase4_end	phase4_slope	phase4_intercept	phase4_baseline	phase4_exclude	phase4_SNR
A01	0.0947660555381	7.36940133246	-0.908551539044	6.67235	20.50726	0.0947660555381	7.36940133246	-0.908551539044	False	50.3698296585
A02	0.412757922904	11.2658033249	0.48006981426	6.33897	17.50689	0.412757922904	11.2658033249	0.48006981426	False	1250.53599638	31.34173	56.67797	0.0222075870114	-72.5100496607	11.7648535466	False	372.988450633	69.84612	84.5144	0.128158998262	71.2289735726	31.6094403063	True	129.640405367	86.34798	95.34897	0.0231870074383	-62.6193564392	6.54748083439	True	248.157130029
A03	0.320275684794	6.66311719724	0.234951943463	1.83842	13.83971	0.320275684794	6.66311719724	0.234951943463	False	292.883057082	32.00846	39.17598	0.0638462836327	20.6777196697	14.8480147818	True	15.0316557976	52.67755	67.84587	0.0663615293941	44.9574932628	17.757318279	False	40.9900453459	101.84958	116.8513	0.0120449666822	-160.809415019	6.65149230358	False	27.8632132524
A04	0.311831838543	12.6829419137	0.155608983373	3.50529	21.00729	0.311831838543	12.6829419137	0.155608983373	False	751.883016312	41.34295	47.17694	0.126264117622	42.5651466749	17.8564358477	True	6.09346206503	53.67762	63.34538	0.11160926717	53.6353655759	19.341384175	True	24.6625109514	84.01436	99.68288	0.0446244902473	68.4281138793	23.179643069	True	11.0249552467
A05	0.319329999728	10.1289356827	0.0495847765123	6.33897	18.00694	0.319329999728	10.1289356827	0.0495847765123	False	533.964325698	33.17533	43.00974	0.0852181236769	24.1877713041	17.7322861949	True	60.639958255	72.34634	88.68155	0.0408031178258	50.0734636059	25.9776611495	False	34.273614975	91.34851	96.01566	0.448134267834	94.395397773	31.1850386477	True	18.5389197015
A06	0.288693916484	6.68686314556	-0.563352818588	4.33876	14.5065	0.288693916484	6.68686314556	-0.563352818588	False	225.906866218	46.17685	67.67912	0.0732541065628	55.4479920145	16.0218931524	False	10.5985450366
A07	0.287310293785	6.66096732723	0.128428283302	1.83842	14.5065	0.287310293785	6.66096732723	0.128428283302	False	194.894374138	23.84094	35.1756	0.0979235102187	26.6933796521	13.034439772	False	17.3188887683	54.67776	63.34538	0.123473403392	61.1138800804	16.1548816013	True	4.59078110133	80.84731	93.51533	0.0456649722736	70.3806797823	18.1260656088	False	8.74249637569
A08	0.31886957095	6.53533988758	-0.199439010594	3.17193	14.67326	0.31886957095	6.53533988758	-0.199439010594	False	481.66196802	32.50857	43.84319	0.0786566169063	21.4474226387	18.8218243342	False	44.9141529859	58.51144	66.34566	0.0541002844429	40.482638134	22.5655538588	True	9.67047034462
B01	0.313397937055	7.13691647331	-0.577714799862	4.17199	14.17317	0.313397937055	7.13691647331	-0.577714799862	False	198.758652228	36.84242	56.84468	0.109207337057	51.2943975436	12.7304604538	False	10.4928493248	96.349	104.01659	0.147390297366	102.055948194	19.0324708359	True	2.28561065435	111.51743	116.8513	0.316428131443	118.298006031	20.940627557	True	1.08192966671
B02	0.265984976836	6.34203792093	-0.37569335713	3.00522	14.67326	0.265984976836	6.34203792093	-0.37569335713	False	241.349343058	96.01566	101.84958	0.13974683038	95.5374930983	24.5274304066	True	3.84570551998
B03	0.307057410031	7.88185677491	-0.111251647954	4.67212	16.17338	0.307057410031	7.88185677491	-0.111251647954	False	329.351268167	30.34168	44.50991	0.130307262227	33.9618731934	18.9046892694	True	29.5593382834	74.51333	98.34926	0.0091633465449	-218.154182577	13.7530797274	False	101.779696365	100.34953	104.01659	0.887813780885	103.541513061	32.4813857191	True	13.7038960653
B04	0.284741005988	7.46631713566	-0.623379337902	4.83882	16.34005	0.284741005988	7.46631713566	-0.623379337902	False	277.287732517	22.50752	36.00901	0.0777134017909	28.8927255827	18.438071185	True	2.13464074604	62.67862	77.847	0.0100482941544	-194.492986802	8.6203474964	False	10.5318153671	94.18209	105.51669	0.0542364604031	80.8831809787	24.5936521501	True	7.24552570193
B05	0.324957982018	37.8057686682	0.611591910357	25.17449	42.50974	0.324957982018	37.8057686682	0.611591910357	False	152.523589697	67.34581	87.68142	0.0660520919886	77.0535274653	8.79253419141	False	27.1970229224	105.01657	109.01711	0.477005826757	111.051959684	12.1937780853	True	2.00900949659
B06	0.283109184314	7.08478238914	-0.0357489467687	3.83862	15.1733	0.283109184314	7.08478238914	-0.0357489467687	False	325.347543248	84.1811	97.01581	0.0316625060597	55.5988794317	18.4182904351	False	3.42246271573
