	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
0.0	0.05586910590218702	0.023324543305831835	-0.0548845624899042	-0.052428042901839	-0.054047290064490994	-0.05058185070623061	-0.051727986570283435	-0.039988053001811075	-0.0014152380585183977	-0.005323825368757862	0.023295149518145764	0.04284672732046019	0.049995069451782725	0.03425808189700813	0.028264790289176445	0.04304293506843998	0.03968725455178951	0.051042373599181234	0.04956165039078003	0.05442386404077565	0.08021391917126625	0.06447012035171279	0.09290123984577697	0.12069605331907446	0.08154477707844016	0.04518841578681837	0.05243131430694675	0.06798660461554545	0.07354405595478036	0.06949980580734744	0.07039284126585404	0.07598935118385047	0.04441942032939633	0.09305990129367375	0.09233765391301557	0.12731969062111675	0.05123401988107351	0.05842232307825285	0.051173017318454084	0.05987170331588293	0.05799424945474713	0.0706453211337022	0.06291423458697626	0.07494179614230029	0.018411953724882857	0.06398961441338408	0.06552175837390978	0.13085868576933807	0.10240096879718891	0.07402319988012901	0.07695883801189068	0.07634467206122292	0.07995065851841127	0.07651074759144078	0.09763963601507403	0.09966324570746293	0.03600083246259761	0.0753841017963221	0.07291073333812742	0.1270350520583739	0.08477682397919256	0.08155126395779028	0.08618462464388182	0.09090927116942699	0.08472093711154866	0.07994173583150416	0.0759956816523199	0.09076438983363816	0.09184224983512596	0.09431449535573838	0.09520003266650717	0.14047510541542746	0.10881379407756614	0.09042251629417769	0.10659932265323563	0.0964623643978832	0.09527757817666899	0.10034492657950561	0.1170657540360524	0.10559660612710914	0.10882716838367529	0.10229557121082528	0.1088484815881699	0.1330434826305355	0.09967081136667183	0.06487127063270676	0.10311226543841329	0.11218616681782484	0.10263316435608744	0.10358669531897619	0.12925437423851643	0.11688846009522086	0.12099575763218134	0.09938067336372941	0.1259643743549736	0.14052395796453804
0.25	0.06754371533563747	0.02349670240933005	-0.04074083017284125	-0.052820238787402274	-0.03857576732170076	-0.05080384072745486	-0.04247092898602872	-0.01669931878215425	0.010013903553722614	0.003881139061886918	0.0323013775382312	0.0553903511506057	0.060827867012475056	0.04446399058311162	0.033085564702802606	0.051599340832708285	0.05022329365087769	0.05150427489271375	0.05586935423724099	0.0625492041675258	0.08429188783479974	0.08341841339077477	0.10212363797071117	0.12676546356086188	0.06115887728596431	0.044202776289464285	0.04627315848115604	0.07100441512970429	0.06400520031782181	0.07714982594444303	0.07176685169584923	0.08529332898604919	0.04320144896457628	0.09819070740651364	0.09921902760302698	0.1281039729989048	0.05883998672135288	0.055643819017946294	0.03776958135917191	0.07172425668408872	0.07379306934683999	0.06160512101202237	0.06265337213551464	0.07281909099562173	0.013277856082910822	0.06749811982413562	0.06437626153216242	0.12327823894275652	0.08854040009280523	0.08363633734524617	0.07291732222259412	0.0840758158522133	0.07471407687473447	0.08408169678546334	0.07556234187900285	0.09141081957732228	0.03225601219591917	0.0762190091650971	0.0665951182256857	0.14354581531483107	0.09692051124197892	0.0859984405006235	0.0655690193978346	0.0847712654526745	0.08438705527624651	0.09332143679366983	0.06821293473902873	0.09922258308894477	0.09477065920867084	0.09791153940376013	0.10782847247827482	0.15168429987551973	0.10454688707418885	0.10553105812865565	0.08548670348924431	0.11450633987280029	0.10884116100979052	0.11993825388213591	0.11499181826142885	0.14370656773633733	0.1107874299697938	0.13303841165974079	0.11591691282506106	0.15633349966057025	0.06775754544901252	0.08037295295634245	0.08977941624817692	0.10442148484483021	0.09961126994814168	0.09991160609929145	0.11163375135409387	0.12837560599833048	0.10806250522198518	0.11475180812496194	0.11343464421037125	0.13869776034813913
0.5	0.0749184043370959	0.02849053406994656	-0.042438115076255445	-0.050059645331245795	-0.03690995159082422	-0.03883080439514591	-0.034445090713061066	-0.02831447795785713	-0.0015781208010206549	0.011367089285226506	0.03857819206818286	0.05020190851886924	0.06012304565395027	0.03305077924288874	0.03250271297007229	0.050404584876626635	0.04628848171950345	0.05165365338243805	0.05225474036261041	0.05037848636473291	0.08105919179397153	0.09167062009230792	0.10211745277695655	0.12040389747419872	0.06859458150641745	0.034019751175262514	0.046641988273474044	0.051822233743030355	0.06446067705822006	0.07307199101376766	0.07174936793491965	0.07037643001273436	0.042157877555312806	0.08833389793287022	0.09187405680764466	0.12868214656400262	0.06957989639814571	0.0629311204755813	0.04460267038830584	0.07021817706160355	0.0792607315972435	0.07876117829707457	0.0664142128286121	0.06353666280844111	0.029918301403785874	0.06906029284629461	0.0826651347055794	0.12896046853455673	0.09433553554646174	0.08085804404294233	0.07292296962450201	0.060309107494448566	0.0810673061629143	0.07854383718305952	0.08338175262505015	0.08246817710700766	0.028097177051702837	0.06350325649075811	0.07583552995738246	0.1352284684893837	0.09525828336627756	0.09284335392753124	0.08264791416567402	0.08153183331755592	0.09385942093502814	0.08569049256540079	0.08317219256910219	0.09116330408338608	0.09018097446213419	0.09597222516794651	0.10353936409619408	0.13545291485983596	0.10632465698126509	0.09341019716980176	0.1096545082933768	0.09798082263161484	0.11424985122650805	0.1111809848772472	0.11290314877290714	0.12979669221000495	0.11367493921487665	0.12551563440908314	0.12360850337036572	0.13157672507601997	0.09358896361114682	0.064585347147118	0.0813477869205626	0.07872507022168246	0.10304485366597543	0.09889455416203669	0.10783074530571596	0.10391863120957451	0.10214342325339393	0.10137256923881505	0.12094690941089953	0.12515114312836512
0.75	0.06554079030376142	0.04539694354422358	-0.0411762983768299	-0.04577876331331382	-0.03985429557771758	-0.054991196424263256	-0.03621949310488676	-0.01985654356889588	0.0007485801237357981	0.009497142506070422	0.029186707699943415	0.0468590775072622	0.07759959186695137	0.04464607829349615	0.043242394426655395	0.049756824207736694	0.04624128087026619	0.062054950610320125	0.05456219757392561	0.058742575158206745	0.0792389789960754	0.084315766993938	0.10012544201632528	0.1235858571784833	0.07624892575067405	0.06144033822460332	0.05229985684531063	0.06159125650478797	0.07470351177146023	0.07200454048533361	0.07279092336244769	0.07926008356604869	0.04727437342815671	0.09694726691284555	0.10068122267208673	0.13953636861960778	0.04661437832992993	0.06553936706931335	0.04624529117589543	0.07264218541183559	0.09021913980804258	0.08287498248031538	0.06548435875594188	0.066830970454068	0.014585128106029577	0.0768795229165819	0.06073015482518834	0.13190940284697078	0.10939066179969231	0.08688562056287802	0.0749313250912707	0.08455173501800023	0.07110136969900122	0.07057203641315585	0.07575477093136879	0.10039976130229283	0.031069225534607725	0.08430147556951256	0.09069420814618007	0.1434905317869824	0.10036051668396723	0.09583224595745238	0.07261957545365855	0.08830662704674913	0.09113999755967356	0.08295019353574434	0.08151839647165698	0.0897455144573453	0.09865863474359199	0.09451893109157966	0.09591989149587815	0.14097710131255753	0.13568603567994203	0.11994151022720428	0.11679134267483732	0.11654959267354775	0.11838544327864925	0.11609140931778889	0.11686688350631486	0.1270574433272506	0.1337958065630966	0.13374591456321988	0.1318956784041681	0.1604638668355562	0.09478922273257301	0.07993948521848143	0.08526232182887145	0.10937049942365745	0.09650631783435432	0.08643994012538841	0.11888961334957221	0.12408567070371118	0.1152261488408945	0.09938774371314191	0.11624566008269271	0.11751926421614595
1.0	0.07654645306676505	0.05290795629702644	-0.035200275909715584	-0.04177754195995309	-0.041317728347135374	-0.046569450640454924	-0.03542437930090131	-0.03245950173132739	-0.0014257594872761903	0.016848383929348454	0.02766412788953715	0.054142008818276965	0.07358317337017412	0.05044333663396866	0.05067677082328842	0.05347130757194224	0.061867949265188515	0.06596454468435414	0.06271198129635863	0.06840916319924634	0.09896490529181062	0.09528113255385956	0.1175825256169481	0.14803622251215826	0.07519064087859034	0.05690713222403149	0.059413462807580364	0.0755870659156041	0.07666429261939273	0.08573728117537743	0.07810323728402407	0.07601997343536221	0.05604241529472126	0.11193231615033689	0.09356451122810211	0.14012942224089003	0.06052409118683694	0.06465621986973186	0.05858561807426549	0.07924308082189352	0.08244754459044229	0.08759555613852782	0.08153275826748102	0.07805999609999664	0.03855633604942593	0.08640371701786681	0.07508642622800116	0.13933898756978308	0.11294547385502701	0.09140446593242951	0.08527153705006613	0.09474358040693859	0.09576663011925385	0.09434693854435389	0.09936145223195364	0.10460719629087795	0.05794376250967853	0.10236087953629897	0.09519350874755989	0.16586556818996329	0.1085790897399041	0.10091749815627643	0.08762708829936289	0.09939372588885859	0.09636513583538625	0.10684241353379081	0.0925297629589738	0.10606750540122761	0.11498014597571421	0.09912017907172704	0.10657191322035914	0.14685062091986206	0.1316881840023844	0.11348200331496544	0.11370049213543293	0.1244321763717417	0.12547913562375151	0.12607205106591618	0.12407343754539585	0.1404470391711738	0.1396057652536003	0.14575566033515558	0.1313425620748641	0.15960878889597369	0.09797806981085205	0.0596761980368708	0.10360212692047815	0.1103895739040846	0.11661503637161513	0.11661529223163519	0.10963507361922992	0.1328077106193271	0.13872638402966492	0.10237681133751925	0.11739219518596472	0.1284377457748495
1.25	0.08618488882846836	0.05396798442961087	-0.04529611959141894	-0.039244442144655334	-0.03797793878932981	-0.04621425307414434	-0.03561008680967437	-0.013899569722180538	0.0036905787554424307	-0.00208638773784825	0.03539028315582454	0.06398866469935477	0.07196869774014875	0.04728382301490769	0.041577916976516305	0.06382114978515169	0.06709271308669268	0.06588713341547775	0.06710428258622309	0.07768530724555184	0.09862611350657408	0.09574086435005064	0.12739117683578777	0.14684358196656738	0.08297446985188522	0.06448266364764604	0.07023595988122738	0.08474569494444623	0.08877634728502187	0.0755680398975424	0.07871416808021864	0.10341076476115513	0.037391028594419284	0.11424719819570622	0.11734913990654666	0.16258595075012944	0.08431836544969434	0.07922984332206312	0.05417096523448334	0.08313587138983475	0.08519508726953767	0.0998969262508081	0.07570732227738414	0.09564609062819746	0.0394986800237212	0.08635893555931345	0.07964696505958474	0.1390958185566829	0.10609346134261705	0.0964629227965687	0.07467672910826412	0.09382059149001715	0.07784134409876692	0.08826514067495567	0.10612881355114562	0.12280024399640604	0.028884132914481386	0.09240342845657462	0.09478215150429109	0.16460321411973172	0.12380045624050157	0.11018073529961042	0.08885645535475467	0.11943158101332224	0.10779478819030158	0.11738379356921907	0.10910319191069534	0.11243372553162095	0.12013990683873005	0.09741676809739258	0.13004834932314974	0.16135253470295424	0.13516131437698026	0.11500549630687157	0.1018085679810607	0.12545525954527265	0.14180485838669016	0.11701140599692156	0.13409377615963852	0.14774941808265935	0.13711089171975127	0.13407884554646993	0.1332513992548789	0.16974218065490138	0.10488533921771553	0.07400176560087063	0.1031244975439854	0.12783148144814233	0.13007741106816012	0.12441216429017138	0.12036743735215888	0.14183105999259887	0.128438509627322	0.10413991367440284	0.13571331677930015	0.1448366988611543
1.5	0.0794431866097201	0.06470471785571347	-0.05339412184970427	-0.05146462390414003	-0.035923840755773984	-0.04915621956230459	-0.04336045617483719	-0.01587545612089497	0.001981994890643546	0.006900680298569439	0.0344247173778251	0.06032274832185763	0.090491844633451	0.07311402006192896	0.06299699299464351	0.08130523192622346	0.09119324466540718	0.12076803416499154	0.08424579427721784	0.09309298710194863	0.10454650509714708	0.12460730817698668	0.1406670924416334	0.16914360723904603	0.08575158945738298	0.0806799745855043	0.06996286557335069	0.0948345617136695	0.11225209371348072	0.10782162940302259	0.10386432150398411	0.11990242665921386	0.0575280545688433	0.13162032481960556	0.13082237649277978	0.1676122955180968	0.09548939854175992	0.09242932930046416	0.06860030137192069	0.09380912151896009	0.10864769881853958	0.10140305934838628	0.08928877113479777	0.10434202031126966	0.02778311205648204	0.11186778720074403	0.10331099581978148	0.15812643757805805	0.12046659816823785	0.11270029679333687	0.09339385294433061	0.11993827023775966	0.100900373524003	0.10837934619194062	0.12282833382245578	0.13243556924949945	0.0591897558360967	0.1152240855584426	0.1267655113525175	0.17703858190031746	0.1413120025347107	0.12896646913298154	0.10931862743747806	0.12014753792737604	0.1379036955356418	0.12682275841634033	0.12943911770607824	0.1359936270673699	0.1313121180777756	0.11575199287850363	0.13761078733311188	0.17684524667335894	0.14746200407122906	0.11164693156827493	0.10933135250925025	0.13303133580224552	0.15377115542293845	0.13600200775725507	0.1365974006018738	0.1496608111274757	0.1477305734583944	0.15172417415737188	0.14831797112870487	0.18426302089560448	0.13902385208824858	0.0852638121001918	0.1180518478804507	0.14300715623764387	0.13711900970911323	0.13795660257716097	0.1505522453284957	0.16734074774240898	0.1572416828010254	0.12918983298437164	0.15903999869322	0.16940990812885165
1.75	0.09575410562582548	0.07469776474042172	-0.043254455702004424	-0.046822521526420136	-0.0449738017772397	-0.04013141651013624	-0.033693189636158916	-0.026208601330910575	0.012586938497114175	-0.0003485020499725544	0.02365464999503447	0.05264238108201308	0.08527545011299825	0.0897403329975553	0.05773921378814412	0.08881206811157999	0.1046261248291735	0.12255045174682871	0.09352605303848166	0.12464308904289462	0.13709224599523734	0.12631316971014622	0.13881180585098457	0.16670164399753423	0.10242264903048132	0.10406986878272101	0.07147378946926036	0.10679304878223322	0.12253393095923698	0.11198518143621955	0.10941375501973954	0.11571768723335535	0.08242464078170403	0.1475011215873942	0.13413560263445418	0.19159008067812783	0.10964882581644303	0.1050694782519031	0.07941874721123038	0.11943198651528225	0.1321922321057531	0.1316572279729385	0.11113965059508385	0.12142058293125452	0.06638589496061004	0.12414388785340585	0.11245314516266974	0.1740705134213189	0.1291964278994147	0.1311176996605839	0.0938077887879894	0.1410314339113768	0.10754112672742094	0.13029263675664243	0.128656858384609	0.14064502501388593	0.05748388783294173	0.10683122060764766	0.12864600989359393	0.19682157762103575	0.16698813631360537	0.1569640490535988	0.1098367034339141	0.1575379428857499	0.14773393850084265	0.14746227180010568	0.13705668697442802	0.14715146126859707	0.1604385312975009	0.10635252784560006	0.15871945432085494	0.19703336951575706	0.17065822150219773	0.10452381654061799	0.12808882809069638	0.1631154390410599	0.167958921369409	0.1664418626701339	0.14519471897131836	0.17281849577409997	0.17034224016938343	0.14924334221864194	0.14179435356608122	0.20037488070248816	0.1534957648714022	0.08593169258351435	0.11370008684419713	0.17931416009357165	0.17858680987592362	0.16168771011625133	0.16707346750199342	0.17903495002485298	0.17800864060303195	0.12019798175261182	0.16051038821447422	0.17773773844169055
2.0	0.11736185604464949	0.09472398055900749	-0.03932272360712824	-0.043442714803730964	-0.035528717218809236	-0.041157318163237366	-0.0379775654114865	-0.022408335394507928	0.009866984447826355	0.003528418806970579	0.02950759289209587	0.06909075166104778	0.09894723552852286	0.1093773855594215	0.059249819196143194	0.10389984466922991	0.12308092186900638	0.13788071414789255	0.10888859007021695	0.14666332443791769	0.15463168010264433	0.1477495043514388	0.16137568396147112	0.19292539960022753	0.11501920657563741	0.12984382208572792	0.09526813104096016	0.13223000715893068	0.16076243478243385	0.14660374648199376	0.13686492981346438	0.16549973415559843	0.09791622186483567	0.1731275904617598	0.1514328139978987	0.22317687853849005	0.11988912906468024	0.1343186097193823	0.09044714143021088	0.13001209455367485	0.1449970602156742	0.14854366387963575	0.12014653510572099	0.15604605219137463	0.07167662727685115	0.1479605694768356	0.12200155777459093	0.2107502013000297	0.14270927692075358	0.16314675674953832	0.10863353978987406	0.16551542593768248	0.1538260604855019	0.15147122916099137	0.16311496304789225	0.1821057265303035	0.09143089577980185	0.12730692616487121	0.14038624624347235	0.23088220616792093	0.1855141997998348	0.1721862975758121	0.1209407835814787	0.17675453718376738	0.1572098092383683	0.15371429331512615	0.1534956365510956	0.17281206583310776	0.18115176952766426	0.12900079981106743	0.1643724317398631	0.22662875486851047	0.18908859558691943	0.13762738000436864	0.14380535941253908	0.19125858523438027	0.20365206973886735	0.17587280244906428	0.19164136602941478	0.21655719917459376	0.21624212854800823	0.1666612820503553	0.17006208953436203	0.23372220441447006	0.17684196603826946	0.10510957593521192	0.13296426711964487	0.19007317486884273	0.2144497749586079	0.20110146949877522	0.19382758453592236	0.24402902784364416	0.19866989281902864	0.1494159654822223	0.16431852621704618	0.21722585875783001
2.25	0.11808031130097701	0.11806588918305844	-0.04503057843499164	-0.04939278692688964	-0.04517674445041736	-0.04431580356464099	-0.04445338450277625	-0.04045945193381234	-0.002151159137354919	0.007197060170563208	0.030585796995397596	0.056331786492803404	0.10659963316551907	0.1268077795092976	0.08387106890052048	0.1362560570101718	0.15440226776110638	0.19414471537742523	0.1318576359026919	0.14173656645099814	0.18838130031105488	0.17278601118533193	0.17106358682528772	0.22770334244996743	0.1297530936422991	0.14666428716670415	0.11443666918755152	0.15407140128905467	0.17279394799443742	0.16198293050048124	0.15470573566668183	0.18270927315262814	0.09765444661328743	0.21484576844587572	0.15525040121196793	0.24762394148275496	0.12279613204535517	0.1572627587094229	0.0942961278878483	0.16730952679553152	0.1749180357857823	0.17861984279610538	0.16049506847843104	0.18552153722608417	0.08177176059209307	0.17827342718993672	0.14126807490591115	0.23415146986765417	0.15577724108229069	0.17712054920186332	0.11967533797880098	0.19001264750420238	0.17581952247039018	0.17834015150061583	0.19452351101456294	0.19097428709818737	0.09863994061791409	0.14891407846860988	0.12704242353622958	0.2454285433909869	0.22733668931790135	0.20367150159831832	0.14743914007476616	0.21923974864032764	0.18046256691515788	0.20471423772455904	0.1851933883541404	0.20570419679289237	0.2262884373844028	0.15993525560370186	0.18841145545010768	0.2550722478496635	0.22768451187188282	0.13546661773797047	0.15057257277154718	0.22880398243827732	0.24834339922807785	0.217607819045412	0.22102863366289122	0.2262075124459078	0.2495428549712833	0.18237465913237455	0.16704230365814426	0.2627702723479686	0.20298987311391253	0.1248983820657869	0.13683332983221902	0.23228468212018932	0.23450562290509352	0.21143425363361573	0.22203476849780573	0.24916722007286612	0.23131919734757317	0.1701177354489029	0.16915987596549792	0.21993281312341356
