name	slope	intercept	baseline	phase1_start	phase1_end	phase1_slope	phase1_intercept	phase1_baseline	phase1_exclude	phase1_SNR	phase2_start	phase2_end	phase2_slope	phase2_intercept	phase2_baseline	phase2_exclude	phase2_SNR	phase3_start	phase3_end	phase3_slope	phase3_intercept	phase3_baseline	phase3_exclude	phase3_SNR	phase4_start	phase4_end	phase4_slope	phase4_intercept	phase4_baseline	phase4_exclude	phase4_SNR
A1	0.55909837494	4.37913152772	-0.102137131721	1.25	6.0	0.55909837494	4.37913152772	-0.102137131721	False	271.371183279	39.5	41.25	4.70335173674	41.4999973407	5.2260587503	True	5.36346526791
A2	0.544605893597	5.16650320716	-0.0376551640056	1.25	6.0	0.544605893597	5.16650320716	-0.0376551640056	False	149.789750026	26.5	41.25	0.0782813407588	41.2382226969	4.19266694516	False	4.15781364534
A3	0.649510822897	25.0365590144	-0.0700389044046	14.75	26.25	0.649510822897	25.0365590144	-0.0700389044046	False	698.651436581	32.5	39.25	0.0862415402641	31.5982589543	3.70249181696	True	7.4173793252
A4	0.630425001805	17.4922274478	-0.063598269121	9.75	19.0	0.630425001805	17.4922274478	-0.063598269121	False	1482.00932336	31.75	41.25	0.111369916285	40.1413004985	5.057537385	False	2.78332958818
A5			
A6			
A7	0.556119244935	25.1093947291	-0.0238815102143	14.0	26.0	0.556119244935	25.1093947291	-0.0238815102143	False	615.303887619
A8	0.774299016348	20.6147450482	-0.0191825073297	11.0	21.5	0.774299016348	20.6147450482	-0.0191825073297	False	925.669587176
A9			
A10	0.711045464583	26.3390714648	-0.0170662329803	18.0	27.25	0.711045464583	26.3390714648	-0.0170662329803	False	733.601410442
A11	0.584677495534	25.1336041755	-0.0248980090899	14.75	26.0	0.584677495534	25.1336041755	-0.0248980090899	False	862.100575904	33.0	36.25	0.42218532442	38.4097036614	3.67690981886	True	1.12625476385
A12	0.853811932196	15.8624588432	-0.0530798193224	9.25	16.75	0.853811932196	15.8624588432	-0.0530798193224	False	467.105893602
B1	0.600995303179	4.37638822392	-0.0462790400757	1.25	6.0	0.600995303179	4.37638822392	-0.0462790400757	False	225.903818482
B2	0.623493917684	5.21554026305	0.00895983997502	1.25	6.25	0.623493917684	5.21554026305	0.00895983997502	False	164.119177483	26.5	41.25	0.18093660904	41.2070158347	4.90934916869	False	4.61956013015
B3	0.571274008346	5.92504519436	0.024723287601	1.75	6.25	0.571274008346	5.92504519436	0.024723287601	False	54.5795277824	13.25	18.75	0.0114359435786	-163.078839566	-4.33071204226	True	3.18822718011	26.75	41.25	0.109738080902	31.0052606207	3.6328151049	False	21.3960857514
B4	0.645623406092	6.31046708403	0.0502518765959	0.25	7.5	0.645623406092	6.31046708403	0.0502518765959	False	239.268531577	12.5	21.5	0.0424202849873	3.5153891457	2.38065548707	True	5.6703948054	24.0	37.0	0.160180503948	31.7422799678	4.52118203173	False	18.9472917846	38.0	41.25	0.318755899251	39.5780034027	6.48178617005	True	6.30759349589
B5	0.654520223989	6.60003027777	0.0707085724739	0.5	7.75	0.654520223989	6.60003027777	0.0707085724739	False	315.657450266	31.0	41.25	0.124593929303	41.8364300497	4.56152973163	False	2.66605919312
B6	0.463874450871	4.91382130956	-0.123270057784	1.25	5.75	0.463874450871	4.91382130956	-0.123270057784	False	144.154853862	14.75	30.0	0.0597493324836	11.6947615313	2.64532669673	False	39.4513122256
B7	0.73112626696	4.45127439179	-0.0175791873372	1.25	5.1	0.73112626696	4.45127439179	-0.0175791873372	False	78.6819341865	21.25	31.5	0.157390266823	32.9351492263	4.51234194326	False	3.14640194133
B8	0.663865543762	4.47619319489	-0.0173132899857	1.0	5.75	0.663865543762	4.47619319489	-0.0173132899857	False	184.687798414	21.5	31.0	0.0947356826197	27.6575543622	3.59521935437	False	7.41659126273
B9	0.708680148731	4.22910155494	0.0107377983521	1.0	5.1	0.708680148731	4.22910155494	0.0107377983521	False	137.34381759	32.75	41.25	0.179281416067	37.8458807118	5.14455059973	False	10.3398720023
B10	0.719868432484	4.27604371667	0.0610987889664	1.0	5.1	0.719868432484	4.27604371667	0.0610987889664	False	118.233023544	21.75	28.5	0.0771643914655	32.1235539968	4.54070496696	False	1.11732152222	33.0	39.0	0.0692449194627	24.4700570765	3.76450512954	True	2.86838219358
B11	0.68454176152	3.87158247709	-0.0243739187202	1.0	5.5	0.68454176152	3.87158247709	-0.0243739187202	False	59.4318875185	29.5	33.25	0.0898048906638	24.0133987312	4.4320898361	True	3.38034930073
B12	0.785416971395	17.9837494255	0.0283974632575	10.5	19.25	0.785416971395	17.9837494255	0.0283974632575	False	1949.25396091	33.25	41.25	0.206990163887	42.8734895013	5.75324294432	True	2.45485915449
C1	0.604781061847	4.42969408995	-0.0574685046006	1.5	6.0	0.604781061847	4.42969408995	-0.0574685046006	False	258.582868691
C2	0.638466750324	5.13771802315	0.0207549013019	1.5	6.0	0.638466750324	5.13771802315	0.0207549013019	False	182.87292607	26.0	36.5	0.0125127703339	-105.749986695	0.275910080142	False	1.75415304866
C3	0.684602585796	5.20448200825	0.0449365562637	1.5	6.25	0.684602585796	5.20448200825	0.0449365562637	False	192.211417883	23.25	36.0	0.162380483016	31.9204753541	5.99549812628	False	10.0564817152
C4	0.674670033684	6.37715731507	0.0617781991831	0.0	7.75	0.674670033684	6.37715731507	0.0617781991831	False	381.920942223	14.0	21.75	0.257174763285	24.442126161	4.09521243173	True	2.2531610185	30.5	41.25	0.238950728429	40.823148605	5.12190712604	False	5.71076179388
C5	0.610739684697	6.42573484567	0.0557392503779	0.0	7.5	0.610739684697	6.42573484567	0.0557392503779	False	244.227651564	28.5	37.0	0.0463823563713	17.8636197586	2.30009075899	False	5.39225614752
C6	0.676085491742	5.61690209715	0.0766884502649	1.5	6.75	0.676085491742	5.61690209715	0.0766884502649	False	253.13439344	18.25	23.5	0.615799874894	24.3197281177	4.87022206824	False	5.06392847321	25.0	31.75	0.188146495401	27.8661507285	4.86860431628	False	9.15490405583
C7	0.717786733193	4.23435870752	0.0431586244051	1.0	5.1	0.717786733193	4.23435870752	0.0431586244051	False	57.3948448928	27.25	32.0	0.0454978704083	7.87835915094	3.18809625489	False	1.81559855416
C8	0.831852567468	4.64043153292	0.101829364771	1.25	5.0	0.831852567468	4.64043153292	0.101829364771	False	945.606765947	18.0	33.25	0.110356534539	26.9539891464	3.89949682003	False	15.3733140805
C9	0.727476525061	4.32149441551	0.0747182170723	1.0	5.1	0.727476525061	4.32149441551	0.0747182170723	False	133.363686669	33.25	41.25	0.159097822688	36.8300281981	5.35624626492	False	10.0093640292
C10	0.684630046792	4.157819638	0.0470574573539	0.5	5.25	0.684630046792	4.157819638	0.0470574573539	False	95.6740625842	24.0	41.0	0.122983741125	33.1597042037	4.98982690637	False	17.6166346051
C11	0.822687134778	4.03423880763	0.0899093966867	1.0	4.5	0.822687134778	4.03423880763	0.0899093966867	False	481.119755365	30.25	41.25	0.116860115185	40.3071661772	4.16520034046	False	4.321838422
C12	0.793021937996	17.004392096	0.033740996897	9.75	18.0	0.793021937996	17.004392096	0.033740996897	False	420.967471192	30.0	41.25	0.208139859319	43.3199395932	6.05709719522	False	1.06855875237
D1	0.669554083002	4.54344489827	-0.00601336219603	1.5	6.25	0.669554083002	4.54344489827	-0.00601336219603	False	257.147799899
D2	0.576603785521	5.36653733167	-0.00855339254721	1.5	6.0	0.576603785521	5.36653733167	-0.00855339254721	False	109.777175265	31.25	38.75	0.178410935991	41.0954531376	4.04830194747	False	2.57937603805
D3	0.703582665571	5.27738408648	0.0531707995838	1.5	6.5	0.703582665571	5.27738408648	0.0531707995838	False	349.301445801	30.75	39.5	0.10491520941	24.768115674	5.25948660903	False	15.23567059
D4	0.665936951445	6.47177458817	0.0518923543662	0.0	7.75	0.665936951445	6.47177458817	0.0518923543662	False	408.189523089	31.5	41.25	0.189384367441	41.5962903936	4.90591482911	False	4.28072189782
D5	0.684733833628	4.71581587049	-0.0223046445366	1.25	5.75	0.684733833628	4.71581587049	-0.0223046445366	False	257.151820735	13.25	35.5	0.0631031259237	17.6291393407	4.06117849851	False	24.934297473
D6	0.62595210121	5.92975849887	0.046062077517	1.5	6.5	0.62595210121	5.92975849887	0.046062077517	False	183.357541914	12.75	16.5	0.376250643075	18.8296303451	2.91103073187	True	7.35843295606	22.25	30.0	0.0595353676408	12.9547620647	2.09512294182	False	11.2906284661
