	MG1655-1	PUTR3-1_1	ygaC-1	ygaC_ybeX-1	ygaC_mpl-1	ygaC_ybeX_mpl-1	PUTR8-10_1	rpsG1_mreB-1	MG1655-2	PUTR3-1_2	ygaC-2	ygaC_ybeX-2	ygaC_mpl-2	ygaC_ybeX_mpl-2	PUTR8-10_2	rpsG1_mreB-2	MG1655-3	PUTR3-1_3	ygaC-3	ygaC_ybeX-3	ygaC_mpl-3	ygaC_ybeX_mpl-3	PUTR8-10_3	rpsG1_mreB-3	rpsG1_mreB_ybeX-1	rpsG1_mreB_mpl-1	rpsG1_mreB_ybeX_mpl-1	proV_cspC-1	proV_cspC_ybeX-1	proV_cspC_mpl-1	proV_cspC_ybeX_mpl-1	rpsG1_mreB_ybeX-2	rpsG1_mreB_mpl-2	rpsG1_mreB_ybeX_mpl-2	proV_cspC-2	proV_cspC_ybeX-2	proV_cspC_mpl-2	proV_cspC_ybeX_mpl-2	rpsG1_mreB_ybeX-3	rpsG1_mreB_mpl-3	rpsG1_mreB_ybeX_mpl-3	proV_cspC-3	proV_cspC_ybeX-3	proV_cspC_mpl-3	proV_cspC_ybeX_mpl-3
8.83903	0.17300000000000001	0.314	0.452	1.367	0.431	0.948	0.799	0.182	0.19399999999999998	0.32799999999999996	0.245	1.764	0.831	1.08	0.795	0.6859999999999999	0.2	0.273	0.534	1.65	0.637	1.545	0.893	0.821	2.165	0.335	1.618	0.249	0.693	0.605	0.733	1.5930000000000002	0.23800000000000002	2.025	0.256	0.772	0.016	0.555	1.117	0.207	1.472	0.262	0.40700000000000003	0.446	0.371
9.00587	0.17800000000000002	0.35200000000000004	0.457	1.307	0.469	0.888	0.608	0.155	0.16699999999999998	0.43200000000000005	0.348	2.065	0.672	1.183	0.703	0.8220000000000001	0.20600000000000002	0.345	0.639	1.722	0.643	1.617	0.768	0.6629999999999999	2.074	0.341	1.8530000000000002	0.28800000000000003	0.765	0.578	0.8370000000000001	1.6	0.27699999999999997	1.999	0.326	0.81	0.087	0.495	1.025	0.311	1.347	0.17	0.511	0.42	0.41
9.17251	0.12	0.22899999999999998	0.366	1.479	0.442	0.993	0.68	0.39299999999999996	0.077	0.408	0.389	2.041	0.647	1.224	0.711	0.895	0.28	0.289	0.583	1.829	0.6509999999999999	1.56	0.8759999999999999	0.868	2.1830000000000003	0.35	1.896	0.363	0.675	0.5870000000000001	0.716	1.709	0.45	2.239	0.368	0.982	0.293	0.569	1.1320000000000001	0.287	1.6840000000000002	0.212	0.586	0.364	0.486
9.33917	0.205	0.249	0.42	1.4980000000000002	0.431	0.883	0.603	0.28	0.096	0.426	0.27699999999999997	1.9269999999999998	0.536	1.3090000000000002	0.795	0.915	0.265	0.273	0.534	1.945	0.703	1.6440000000000001	0.958	0.8859999999999999	2.263	0.498	1.9780000000000002	0.38	0.759	0.768	0.897	1.6580000000000001	0.467	2.319	0.354	0.903	0.18	0.555	1.15	0.37	1.57	0.19699999999999998	0.505	0.413	0.371
9.50583	0.21	0.221	0.326	1.601	0.40299999999999997	0.953	0.7709999999999999	0.318	0.102	0.43200000000000005	0.28300000000000003	2.228	0.574	1.216	0.8009999999999999	0.887	0.369	0.44299999999999995	0.541	1.9509999999999998	0.643	1.617	0.899	0.86	2.401	0.537	1.886	0.256	0.765	0.6759999999999999	0.805	1.8940000000000001	0.539	2.326	0.359	0.8759999999999999	0.12	0.495	1.3519999999999999	0.474	1.805	0.17	0.38	0.256	0.47600000000000003
9.67257	0.21	0.221	0.457	1.47	0.469	0.888	0.6729999999999999	0.48200000000000004	0.16699999999999998	0.33399999999999996	0.184	2.065	0.672	1.413	0.703	0.8220000000000001	0.17300000000000001	0.18100000000000002	0.672	1.9509999999999998	0.61	1.551	0.866	0.958	2.4659999999999997	0.603	2.05	0.256	0.6659999999999999	0.513	0.903	1.7630000000000001	0.637	2.326	0.326	0.81	0.18600000000000003	0.593	1.254	0.409	1.871	0.17	0.5770000000000001	0.354	0.312
9.83931	0.218	0.22899999999999998	0.366	1.577	0.41	0.993	0.8109999999999999	0.39299999999999996	0.17600000000000002	0.441	0.29100000000000004	2.1719999999999997	0.647	1.3880000000000001	0.941	1.026	0.313	0.289	0.55	2.124	0.7170000000000001	1.626	0.9079999999999999	1.163	2.674	0.612	2.158	0.363	0.872	0.5870000000000001	0.847	1.9709999999999999	0.483	2.501	0.433	0.884	0.293	0.504	1.46	0.516	1.815	0.212	0.389	0.364	0.518
10.00586	0.188	0.231	0.532	1.6780000000000002	0.445	0.996	0.879	0.527	0.17800000000000002	0.41100000000000003	0.294	2.339	0.682	1.4240000000000002	0.812	1.0290000000000001	0.414	0.358	0.652	2.062	0.654	1.76	0.879	1.101	2.5789999999999997	0.616	2.161	0.301	0.777	0.59	0.85	2.0069999999999997	0.552	2.701	0.436	0.985	0.32799999999999996	0.703	1.528	0.486	2.113	0.215	0.49	0.466	0.424
10.17265	0.188	0.33	0.27	1.7109999999999999	0.41200000000000003	1.061	0.7809999999999999	0.527	0.17800000000000002	0.41100000000000003	0.359	2.569	0.682	1.325	0.845	1.094	0.316	0.358	0.5539999999999999	2.16	0.7190000000000001	1.76	0.78	1.166	2.7760000000000002	0.616	2.259	0.301	0.9079999999999999	0.6890000000000001	0.85	2.204	0.65	2.897	0.33799999999999997	0.887	0.29600000000000004	0.5720000000000001	1.463	0.38799999999999996	2.08	0.182	0.425	0.531	0.424
10.33921	0.28600000000000003	0.166	0.368	1.9069999999999998	0.41200000000000003	0.996	0.715	0.5920000000000001	0.08	0.444	0.261	2.798	0.682	1.489	0.6809999999999999	1.094	0.316	0.292	0.586	2.324	0.7190000000000001	1.858	1.075	1.264	2.9730000000000003	0.648	2.292	0.39899999999999997	0.973	0.623	0.948	2.499	0.6829999999999999	2.897	0.37	0.985	0.49200000000000005	0.67	1.8559999999999999	0.42	2.178	0.215	0.523	0.466	0.489
10.50606	0.301	0.213	0.35200000000000004	2.116	0.462	1.1420000000000001	0.862	0.7020000000000001	0.159	0.325	0.47100000000000003	2.676	0.73	1.5019999999999998	0.7929999999999999	1.1079999999999999	0.295	0.237	0.629	2.302	0.7	3.014	0.988	1.276	3.24	0.789	2.465	0.475	0.8540000000000001	0.667	0.9259999999999999	2.57	0.627	3.068	0.41600000000000004	0.868	0.11199999999999999	0.65	1.6369999999999998	0.466	2.45	0.19399999999999998	0.40399999999999997	0.44299999999999995	0.498
10.67265	0.17	0.213	0.35200000000000004	2.116	0.527	1.077	0.764	0.604	0.29	0.325	0.373	2.676	0.665	1.568	0.7929999999999999	1.305	0.295	0.368	0.531	2.53	0.732	3.145	0.988	1.537	3.3710000000000004	0.8220000000000001	2.53	0.377	0.8859999999999999	0.601	1.024	2.44	0.758	3.198	0.41600000000000004	0.966	0.275	0.6829999999999999	1.801	0.564	2.5810000000000004	0.259	0.503	0.541	0.564
10.8393	0.105	0.213	0.35200000000000004	2.182	0.298	1.1420000000000001	0.862	0.669	0.257	0.423	0.43799999999999994	2.873	0.763	1.666	0.825	1.272	0.36	0.336	0.564	2.498	0.634	3.2430000000000003	1.151	1.537	3.5669999999999997	0.92	2.759	0.344	0.985	0.765	1.122	2.767	0.726	3.198	0.253	0.868	0.373	0.6829999999999999	1.964	0.597	2.7439999999999998	0.161	0.47	0.606	0.465
11.00602	0.099	0.14300000000000002	0.413	2.372	0.425	1.268	0.792	0.794	0.382	0.384	0.33399999999999996	3.062	0.66	1.5619999999999998	0.721	1.463	0.256	0.42700000000000005	0.623	2.622	0.727	3.236	1.047	1.662	3.7230000000000003	1.012	2.654	0.33799999999999997	0.946	0.6609999999999999	1.181	2.9219999999999997	0.752	3.55	0.313	0.862	0.26899999999999996	0.743	1.893	0.591	2.574	0.28600000000000003	0.39899999999999997	0.436	0.39299999999999996
11.17272	0.17	0.24600000000000002	0.319	2.509	0.396	1.273	0.764	1.0290000000000001	0.159	0.423	0.275	3.036	0.73	1.601	0.7929999999999999	1.403	0.45799999999999996	0.368	0.466	2.792	0.7	3.2430000000000003	0.988	1.865	3.96	0.92	2.923	0.24600000000000002	1.05	0.667	1.122	2.963	0.922	3.6889999999999996	0.449	1.162	0.21	0.847	2.095	0.662	2.9730000000000003	0.35700000000000004	0.503	0.606	0.6940000000000001
11.33939	0.165	0.20800000000000002	0.34700000000000003	2.503	0.425	1.3330000000000002	0.6940000000000001	0.925	0.08800000000000001	0.384	0.36700000000000005	3.258	0.725	1.791	0.82	1.3969999999999998	0.354	0.36200000000000004	0.557	2.9819999999999998	0.6940000000000001	3.4330000000000003	1.047	2.022	4.115	1.012	3.014	0.436	1.044	0.759	1.1159999999999999	3.02	0.948	3.877	0.313	0.96	0.204	0.841	2.35	0.6890000000000001	2.966	0.155	0.562	0.40399999999999997	0.557
11.50601	0.27699999999999997	0.223	0.396	2.645	0.377	1.315	0.742	1.067	0.134	0.461	0.315	3.332	0.643	1.771	0.865	1.607	0.267	0.34	0.535	3.154	0.7070000000000001	3.4739999999999998	1.057	2.13	4.479	1.1840000000000002	3.218	0.413	1.055	0.6709999999999999	1.159	3.483	0.99	4.111000000000001	0.424	0.9740000000000001	0.34700000000000003	0.755	2.556	0.799	3.1710000000000003	0.233	0.542	0.479	0.5660000000000001
11.67272	0.134	0.276	0.385	2.891	0.39799999999999996	1.368	0.828	1.182	0.25	0.381	0.302	3.477	0.7929999999999999	1.953	0.785	1.69	0.35	0.42100000000000004	0.519	2.9739999999999998	0.758	3.5869999999999997	1.139	2.407	4.654	1.167	3.363	0.332	1.105	0.8190000000000001	1.143	3.659	1.202	4.449	0.41	1.025	0.267	0.741	2.8	0.8170000000000001	3.284	0.153	0.56	0.46299999999999997	0.451
11.8394	0.187	0.231	0.40299999999999997	3.014	0.514	1.551	0.75	1.403	0.33799999999999997	0.503	0.42200000000000004	3.6689999999999996	0.65	1.976	0.8079999999999999	1.876	0.375	0.414	0.446	3.491	0.7809999999999999	3.68	1.23	2.4330000000000003	5.013999999999999	1.26	3.522	0.35700000000000004	1.228	0.648	1.266	3.7560000000000002	1.131	4.678	0.498	1.047	0.192	0.8290000000000001	2.762	0.9059999999999999	3.475	0.34	0.583	0.325	0.5429999999999999
12.0061	0.182	0.193	0.33299999999999996	3.2689999999999997	0.509	1.6769999999999998	0.843	1.625	0.16899999999999998	0.46399999999999997	0.35100000000000003	3.8569999999999998	0.743	2.068	0.802	2.066	0.271	0.34299999999999997	0.5379999999999999	3.7119999999999997	0.9059999999999999	3.673	1.224	2.72	5.2989999999999995	1.449	3.613	0.449	1.254	0.773	1.39	4.238	1.287	5.192	0.32899999999999996	1.042	0.38299999999999995	0.823	2.82	0.9	3.696	0.23600000000000002	0.479	0.41700000000000004	0.569
12.17286	0.17	0.24600000000000002	0.41700000000000004	3.326	0.527	1.5019999999999998	0.862	1.651	0.257	0.423	0.373	3.886	0.73	2.0909999999999997	0.9229999999999999	2.024	0.295	0.368	0.564	3.839	0.7979999999999999	3.832	1.2819999999999998	2.846	5.693	1.5090000000000001	3.806	0.344	1.3769999999999998	0.765	1.3840000000000001	4.303999999999999	1.412	5.39	0.318	0.998	0.406	0.7809999999999999	3.273	1.022	3.9219999999999997	0.19399999999999998	0.47	0.41	0.564
12.33952	0.245	0.223	0.429	3.592	0.442	1.739	0.873	1.883	0.33	0.461	0.413	4.245	0.8059999999999999	2.294	0.963	2.3569999999999998	0.365	0.503	0.535	3.905	0.7070000000000001	3.8	1.155	3.011	5.686	1.4780000000000002	4.099	0.511	1.349	0.835	1.3869999999999998	4.658	1.577	5.645	0.391	1.17	0.282	0.9179999999999999	3.502	1.092	4.1819999999999995	0.266	0.47600000000000003	0.381	0.5329999999999999
12.50621	0.375	0.321	0.299	3.885	0.54	1.7719999999999998	0.84	1.916	0.33	0.363	0.413	4.833	0.8059999999999999	2.359	0.8	2.39	0.33299999999999996	0.43700000000000006	0.535	4.166	0.9359999999999999	3.898	1.155	3.239	6.3389999999999995	1.6740000000000002	4.295	0.446	1.3159999999999998	0.6709999999999999	1.3869999999999998	4.9510000000000005	1.577	5.938	0.391	1.072	0.38	0.9179999999999999	3.763	1.2229999999999999	4.346	0.331	0.542	0.479	0.631
12.67298	0.301	0.213	0.35200000000000004	4.111000000000001	0.527	1.861	0.862	2.108	0.192	0.423	0.275	4.802	0.861	2.418	0.7929999999999999	2.7110000000000003	0.295	0.434	0.629	4.493	0.929	3.963	1.2819999999999998	3.3689999999999998	6.773	1.901	4.591	0.344	1.5730000000000002	0.8959999999999999	1.58	5.382999999999999	1.936	6.6	0.449	1.0959999999999999	0.373	0.879	4.025	1.251	4.6739999999999995	0.19399999999999998	0.568	0.44299999999999995	0.662
12.83957	0.172	0.183	0.42200000000000004	4.104	0.5329999999999999	1.9269999999999998	0.866	2.069	0.223	0.387	0.34	5.212999999999999	0.7979999999999999	2.5780000000000003	0.856	2.805	0.161	0.395	0.59	4.742	0.797	4.083	1.341	3.62	7.14	2.055	4.6739999999999995	0.33799999999999997	1.405	0.825	1.6380000000000001	5.982	1.795	6.936	0.285	1.129	0.273	0.909	4.3389999999999995	1.3769999999999998	5.215	0.322	0.46799999999999997	0.371	0.7190000000000001
13.00618	0.179	0.223	0.331	4.538	0.605	2.066	0.938	2.242	0.16699999999999998	0.5589999999999999	0.348	5.257000000000001	0.904	2.5869999999999997	0.898	2.912	0.33299999999999996	0.43700000000000006	0.535	5.047	0.903	4.192	1.416	3.957	7.612	2.1630000000000003	5.045	0.348	1.61	0.6709999999999999	1.746	6.093999999999999	1.969	7.047999999999999	0.293	1.3330000000000002	0.282	0.951	4.546	1.386	5.325	0.233	0.542	0.414	0.631
13.17294	0.247	0.29100000000000004	0.39899999999999997	4.705	0.509	2.036	0.941	2.441	0.235	0.49700000000000005	0.41600000000000004	5.522	0.9390000000000001	2.688	0.77	3.013	0.271	0.539	0.5379999999999999	5.149	0.938	4.391	1.42	4.059	8.302	2.265	5.539	0.35100000000000003	1.7109999999999999	0.773	1.75	6.392	2.168	7.64	0.42700000000000005	1.238	0.44799999999999995	1.0190000000000001	5.105	1.4869999999999999	5.59	0.171	0.545	0.384	0.634
13.33958	0.28800000000000003	0.233	0.406	5.336	0.5489999999999999	2.273	1.046	2.8110000000000004	0.341	0.408	0.424	5.926	1.012	2.991	0.909	3.218	0.28	0.516	0.6459999999999999	5.585	1.012	4.5	1.56	4.364	8.937999999999999	2.537	5.78	0.32799999999999996	1.819	0.7490000000000001	1.858	6.961	2.2769999999999997	8.406	0.304	1.181	0.163	1.061	5.346	1.725	6.026	0.245	0.5529999999999999	0.623	0.677
13.50619	0.272	0.28300000000000003	0.327	5.542000000000001	0.535	2.386	1.064	2.888	0.42200000000000004	0.488	0.408	6.3260000000000005	0.9309999999999999	3.103	0.9570000000000001	3.428	0.22899999999999998	0.431	0.626	6.05	1.028	4.511	1.54	4.439	9.396	2.515	5.917999999999999	0.341	1.93	0.665	1.739	7.357	2.549	8.93	0.28800000000000003	1.262	0.341	1.043	5.517	1.6740000000000002	6.457999999999999	0.22699999999999998	0.536	0.47200000000000003	0.657
13.67296	0.247	0.226	0.33299999999999996	5.7170000000000005	0.607	2.4930000000000003	1.169	3.127	0.267	0.46399999999999997	0.41600000000000004	6.926	1.037	3.2760000000000002	0.998	3.7960000000000003	0.271	0.539	0.636	6.063	1.004	4.783	1.811	4.744	10.065	2.852	6.551	0.318	2.037	0.773	1.9780000000000002	8.024	2.658	9.762	0.32899999999999996	1.368	0.187	1.15	5.8229999999999995	1.781	6.928	0.268	0.642	0.384	0.732
13.83959	0.285	0.231	0.534	6.279	0.71	2.596	1.1420000000000001	3.33	0.24	0.503	0.552	7.196000000000001	1.042	3.511	1.102	4.032	0.342	0.512	0.61	6.593	1.107	4.921	1.655	5.242000000000001	10.663	3.023	6.919	0.521	2.207	0.6809999999999999	2.181	8.361	3.123	10.622	0.43200000000000005	1.537	0.258	1.319	6.485	1.9180000000000001	7.557	0.27399999999999997	0.583	0.391	0.772
14.00627	0.19	0.299	0.43799999999999994	6.479	0.745	2.795	1.177	3.562	0.243	0.408	0.424	7.69	1.24	3.4810000000000003	1.072	4.231	0.28	0.614	0.613	6.989	1.143	5.088	1.952	5.343999999999999	11.453	3.3539999999999996	7.446000000000001	0.361	2.145	0.684	2.1519999999999997	9.215	3.029	11.052	0.337	1.3769999999999998	0.359	1.2570000000000001	7.24	2.085	7.757999999999999	0.27699999999999997	0.684	0.49200000000000005	0.873
14.17303	0.245	0.223	0.494	6.92	0.736	2.98	1.265	3.9389999999999996	0.23199999999999998	0.396	0.544	8.259	1.034	3.762	1.1909999999999998	4.446000000000001	0.33299999999999996	0.535	0.698	7.233	1.229	5.301	1.906	5.915	12.344000000000001	3.305	7.917000000000001	0.413	2.099	0.737	2.2359999999999998	9.781	3.307	11.715	0.424	1.5290000000000001	0.34700000000000003	1.245	7.353	2.333	8.457	0.266	0.64	0.479	0.8590000000000001
14.33973	0.36700000000000005	0.281	0.39	7.365	0.696	3.1660000000000004	1.3219999999999998	4.058	0.158	0.55	0.405	8.539	1.385	3.98	1.28	4.794	0.258	0.428	0.688	8.068	1.318	5.518	1.9280000000000002	6.098	12.913	3.5869999999999997	8.392000000000001	0.40299999999999997	2.481	0.662	2.225	10.613	3.295	11.795	0.38299999999999995	1.455	0.33799999999999997	1.203	7.959	2.323	8.737	0.22399999999999998	0.631	0.469	0.816
14.50643	0.195	0.337	0.41	7.892	0.815	3.4219999999999997	1.476	4.419	0.281	0.61	0.528	9.301	1.344	4.239	1.3719999999999999	5.12	0.28600000000000003	0.522	0.7170000000000001	8.371	1.443	5.651	2.253	6.561	14.21	3.852	8.729	0.33399999999999996	2.609	0.6579999999999999	2.485	10.991	3.6239999999999997	13.350999999999999	0.506	1.6440000000000001	0.266	1.328	8.622	2.5810000000000004	9.891	0.28300000000000003	0.5589999999999999	0.498	0.88
14.67302	0.162	0.304	0.41	8.742	0.9129999999999999	3.4219999999999997	1.574	4.615	0.183	0.512	0.528	9.823	1.409	4.435	1.405	5.382000000000001	0.28600000000000003	0.555	0.619	9.155	1.345	6.044	2.351	6.79	15.027000000000001	4.211	9.416	0.33399999999999996	2.642	0.6579999999999999	2.485	11.808	3.853	14.265999999999998	0.506	1.578	0.266	1.426	9.243	2.679	10.447000000000001	0.251	0.5920000000000001	0.433	0.7490000000000001
14.83973	0.335	0.281	0.42200000000000004	9.387	0.8270000000000001	3.688	1.681	5.004	0.321	0.485	0.43799999999999994	10.039	1.4180000000000001	4.47	1.476	5.544	0.35600000000000004	0.6890000000000001	0.688	9.112	1.579	6.17	2.254	7.207000000000001	16.304000000000002	4.37	9.631	0.33799999999999997	2.7089999999999996	0.76	2.714	13.059000000000001	4.078	15.642999999999999	0.415	1.5530000000000002	0.273	1.594	9.883	3.0069999999999997	10.661	0.322	0.6629999999999999	0.502	0.914
15.00637	0.26899999999999996	0.313	0.52	9.777999999999999	0.892	3.884	1.844	5.265	0.321	0.485	0.43799999999999994	10.43	1.4180000000000001	4.894	1.476	6.0329999999999995	0.35600000000000004	0.624	0.688	10.415999999999999	1.6119999999999999	6.3660000000000005	2.515	7.7620000000000005	17.445	4.696000000000001	10.642000000000001	0.33799999999999997	2.905	0.76	2.6489999999999996	13.613	4.306	16.328	0.48100000000000004	1.8130000000000002	0.24	1.431	10.307	2.9419999999999997	11.835	0.322	0.565	0.40399999999999997	0.914
15.17317	0.262	0.40299999999999997	0.513	10.057	1.113	4.07	1.869	5.481	0.248	0.47600000000000003	0.495	11.652999999999999	1.54	4.948	1.663	6.25	0.315	0.679	0.809	10.694	1.7009999999999998	6.647	2.7	8.204	19.215999999999998	4.781000000000001	11.18	0.39399999999999996	2.992	0.816	2.8989999999999996	14.767000000000001	4.75	17.546	0.40700000000000003	1.7069999999999999	0.36200000000000004	1.52	10.943	3.127	12.665999999999999	0.215	0.524	0.39399999999999996	1.002
15.33982	0.36700000000000005	0.379	0.48700000000000004	10.887	0.99	4.373	2.04	5.982	0.223	0.55	0.405	12.387	1.646	5.611000000000001	1.867	6.523	0.324	0.624	0.7859999999999999	11.525	1.71	6.888	2.907	8.218	20.576	5.153	11.751	0.40299999999999997	3.068	0.76	2.91	16.026	5.056	19.067	0.318	1.7480000000000002	0.273	1.6269999999999998	12.100999999999999	3.3989999999999996	13.433	0.257	0.6629999999999999	0.40399999999999997	1.045
15.50647	0.147	0.386	0.494	12.044	1.0290000000000001	4.546	2.178	6.289	0.23199999999999998	0.5589999999999999	0.446	13.610999999999999	1.6540000000000001	5.72	1.8769999999999998	7.057	0.267	0.601	0.698	12.161	1.719	7.292000000000001	3.2110000000000003	8.982999999999999	21.775	5.459	13.040999999999999	0.348	3.437	0.737	3.247	17.124000000000002	5.2	20.559	0.391	1.855	0.249	1.8969999999999998	12.999	3.605	14.364	0.233	0.77	0.479	1.055
15.6731	0.139	0.41100000000000003	0.52	12.42	1.185	4.895	2.366	6.406000000000001	0.256	0.55	0.601	13.887	1.646	6.035	1.965	7.24	0.324	0.754	0.884	12.634	1.775	7.475	3.363	9.652999999999999	23.837	5.642	13.708	0.436	3.687	0.76	3.464	18.081	5.4479999999999995	21.546	0.38299999999999995	1.911	0.175	1.8880000000000001	13.34	3.627	15.292	0.159	0.565	0.371	1.11
15.83983	0.239	0.479	0.588	13.338	1.09	5.159	2.369	6.997999999999999	0.161	0.586	0.5379999999999999	14.709000000000001	1.7469999999999999	6.495	2.164	7.537999999999999	0.327	0.725	0.8220000000000001	13.422	1.974	7.773	3.432	10.18	24.694000000000003	5.972	14.66	0.439	3.6260000000000003	0.763	3.86	19.524	5.55	23.315	0.386	2.045	0.374	2.119	14.748	3.99	16.342	0.325	0.731	0.40700000000000003	1.113
16.00645	0.28	0.42200000000000004	0.49700000000000005	14.073	1.227	5.462999999999999	2.7030000000000003	7.5329999999999995	0.235	0.66	0.612	15.38	2.016	6.932	2.271	8.007	0.368	0.767	0.897	14.909	2.016	8.112	3.737	10.652999999999999	26.68	6.345	15.984000000000002	0.514	3.637	0.74	3.839	21.114	6.249	25.659000000000002	0.42700000000000005	2.25	0.285	2.096	15.877	4.164	16.851	0.33399999999999996	0.74	0.41700000000000004	1.222
16.17311	0.179	0.419	0.429	14.818	1.258	5.949	2.798	7.724	0.264	0.69	0.609	16.744	1.9480000000000002	7.221	2.366	8.492	0.365	0.764	0.828	15.718	2.274	8.63	3.929	11.887	27.355	6.732	16.727999999999998	0.348	4.09	0.737	4.357	23.129	6.3420000000000005	27.412	0.5870000000000001	2.246	0.38	2.093	16.98	4.552	18.737000000000002	0.266	0.672	0.512	1.218
16.33987	0.285	0.49200000000000005	0.534	16.24	1.3630000000000002	6.254	3.036	8.196	0.33799999999999997	0.764	0.65	17.777	2.0540000000000003	7.266	2.6039999999999996	9.192	0.375	0.8390000000000001	1.002	16.913	2.283	9.199	4.235	11.512	27.776	7.0729999999999995	17.924	0.455	4.33	0.746	4.369	24.233	6.356	27.831999999999997	0.33399999999999996	2.3209999999999997	0.192	2.233	18.078	4.792	19.869	0.17600000000000002	0.6809999999999999	0.391	1.229
16.50661	0.23199999999999998	0.406	0.515	17.038	1.409	6.518	3.208	8.679	0.413	0.642	0.66	18.569000000000003	2.293	7.917999999999999	2.7089999999999996	9.676	0.252	0.715	0.975	18.195999999999998	2.258	9.683	4.529	12.837	29.785	7.327999999999999	18.944000000000003	0.429	4.658	0.6559999999999999	4.533	25.954	7.167000000000001	29.711	0.312	2.492	0.235	2.273	19.815	4.8260000000000005	20.656999999999996	0.251	0.723	0.3	1.429
16.67322	0.26899999999999996	0.47600000000000003	0.618	18.779	1.4140000000000001	7.08	3.475	9.568999999999999	0.223	0.6809999999999999	0.601	20.116	2.233	8.644	3.1069999999999998	10.305	0.324	0.754	0.982	19.776	2.46	9.986	4.928999999999999	13.469000000000001	30.881	7.598	19.839000000000002	0.40299999999999997	4.763999999999999	0.727	5.03	26.755	7.372000000000001	30.971	0.318	2.4330000000000003	0.24	2.377	21.46	5.3229999999999995	22.955	0.42	0.7290000000000001	0.371	1.403
16.83983	0.187	0.49200000000000005	0.599	19.31	1.6569999999999998	7.43	3.5580000000000003	9.861	0.273	0.764	0.65	21.5	2.511	9.03	3.1919999999999997	10.955	0.244	0.8390000000000001	0.9359999999999999	19.428	2.577	10.408	5.084	14.419	30.552	8.314	22.105	0.35700000000000004	5.081	0.779	5.545	27.89	7.727	32.013000000000005	0.43200000000000005	2.452	0.35600000000000004	2.6910000000000003	22.879	5.445	24.636999999999997	0.242	0.779	0.325	1.425
17.00651	0.28	0.519	0.595	20.732	1.619	7.9110000000000005	4.0089999999999995	10.634	0.267	0.7909999999999999	0.645	22.366	2.6689999999999996	9.478	3.4139999999999997	11.402000000000001	0.434	0.93	1.126	22.123	2.734	11.017999999999999	5.63	15.288	32.196	8.761000000000001	23.753	0.449	5.4	0.87	5.732	30.09	8.37	33.852	0.39399999999999996	2.543	0.285	2.717	25.017	6.122000000000001	25.991	0.33399999999999996	0.838	0.515	1.614
17.17325	0.342	0.484	0.5920000000000001	21.41	1.845	8.103	4.332	10.923	0.264	0.853	0.642	24.675	2.6660000000000004	10.387	3.574	12.311	0.267	0.927	1.122	22.898000000000003	2.7960000000000003	11.6	5.757000000000001	16.293	31.761	9.113999999999999	24.43	0.446	5.559	0.769	6.021	30.57	8.561	33.611999999999995	0.391	3.03	0.38	2.778	26.738000000000003	6.086	28.070999999999998	0.233	0.835	0.512	1.545
17.33998	0.147	0.517	0.625	23.041999999999998	1.845	8.625	4.561	12.065	0.264	0.8859999999999999	0.674	26.176	2.764	10.648	3.802	12.767999999999999	0.33299999999999996	1.025	1.122	23.975	2.8939999999999997	11.796	6.279	17.076	32.283	9.441	27.366999999999997	0.413	6.081	0.769	6.348	31.255	9.344	33.417	0.195	2.997	0.249	3.17	27.521	6.412000000000001	29.833000000000002	0.266	0.737	0.414	1.806
17.50664	0.345	0.617	0.725	25.171999999999997	1.848	9.054	4.76	12.593	0.267	0.889	0.84	27.000999999999998	2.963	11.273	4.295	13.132	0.23800000000000002	0.963	1.2229999999999999	26.693	3.1910000000000003	12.878	6.642	18.813	32.49	9.609	28.421	0.41600000000000004	6.15	0.838	6.417000000000001	32.408	9.415	34.211	0.42700000000000005	3.033	0.252	3.2060000000000004	29.26	6.513999999999999	31.769000000000002	0.268	0.675	0.48200000000000004	1.744
17.67328	0.252	0.59	0.73	26.820999999999998	2.016	9.943999999999999	5.3870000000000005	13.127	0.24	0.993	0.7809999999999999	29.828000000000003	3.0669999999999997	12.002	4.401	14.384	0.27699999999999997	1.068	1.23	28.115	3.23	13.216	7.337000000000001	19.742	31.336	10.436	30.008000000000003	0.455	6.779	0.877	7.242999999999999	32.135999999999996	10.111	34.56	0.33399999999999996	3.301	0.29	3.3110000000000004	30.815	6.817	33.39	0.27399999999999997	0.8440000000000001	0.423	2.013
17.8401	0.252	0.623	0.795	28.487	2.081	10.335999999999999	5.55	14.27	0.33799999999999997	0.862	0.879	29.926	3.263	13.014000000000001	4.76	15.331	0.27699999999999997	1.133	1.23	29.616999999999997	3.491	13.804	7.5329999999999995	21.212	31.826	11.187999999999999	32.327	0.455	7.0729999999999995	0.975	7.635	32.821999999999996	10.536	34.168	0.43200000000000005	3.431	0.258	3.4739999999999998	31.958000000000002	7.2410000000000005	34.663000000000004	0.27399999999999997	0.779	0.391	2.045
18.00675	0.179	0.615	0.69	30.483	2.1390000000000002	11.269	6.192	15.263	0.33	0.951	0.87	32.996	3.319	13.422	5.2379999999999995	16.096	0.33299999999999996	1.058	1.22	33.178000000000004	3.383	14.472000000000001	8.465	22.428	32.251	11.366	33.861999999999995	0.413	7.027	0.9329999999999999	8.175	32.985	11.302	35.277	0.326	3.585	0.34700000000000003	3.888	32.71	7.75	35.185	0.233	0.868	0.414	2.1319999999999997
