name	slope	intercept	baseline	phase1_start	phase1_end	phase1_slope	phase1_intercept	phase1_baseline	phase1_exclude	phase1_SNR	phase2_start	phase2_end	phase2_slope	phase2_intercept	phase2_baseline	phase2_exclude	phase2_SNR	phase3_start	phase3_end	phase3_slope	phase3_intercept	phase3_baseline	phase3_exclude	phase3_SNR	phase4_start	phase4_end	phase4_slope	phase4_intercept	phase4_baseline	phase4_exclude	phase4_SNR
A1	0.323444537501	12.1228572621	-0.0133544690183	0.0	9.5	0.323444537501	12.1228572621	-0.0133544690183	False	98.7188750681
A2			
A3	0.398877329081	34.8796778337	-0.0846614822507	22.25	30.75	0.398877329081	34.8796778337	-0.0846614822507	False	81.2050896136	39.25	45.75	0.216066158851	58.1576307306	0.349803915654	True	1.91608334359
A4			
A5			
A6			
A7			
A8	0.443568067232	31.1209441065	-0.11920634633	19.25	29.25	0.443568067232	31.1209441065	-0.11920634633	False	51.8213606135	36.0	40.75	0.0150387641206	4.82985352145	-0.918086488027	True	5.9757447378
A9			
A10	0.496205498478	27.9602376472	-0.142822323448	20.0	26.5	0.496205498478	27.9602376472	-0.142822323448	False	74.4095726399	33.0	40.0	0.202198212115	47.4162874319	0.645898211619	False	11.2703218398
A11			
A12			
B1	0.422410235027	10.1847339424	-0.0165937102651	2.0	10.5	0.422410235027	10.1847339424	-0.0165937102651	False	349.257483113	16.75	22.5	0.228203238324	25.0221491694	1.9281387738	True	9.71152728443
B2	0.531135382721	7.13075387188	-0.0444703527947	0.25	5.75	0.531135382721	7.13075387188	-0.0444703527947	False	384.214140183
B3	0.552207431924	8.39049742292	-0.0288132992085	2.0	6.75	0.552207431924	8.39049742292	-0.0288132992085	False	227.638199359	12.25	18.25	0.0823103749634	28.9208172779	0.462261542255	False	17.2762970371
B4	0.599486861721	7.59257149193	-0.0596697679323	0.25	6.0	0.599486861721	7.59257149193	-0.0596697679323	False	216.068418978	11.75	15.0	0.412476446117	19.9730267057	0.649816033589	True	4.09495509827
B5	0.541471105839	7.33082437001	-0.0919500317546	0.0	5.25	0.541471105839	7.33082437001	-0.0919500317546	False	143.212898025
B6	0.389402570456	9.00211150053	-0.0911202937422	1.5	8.5	0.389402570456	9.00211150053	-0.0911202937422	False	244.46300201	15.5	19.5	0.198146680948	23.3680271187	1.34920003535	True	10.634572091
B7	0.549079348822	8.37737730613	-0.0239266924238	2.0	6.75	0.549079348822	8.37737730613	-0.0239266924238	False	167.14964668
B8	0.470635092957	8.16468480707	-0.0911627718662	0.0	7.0	0.470635092957	8.16468480707	-0.0911627718662	False	251.975926727	13.5	20.5	0.0666064574234	34.1312959288	0.632903049614	False	4.45263156008
B9	0.445313882728	7.97508180041	-0.097516503949	0.0	6.75	0.445313882728	7.97508180041	-0.097516503949	False	265.607315502	13.25	23.0	0.103185394068	33.5497287442	0.723455372742	False	19.7924303638
B10			
B11			
B12	0.531600789407	16.0062238525	-0.104426024321	3.75	15.0	0.531600789407	16.0062238525	-0.104426024321	False	489.657635142	21.5	28.0	0.190051553845	33.8661639541	0.902848490186	True	18.388417757
C1	0.401707391784	10.4619774074	-0.0584485304025	2.0	11.0	0.401707391784	10.4619774074	-0.0584485304025	False	190.134257587	18.5	21.25	0.416338344933	23.2962288754	1.90528361802	True	8.61791404958
C2	0.524759550775	9.2685798733	-0.056055546563	1.75	8.0	0.524759550775	9.2685798733	-0.056055546563	False	420.312929343
C3	0.531210309306	9.04479443782	-0.0521236973301	1.75	7.25	0.531210309306	9.04479443782	-0.0521236973301	False	218.971023449
C4	0.604491712683	8.0731744918	-0.0779776447489	1.75	6.5	0.604491712683	8.0731744918	-0.0779776447489	False	376.181257895	12.75	17.5	0.0099041424993	-90.3586444538	-2.14607668067	False	21.5394752063
C5	0.57779552641	7.52652620544	-0.063006675582	0.75	5.5	0.57779552641	7.52652620544	-0.063006675582	False	142.728961331	12.75	17.5	0.0256105939986	12.6887398727	-0.251221129656	False	9.97848965945
C6	0.408217934539	8.78812344624	-0.0732907977703	1.75	8.5	0.408217934539	8.78812344624	-0.0732907977703	False	601.782228537
C7	0.531246704597	8.24895698904	-0.050535481434	1.75	6.75	0.531246704597	8.24895698904	-0.050535481434	False	164.788459315	12.0	21.5	0.0654394210791	31.5134658561	0.435368557404	False	19.6745649018
