name	slope	intercept	baseline	phase1_start	phase1_end	phase1_slope	phase1_intercept	phase1_baseline	phase1_exclude	phase1_SNR	phase2_start	phase2_end	phase2_slope	phase2_intercept	phase2_baseline	phase2_exclude	phase2_SNR	phase3_start	phase3_end	phase3_slope	phase3_intercept	phase3_baseline	phase3_exclude	phase3_SNR	phase4_start	phase4_end	phase4_slope	phase4_intercept	phase4_baseline	phase4_exclude	phase4_SNR
A1	0.763947420706	23.2283699457	2.03750505918	2.25	10.5	0.219200206571	10.1693607467	-0.197883297693	False	4.1625237802	17.75	21.75	0.763947420706	23.2283699457	2.03750505918	False	9.10785990235
A2	0.463122339104	7.42781985526	-0.0352558978011	1.5	6.5	0.463122339104	7.42781985526	-0.0352558978011	False	229.077357424	13.5	18.0	0.0772561580808	21.4612174374	0.715879245432	True	10.4717642196
A3			
A4	0.348594585182	8.42840448583	-0.151584249116	1.75	8.0	0.348594585182	8.42840448583	-0.151584249116	False	129.764890363	15.5	20.75	0.308992665101	24.9823479845	1.29710612026	False	7.60077514937
A5			
A6			
A7			
A8			
A9			
A10			
A11			
A12			
B1	0.429425164	9.87738113878	-0.00201199016302	1.5	10.5	0.429425164	9.87738113878	-0.00201199016302	False	218.904732086	17.0	23.5	0.118423805686	23.7187360809	1.62156197603	True	13.1658155666
B2	0.468570557904	7.85667224027	-0.0431619799651	2.0	7.0	0.468570557904	7.85667224027	-0.0431619799651	False	460.050451319	11.5	15.25	0.0983284047813	20.3094553011	0.711402661002	True	9.3341258848
B3	0.483842030736	7.91416355286	-0.0917082811822	2.0	6.75	0.483842030736	7.91416355286	-0.0917082811822	False	528.999454601	12.75	17.75	0.150791071662	23.862430295	0.869290557375	False	16.4376653515
B4	0.406847288611	8.24808095698	-0.131387768553	1.75	7.5	0.406847288611	8.24808095698	-0.131387768553	False	103.197726711
B5	0.407029804817	8.29403173784	-0.136093463272	1.75	7.75	0.407029804817	8.29403173784	-0.136093463272	False	119.206711346	14.5	21.25	0.194230213328	26.722787072	1.19482383654	False	9.63877205596
B6	0.44193810094	7.86090462686	-0.0757920490282	0.75	8.0	0.44193810094	7.86090462686	-0.0757920490282	False	1009.19934691	15.0	20.0	0.207201146294	22.2953658227	1.72784910176	True	7.01905517343
B7	0.26041447899	10.9785709745	-0.154752926481	1.75	10.25	0.26041447899	10.9785709745	-0.154752926481	False	173.308918401	16.5	23.25	0.29408380237	26.6900483194	1.06324291821	False	24.3282775747
B8	0.491039271489	9.97873227857	-0.056019104352	1.75	9.5	0.491039271489	9.97873227857	-0.056019104352	False	524.6893699	23.5	28.25	0.549081521114	31.9099014059	1.76348148111	True	1.12914235553
B9	0.398579432802	8.6304011026	-0.129427774291	2.0	9.0	0.398579432802	8.6304011026	-0.129427774291	False	169.475068976
B10	0.329215112282	7.80638248885	-0.185811891086	1.75	8.25	0.329215112282	7.80638248885	-0.185811891086	False	234.334221893
B11			
B12			
C1	0.424248153981	10.2138979527	-0.0615208321556	2.0	10.5	0.424248153981	10.2138979527	-0.0615208321556	False	296.506419329	17.5	25.0	0.131797446018	24.5161055154	1.5717063646	False	28.227557086
C2	0.491370479224	7.60680776741	-0.0733984427876	1.75	6.75	0.491370479224	7.60680776741	-0.0733984427876	False	467.964291064
C3	0.453884169073	8.32621131137	-0.113609422346	1.5	7.25	0.453884169073	8.32621131137	-0.113609422346	False	443.651003613	13.0	17.25	0.100183941262	22.9173436736	0.633912116717	True	11.8919718392
C4	0.442196392138	8.09880241013	-0.124587817448	1.5	7.25	0.442196392138	8.09880241013	-0.124587817448	False	109.04421176	15.25	19.75	0.035993006621	13.7909955354	0.17383962854	True	15.3493345056
C5	0.407208416336	8.32530954452	-0.129984940638	2.0	7.75	0.407208416336	8.32530954452	-0.129984940638	False	115.327404175	15.0	22.75	0.0612591987687	26.0141182883	0.770920613532	False	11.398914122
C6	0.441043890199	7.30941585963	-0.0707592790388	1.5	7.25	0.441043890199	7.30941585963	-0.0707592790388	False	317.556604708	14.75	20.0	0.0739089788405	18.4251850087	1.19008918603	False	12.3699330455
C7	0.437764627408	8.93760324342	-0.094047650585	1.5	8.75	0.437764627408	8.93760324342	-0.094047650585	False	210.28201925	16.5	22.0	0.546148169769	23.8686368228	1.68310013808	False	14.522271773
C8	0.466613022306	10.278797294	-0.0842898323104	1.25	10.0	0.466613022306	10.278797294	-0.0842898323104	False	784.733427689
C9	0.474508881779	9.67420179294	-0.0716644289422	1.75	9.25	0.474508881779	9.67420179294	-0.0716644289422	False	570.714067754	17.0	24.25	0.108485630735	29.2472775792	1.12326502259	False	10.3648276105
C10	0.360057888351	8.35708983733	-0.180429424329	2.0	8.5	0.360057888351	8.35708983733	-0.180429424329	False	212.759397986	14.25	20.5	0.356054492302	23.0069216082	1.61361027013	False	15.8546677028
