name	slope	intercept	baseline	phase1_start	phase1_end	phase1_slope	phase1_intercept	phase1_baseline	phase1_exclude	phase1_SNR	phase2_start	phase2_end	phase2_slope	phase2_intercept	phase2_baseline	phase2_exclude	phase2_SNR	phase3_start	phase3_end	phase3_slope	phase3_intercept	phase3_baseline	phase3_exclude	phase3_SNR	phase4_start	phase4_end	phase4_slope	phase4_intercept	phase4_baseline	phase4_exclude	phase4_SNR
A1	0.142106085929	23.6077185671	-0.117819193997	4.0	31.5	0.142106085929	23.6077185671	-0.117819193997	False	1039.27509766
A2	0.329126379209	9.41938260497	-0.0283290249702	0.0	13.0	0.329126379209	9.41938260497	-0.0283290249702	False	580.43738504
A3			
A4			
A5			
A6			
A7			
A8			
A9			
A10			
A11			
A12			
B1	0.179678582593	13.3947032479	-0.155468100351	2.0	20.5	0.179678582593	13.3947032479	-0.155468100351	False	508.14472768
B2	0.310916462915	9.59483096612	-0.0688199671721	0.5	14.25	0.310916462915	9.59483096612	-0.0688199671721	False	598.88201459
B3	0.129970660347	15.7572064629	-0.135677532705	0.0	24.0	0.129970660347	15.7572064629	-0.135677532705	False	640.04037407
B4	0.313689399511	10.5827686005	-0.0349510648119	0.0	15.0	0.313689399511	10.5827686005	-0.0349510648119	False	793.64079331
B5	0.304871232035	10.6483526843	-0.0177128664203	0.75	15.0	0.304871232035	10.6483526843	-0.0177128664203	False	512.460322393
B6	0.339217712736	9.29295888384	-0.0479657110355	0.0	13.0	0.339217712736	9.29295888384	-0.0479657110355	False	360.962990348
B7	0.325586791574	10.3469236074	-0.0128673230402	0.0	14.5	0.325586791574	10.3469236074	-0.0128673230402	False	569.406156303
B8	0.313940679761	10.0963870313	-0.0205395374066	0.5	14.75	0.313940679761	10.0963870313	-0.0205395374066	False	645.400308812
B9	0.33115246472	9.99022096115	-0.0182440555113	0.0	14.0	0.33115246472	9.99022096115	-0.0182440555113	False	800.857859344
B10	0.344350671613	10.1453185332	-0.0111317883113	0.5	14.0	0.344350671613	10.1453185332	-0.0111317883113	False	1434.80216307
B11	0.0326917187874	35.7617985293	-0.291803713466	0.0	7.5	0.137866391191	21.3821836177	-0.0331733787095	True	8.44348500708	12.5	41.25	0.0326917187874	35.7617985293	-0.291803713466	False	218.551107546
B12	0.2206823398	10.4195171805	-0.100926138124	0.0	17.5	0.2206823398	10.4195171805	-0.100926138124	False	904.015671034
C1	0.184533374372	13.6702723228	-0.141900853023	0.0	20.5	0.184533374372	13.6702723228	-0.141900853023	False	395.135603635
C2	0.314187519492	10.5257585153	-0.0462329496769	0.25	15.0	0.314187519492	10.5257585153	-0.0462329496769	False	899.485115614
C3	0.139542816507	16.2720553616	-0.117579460132	0.0	24.5	0.139542816507	16.2720553616	-0.117579460132	False	1029.40084235
C4	0.314985651942	10.5646715257	-0.0435160465415	0.0	14.75	0.314985651942	10.5646715257	-0.0435160465415	False	605.354592786
C5	0.296502122203	10.6446829751	-0.0417092639989	0.75	15.25	0.296502122203	10.6446829751	-0.0417092639989	False	633.760818171
C6	0.321486032514	10.0494792089	-0.0319114677648	0.0	14.25	0.321486032514	10.0494792089	-0.0319114677648	False	746.747203738
C7	0.314656032963	10.6716878142	-0.0303050167331	0.5	15.0	0.314656032963	10.6716878142	-0.0303050167331	False	917.381661922
C8	0.320461265389	10.060822735	-0.0286848573258	0.0	14.5	0.320461265389	10.060822735	-0.0286848573258	False	884.279256297
C9	0.317285056859	10.1572207428	-0.0600309989957	0.0	14.75	0.317285056859	10.1572207428	-0.0600309989957	False	466.16115838
C10	0.336489614579	9.9427382695	-0.0287686417859	0.0	13.75	0.336489614579	9.9427382695	-0.0287686417859	False	601.866900289
C11	0.144572760632	53.5219164402	0.520067569523	0.0	6.5	0.106892470024	24.6395684987	-0.0789202037357	False	4.42416105536	13.0	21.25	0.0676047961132	42.9632649634	-0.013605600905	False	7.56093405424	37.25	46.25	0.144572760632	53.5219164402	0.520067569523	False	23.6402092653
C12	0.223355310223	10.6512251877	-0.112303937703	0.25	18.0	0.223355310223	10.6512251877	-0.112303937703	False	467.826667372
D1	0.17799312893	13.1541325979	-0.146710324353	0.0	20.75	0.17799312893	13.1541325979	-0.146710324353	False	430.363505534
D2	0.323206558296	10.6425828715	-0.0347442525139	0.5	14.75	0.323206558296	10.6425828715	-0.0347442525139	False	1537.96049595
D3	0.140502787993	16.9903638104	-0.0839814674511	0.0	24.5	0.140502787993	16.9903638104	-0.0839814674511	False	828.737605955
D4	0.323337855429	9.95756337409	-0.0424859185357	0.0	14.25	0.323337855429	9.95756337409	-0.0424859185357	False	1261.24515399
D5	0.323530482213	10.2643374863	-0.0265405295836	0.0	14.5	0.323530482213	10.2643374863	-0.0265405295836	False	861.750306983
D6	0.324727158357	10.1427655048	-0.0395490007184	0.0	14.5	0.324727158357	10.1427655048	-0.0395490007184	False	1083.36760419
D7	0.315952089237	10.159619065	-0.0620401536784	0.5	14.75	0.315952089237	10.159619065	-0.0620401536784	False	729.808206903
D8	0.325230125395	10.4229090126	-0.0335657200863	0.5	14.75	0.325230125395	10.4229090126	-0.0335657200863	False	700.014686343
D9	0.326496713986	10.3775840314	-0.0598745511501	0.5	14.5	0.326496713986	10.3775840314	-0.0598745511501	False	1046.55926206
D10	0.314724745033	10.3754443198	-0.059365815371	0.5	14.75	0.314724745033	10.3754443198	-0.059365815371	False	631.999613189
