time	A01	A02	A03	A04	A05	A06	A07	A08	B01	B02	B03	B04	B05	B06	B07	B08	C01	C02	C03	C04	C05	C06	C07	C08	D01	D02	D03	D04	D05	D06	D07	D08	E01	E02	E03	E04	E05	E06	E07	E08	F01	F02	F03	F04	F05	F06	F07	F08
0.00504	0.604000000000001	0.0129999999999999	0.19100000000000072	0.032999999999999474	0.0810000000000013	0.032999999999999474	0.0	0.11999999999999922	0.41800000000000104	0.0940000000000012	0.14700000000000024	0.07600000000000051	0.1479999999999997	0.1280000000000001	0.12399999999999878	0.0	0.3929999999999989	0.16800000000000104	0.24300000000000033	0.245000000000001	0.14500000000000135	0.2580000000000009	0.060000000000002274	0.0	0.5349999999999966	0.43599999999999994	0.41199999999999903	0.19500000000000028	0.3879999999999999	0.577	0.593	0.05000000000000071	0.6110000000000007	0.29800000000000004	0.4060000000000006	1.1129999999999995	0.15000000000000036	0.6159999999999997	0.3609999999999989	0.14699999999999847	0.37700000000000067	0.44899999999999984	0.27800000000000047	0.46499999999999986	0.23099999999999987	0.33800000000000097	0.0	0.0009999999999976694
0.17176	0.22300000000000075	0.05599999999999916	0.08800000000000097	0.0	0.02400000000000091	0.0	0.2110000000000003	0.16199999999999903	0.1800000000000015	0.0	0.0	0.0	0.0	0.03200000000000003	0.0779999999999994	0.2240000000000002	0.13399999999999856	0.07399999999999984	0.0	0.0	0.0	0.06400000000000006	0.0	0.007999999999999119	0.09399999999999764	0.10599999999999987	0.20099999999999874	0.031000000000000583	0.42100000000000115	0.5600000000000005	0.2350000000000012	0.0	0.16499999999999915	0.06099999999999994	0.31200000000000117	1.093	0.17600000000000016	0.5239999999999991	0.4349999999999987	0.0	0.0389999999999997	0.1639999999999997	0.18299999999999983	0.39400000000000013	0.2569999999999997	0.375	0.125	0.0
0.33843	0.0600000000000005	0.10299999999999976	0.0	0.007999999999999119	0.05500000000000149	0.15200000000000102	0.008000000000000895	0.19799999999999862	0.1070000000000011	0.0730000000000004	0.005000000000000782	0.0	0.023999999999999133	0.0	0.0	0.06900000000000084	0.0	0.0	0.0030000000000001137	0.09699999999999953	0.08300000000000018	0.0	0.12400000000000233	0.1880000000000024	0.0	0.0	0.2599999999999998	0.08999999999999986	0.4930000000000003	0.6959999999999997	0.2629999999999999	0.3619999999999983	0.15200000000000102	0.01699999999999946	0.36100000000000065	1.1709999999999994	0.370000000000001	0.6259999999999994	0.532	0.19799999999999685	0.0	0.0	0.17900000000000027	0.43900000000000006	0.4009999999999998	0.4660000000000011	0.057000000000000384	0.1769999999999996
0.50505	0.0	0.08799999999999919	0.04600000000000115	0.0519999999999996	0.0	0.14700000000000024	0.20800000000000018	0.0	0.14000000000000057	0.008000000000000895	0.09500000000000064	0.08500000000000085	0.08399999999999963	0.07599999999999874	0.0039999999999995595	0.24099999999999966	0.09399999999999942	0.006999999999999673	0.11599999999999966	0.10800000000000054	0.10300000000000153	0.09200000000000053	0.8140000000000001	1.0600000000000023	0.05799999999999983	0.2220000000000013	0.3049999999999997	0.23300000000000054	0.5739999999999998	0.8200000000000003	0.3990000000000009	1.001999999999999	0.2430000000000021	0.15399999999999991	0.3460000000000001	1.2850000000000001	0.5040000000000013	0.6899999999999995	0.565999999999999	0.3539999999999992	0.0940000000000012	0.06400000000000006	0.1850000000000005	0.4190000000000005	0.484	0.5400000000000027	0.17100000000000115	0.5109999999999992
0.67177	0.013999999999999346	0.026999999999999247	0.1750000000000007	0.1039999999999992	0.07600000000000051	0.04800000000000004	0.19200000000000017	0.20399999999999885	0.0	0.09299999999999997	0.11600000000000144	0.0259999999999998	0.07499999999999929	0.05599999999999916	0.23599999999999888	0.3409999999999993	0.0649999999999995	0.06600000000000072	0.1609999999999996	0.2240000000000002	0.10300000000000153	0.11500000000000021	1.1159999999999997	1.527000000000001	0.11199999999999832	0.09700000000000131	0.17499999999999893	0.22900000000000098	0.6560000000000006	0.7699999999999996	0.1880000000000006	1.134999999999998	0.33399999999999963	0.16999999999999993	0.35800000000000054	1.202	0.4920000000000009	0.7559999999999985	0.5279999999999987	0.3559999999999981	0.11899999999999977	0.13000000000000078	0.21799999999999997	0.34999999999999964	0.4949999999999992	0.6620000000000026	0.1620000000000008	0.5919999999999987
0.83848	0.06600000000000072	0.13000000000000078	0.16900000000000048	0.09600000000000009	0.11800000000000033	0.26500000000000057	0.2919999999999998	0.09799999999999898	0.12199999999999989	0.24200000000000088	0.07400000000000162	0.08000000000000007	0.2560000000000002	0.12399999999999878	0.35799999999999876	0.42900000000000027	0.07199999999999918	0.13900000000000112	0.37100000000000044	0.20400000000000063	0.16600000000000037	0.1769999999999996	1.1930000000000014	1.519000000000002	0.22699999999999676	0.33500000000000085	0.25599999999999845	0.1850000000000005	0.6989999999999998	0.7300000000000004	0.3390000000000004	0.9669999999999987	0.35999999999999943	0.24799999999999933	0.28000000000000114	1.3049999999999997	0.593	0.6319999999999997	0.5759999999999987	0.3639999999999972	0.13100000000000023	0.23399999999999999	0.11100000000000065	0.39400000000000013	0.6440000000000001	0.6430000000000007	0.19000000000000128	0.5799999999999983
1.00518	0.12899999999999956	0.0730000000000004	0.2320000000000011	0.2599999999999998	0.1280000000000001	0.07200000000000095	0.23099999999999987	0.21199999999999974	0.07900000000000063	0.2510000000000012	0.07200000000000095	0.1509999999999998	0.27699999999999925	0.0259999999999998	0.18799999999999883	0.4480000000000004	0.1120000000000001	0.12100000000000044	0.2680000000000007	0.32699999999999996	0.19200000000000017	0.12599999999999945	1.029	1.679000000000002	0.2909999999999968	0.43100000000000094	0.1169999999999991	0.0470000000000006	0.6710000000000012	0.5429999999999993	0.375	1.5859999999999985	0.31299999999999883	0.20899999999999963	0.1349999999999998	1.1649999999999991	0.45000000000000107	0.7459999999999987	0.45699999999999896	0.36599999999999966	0.23399999999999999	0.2469999999999999	0.015000000000000568	0.347999999999999	0.6029999999999998	0.6770000000000032	0.1509999999999998	0.6630000000000003
1.17178	0.12100000000000044	0.15300000000000047	0.3070000000000004	0.33399999999999963	0.1750000000000007	0.22100000000000009	0.15399999999999991	0.030999999999998806	0.016000000000000014	0.19000000000000128	0.027000000000001023	0.18100000000000094	0.3849999999999998	0.11499999999999844	0.2519999999999989	0.5750000000000011	0.13299999999999912	0.032999999999999474	0.40300000000000047	0.28000000000000114	0.1750000000000007	0.2629999999999999	1.0779999999999994	1.4160000000000004	0.254999999999999	0.32699999999999996	0.08499999999999908	0.06600000000000072	0.673	0.5129999999999999	0.36600000000000144	0.9699999999999989	0.4740000000000002	0.2270000000000003	0.22600000000000087	1.0540000000000003	0.6450000000000014	0.6099999999999994	0.39399999999999835	0.39299999999999713	0.21799999999999997	0.34299999999999997	0.026999999999999247	0.3089999999999993	0.516	0.610000000000003	0.19400000000000084	0.6419999999999995
1.33845	0.38899999999999935	0.14899999999999913	0.2469999999999999	0.22199999999999953	0.19000000000000128	0.21000000000000085	0.3019999999999996	0.07199999999999918	0.07399999999999984	0.30100000000000016	0.026000000000001577	0.15200000000000102	0.4349999999999987	0.04099999999999859	0.2579999999999991	0.5139999999999993	0.14499999999999957	0.11700000000000088	0.5060000000000002	0.3550000000000004	0.20199999999999996	0.18599999999999994	1.1099999999999994	1.519000000000002	0.2859999999999978	0.41999999999999993	0.09499999999999886	0.18100000000000094	0.6910000000000007	0.42300000000000004	0.479000000000001	0.8990000000000009	0.34299999999999997	0.2889999999999997	0.17999999999999972	1.0619999999999994	0.577	0.593	0.47799999999999976	0.3829999999999991	0.245000000000001	0.3019999999999996	0.057000000000000384	0.3130000000000006	0.5229999999999997	0.610000000000003	0.2560000000000002	0.634999999999998
1.50517	0.34500000000000064	0.25	0.34500000000000064	0.2940000000000005	0.39200000000000124	0.1769999999999996	0.19500000000000028	0.32599999999999874	0.13100000000000023	0.20400000000000063	0.07699999999999996	0.0990000000000002	0.2530000000000001	0.1479999999999997	0.3149999999999995	0.6549999999999994	0.10299999999999976	0.20000000000000107	0.4559999999999995	0.277000000000001	0.23000000000000043	0.26500000000000057	1.0809999999999995	1.4870000000000019	0.28200000000000003	0.40500000000000114	0.0	0.0860000000000003	0.677999999999999	0.3539999999999992	0.27800000000000047	0.9050000000000011	0.48900000000000077	0.21899999999999942	0.1590000000000007	1.1210000000000004	0.5310000000000006	0.5219999999999985	0.3019999999999996	0.35999999999999943	0.35100000000000087	0.4139999999999997	0.009000000000000341	0.26500000000000057	0.47699999999999854	0.5250000000000021	0.2640000000000011	0.6400000000000006
