,,,,TIME [h] ->,0.00508,0.17161,0.33827,0.50498,0.67167,0.83839,1.00495,1.1718,1.3384,1.50497,1.67175,1.83835,2.00505,2.17177,2.33847,2.50502,2.67184,2.83844,3.00507,3.17181,3.33848,3.50522,3.67184,3.83858,4.00525,4.17194,4.33854,4.5052,4.67192,4.83869,5.00525,5.17198,5.33868,5.50527,5.67201,5.83865,6.00531,6.17207,6.33876,6.50537,6.67213,6.83866,7.00544,7.17209,7.33873,7.50536,7.67211,7.83877,8.00545,8.17211,8.33881,8.5056,8.67229,8.839,9.00566,9.17225,9.33888,9.50563,9.67225,9.83884,10.00557,10.17222,10.33896,10.50563,10.67228,10.83903,11.00567,11.1724,11.33901,11.50571,11.67243,11.83906,12.00572,12.17249,12.33909,12.50586,12.67241,12.83914,13.0058,13.17244,13.33912,13.50586,13.6726,13.83918,14.00578,14.17259,14.33914,14.50593,14.67249,14.83925,15.00589,15.17259,15.33931,15.50601,15.67261,15.83929,16.00605,16.17258,16.3394,16.50597,16.67275,16.83935,17.00595,17.17266,17.33932,17.50608,17.67274,17.83953,18.00606,18.17272,18.33946,18.50616,18.67275,18.83947,19.00616,19.17284,19.33963,19.50617,19.67282,19.83958,20.00616,20.17297,20.33955,20.50627,20.6729,20.83967,21.00621,21.17298,21.33958,21.50646,21.67305,21.83969,22.00631,22.17308,22.33979,22.50645,22.67303,22.83973,23.00645,23.17298,23.33966,23.50651,23.67301,23.83972,24.00652,24.17325,24.33993,24.50647,24.67319,24.83981,25.0065,25.17315,25.33988,25.50651,25.67327,25.83993,26.00653,26.17326,26.33988,26.50657,26.67325,26.84009,27.00671,27.17327,27.33999,27.50661,27.67338,27.83994,28.0067,28.17329
B02,X10,ADIP1-9_2,M9 + 50 g/L adipic acid,,0.428,0.138,0,0.055,0.114,0.231,0.249,0.333,0.419,0.547,0.595,0.706,0.704,0.684,0.67,0.711,0.697,0.756,0.725,0.725,0.725,0.76,0.817,0.758,0.817,0.752,0.884,0.858,0.74,0.941,0.795,0.838,0.769,0.778,0.789,0.951,0.847,0.804,0.896,0.79,0.81,0.884,0.819,0.787,0.807,0.853,0.942,0.798,0.867,0.896,0.858,0.781,0.749,0.829,0.858,0.752,0.734,0.828,0.846,0.751,0.881,0.76,0.769,0.906,0.864,0.849,0.855,0.772,0.76,0.831,0.849,0.829,0.817,0.772,0.812,0.873,0.895,0.826,0.831,0.746,0.871,0.877,0.871,0.882,0.871,0.793,0.908,0.793,1.02,0.867,0.785,0.842,0.984,0.777,0.928,0.868,0.974,0.996,0.994,1.005,0.937,0.955,0.976,1.184,1.023,1.145,1.172,1.145,1.243,1.258,1.173,1.327,1.497,1.339,1.443,1.448,1.623,1.642,1.715,1.544,1.83,1.887,2.04,1.925,2.072,2.119,2.272,2.396,2.501,2.567,2.653,2.863,3.082,3.027,3.216,3.506,3.678,4.123,4.116,4.352,4.381,4.69,5.262,5.292,5.43,5.99,6.261,6.678,6.802,7.051,7.633,7.949,8.236,8.723,9.154,9.498,10.147,10.718,11.01,11.362,12.158,12.659,13.343,14.133,14.345,14.723,15.549,16.317,16.634,17.205
B03,X11,ADIP4-8_2,M9 + 50 g/L adipic acid,,0.212,0,0.128,0.241,0.197,0.317,0.336,0.339,0.342,0.359,0.351,0.32,0.374,0.383,0.426,0.466,0.452,0.512,0.481,0.623,0.623,0.659,0.773,0.714,0.745,0.851,0.812,0.929,0.868,1.012,0.809,0.851,0.926,0.965,1.033,1.137,1.061,1.163,1.083,1.264,1.169,1.329,1.437,1.52,1.683,1.671,1.789,1.703,1.913,2.06,2.362,2.429,2.656,2.534,2.907,3.061,3.327,3.56,3.839,3.857,4.399,4.383,4.767,4.903,5.381,5.676,5.914,6.348,6.503,7.083,7.281,7.925,8.079,8.441,9.158,9.899,10.07,10.758,11.061,11.577,12.231,12.814,12.774,13.198,14.346,14.249,15.105,16.19,15.702,15.794,16.057,16.399,16.171,16.043,15.69,15.941,16.551,16.025,16.251,16.386,16.051,16.002,16.043,15.802,15.422,14.866,14.747,14.637,14.432,14.375,14.609,14.289,13.998,14.226,14.003,13.981,13.534,13.74,14.17,13.431,13.195,13.482,13.248,13.04,13.081,13.044,13.826,13.22,13.54,13.048,13.42,13.408,13.534,13.385,13.47,13.562,13.389,13.654,13.184,13.367,13.367,13.142,13.528,13.231,13.178,13.545,13.303,13.029,13.165,13.287,13.24,13.227,13.585,13.499,13.154,13.446,12.824,13.056,13.004,13.154,13.062,12.873,13.127,13.229,13.214,13.076,12.926,13.092,13.193,13.379
B04,X12,ADIP6-3_2,M9 + 50 g/L adipic acid,,0.111,0,0.287,0.321,0.469,0.536,0.447,0.534,0.65,0.584,0.661,0.687,0.658,0.667,0.654,0.752,0.766,0.654,0.681,0.681,0.509,0.687,0.716,0.657,0.601,0.565,0.553,0.556,0.438,0.524,0.55,0.622,0.639,0.591,0.659,0.677,0.717,0.847,0.939,0.89,0.939,0.956,1.034,1.146,1.137,1.211,1.272,1.358,1.54,1.543,1.502,1.77,1.795,1.817,2.047,2.143,2.295,2.215,2.492,2.654,2.906,3.008,3.362,3.642,3.803,4.072,4.251,4.369,4.698,5.194,5.218,5.574,5.959,6.204,6.294,6.569,7.235,7.29,7.57,8.285,8.63,8.525,9.344,9.887,9.945,10.681,10.967,11.509,12.099,12.372,13.062,13.918,14.374,15.043,15.947,16.57,16.808,16.938,16.852,16.786,16.194,16.461,16.357,16.375,16.337,16.437,16.121,16.008,16.462,16.35,16.294,16.514,16.484,16.196,16.319,16.387,16.681,16.174,16.492,16.436,16.205,16.377,16.597,16.424,16.289,16.443,16.375,16.137,16.26,16.223,16.337,16.27,16.023,16.25,16.138,15.972,16.115,15.861,15.906,15.861,16.004,15.898,15.906,15.806,15.843,15.753,16.029,15.953,15.549,15.839,16.052,15.959,15.621,16.052,15.593,15.801,15.802,16.041,15.875,15.765,15.789,16.029,15.906,16.211,15.931,16.139,16.193,16.158,16.076,16.158
B05,X13,ADIP8-3_2,M9 + 50 g/L adipic acid,,0.093,0,0.17,0.353,0.409,0.496,0.538,0.621,0.62,0.72,0.709,0.649,0.644,0.738,0.694,0.875,0.661,0.693,0.804,0.661,0.661,0.751,0.694,0.719,0.58,0.714,0.616,0.677,0.76,0.674,0.555,0.599,0.703,0.739,0.722,0.739,0.779,0.793,0.742,0.894,0.828,0.874,0.836,1.064,1.084,1.072,1.133,1.075,1.115,1.374,1.307,1.431,1.485,1.336,1.566,1.603,1.729,1.622,1.811,1.802,1.876,1.926,2.107,2.216,2.289,2.302,2.451,2.54,2.614,2.769,2.875,2.913,3.101,3.286,3.266,3.475,3.434,3.856,4.029,4.143,4.037,4.53,4.694,4.53,4.98,5.297,5.211,5.81,5.874,6.08,6.284,6.369,6.797,6.74,7.295,7.462,7.764,7.813,8.023,8.482,9.081,9.194,9.396,9.881,10.196,10.106,10.578,10.62,11.411,11.608,12.134,12.103,12.463,12.98,13.298,13.185,14,14.062,14.979,15.07,15.294,15.294,15.001,15.857,15.723,15.824,16.181,16.031,16.267,15.974,16.488,16.335,16.059,16.085,15.398,15.719,15.719,15.581,14.308,14.95,14.577,14.439,14.681,14.297,14.474,14.239,14.084,13.924,13.887,13.838,13.906,14.266,14.508,14.336,14.422,13.939,14.32,14.095,14.129,13.849,13.699,13.854,14.337,14.01,13.68,13.942,14.079,13.73,13.231,13.73
B06,X14,kgtP-2,M9 + 50 g/L adipic acid,,0.064,0,0.19,0.257,0.413,0.523,0.589,0.613,0.581,0.623,0.721,0.632,0.682,0.718,0.644,0.596,0.609,0.585,0.78,0.609,0.552,0.669,0.669,0.521,0.641,0.659,0.503,0.594,0.505,0.505,0.5,0.573,0.505,0.626,0.667,0.453,0.667,0.623,0.6,0.694,0.6,0.79,0.636,0.691,0.769,0.615,0.704,0.704,0.688,0.686,0.737,0.659,0.829,0.823,0.995,0.946,0.729,0.882,0.841,0.89,1.017,0.841,0.993,0.93,1.029,1.102,1.021,1.225,1.07,1.2,1.36,1.311,1.357,1.311,1.437,1.411,1.434,1.48,1.514,1.629,1.669,1.846,1.869,1.852,2.041,1.991,2.049,2.134,2.304,2.179,2.525,2.354,2.553,2.46,2.669,2.752,2.743,3.022,3.222,3.289,3.222,3.499,3.689,3.957,3.737,3.971,4.259,4.171,4.413,4.688,4.799,4.949,5.067,5.449,5.242,5.797,5.796,6.076,5.981,6.233,6.267,6.64,6.473,6.91,7.193,7.345,7.48,7.426,7.823,8.056,7.998,8.469,8.427,8.409,8.86,8.865,9.008,9.249,9.354,9.363,9.449,9.649,9.727,9.695,9.866,9.741,9.812,9.655,10.098,10.085,10.094,10.356,10.237,10.266,10.352,10.553,10.572,10.452,10.4,10.725,10.371,10.271,10.329,10.429,10.368,10.11,10.214,10.324,10.069,10.353
B07,X15,proV-2,M9 + 50 g/L adipic acid,,0.003,0,0.061,0.185,0.181,0.209,0.302,0.215,0.238,0.336,0.406,0.402,0.338,0.375,0.471,0.451,0.436,0.412,0.465,0.465,0.465,0.382,0.411,0.521,0.411,0.43,0.503,0.565,0.39,0.505,0.443,0.487,0.505,0.454,0.495,0.54,0.495,0.508,0.514,0.464,0.428,0.618,0.436,0.606,0.454,0.587,0.532,0.503,0.602,0.543,0.393,0.43,0.484,0.393,0.508,0.43,0.499,0.538,0.468,0.46,0.443,0.411,0.476,0.557,0.484,0.557,0.476,0.479,0.497,0.483,0.614,0.508,0.554,0.422,0.549,0.521,0.575,0.591,0.541,0.569,0.525,0.558,0.553,0.651,0.582,0.534,0.534,0.791,0.587,0.638,0.697,0.555,0.612,0.745,0.639,0.808,0.571,0.737,0.761,0.831,0.647,0.921,0.716,0.864,0.847,0.971,0.853,0.914,1.096,1.167,1.085,0.983,1.151,1.165,1.096,1.184,1.362,1.293,1.394,1.253,1.365,1.308,1.376,1.517,1.494,1.373,1.723,1.476,1.637,1.619,1.705,1.8,1.82,1.904,1.832,1.864,2.036,2.196,2.076,2.311,2.282,2.214,2.391,2.627,2.388,2.457,2.639,2.629,2.686,2.744,2.722,2.792,2.98,3.123,3.209,3.143,3.183,3.477,3.366,3.467,3.538,3.471,3.795,3.719,3.818,4.039,3.995,4.25,4.188,4.221
B08,X16,ybjL-2,M9 + 50 g/L adipic acid,,0,0.136,0.299,0.419,0.575,0.74,0.751,0.831,0.911,0.813,0.771,0.907,0.844,0.937,0.92,0.929,0.942,0.947,0.942,0.885,0.771,0.888,0.831,0.913,0.745,0.706,0.751,0.727,0.811,0.753,0.777,0.764,0.753,0.73,0.714,0.759,0.829,0.785,0.762,0.741,0.762,0.78,0.741,0.767,0.874,0.777,0.837,0.866,1.022,0.934,0.842,0.907,0.905,0.756,1.014,0.907,0.977,0.987,1.06,1.224,1.007,1.06,1.183,1.063,1.019,1.092,1.155,1.186,1.146,1.219,1.264,1.243,1.089,1.358,1.399,1.372,1.539,1.413,1.476,1.591,1.602,1.608,1.745,1.757,1.688,1.811,1.811,2.096,2.008,1.999,2.173,2.088,2.259,2.565,2.46,2.457,2.648,2.784,2.926,3.108,3.069,3.289,3.279,3.489,3.613,3.619,3.82,3.99,4.261,4.363,4.418,4.74,4.686,4.697,5.061,5.1,5.3,5.436,5.655,6.051,5.913,6.171,6.435,6.613,6.84,6.821,7.298,7.217,7.412,7.789,7.789,8.173,8.418,8.485,8.334,8.683,8.855,9.095,9.087,9.841,9.554,9.925,10.261,10.572,10.228,10.648,11.006,10.906,11.323,11.451,11.719,11.582,11.891,11.92,12.149,12.294,12.195,13.054,13.174,13.038,13.174,13.13,13.385,13.372,13.532,13.965,14.187,14.01,13.884,13.351
C01,X17,MG1655-3,M9 + 50 g/L adipic acid,,0,0.068,0.215,0.321,0.433,0.385,0.538,0.455,0.707,0.583,0.516,0.597,0.678,0.658,0.643,0.74,0.611,0.671,0.668,0.668,0.668,0.644,0.788,0.756,0.644,0.722,0.825,0.713,0.653,0.653,0.65,0.664,0.567,0.69,0.644,0.69,0.644,0.6,0.664,0.615,0.434,0.423,0.586,0.784,0.488,0.506,0.566,0.652,0.664,0.779,0.627,0.578,0.575,0.57,0.57,0.664,0.705,0.628,0.616,0.693,0.764,0.558,0.739,0.647,0.833,0.733,0.796,0.799,0.788,0.888,0.876,0.799,0.73,0.742,0.725,0.899,1.037,0.968,0.859,1.117,1.214,1.191,1.014,1.111,1.214,1.022,1.079,1.079,1.22,1.267,1.27,1.327,1.441,1.519,1.443,1.44,1.459,1.625,1.709,1.805,1.88,1.813,1.862,1.899,1.995,2.03,2.144,2.202,2.157,2.316,2.373,2.468,2.554,2.538,2.472,2.793,2.767,3.044,3.176,2.945,3.147,3.147,3.241,3.186,3.474,3.376,3.646,3.482,3.503,3.711,3.797,3.75,3.968,4.086,4.017,4.308,4.394,4.294,4.286,4.523,4.552,4.832,4.802,5.005,5.028,5.129,5.083,5.301,5.249,5.473,5.222,5.53,5.595,5.796,5.595,5.905,5.564,5.693,5.783,5.767,5.783,5.857,6.092,5.932,6.224,5.847,5.948,6.088,6.188,6.288
C02,X18,ADIP1-9_3,M9 + 50 g/L adipic acid,,0.599,0.329,0.137,0.136,0,0.185,0.325,0.559,0.516,0.735,0.624,0.737,0.827,0.723,0.8,0.846,0.948,0.833,0.862,0.862,0.919,0.873,0.987,1.017,0.901,1.01,1.174,1.173,1.255,1.227,1.171,1.326,1.399,1.472,1.451,1.615,1.709,1.727,1.935,2.032,2.165,2.409,2.377,2.719,2.679,3.009,3.041,3.271,3.535,3.833,3.925,4.396,4.65,4.929,5.187,5.515,5.661,6.261,6.345,6.732,7.116,7.777,7.763,8.47,9.211,9.272,9.425,10.119,10.699,11.016,11.708,11.724,12.791,13.473,13.61,14.364,14.778,15.445,15.91,16.94,17.186,17.686,19.101,19.63,20.188,20.251,20.936,22.077,22.661,23.615,24.707,25.021,25.705,25.565,26.276,26.21,26.442,27.281,28.304,26.85,26.416,26.554,26.507,26.296,26.073,26.156,25.146,25.242,25.161,24.659,24.614,23.88,24.724,24.74,24.99,25.167,25.301,25.065,25.536,24.945,24.39,25.02,24.77,25.303,24.635,24.708,24.778,24.843,25.437,25.015,25.73,25.383,25.558,25.634,25.074,25.341,26,25.479,26.322,26.052,25.221,25.329,25.949,26.777,26.456,26.176,26.373,26.147,26.339,26.434,25.82,25.873,25.82,25.504,25.504,25.296,23.919,25.357,24.648,24.959,24.792,24.853,25.004,25.631,24.634,24.884,25.004,25.253,25.103,25.253
C03,X19,ADIP4-8_3,M9 + 50 g/L adipic acid,,0.153,0.001,0,0.034,0.044,0.165,0.185,0.216,0.192,0.265,0.23,0.369,0.481,0.404,0.476,0.603,0.532,0.563,0.532,0.618,0.618,0.654,0.797,0.767,0.625,0.732,0.779,0.723,0.72,0.835,0.833,0.761,0.978,0.932,0.914,0.932,1.028,1.015,1.05,1.145,1.194,1.267,1.232,1.372,1.478,1.465,1.641,1.727,1.88,2.027,1.956,2.224,2.393,2.415,2.673,2.913,2.978,3.068,3.404,3.794,3.993,4.12,4.476,4.755,5.089,5.27,5.622,6.142,6.412,6.62,7.018,7.347,7.702,8.694,8.638,9.206,9.864,10.008,10.627,10.97,11.54,11.922,12.712,13.25,13.455,14.072,14.5,15.413,15.411,15.503,16.108,16.394,16.479,16.095,15.742,16.679,16.86,16.818,16.361,16.437,16.447,16.742,16.009,15.74,15.531,15.632,15.229,15.003,14.941,14.571,14.689,14.397,14.421,13.964,13.912,14.004,13.872,14.079,13.764,13.798,13.448,13.391,13.329,13.379,13.334,13.124,13.621,13.3,13.363,13.329,13.672,13.632,13.243,13.523,13.465,13.586,13.844,13.678,13.752,13.563,13.133,13.425,13.466,13.483,13.288,13.311,13.041,13.483,13.16,13.368,13.58,12.935,13.15,13.551,13.236,13.27,13.449,13.339,13.345,13.465,13.488,13.069,13.58,13.311,13.123,13.185,13.351,13.03,13.473,13.116
C04,X20,ADIP6-3_3,M9 + 50 g/L adipic acid,,0.164,0,0.11,0.231,0.412,0.429,0.399,0.545,0.469,0.6,0.541,0.539,0.682,0.634,0.594,0.637,0.652,0.625,0.624,0.624,0.624,0.574,0.488,0.516,0.431,0.538,0.557,0.529,0.44,0.526,0.611,0.538,0.584,0.623,0.691,0.71,0.72,0.793,0.799,0.895,0.971,0.959,1.096,0.978,1.083,1.214,1.332,1.39,1.37,1.575,1.533,1.657,1.654,1.906,1.992,2.174,2.354,2.502,2.523,2.827,3.139,3.296,3.393,3.472,3.805,4.073,4.425,4.859,4.929,5.195,5.449,5.862,6.018,6.522,6.868,7.261,7.322,7.922,7.914,8.773,8.802,9.126,9.459,9.829,10.231,10.88,11.48,12.193,12.614,13.027,13.831,14.773,14.773,15.529,16.348,16.941,17.265,16.966,17.225,16.586,16.252,16.576,16.928,16.548,16.595,16.636,16.723,16.722,16.776,16.78,16.494,16.541,16.941,16.966,16.519,16.818,16.538,16.576,17.01,16.723,16.666,16.522,16.828,16.542,16.491,16.557,16.748,16.624,16.376,16.424,16.681,16.7,16.281,16.252,16.513,16.175,16.118,16.322,16.08,16.264,16.064,16.302,16.338,16.208,16.074,16.271,16.261,16.156,15.954,16.242,16.169,16.107,16.083,16.283,16.37,16.293,16.29,16.216,16.223,16.37,16.567,16.204,16.338,16.586,16.675,16.541,16.768,16.675,16.389,16.732
C05,X21,ADIP8-3_3,M9 + 50 g/L adipic acid,,0.028,0,0.183,0.166,0.395,0.436,0.458,0.408,0.385,0.515,0.537,0.535,0.506,0.543,0.501,0.628,0.557,0.445,0.529,0.443,0.443,0.478,0.507,0.448,0.392,0.528,0.431,0.49,0.43,0.487,0.456,0.499,0.516,0.468,0.68,0.698,0.709,0.695,0.701,0.739,0.787,0.862,0.883,0.966,0.957,1.06,0.976,1.206,1.188,1.334,1.264,1.388,1.5,1.637,1.58,1.647,1.742,1.891,1.825,2.044,1.95,2.054,2.236,2.401,2.504,2.659,2.666,2.841,2.828,2.925,3.06,3.329,3.315,3.673,3.737,3.863,4.163,4.271,4.384,4.47,4.676,4.856,5.334,5.139,5.334,5.592,6.048,6.048,6.571,6.545,7.063,6.949,7.148,7.521,7.906,8.33,8.574,8.821,9.15,9.35,9.407,10.009,10.035,10.639,10.951,11.287,11.677,11.801,12.451,12.736,12.601,13.138,13.474,14.417,14.509,14.402,15.213,14.848,15.939,15.683,16.254,16.598,15.701,16.617,16.051,16.005,17.053,17.415,16.853,16.929,16.557,16.748,16.529,16.5,16.043,16.193,16.107,15.566,15.64,14.935,15.05,15.89,14.78,14.825,14.774,14.769,14.615,14.683,14.679,14.941,15.154,14.283,14.867,14.466,14.953,14.846,14.39,14.311,14.317,14.208,14.719,14.615,15.009,14.54,14.035,14.155,14.092,14.001,14.125,13.972
C06,X22,kgtP-3,M9 + 50 g/L adipic acid,,0.05,0,0.114,0.293,0.372,0.484,0.553,0.468,0.493,0.535,0.579,0.603,0.682,0.605,0.532,0.598,0.755,0.644,0.697,0.612,0.669,0.616,0.73,0.64,0.501,0.463,0.536,0.455,0.538,0.509,0.476,0.577,0.509,0.544,0.586,0.602,0.471,0.599,0.576,0.555,0.547,0.536,0.613,0.61,0.659,0.648,0.766,0.68,0.721,0.835,0.713,0.721,0.919,0.799,0.827,0.836,0.962,0.886,0.959,0.951,1.079,1.074,1.083,1.077,1.177,1.134,1.169,1.401,1.475,1.232,1.421,1.429,1.332,1.515,1.469,1.674,1.667,1.742,1.747,1.804,1.815,1.878,1.929,2.14,2.158,2.165,2.394,2.422,2.536,2.581,2.641,2.727,2.983,2.949,3.13,3.327,3.402,3.396,3.568,3.577,3.912,4.19,4.063,4.276,4.341,4.602,4.806,4.888,5.073,5.178,5.373,5.636,5.727,6.108,6.017,6.317,6.228,6.567,6.845,7.009,7.045,7.017,7.279,7.832,7.827,8.09,8.228,8.459,7.999,8.402,8.488,8.873,9.203,9.158,9.266,9.099,9.529,9.425,9.845,9.683,9.769,10.026,10.161,10.128,10.099,10.633,10.189,10.318,10.303,10.289,10.385,10.332,10.012,10.471,10.213,10.299,10.232,10.399,10.519,10.041,10.433,10.132,10.476,10.175,10.228,9.999,10.189,10.07,10.271,10.07
C07,X23,proV-3,M9 + 50 g/L adipic acid,,0.044,0.044,0,0.151,0.307,0.435,0.38,0.305,0.398,0.446,0.443,0.555,0.784,0.509,0.584,0.513,0.529,0.501,0.614,0.843,0.529,0.48,0.509,0.709,0.566,0.674,0.549,0.664,0.661,0.805,0.603,0.616,0.891,0.702,0.54,0.76,0.626,0.699,0.705,0.628,0.446,0.693,0.772,0.654,0.558,0.689,0.549,0.606,0.702,0.734,0.607,0.674,0.785,0.722,0.492,0.674,0.856,0.69,0.48,0.585,0.632,0.709,1.034,0.598,0.871,0.684,0.604,0.722,0.709,0.837,0.798,0.951,0.852,0.865,0.961,0.91,0.843,1.063,1.037,0.751,0.76,1.024,0.76,1.056,0.76,0.881,0.91,1.224,0.824,0.811,0.729,1.071,0.872,0.894,0.846,0.9,1.062,1.084,1.199,1.065,0.941,0.932,1.351,1.132,1.256,1.091,1.034,1.233,1.275,1.348,1.348,1.242,1.186,1.341,1.504,1.397,1.37,1.304,1.378,1.463,1.579,1.636,1.702,1.675,1.877,1.665,1.648,1.8,1.705,1.914,2.057,2.01,1.914,1.944,2.105,2.051,2.309,1.923,2.288,2.267,2.353,2.374,2.718,2.665,2.801,2.528,2.711,2.557,2.646,2.786,2.822,2.955,2.908,3.138,3.051,2.93,3.309,3.177,3.353,3.596,3.382,3.543,3.52,3.79,3.826,3.906,3.864,4.004,4.021,3.946
C08,X24,ybjL-3,M9 + 50 g/L adipic acid,,0,0.088,0.206,0.389,0.69,0.588,0.687,0.687,0.771,0.899,0.889,0.717,0.769,0.863,0.762,0.887,0.787,0.847,0.815,0.873,0.815,0.849,0.734,0.702,0.734,0.783,0.627,0.66,0.686,0.686,0.711,0.754,0.6,0.808,0.705,0.693,0.762,0.891,0.696,0.733,0.782,0.713,0.733,0.788,0.894,0.94,0.771,0.972,0.869,0.897,1.004,0.955,0.952,1.032,0.86,1.041,1.024,1.004,1.107,1.184,1.113,1.021,1.116,1.253,1.296,1.282,1.173,1.262,1.25,1.35,1.368,1.348,1.422,1.462,1.33,1.391,1.499,1.546,1.493,1.665,1.561,1.767,1.847,2,1.876,2.026,1.94,2.169,2.282,2.156,2.33,2.416,2.445,2.552,2.533,2.787,2.835,2.971,3.086,3.266,3.515,3.449,3.781,3.621,4.001,4.063,4.065,4.206,4.505,4.523,4.72,5.154,4.902,5.255,5.477,5.318,5.803,6.113,5.96,6.355,6.218,6.505,6.882,7.119,7.144,7.008,7.63,7.862,7.602,7.862,8.091,8.19,8.435,8.474,8.898,9.161,9.161,9.286,9.706,10.117,9.859,10.031,10.709,10.475,10.532,11.011,10.796,10.982,11.199,10.982,11.193,11.862,11.709,11.938,12.053,12.458,12.814,12.528,13.021,13.258,12.591,13.177,12.83,13.878,13.406,13.41,13.288,13.684,13.585,14.028
D01,X25,kgtP_proV-1,M9 + 50 g/L adipic acid,,0.07,0,0.231,0.289,0.379,0.416,0.435,0.604,0.523,0.484,0.476,0.557,0.527,0.62,0.606,0.561,0.661,0.607,0.804,0.661,0.661,0.61,0.696,0.779,0.581,0.687,0.619,0.679,0.504,0.619,0.53,0.63,0.447,0.627,0.553,0.541,0.639,0.625,0.573,0.668,0.573,0.619,0.668,0.751,0.714,0.817,0.791,0.705,0.774,0.832,0.851,0.888,0.857,0.937,0.966,1.06,1.043,1.079,1.04,1.088,1.162,1.126,1.106,1.215,1.287,1.444,1.393,1.453,1.555,1.454,1.53,1.711,1.641,1.654,1.864,1.899,1.861,1.966,2.198,2.198,2.179,2.357,2.293,2.502,2.55,2.784,2.87,2.956,3.072,3.17,3.43,3.602,3.858,3.797,3.922,4.233,4.337,4.558,4.705,5.169,5.22,5.301,5.369,5.816,6.164,6.479,6.744,6.878,7.238,7.374,7.592,7.823,8.377,8.783,8.982,9.176,9.339,10.283,10.079,10.693,10.853,11.655,11.739,12.13,12.489,12.281,12.345,11.942,12.259,12.571,12.8,12.988,13.057,13.278,13.593,13.484,13.426,13.49,13.565,13.805,14.092,13.839,13.995,14.098,14.476,14.528,14.459,14.356,14.235,14.585,14.023,14.011,14.023,14.167,14.023,13.713,13.462,13.437,13.443,13.421,13.357,13.398,13.192,13.467,13.051,12.998,13.02,12.872,13.202,13.015
D02,X26,kgtP_ybjL-1,M9 + 50 g/L adipic acid,,0,0.069,0.137,0.137,0.215,0.255,0.243,0.267,0.29,0.262,0.413,0.303,0.37,0.211,0.263,0.313,0.302,0.27,0.331,0.216,0.245,0.259,0.202,0.205,0.116,0.198,0.162,0.216,0.126,0.212,0.215,0.284,0.212,0.23,0.208,0.316,0.208,0.255,0.262,0.33,0.406,0.305,0.359,0.327,0.345,0.417,0.42,0.391,0.456,0.521,0.445,0.485,0.538,0.56,0.56,0.657,0.692,0.667,0.689,0.706,0.819,0.803,0.872,0.807,0.911,0.95,0.958,0.99,0.975,1.043,1.151,1.133,1.204,1.305,1.197,1.41,1.394,1.56,1.558,1.615,1.678,1.771,1.792,1.94,1.964,2.022,2.108,2.279,2.515,2.377,2.638,2.695,2.809,2.923,3.193,3.36,3.404,3.567,3.691,3.837,4.206,4.232,4.294,4.776,4.721,5.061,5.245,5.404,5.651,6.132,6.26,6.317,6.589,6.936,7.194,7.192,7.152,7.497,8.124,8.249,8.239,8.468,8.609,9.087,9.502,9.579,9.559,9.869,10.332,10.327,10.641,10.859,11.156,11.065,11.525,11.789,12.105,11.736,12.068,12.281,12.252,12.461,12.584,12.627,12.779,12.717,12.736,12.603,12.658,12.631,12.615,12.637,12.557,12.701,12.615,12.393,12.394,12.318,12.381,12.213,12.324,12.133,12.441,12.459,12.208,12.216,12.326,12.32,12.297,12.349
D03,X27,kgtP_sspA-1,M9 + 50 g/L adipic acid,,0.631,0.358,0.104,0.038,0,0.178,0.064,0.319,0.242,0.289,0.369,0.367,0.509,0.376,0.478,0.378,0.393,0.509,0.45,0.393,0.393,0.429,0.487,0.457,0.487,0.422,0.354,0.442,0.439,0.496,0.437,0.422,0.41,0.392,0.374,0.536,0.517,0.446,0.395,0.375,0.366,0.383,0.404,0.401,0.536,0.523,0.469,0.354,0.336,0.539,0.499,0.422,0.419,0.499,0.442,0.422,0.404,0.325,0.429,0.478,0.552,0.487,0.439,0.576,0.534,0.576,0.439,0.442,0.429,0.5,0.49,0.614,0.515,0.614,0.567,0.629,0.649,0.668,0.672,0.586,0.568,0.631,0.739,0.721,0.739,0.689,0.775,0.689,0.974,0.705,0.851,0.965,0.794,0.958,0.882,1.079,0.898,1.035,1.006,1.13,0.92,1.082,1.073,1.082,1.263,1.155,1.184,1.241,1.311,1.327,1.412,1.45,1.565,1.634,1.425,1.547,1.664,1.798,1.786,1.699,1.815,1.872,2.052,2.083,1.97,2.072,2.285,2.264,2.313,2.436,2.55,2.704,2.636,2.496,2.685,2.746,2.947,3.076,3.069,3.162,3.105,3.27,3.355,3.416,3.524,3.624,3.779,3.71,4.002,4.112,4.119,4.169,4.378,4.55,4.492,4.401,4.461,4.734,4.766,4.75,4.852,5.07,4.903,5.316,5.178,5.316,5.332,5.386,5.513,5.414
