B03,X11,COUM4-2_2,M9 + 10 g/L p-coumaric acid,,0,0.024,0.085,0.142,0.264,0.221,0.17,0.311,0.281,0.298,0.406,0.393,0.416,0.412,0.346,0.41,0.509,0.51,0.506,0.509,0.584,0.543,0.591,0.651,0.758,0.765,0.895,0.994,1.034,1.014,1.233,1.268,1.32,1.448,1.684,1.751,1.953,2.273,2.525,2.635,3.258,3.511,3.888,4.286,4.962,5.3,5.646,6.36,7.418,7.837,8.433,9.41,9.85,10.522,11.159,11.559,12.467,12.786,13.372,14.365,14.391,15.221,15.259,16.119,17.138,17.907,18.101,19.459,20.263,20.225,21.452,21.771,23.613,23.885,23.804,24.893,24.795,25.142,26.131,26.358,26.746,27.549,28.141,28.21,28.83,28.904,29.476,29.533,30.084,30.826,30.657,30.791,31.82,31.545,32.499,32.394,33.264,33.218,33.437,34.31,33.928,34.383,34.656,35.173,35.156,36.186,35.923,36.125,36.651,36.598,37.122,37.336,37.777,38.139,38.246,38.653,38.755,38.951,39.561,39.544,39.38,39.688,40.012,40.05,40.655,40.624,41.164,41.311,41.393,41.679,41.597,41.711,42.596,42.054,42.607,42.564,42.853,43.132,42.924,43.105,43.318,43.592,44.003,43.807,44.201,44.102,44.158,44.35,44.361,44.389,45.104,44.857,45.116,45.447,45.57,45.575,45.845,45.623,45.541,45.962,45.851,45.928,46.202,46.127,46.356,46.83,46.96,46.572,46.853,46.956,47.065,47.301,47.485,47.265,47.765,47.556,47.896,47.867,48.06,48.069,48.014,48.379,48.437,48.471,48.603,48.562,48.813,48.887,49.217,49.104
B04,X12,COUM7-6_2,M9 + 10 g/L p-coumaric acid,,0.053,0,0.092,0.313,0.519,0.56,0.485,0.629,0.604,0.786,0.706,0.831,0.743,0.934,0.811,0.767,0.922,0.838,0.865,0.84,0.832,0.766,0.785,0.926,0.896,0.904,0.923,0.997,1.092,1.207,1.344,1.517,1.76,1.945,2.098,2.436,2.694,3.041,3.321,3.869,4.218,4.799,5.344,5.873,6.524,7.275,7.866,8.603,9.691,9.997,10.644,11.842,12.738,13.686,14.433,14.968,15.764,15.895,15.742,16.27,15.862,16.008,16.481,16.553,16.673,16.924,17.473,17.824,18.053,18.235,18.513,18.912,19.232,19.558,19.694,20.182,19.98,20.398,21.004,20.583,21.181,21.386,21.488,22.026,21.577,22.306,22.497,22.912,23.076,22.931,22.858,23.588,23.587,24.067,23.57,23.838,24.203,24.456,24.238,24.87,24.712,24.89,25.19,24.677,25.28,25.317,25.457,25.706,25.367,26.046,26.148,26.319,26.312,26.3,26.276,26.281,26.87,27.104,26.764,26.874,27.319,27.085,27.28,27.069,27.667,27.807,27.468,27.749,28.104,27.826,27.99,28.233,28.104,28.129,27.839,28.408,28.577,28.027,28.158,28.479,27.961,28.235,28.208,28.347,28.862,28.569,28.391,28.61,28.454,28.481,28.769,28.659,28.569,28.61,28.342,28.835,28.742,28.701,28.893,28.876,28.421,28.769,28.961,28.931,28.868,28.865,28.786,29.131,28.967,28.802,29.159,29.184,29.462,29.321,29.119,29.595,29.597,29.4,29.372,29.425,29.645,29.942,29.43,29.918,29.629,29.751,29.734,29.984,30.066,30.117
B05,X13,COUM8-6_2,M9 + 10 g/L p-coumaric acid,,0.053,0,0.223,0.283,0.461,0.501,0.398,0.514,0.461,0.505,0.588,0.603,0.461,0.65,0.556,0.566,0.638,0.692,0.663,0.748,0.631,0.646,0.721,0.698,0.531,0.703,0.64,0.713,0.561,0.65,0.623,0.576,0.546,0.591,0.636,0.621,0.713,0.705,0.738,0.656,0.705,0.738,0.811,0.777,0.875,0.8,0.792,0.884,1.006,1.048,1.218,1.231,1.199,1.374,1.379,1.865,1.69,1.756,2.047,2.202,2.38,2.684,3.246,3.283,3.698,4.3,4.777,5.277,5.67,6.465,6.843,7.616,8.619,9.244,9.951,10.731,11.301,12.375,12.489,13.549,13.59,14.098,14.229,14.747,15.624,16.082,16.6,18.081,18.324,19.575,19.114,20.251,20.389,20.701,21.485,21.241,21.793,22.727,22.7,23.061,23.176,23.518,23.981,24.096,24.316,25.172,25.037,25.176,25.057,25.9,26.085,26.228,26.794,26.427,26.759,26.435,27.243,27.259,27.712,27.465,28.048,28.278,27.926,28.617,28.615,28.836,29.126,29.544,29.298,29.675,29.374,30.11,29.872,29.761,30.236,30.776,30.482,30.618,30.477,31.126,31.1,31.456,31.045,31.161,31.4,31.491,31.397,31.123,31.653,31.543,31.834,31.779,32.148,31.809,31.646,32.146,32.383,32.202,32.202,31.943,31.755,32.164,31.862,32.575,32.449,31.818,32.531,32.302,32.392,32.577,32.741,32.391,32.419,32.521,32.546,32.638,32.204,33.078,32.913,32.857,32.83,32.793,33.106,32.299,32.777,33.179,32.913,32.996,33.051,32.905
B06,X14,nadR-2,M9 + 10 g/L p-coumaric acid,,0.062,0.037,0,0.225,0.433,0.341,0.348,0.304,0.309,0.409,0.439,0.373,0.313,0.449,0.518,0.364,0.383,0.381,0.463,0.356,0.348,0.474,0.356,0.441,0.384,0.474,0.438,0.485,0.306,0.367,0.449,0.402,0.4,0.419,0.38,0.392,0.485,0.531,0.4,0.4,0.559,0.455,0.501,0.52,0.455,0.463,0.372,0.463,0.531,0.6,0.605,0.509,0.504,0.57,0.52,0.733,0.504,0.597,0.643,0.471,0.649,0.627,0.537,0.654,0.632,0.58,0.57,0.692,0.722,0.706,0.847,0.937,0.771,0.88,0.771,0.972,0.792,0.722,1.079,1.117,0.894,1.052,1.24,1.144,1.325,1.131,1.513,1.477,1.57,1.408,1.652,1.606,1.976,1.749,1.949,2.076,2.185,2.297,2.625,2.588,2.852,3.103,3.131,3.366,3.352,3.696,3.846,4.407,4.253,4.564,4.563,5.001,5.409,5.442,5.541,5.584,5.865,6.173,6.181,5.935,6.403,6.396,6.357,6.552,6.4,6.443,6.341,6.482,6.4,6.384,6.275,6.204,6.181,5.946,5.61,5.404,5.364,5.375,5.206,5.065,4.78,4.862,4.78,4.641,4.544,4.603,4.538,4.703,4.734,4.761,4.669,4.669,4.877,4.758,4.818,4.909,4.916,4.981,4.844,4.955,5.076,5.109,5.109,5.12,5.052,5.09,5.217,5.251,5.288,5.251,5.142,5.382,5.343,5.4,5.527,5.393,5.485,5.542,5.377,5.498,5.691,5.813,5.641,5.626,5.607,5.719,5.794,5.783,5.865,5.866
B07,X15,mprA-2,M9 + 10 g/L p-coumaric acid,,0,0.106,0.277,0.339,0.384,0.424,0.51,0.492,0.466,0.484,0.594,0.609,0.577,0.684,0.617,0.709,0.563,0.589,0.643,0.7,0.61,0.626,0.618,0.677,0.674,0.682,0.674,0.637,0.787,0.63,0.794,0.637,0.717,0.708,0.615,0.682,0.774,0.684,0.717,0.635,0.602,0.717,0.735,0.811,0.799,0.725,0.69,0.753,0.712,0.753,0.733,0.691,0.823,0.752,0.839,0.752,0.769,0.779,0.717,0.818,0.995,0.892,0.884,0.919,0.925,0.982,0.998,1.067,1.178,1.243,1.222,1.284,1.554,1.472,1.581,1.673,1.738,1.778,2.026,2.09,2.168,2.271,2.459,2.608,2.625,3.031,3.222,3.267,3.634,3.823,4.07,4.217,4.776,4.906,5.407,5.283,5.752,6.192,6.438,7.108,7.451,7.786,7.868,8.756,8.882,9.148,9.575,9.949,10.445,11.061,10.941,11.58,11.515,11.12,11.898,11.474,11.866,11.842,11.995,11.47,11.07,11.225,11.402,11.024,11.065,10.723,10.705,11.229,11.12,10.773,10.855,11.061,10.956,11.052,10.714,10.86,10.878,11.002,11.331,11.189,11.175,11.011,11.093,11.537,11.107,11.03,10.943,11.053,11.222,11.03,10.917,11.136,11.03,11.19,11.08,11.291,11.054,11.277,11.36,11.7,11.286,11.164,11.493,11.343,11.373,11.387,11.62,11.19,11.402,11.218,11.218,11.334,11.43,11.314,11.426,11.431,11.479,11.363,11.39,11.57,11.735,11.578,11.458,11.522,11.608,11.646,11.444,11.595,11.76,11.561
B08,X16,yhjK-2,M9 + 10 g/L p-coumaric acid,,0,0.29,0.382,0.603,0.568,0.5,0.559,0.54,0.704,0.667,0.559,0.492,0.678,0.594,0.5,0.619,0.637,0.582,0.634,0.692,0.629,0.617,0.61,0.696,0.53,0.865,0.612,0.629,0.642,0.704,0.594,0.794,0.818,0.727,0.607,0.674,0.712,0.622,0.736,0.736,0.622,0.682,0.837,0.694,0.736,0.799,0.736,0.691,0.786,0.855,0.78,0.711,0.735,0.854,0.777,0.827,0.898,0.909,0.928,0.811,1.07,0.912,0.959,0.967,1.054,1.22,1.155,1.142,1.089,1.237,1.351,1.359,1.384,1.493,1.493,1.503,1.868,1.743,1.855,1.975,2.188,2.1,2.506,2.247,2.537,2.697,2.779,2.934,3.109,3.109,3.518,3.664,3.869,4.134,4.335,4.486,4.844,5.093,5.147,5.573,5.999,6.115,6.525,6.595,7.047,7.475,7.573,7.999,8.252,8.592,8.668,8.948,9.597,9.636,9.704,9.883,10.192,10.033,10.565,10.261,10.816,10.588,10.875,10.716,10.893,10.798,10.561,10.374,10.401,10.137,9.864,9.877,9.8,9.238,9.613,9.677,9.448,9.407,9.569,9.346,9.333,9.579,9.306,9.336,9.565,9.953,9.701,9.975,9.595,9.952,9.727,9.919,9.761,10.304,9.866,9.91,10.249,10.309,9.98,10.097,10.181,10.386,10.084,10.07,10.268,10.199,10.432,10.222,10.487,10.194,10.194,10.088,10.157,10.208,10.042,10.266,10.311,10.472,10.555,10.293,10.458,10.193,10.431,10.441,10.391,10.867,10.363,10.349,10.569,10.373
C01,X17,MG1655-3,M9 + 10 g/L p-coumaric acid,,0,0.214,0.125,0.11,0.398,0.36,0.287,0.352,0.384,0.267,0.351,0.449,0.362,0.307,0.375,0.413,0.433,0.321,0.348,0.433,0.397,0.276,0.35,0.545,0.378,0.386,0.487,0.26,0.411,0.389,0.334,0.397,0.312,0.441,0.485,0.413,0.397,0.58,0.312,0.559,0.58,0.476,0.441,0.542,0.504,0.485,0.394,0.457,0.471,0.403,0.463,0.531,0.444,0.509,0.515,0.536,0.416,0.536,0.61,0.52,0.615,0.512,0.585,0.593,0.572,0.738,0.509,0.631,0.58,0.509,0.487,0.74,0.737,0.737,0.574,0.803,0.868,0.743,0.746,0.675,0.67,0.774,0.743,0.675,0.746,0.607,0.662,0.817,0.91,0.993,0.746,0.836,0.771,0.869,0.85,0.98,0.924,0.954,0.927,0.918,0.91,0.943,0.997,1.261,1.164,1.124,1.217,1.311,1.214,1.277,1.418,1.442,1.445,1.39,1.381,1.536,1.706,1.5,1.773,1.752,1.885,1.77,1.952,1.982,1.991,2.146,2.289,2.319,2.292,2.307,2.389,2.644,2.62,2.876,2.623,2.857,2.979,2.961,2.926,2.978,2.995,3.159,3.296,3.347,3.252,3.31,3.518,3.326,3.522,3.494,3.456,3.456,3.337,3.354,3.169,3.339,3.291,3.357,3.247,3.274,3.179,3.264,3.126,3.136,3.1,3.165,3.155,2.915,3.03,2.86,2.942,2.984,2.947,2.924,2.991,2.994,2.861,3.004,2.976,2.931,2.931,3.001,2.967,2.816,3.102,2.991,3.149,3.14,3.057,3.034
C02,X18,COUM2-4_3,M9 + 10 g/L p-coumaric acid,,0,0.027,0.068,0.239,0.419,0.299,0.333,0.37,0.428,0.446,0.557,0.492,0.404,0.458,0.418,0.456,0.474,0.5,0.444,0.474,0.439,0.482,0.447,0.587,0.502,0.592,0.53,0.603,0.699,0.622,0.54,0.548,0.628,0.784,0.882,0.948,0.959,0.978,1.23,1.394,1.608,1.778,1.826,2.17,2.462,2.882,3.147,3.589,4.043,4.601,5.064,5.437,6.456,6.854,8.035,8.463,8.855,10.018,10.277,11.135,11.432,11.475,11.379,11.693,12.738,13.07,13.512,14.003,14.634,14.683,15.318,15.553,15.819,16.091,16.553,16.658,16.732,17.196,17.393,17.439,17.487,17.938,17.932,18.337,18.347,18.614,18.559,18.758,18.947,18.999,19.22,19.648,19.595,19.988,20.145,20.393,20.316,20.65,20.677,20.957,21.21,21.605,21.551,21.912,22.049,21.974,22.412,22.468,22.432,22.535,22.807,23.11,22.998,23.226,23.259,23.265,23.334,23.407,23.773,23.749,23.726,23.848,24.318,24.243,24.129,24.352,24.668,24.757,24.593,24.673,24.809,25.133,24.867,25.245,25.039,25.364,25.558,25.39,25.627,25.866,25.597,25.733,25.733,25.87,25.702,26.038,26.077,26.05,26.387,26.25,26.426,26.509,26.586,26.571,26.77,26.85,26.838,26.963,26.99,27.192,27.452,27.442,27.36,27.494,27.487,27.594,27.707,27.833,27.887,27.805,27.833,28.241,28.079,28.104,28.588,28.349,28.515,28.566,28.566,28.894,29.005,28.806,29.092,29.251,29.263,29.441,29.424,29.371,29.728,29.614
C03,X19,COUM4-2_3,M9 + 10 g/L p-coumaric acid,,0,0.028,0.363,0.241,0.287,0.275,0.282,0.4,0.377,0.477,0.452,0.468,0.518,0.736,0.477,0.487,0.506,0.477,0.586,0.671,0.717,0.679,0.753,0.81,0.807,0.898,0.971,1.128,1.142,1.119,1.311,1.457,1.399,1.638,1.846,1.965,2.305,2.488,2.713,2.959,3.281,3.726,4.078,4.554,5.068,5.928,6.081,6.847,7.469,8.214,8.808,9.786,10.058,11.414,11.751,11.986,13.057,13.078,13.389,14.354,14.818,15.591,15.9,17.306,17.754,18.768,19.206,19.528,20.417,21.03,21.574,22.275,22.404,24.144,24.498,25.643,25.135,25.541,26.83,26.456,27.501,27.648,27.531,27.954,28.793,29.439,29.875,29.577,30.647,30.814,30.865,31.819,31.729,32.492,32.219,32.492,32.656,33.702,33.565,34.301,34.764,34.483,34.783,35.082,35.638,36.124,36.983,36.503,37.109,37.003,38.069,37.823,38.151,38.735,38.404,38.919,39.404,39.489,39.31,39.674,40.086,40.721,40.607,40.289,40.759,41.109,41.568,41.689,41.689,41.864,42.137,42.252,42.837,43.199,42.821,43.05,43.204,43.621,43.716,43.705,44.163,43.917,44.246,44.655,44.609,44.346,44.925,45.144,45.019,45.073,45.296,45.681,45.47,45.775,45.704,46.124,46.258,46.006,46.335,46.513,46.288,46.669,47.054,47.035,46.738,47.213,47.177,47.421,47.294,47.338,47.914,47.908,47.817,48.363,48.015,47.945,48.591,48.312,48.642,48.542,49.01,49.263,48.936,49.271,49.126,49.363,49.861,49.411,49.795,50.064
C04,X20,COUM7-6_3,M9 + 10 g/L p-coumaric acid,,0.209,0,0.044,0.297,0.48,0.524,0.641,0.626,0.688,0.708,0.712,0.811,0.723,0.751,0.764,0.831,0.768,0.819,0.766,0.714,0.76,0.777,0.796,0.825,0.767,0.748,0.767,0.869,0.856,0.915,0.915,0.924,1.003,1.106,1.204,1.268,1.527,1.6,1.825,1.934,2.256,2.537,2.724,3.064,3.248,3.889,4.207,4.729,5.267,5.74,6.392,7.068,7.782,8.208,9.199,10.008,10.916,12.054,12.666,12.977,13.958,14.895,15.232,15.739,15.506,16.302,15.788,15.596,16.068,16.06,16.176,17.01,16.759,17.439,17.521,17.709,17.807,18.494,18.773,18.953,19.25,19.564,20.021,19.96,20.109,20.648,20.838,21.036,21.309,21.165,21.609,21.875,21.765,22.217,22.402,22.779,22.353,22.961,22.934,23.021,23.735,23.695,23.832,23.81,24.03,23.713,24.18,24.374,24.391,24.523,24.708,24.851,24.544,25.296,24.999,25.004,24.828,25.527,25.542,25.406,25.796,25.999,25.839,25.929,26.171,26.011,26.491,26.444,26.773,26.495,26.741,26.874,26.937,26.551,27.027,27.404,27.382,27.297,27.538,27.092,27.478,27.259,27.67,27.289,27.585,27.62,27.662,27.305,27.642,27.642,27.464,27.793,27.757,27.908,27.831,27.859,28.013,28.164,27.889,27.736,27.637,27.876,27.793,27.653,28.029,28.054,28.139,28.21,28.376,28.046,27.991,28.154,28.459,28.619,28.638,28.509,28.428,28.755,28.727,28.835,28.863,28.912,28.619,28.833,28.818,29.134,28.786,29.146,29.008,29.113
C05,X21,COUM8-6_3,M9 + 10 g/L p-coumaric acid,,0,0.026,0.25,0.285,0.356,0.476,0.482,0.463,0.601,0.591,0.401,0.498,0.575,0.574,0.506,0.571,0.507,0.506,0.586,0.589,0.527,0.514,0.589,0.593,0.563,0.516,0.509,0.609,0.622,0.437,0.574,0.581,0.497,0.597,0.614,0.598,0.581,0.491,0.661,0.524,0.519,0.606,0.898,0.591,0.606,0.614,0.524,0.67,0.656,0.643,0.677,0.58,0.74,0.724,0.756,0.669,0.795,0.915,0.743,0.872,0.912,0.945,0.883,1.027,1.114,1.198,1.297,1.501,1.476,1.596,1.819,1.936,2.205,2.504,2.45,2.87,3.178,3.439,3.906,4.431,4.867,5.487,5.974,6.446,6.823,8.155,8.564,9.396,9.876,10.735,12.548,12.236,12.707,13.146,13.407,14.517,13.992,14.734,15.662,16.3,16.965,17.086,17.822,19.303,19.41,19.797,20.205,20.833,21.046,22.077,21.831,22.241,22.596,23.233,22.993,23.518,23.368,23.742,23.807,24.084,24.005,24.921,24.57,25.37,25.502,25.726,26.315,25.748,26.159,26.155,26.784,26.67,27.198,27.084,27.014,27.721,27.506,28.461,28.099,28.666,28.723,28.806,28.751,29.384,29.433,29.332,29.648,30.169,29.574,29.958,30.549,30.22,30.373,30.58,30.446,30.861,30.357,30.644,30.589,30.575,31.294,31.263,31.126,31.125,31.221,31.247,31.111,31.129,31.71,30.827,31.403,31.737,31.655,32.088,31.617,31.873,31.962,31.9,31.625,31.954,32.423,32.056,31.681,32.085,31.904,32.112,32.424,32.397,32.178,32.362
C06,X22,nadR-3,M9 + 10 g/L p-coumaric acid,,0.026,0,0.147,0.371,0.417,0.27,0.384,0.366,0.505,0.524,0.362,0.542,0.4,0.426,0.385,0.588,0.414,0.467,0.576,0.442,0.352,0.505,0.524,0.418,0.497,0.56,0.47,0.406,0.529,0.426,0.399,0.489,0.513,0.532,0.494,0.478,0.598,0.508,0.596,0.513,0.563,0.65,0.587,0.552,0.65,0.658,0.568,0.55,0.672,0.55,0.61,0.624,0.537,0.684,0.471,0.629,0.592,0.793,0.54,0.504,0.709,0.66,0.679,0.851,0.856,0.831,0.848,0.807,0.864,0.875,0.908,0.834,1.076,0.94,0.995,1.115,1.017,1.137,1.194,1.123,1.2,1.303,1.382,1.422,1.467,1.6,1.6,1.701,1.876,1.931,2.012,2.048,2.2,2.463,2.5,2.681,2.654,3.203,3.285,3.276,3.43,3.954,3.709,4.19,4.476,4.739,4.917,5.122,5.733,5.361,5.66,6.099,5.988,6.513,6.584,6.845,6.744,6.834,7.115,6.923,6.763,7.275,6.935,7.021,7.088,7.021,7.002,6.595,6.842,6.498,6.525,6.674,6.158,6.224,5.861,5.846,5.587,5.544,5.209,5.069,5.113,5.195,5.222,5.138,5.124,5.237,5.063,5.31,5.012,5.231,5.194,5.276,5.292,5.502,5.535,5.407,5.414,5.423,5.505,5.507,5.491,5.743,5.524,5.59,5.577,5.642,5.796,5.749,5.841,5.803,5.831,5.797,5.758,5.842,5.887,5.973,5.818,5.874,5.957,6.133,6.078,6.118,6.028,5.931,6.241,6.189,6.182,6.17,6.253,6.281
C07,X23,mprA-3,M9 + 10 g/L p-coumaric acid,,0,0.614,0.678,0.946,2.226,2.048,2.311,2.446,2.493,2.234,2.544,2.47,2.458,2.544,2.569,2.62,2.47,2.597,2.71,2.552,2.48,2.268,2.552,2.581,2.274,2.347,2.739,2.206,2.646,2.462,2.517,2.616,2.309,2.652,2.327,2.511,2.452,2.298,2.528,2.611,2.517,2.693,2.57,2.411,2.446,2.628,2.528,2.405,2.599,2.515,2.522,2.661,2.89,2.505,2.626,2.859,2.754,2.614,2.76,2.579,2.69,2.697,2.544,2.888,2.791,3.151,2.909,2.744,2.59,2.855,3.188,3.206,2.955,3.173,2.928,3.142,3.433,3.572,3.687,3.623,3.672,3.523,3.817,3.868,4.259,4.335,4.199,4.344,4.859,4.938,5.159,5.287,5.671,5.819,5.92,6.087,6.637,6.835,7.381,7.688,8.131,8.308,8.718,8.86,9.57,9.743,10.21,10.486,10.803,11.291,11.667,12.138,12.322,12.693,12.833,12.864,12.825,13.004,13.24,13.375,13.412,13.095,13.235,12.833,13.076,12.751,12.904,12.666,12.666,12.279,12.634,11.892,12.009,12.279,12.674,11.959,12.099,11.849,12.06,12.244,12.604,12.22,12.357,12.412,12.052,12.169,12.263,12.51,12.628,11.887,12.173,12.915,12.553,12.675,12.846,12.899,12.997,12.6,12.683,12.884,12.514,12.722,12.86,12.691,12.577,12.6,12.769,12.812,13.111,12.592,12.894,12.778,12.589,12.891,12.656,12.472,13.24,12.936,12.771,13.07,13.125,13.203,13.187,12.688,12.868,12.932,12.998,12.837,12.699,13.055
C08,X24,yhjK-3,M9 + 10 g/L p-coumaric acid,,0,0.372,0.361,0.533,0.473,0.569,0.441,0.64,0.564,0.718,0.584,0.682,0.622,0.704,0.609,0.619,0.72,0.691,0.581,0.638,0.548,0.646,0.72,0.641,0.557,0.565,0.693,0.657,0.561,0.622,0.622,0.657,0.627,0.838,0.718,0.729,0.822,0.731,0.627,0.737,0.731,0.819,0.729,0.611,0.929,0.663,0.792,0.718,0.786,0.8,0.751,0.874,0.841,0.797,1.021,0.797,1.004,0.961,1.007,0.944,1.013,1.018,1.064,0.991,1.078,1.19,1.178,1.328,1.522,1.424,1.537,1.409,1.624,1.624,1.733,1.826,1.836,1.958,2.125,2.243,2.295,2.507,2.694,2.815,2.943,3.185,3.267,3.448,3.597,3.894,4.197,4.371,4.603,4.978,5.235,5.627,5.742,6.074,6.237,6.717,6.896,7.34,7.559,7.955,8.217,8.402,8.857,9.284,9.59,9.959,10.086,10.451,10.004,10.811,10.688,10.892,11.366,11.26,11.249,11.215,11.39,11.052,11.147,11.125,10.92,10.824,10.396,10.702,10.291,10.109,10.027,10.15,9.745,10.305,9.804,9.977,10.406,10.146,10.173,10.415,10.237,10.566,10.018,10.269,10.607,10.53,10.69,10.91,10.613,10.64,10.718,10.718,10.858,10.827,10.881,10.544,10.746,10.64,10.805,10.815,10.895,11.158,11.075,10.733,11.037,10.997,10.9,11.129,11.04,10.827,10.827,11.027,10.573,10.787,11.201,11.206,10.896,10.698,10.918,11.318,11.07,11.161,11.151,11.022,11.025,11.201,11.302,11.04,11.424,11.336
D01,X25,ypjA-1,M9 + 10 g/L p-coumaric acid,,0,0.163,0.079,0.095,0.307,0.272,0.228,0.187,0.332,0.243,0.302,0.292,0.286,0.315,0.328,0.258,0.415,0.383,0.193,0.278,0.269,0.342,0.251,0.389,0.304,0.312,0.222,0.269,0.339,0.261,0.343,0.269,0.349,0.424,0.439,0.34,0.406,0.397,0.321,0.266,0.315,0.431,0.342,0.222,0.321,0.412,0.349,0.301,0.343,0.547,0.387,0.319,0.339,0.433,0.438,0.433,0.421,0.433,0.451,0.497,0.457,0.434,0.425,0.488,0.494,0.524,0.512,0.389,0.503,0.485,0.543,0.498,0.576,0.549,0.576,0.643,0.38,0.748,0.669,0.57,0.784,0.669,0.748,0.679,0.669,0.748,0.694,0.739,0.778,0.751,0.86,0.842,0.939,0.93,0.966,0.984,0.93,1.015,1.178,1.196,1.187,1.33,1.275,1.239,1.415,1.376,1.552,1.483,1.686,1.722,1.779,1.804,1.861,1.944,2.017,2.034,2.041,2.352,2.355,2.413,2.522,2.433,2.615,2.837,2.929,2.837,2.761,2.792,2.956,3.352,3.161,3.089,3.175,3.185,3.206,3.329,3.288,3.38,3.456,3.453,3.223,3.223,3.387,3.303,3.371,3.237,3.419,3.419,3.313,3.148,3.166,3.166,3.128,3.09,2.987,3.077,3.029,2.764,2.764,2.957,2.833,2.781,2.781,2.792,2.754,2.764,2.672,2.679,2.768,2.679,2.816,2.778,2.795,2.771,2.867,2.898,2.85,2.826,2.909,2.919,2.891,2.905,2.871,3.187,3.032,3.142,3.108,3.015,3.097,3.183
D02,X26,nadR_mprA-1,M9 + 10 g/L p-coumaric acid,,0,0.188,0.502,0.491,0.891,1.072,0.975,0.664,0.51,0.612,0.78,0.715,0.71,0.903,0.642,0.599,1.195,0.642,0.616,0.537,0.611,0.546,0.701,0.593,0.645,0.654,0.727,0.611,0.872,0.766,0.739,0.528,0.854,0.71,0.753,0.763,0.665,1.012,0.909,0.772,0.684,0.909,0.847,0.809,0.827,0.835,0.991,1.08,1.094,1.162,1.11,1.207,1.362,1.429,1.544,1.511,1.771,2.111,2.183,2.146,2.162,2.654,2.644,2.872,3.124,3.154,3.604,3.831,4.197,4.856,4.527,5.517,5.405,5.514,6.058,6.672,6.892,7.604,7.69,8.073,8.326,9.081,9.322,9.38,10.117,10.521,10.521,10.506,10.635,10.754,11.262,10.868,10.93,10.796,10.81,10.779,10.959,10.801,10.801,10.786,10.526,10.645,10.89,10.93,10.977,10.647,10.83,11.014,10.743,11.004,10.801,10.949,11.21,10.708,11.103,11.225,11.153,11.21,11.2,11.821,11.205,11.414,11.317,11.103,11.282,11.24,11.523,11.419,11.173,11.426,11.344,11.605,11.419,11.708,11.534,11.677,11.534,11.686,11.387,11.41,11.559,11.641,11.477,11.814,11.656,11.881,11.66,11.989,11.747,11.994,12.432,12.432,12.072,12.235,11.958,12.256,12.294,12.323,12.762,12.447,12.329,12.624,12.624,12.887,12.883,13.064,13.157,13.141,13.277,13.387,13.415,13.651,13.607,13.596,13.91,13.75,13.971,14.097,14.262,14.279,14.279,14.422,14.466,14.69,14.744,14.955,14.613,14.844,14.844,15.05
D03,X27,nadR_yhjK-1,M9 + 10 g/L p-coumaric acid,,0,0.161,0.153,0.38,0.429,0.419,0.347,0.386,0.392,0.411,0.496,0.623,0.426,0.481,0.522,0.615,0.498,0.467,0.468,0.662,0.489,0.479,0.58,0.637,0.607,0.533,0.47,0.407,0.586,0.645,0.727,0.462,0.541,0.588,0.495,0.533,0.626,0.618,0.623,0.541,0.536,0.541,0.671,0.716,0.623,0.632,0.651,0.713,0.645,0.713,0.827,0.705,0.752,0.764,0.769,0.764,0.807,0.982,0.891,0.992,1.006,0.983,1.029,0.983,1.043,1.074,1.116,1.184,1.461,1.307,1.365,1.455,1.67,1.588,1.616,1.791,1.909,2.061,2.146,2.508,2.643,2.691,2.933,2.998,3.1,3.342,3.533,3.768,4.081,4.295,4.572,4.774,5.223,5.354,5.748,5.893,6.282,6.832,6.75,7.174,7.707,8.07,8.37,8.548,9.111,9.298,9.589,9.334,9.995,10.009,10.135,10.227,10.544,10.752,10.464,10.613,10.869,10.763,10.642,10.636,10.674,10.747,10.322,10.081,10.232,9.808,9.817,9.986,9.849,10.131,10.076,10.583,10.095,10.493,10.155,10.136,10.428,10.415,10.608,10.302,10.206,10.507,10.753,10.65,10.467,10.362,10.825,10.742,10.5,10.583,10.909,10.662,10.362,10.879,11.179,10.734,10.607,10.884,10.967,10.786,10.865,11.019,10.826,11.253,11.116,11.131,11.281,11.401,11.121,11.209,11.291,11.136,11.203,11.251,11.228,11.563,11.503,11.138,11.468,11.566,11.676,11.243,11.728,11.433,11.353,11.943,11.933,11.918,11.78,11.91
